Accum_y-0,T-1,T-2,T-3,T-4,Accum_y-1,Accum_y-2
631,529,1123,439,909,1650,481
631,530,1123,439,885,1643,481
713,530,1123,439,851,1642,481
796,495,1158,439,851,1483,413
788,519,1143,454,851,1503,415
801,444,1203,469,849,1409,414
812,275,1372,469,849,1355,221
856,228,1419,465,853,1303,226
898,227,1309,527,902,1297,226
898,225,1241,569,930,1228,200
844,247,1272,535,947,1244,246
715,356,1114,647,856,1164,259
562,502,1096,519,1001,1110,312
559,505,1069,545,1002,1242,291
559,505,1039,574,1003,1276,420
559,504,1034,568,993,1290,695
536,527,1027,575,992,1181,816
536,527,1025,577,946,1251,847
535,520,901,709,666,1263,850
535,515,904,711,549,1249,850
535,515,821,794,540,1247,864
535,515,784,782,589,1271,980
537,480,819,778,551,1272,1141
537,480,819,745,525,1240,1136
552,479,541,1020,458,1227,1132
564,465,553,1022,455,1157,1132
493,535,552,1024,455,1046,1139
496,494,598,1024,455,903,1158
547,512,616,1024,439,962,1317
508,551,616,1024,439,918,1478
496,611,616,1024,439,884,1559
609,631,529,1123,439,854,1617
763,631,530,1123,439,869,1620
681,713,530,1123,439,869,1625
598,796,495,1158,439,870,1632
582,788,519,1143,454,946,1633
569,801,444,1203,469,939,1622
558,812,275,1372,469,948,1600
514,856,228,1419,465,1147,1671
472,898,227,1309,527,1391,1671
472,898,225,1241,569,1343,1691
472,844,247,1272,535,1240,1641
472,715,356,1114,647,1221,1668
472,562,502,1096,519,1222,1615
472,559,505,1069,545,1104,1602
472,559,505,1039,574,1070,1451
472,559,504,1034,568,1056,1158
472,536,527,1027,575,1020,1037
472,536,527,1025,577,898,1006
507,535,520,901,709,881,1001
517,535,515,904,711,868,1001
517,535,515,821,794,871,982
517,535,515,784,782,851,865
563,537,480,819,778,863,705
586,537,480,819,745,868,705
573,552,479,541,1020,954,719
572,564,465,553,1022,1036,727
650,493,535,552,1024,1124,719
701,496,494,598,1024,1188,691
650,547,512,616,1024,1172,510
767,508,551,616,1024,1200,341
777,496,611,616,1024,1205,260
642,609,631,529,1123,1197,199
487,763,631,530,1123,1182,284
487,681,713,530,1123,1182,293
490,598,796,495,1158,1181,286
491,582,788,519,1143,1051,279
491,569,801,444,1203,1036,295
491,558,812,275,1372,1092,295
495,514,856,228,1419,999,219
541,472,898,227,1309,839,219
546,472,898,225,1241,907,220
592,472,844,247,1272,956,248
607,472,715,356,1114,985,301
870,472,562,502,1096,987,302
925,472,559,505,1069,952,389
980,472,559,505,1039,952,389
1012,472,559,504,1034,1144,411
1212,472,536,527,1027,1147,433
1216,472,536,527,1025,1147,443
1181,507,535,520,901,1147,511
1171,517,535,515,904,1157,582
1171,517,535,515,821,1154,584
1211,517,535,515,784,1141,700
1275,563,537,480,819,1128,710
1382,586,537,480,819,1123,710
1380,573,552,479,541,1051,696
1419,572,564,465,553,980,688
1435,650,493,535,552,924,686
1402,701,496,494,598,859,726
1469,650,547,512,616,817,754
1491,767,508,551,616,744,754
1457,777,496,611,616,707,754
1448,642,609,631,529,729,844
1448,487,763,631,530,769,807
1448,487,681,713,530,769,794
1445,490,598,796,495,820,934
1444,491,582,788,519,897,937
1444,491,569,801,444,874,921
1469,491,558,812,275,823,921
1479,495,514,856,228,753,920
1433,541,472,898,227,727,938
1428,546,472,898,225,670,916
1382,592,472,844,247,668,890
1367,607,472,715,356,708,797
1105,870,472,562,502,758,793
1050,925,472,559,505,780,706
1091,980,472,559,505,851,728
1059,1012,472,559,504,717,706
859,1212,472,536,527,723,684
855,1216,472,536,527,794,675
1089,1181,507,535,520,819,610
1246,1171,517,535,515,815,539
1349,1171,517,535,515,923,537
1368,1211,517,535,515,1135,420
1260,1275,563,537,480,1167,409
1130,1382,586,537,480,1219,410
1130,1380,573,552,479,1280,485
1080,1419,572,564,465,1305,563
986,1435,650,493,535,1272,572
960,1402,701,496,494,1285,555
857,1469,650,547,512,1404,527
718,1491,767,508,551,1400,655
694,1457,777,496,611,1400,719
693,1448,642,609,631,1378,645
693,1448,487,763,631,1338,598
693,1448,487,681,713,1355,597
693,1445,490,598,796,1322,493
693,1444,491,582,788,1341,503
693,1444,491,569,801,1375,525
668,1469,491,558,812,1426,525
654,1479,495,514,856,1424,525
654,1433,541,472,898,1374,507
654,1428,546,472,898,1441,506
654,1382,592,472,844,1452,504
654,1367,607,472,715,1384,565
653,1105,870,472,562,1331,595
653,1050,925,472,559,1309,651
585,1091,980,472,559,1336,673
646,1059,1012,472,559,1330,710
706,859,1212,472,536,1334,780
708,855,1216,472,536,1263,781
530,1089,1181,507,535,1263,778
433,1246,1171,517,535,1267,781
330,1349,1171,517,535,1161,781
271,1368,1211,517,535,952,782
267,1260,1275,563,537,920,782
267,1130,1382,586,537,868,860
267,1130,1380,573,552,1064,785
267,1080,1419,572,564,1087,707
295,986,1435,650,493,1117,698
328,960,1402,701,496,1123,675
393,857,1469,650,547,1057,675
405,718,1491,767,508,1209,561
430,694,1457,777,496,1209,497
465,693,1448,642,609,1209,472
466,693,1448,487,763,1288,468
498,693,1448,487,681,1271,518
750,693,1445,490,598,1253,482
809,693,1444,491,582,1157,506
818,693,1444,491,569,1123,542
818,668,1469,491,558,1058,546
818,654,1479,495,514,1021,551
818,654,1433,541,472,1013,551
818,654,1428,546,472,929,551
820,654,1382,592,472,871,554
820,654,1367,607,472,870,579
833,653,1105,870,472,870,550
869,653,1050,925,472,881,494
841,585,1091,980,472,787,450
780,646,1059,1012,472,779,438
720,706,859,1212,472,769,389
827,708,855,1216,472,785,409
771,530,1089,1181,507,760,473
711,433,1246,1171,517,750,470
711,330,1349,1171,517,748,591
727,271,1368,1211,517,745,594
739,267,1260,1275,563,745,594
745,267,1130,1382,586,745,523
756,267,1130,1380,573,474,557
767,267,1080,1419,572,415,590
739,295,986,1435,650,385,591
711,328,960,1402,701,366,607
646,393,857,1469,650,312,624
634,405,718,1491,767,157,756
609,430,694,1457,777,157,756
574,465,693,1448,642,159,756
573,466,693,1448,487,90,756
559,498,693,1448,487,117,769
382,750,693,1445,490,117,809
334,809,693,1444,491,117,997
461,818,693,1444,491,117,940
461,818,668,1469,491,208,936
465,818,654,1479,495,222,931
488,818,654,1433,541,222,938
504,818,654,1428,546,356,947
517,820,654,1382,592,364,944
523,820,654,1367,607,364,858
510,833,653,1105,870,364,857
474,869,653,1050,925,353,857
476,841,585,1091,980,666,857
476,780,646,1059,1012,678,832
476,720,706,859,1212,748,811
367,827,708,855,1216,733,789
367,771,530,1089,1181,733,725
367,711,433,1246,1171,733,725
367,711,330,1349,1171,733,607
351,727,271,1368,1211,733,603
339,739,267,1260,1275,733,609
333,745,267,1130,1382,733,610
322,756,267,1130,1380,733,618
311,767,267,1080,1419,757,585
311,739,295,986,1435,791,584
330,711,328,960,1402,791,568
330,646,393,857,1469,791,551
330,634,405,718,1491,793,405
340,609,430,694,1457,793,486
408,574,465,693,1448,791,717
492,573,466,693,1448,781,717
474,559,498,693,1448,754,896
415,382,750,693,1445,772,883
406,334,809,693,1444,929,667
270,461,818,693,1444,937,887
270,461,818,668,1469,846,920
274,465,818,654,1479,832,1176
465,488,818,654,1433,854,1208
449,504,818,654,1428,721,1211
436,517,820,654,1382,759,1219
524,523,820,654,1367,1039,1328
538,510,833,653,1105,1156,1364
541,474,869,653,1050,1165,1402
539,476,841,585,1091,848,1415
561,476,780,646,1059,834,1415
561,476,720,706,859,820,1415
561,367,827,708,855,890,1415
561,367,771,530,1089,893,1415
561,367,711,433,1246,893,1415
561,367,711,330,1349,893,1412
564,351,727,271,1368,909,1562
569,339,739,267,1260,909,1588
571,333,745,267,1130,909,1596
571,322,756,267,1130,909,1758
571,311,767,267,1080,885,1816
571,311,739,295,986,851,1837
547,330,711,328,960,851,1971
557,330,646,393,857,851,1971
598,330,634,405,718,849,1971
605,340,609,430,694,849,1934
600,408,574,465,693,853,1703
555,492,573,466,693,902,1703
593,474,559,498,693,930,1461
577,415,382,750,693,947,1434
594,406,334,809,693,856,1425
594,270,461,818,693,1001,1209
596,270,461,818,668,1002,1205
622,274,465,818,654,1003,949
466,465,488,818,654,993,910
469,449,504,818,654,992,898
467,436,517,820,654,946,890
373,524,523,820,654,666,781
359,538,510,833,653,549,745
356,541,474,869,653,540,707
356,539,476,841,585,589,694
334,561,476,780,646,551,694
334,561,476,720,706,525,807
363,561,367,827,708,458,967
371,561,367,771,530,455,1123
424,561,367,711,433,455,1123
427,561,367,711,330,455,1123
464,564,351,727,271,439,973
542,569,339,739,267,439,941
544,571,333,745,267,439,924
663,571,322,756,267,439,820
956,571,311,767,267,439,774
967,571,311,739,295,439,754
1206,547,330,711,328,439,620
1196,557,330,646,393,454,620
1155,598,330,634,405,469,620
1138,605,340,609,430,469,678
1075,600,408,574,465,465,793
1055,555,492,573,466,527,794
1043,593,474,559,498,569,799
1043,577,415,382,750,535,799
1024,594,406,334,809,647,987
1024,594,270,461,818,519,982
1022,596,270,461,818,545,953
989,622,274,465,818,574,953
1126,466,465,488,818,568,953
1123,469,449,504,818,575,953
1123,467,436,517,820,577,963
1123,373,524,523,820,709,963
1123,359,538,510,833,711,963
1123,356,541,474,869,794,966
1123,356,539,476,841,782,1150
1123,334,561,476,780,778,1162
1123,334,561,476,720,745,1050
1094,363,561,367,827,1020,917
1086,371,561,367,771,1022,800
1033,424,561,367,711,1024,800
1144,427,561,367,711,1024,802
1112,464,564,351,727,1024,802
1029,542,569,339,739,1024,805
1060,544,571,333,745,1024,805
1025,663,571,322,756,1123,723
742,956,571,311,767,1123,713
731,967,571,311,739,1123,910
492,1206,547,330,711,1158,912
492,1196,557,330,646,1143,1092
492,1155,598,330,634,1203,1102
492,1138,605,340,609,1372,1062
493,1075,600,408,574,1419,947
474,1055,555,492,573,1309,946
502,1043,593,474,559,1241,993
515,1043,577,415,382,1272,993
515,1024,594,406,334,1114,805
515,1024,594,270,461,1096,979
515,1022,596,270,461,1069,1110
514,989,622,274,465,1039,1216
319,1126,466,465,488,1034,1221
337,1123,469,449,504,1027,1221
340,1123,467,436,517,1025,1211
340,1123,373,524,523,901,1211
370,1123,359,538,510,904,1259
496,1123,356,541,474,821,1263
550,1123,356,539,476,784,1079
581,1123,334,561,476,819,1160
581,1123,334,561,476,819,1174
596,1094,363,561,367,541,1147
703,1086,371,561,367,553,1108
950,1033,424,561,367,552,1108
871,1144,427,561,367,598,1137
905,1112,464,564,351,616,1137
1257,1029,542,569,339,616,1147
1400,1060,544,571,333,616,1147
1421,1025,663,571,322,529,1133
1411,742,956,571,311,530,1138
1412,731,967,571,311,530,941
1413,492,1206,547,330,495,1098
1416,492,1196,557,330,519,952
1465,492,1155,598,330,444,1081
1651,492,1138,605,340,275,1073
1702,493,1075,600,408,228,1128
1720,474,1055,555,492,227,1134
1666,502,1043,593,474,225,1205
1716,515,1043,577,415,247,1292
1739,515,1024,594,406,356,1391
1857,515,1024,594,270,502,1271
1886,515,1022,596,270,505,1161
2073,514,989,622,274,505,1055
2089,319,1126,466,465,504,1050
2072,337,1123,469,449,527,1195
2111,340,1123,467,436,527,1247
2138,340,1123,373,524,520,1252
2154,370,1123,359,538,515,1231
2127,496,1123,356,541,515,1226
2080,550,1123,356,539,515,1235
2049,581,1123,334,561,480,1142
2049,581,1123,334,561,480,1159
2034,596,1094,363,561,479,1172
1984,703,1086,371,561,465,1242
1742,950,1033,424,561,535,1354
1731,871,1144,427,561,494,1467
1697,905,1112,464,564,512,1467
1406,1257,1029,542,569,551,1550
1228,1400,1060,544,571,611,1616
1123,1421,1025,663,571,631,1650
1132,1411,742,956,571,631,1643
1141,1412,731,967,571,713,1642
1144,1413,492,1206,547,796,1483
1209,1416,492,1196,557,788,1503
1188,1465,492,1155,598,801,1409
1005,1651,492,1138,605,812,1355
953,1702,493,1075,600,856,1303
935,1720,474,1055,555,898,1297
935,1666,502,1043,593,898,1228
872,1716,515,1043,577,844,1244
849,1739,515,1024,594,715,1164
731,1857,515,1024,594,562,1110
702,1886,515,1022,596,559,1242
515,2073,514,989,622,559,1276
504,2089,319,1126,466,559,1290
504,2072,337,1123,469,536,1181
469,2111,340,1123,467,536,1251
479,2138,340,1123,373,535,1263
437,2154,370,1123,359,535,1249
338,2127,496,1123,356,535,1247
331,2080,550,1123,356,535,1271
331,2049,581,1123,334,537,1272
387,2049,581,1123,334,537,1240
412,2034,596,1094,363,552,1227
511,1984,703,1086,371,564,1157
509,1742,950,1033,424,493,1046
524,1731,871,1144,427,496,903
530,1697,905,1112,464,547,962
572,1406,1257,1029,542,508,918
619,1228,1400,1060,544,496,884
624,1123,1421,1025,663,609,854
758,1132,1411,742,956,763,869
841,1141,1412,731,967,681,869
875,1144,1413,492,1206,598,870
1048,1209,1416,492,1196,582,946
1354,1188,1465,492,1155,569,939
1398,1005,1651,492,1138,558,948
1532,953,1702,493,1075,514,1147
1532,935,1720,474,1055,472,1391
1532,935,1666,502,1043,472,1343
1532,872,1716,515,1043,472,1240
1532,849,1739,515,1024,472,1221
1532,731,1857,515,1024,472,1222
1532,702,1886,515,1022,472,1104
1532,515,2073,514,989,472,1070
1527,504,2089,319,1126,472,1056
1528,504,2072,337,1123,472,1020
1521,469,2111,340,1123,472,898
1493,479,2138,340,1123,507,881
1489,437,2154,370,1123,517,868
1489,338,2127,496,1123,517,871
1489,331,2080,550,1123,517,851
1517,331,2049,581,1123,563,863
1506,387,2049,581,1123,586,868
1500,412,2034,596,1094,573,954
1372,511,1984,703,1086,572,1036
1371,509,1742,950,1033,650,1124
1332,524,1731,871,1144,701,1188
1318,530,1697,905,1112,650,1172
1241,572,1406,1257,1029,767,1200
1213,619,1228,1400,1060,777,1205
1279,624,1123,1421,1025,642,1197
1151,758,1132,1411,742,487,1182
1058,841,1141,1412,731,487,1182
1020,875,1144,1413,492,490,1181
782,1048,1209,1416,492,491,1051
550,1354,1188,1465,492,491,1036
564,1398,1005,1651,492,491,1092
437,1532,953,1702,493,495,999
438,1532,935,1720,474,541,839
438,1532,935,1666,502,546,907
443,1532,872,1716,515,592,956
445,1532,849,1739,515,607,985
445,1532,731,1857,515,870,987
445,1532,702,1886,515,925,952
445,1532,515,2073,514,980,952
445,1527,504,2089,319,1012,1144
443,1528,504,2072,337,1212,1147
443,1521,469,2111,340,1216,1147
434,1493,479,2138,340,1181,1147
434,1489,437,2154,370,1171,1157
434,1489,338,2127,496,1171,1154
434,1489,331,2080,550,1211,1141
406,1517,331,2049,581,1275,1128
361,1506,387,2049,581,1382,1123
342,1500,412,2034,596,1380,1051
314,1372,511,1984,703,1419,980
312,1371,509,1742,950,1435,924
312,1332,524,1731,871,1402,859
312,1318,530,1697,905,1469,817
286,1241,572,1406,1257,1491,744
267,1213,619,1228,1400,1457,707
198,1279,624,1123,1421,1448,729
324,1151,758,1132,1411,1448,769
366,1058,841,1141,1412,1448,769
367,1020,875,1144,1413,1445,820
364,782,1048,1209,1416,1444,897
262,550,1354,1188,1465,1444,874
329,564,1398,1005,1651,1469,823
322,437,1532,953,1702,1479,753
321,438,1532,935,1720,1433,727
321,438,1532,935,1666,1428,670
316,443,1532,872,1716,1382,668
317,445,1532,849,1739,1367,708
317,445,1532,731,1857,1105,758
317,445,1532,702,1886,1050,780
317,445,1532,515,2073,1091,851
317,445,1527,504,2089,1059,717
317,443,1528,504,2072,859,723
317,443,1521,469,2111,855,794
317,434,1493,479,2138,1089,819
317,434,1489,437,2154,1246,815
317,434,1489,338,2127,1349,923
317,434,1489,331,2080,1368,1135
317,406,1517,331,2049,1260,1167
317,361,1506,387,2049,1130,1219
317,342,1500,412,2034,1130,1280
402,314,1372,511,1984,1080,1305
438,312,1371,509,1742,986,1272
438,312,1332,524,1731,960,1285
440,312,1318,530,1697,857,1404
440,286,1241,572,1406,718,1400
471,267,1213,619,1228,694,1400
469,198,1279,624,1123,693,1378
422,324,1151,758,1132,693,1338
409,366,1058,841,1141,693,1355
409,367,1020,875,1144,693,1322
409,364,782,1048,1209,693,1341
410,262,550,1354,1188,693,1375
282,329,564,1398,1005,668,1426
282,322,437,1532,953,654,1424
282,321,438,1532,935,654,1374
282,321,438,1532,935,654,1441
285,316,443,1532,872,654,1452
282,317,445,1532,849,654,1384
282,317,445,1532,731,653,1331
282,317,445,1532,702,653,1309
282,317,445,1532,515,585,1336
282,317,445,1527,504,646,1330
282,317,443,1528,504,706,1334
282,317,443,1521,469,708,1263
282,317,434,1493,479,530,1263
282,317,434,1489,437,433,1267
282,317,434,1489,338,330,1161
283,317,434,1489,331,271,952
284,317,406,1517,331,267,920
284,317,361,1506,387,267,868
284,317,342,1500,412,267,1064
202,402,314,1372,511,267,1087
287,438,312,1371,509,295,1117
299,438,312,1332,524,328,1123
326,440,312,1318,530,393,1057
370,440,286,1241,572,405,1209
518,471,267,1213,619,430,1209
525,469,198,1279,624,465,1209
432,422,324,1151,758,466,1288
403,409,366,1058,841,498,1271
402,409,367,1020,875,750,1253
402,409,364,782,1048,809,1157
401,410,262,550,1354,818,1123
401,282,329,564,1398,818,1058
405,282,322,437,1532,818,1021
413,282,321,438,1532,818,1013
413,282,321,438,1532,818,929
410,285,316,443,1532,820,871
452,282,317,445,1532,820,870
464,282,317,445,1532,833,870
500,282,317,445,1532,869,881
500,282,317,445,1532,841,787
506,282,317,445,1527,780,779
574,282,317,443,1528,720,769
821,282,317,443,1521,827,785
1091,282,317,434,1493,771,760
1091,282,317,434,1489,711,750
1121,282,317,434,1489,711,748
1158,283,317,434,1489,727,745
1157,284,317,406,1517,739,745
1247,284,317,361,1506,745,745
1247,284,317,342,1500,756,474
1244,202,402,314,1372,767,415
1123,287,438,312,1371,739,385
1111,299,438,312,1332,711,366
1179,326,440,312,1318,646,312
1135,370,440,286,1241,634,157
956,518,471,267,1213,609,157
949,525,469,198,1279,574,159
984,432,422,324,1151,573,90
1005,403,409,366,1058,559,117
1022,402,409,367,1020,382,117
1046,402,409,364,782,334,117
1046,401,410,262,550,461,117
1046,401,282,329,564,461,208
1131,405,282,322,437,465,222
1123,413,282,321,438,488,222
1161,413,282,321,438,504,356
1161,410,285,316,443,517,364
1120,452,282,317,445,523,364
1108,464,282,317,445,510,364
1240,500,282,317,445,474,353
1240,500,282,317,445,476,666
1234,506,282,317,445,476,678
1230,574,282,317,443,476,748
983,821,282,317,443,367,733
713,1091,282,317,434,367,733
713,1091,282,317,434,367,733
683,1121,282,317,434,367,733
645,1158,283,317,434,351,733
645,1157,284,317,406,339,733
555,1247,284,317,361,333,733
555,1247,284,317,342,322,733
555,1244,202,402,314,311,757
555,1123,287,438,312,311,791
555,1111,299,438,312,330,791
458,1179,326,440,312,330,791
484,1135,370,440,286,330,793
523,956,518,471,267,340,793
549,949,525,469,198,408,791
537,984,432,422,324,492,781
611,1005,403,409,366,474,754
594,1022,402,409,367,415,772
570,1046,402,409,364,406,929
570,1046,401,410,262,270,937
570,1046,401,282,329,270,846
481,1131,405,282,322,274,832
481,1123,413,282,321,465,854
443,1161,413,282,321,449,721
443,1161,410,285,316,436,759
442,1120,452,282,317,524,1039
442,1108,464,282,317,538,1156
274,1240,500,282,317,541,1165
281,1240,500,282,317,539,848
281,1234,506,282,317,561,834
217,1230,574,282,317,561,820
217,983,821,282,317,561,890
232,713,1091,282,317,561,893
392,713,1091,282,317,561,893
392,683,1121,282,317,561,893
392,645,1158,283,317,564,909
396,645,1157,284,317,569,909
398,555,1247,284,317,571,909
471,555,1247,284,317,571,909
493,555,1244,202,402,571,885
493,555,1123,287,438,571,851
493,555,1111,299,438,547,851
532,458,1179,326,440,557,851
506,484,1135,370,440,598,849
467,523,956,518,471,605,849
441,549,949,525,469,600,853
417,537,984,432,422,555,902
322,611,1005,403,409,593,930
322,594,1022,402,409,577,947
322,570,1046,402,409,594,856
322,570,1046,401,410,594,1001
322,570,1046,401,282,596,1002
322,481,1131,405,282,622,1003
322,481,1123,413,282,466,993
322,443,1161,413,282,469,992
322,443,1161,410,285,467,946
322,442,1120,452,282,373,666
322,442,1108,464,282,359,549
322,274,1240,500,282,356,540
315,281,1240,500,282,356,589
494,281,1234,506,282,334,551
623,217,1230,574,282,334,525
623,217,983,821,282,363,458
608,232,713,1091,282,371,455
448,392,713,1091,282,424,455
448,392,683,1121,282,427,455
448,392,645,1158,283,464,439
444,396,645,1157,284,542,439
442,398,555,1247,284,544,439
369,471,555,1247,284,663,439
347,493,555,1244,202,956,439
356,493,555,1123,287,967,439
506,493,555,1111,299,1206,439
473,532,458,1179,326,1196,454
473,506,484,1135,370,1155,469
473,467,523,956,518,1138,469
473,441,549,949,525,1075,465
473,417,537,984,432,1055,527
473,322,611,1005,403,1043,569
473,322,594,1022,402,1043,535
482,322,570,1046,402,1024,647
629,322,570,1046,401,1024,519
629,322,570,1046,401,1022,545
629,322,481,1131,405,989,574
658,322,481,1123,413,1126,568
658,322,443,1161,413,1123,575
658,322,443,1161,410,1123,577
658,322,442,1120,452,1123,709
658,322,442,1108,464,1123,711
658,322,274,1240,500,1123,794
658,315,281,1240,500,1123,782
479,494,281,1234,506,1123,778
350,623,217,1230,574,1123,745
350,623,217,983,821,1094,1020
350,608,232,713,1091,1086,1022
350,448,392,713,1091,1033,1024
382,448,392,683,1121,1144,1024
388,448,392,645,1158,1112,1024
388,444,396,645,1157,1029,1024
388,442,398,555,1247,1060,1024
388,369,471,555,1247,1025,1123
390,347,493,555,1244,742,1123
400,356,493,555,1123,731,1123
250,506,493,555,1111,492,1158
244,473,532,458,1179,492,1143
285,473,506,484,1135,492,1203
369,473,467,523,956,492,1372
399,473,441,549,949,493,1419
399,473,417,537,984,474,1309
410,473,322,611,1005,502,1241
481,473,322,594,1022,515,1272
627,482,322,570,1046,515,1114
517,629,322,570,1046,515,1096
517,629,322,570,1046,515,1069
518,629,322,481,1131,514,1039
491,658,322,481,1123,319,1034
491,658,322,443,1161,337,1027
491,658,322,443,1161,340,1025
491,658,322,442,1120,340,901
491,658,322,442,1108,370,904
491,658,322,274,1240,496,821
491,658,315,281,1240,550,784
491,479,494,281,1234,581,819
491,350,623,217,1230,581,819
491,350,623,217,983,596,541
491,350,608,232,713,703,553
491,350,448,392,713,950,552
459,382,448,392,683,871,598
453,388,448,392,645,905,616
453,388,444,396,645,1257,616
453,388,442,398,555,1400,616
453,388,369,471,555,1421,529
473,390,347,493,555,1411,530
471,400,356,493,555,1412,530
517,250,506,493,555,1413,495
703,244,473,532,458,1416,519
671,285,473,506,484,1465,444
647,369,473,467,523,1651,275
640,399,473,441,549,1702,228
640,399,473,417,537,1720,227
629,410,473,322,611,1666,225
558,481,473,322,594,1716,247
403,627,482,322,570,1739,356
366,517,629,322,570,1857,502
366,517,629,322,570,1886,505
365,518,629,322,481,2073,505
363,491,658,322,481,2089,504
381,491,658,322,443,2072,527
381,491,658,322,443,2111,527
418,491,658,322,442,2138,520
418,491,658,322,442,2154,515
496,491,658,322,274,2127,515
555,491,658,315,281,2080,515
561,491,479,494,281,2049,480
563,491,350,623,217,2049,480
563,491,350,623,217,2034,479
563,491,350,608,232,1984,465
565,491,350,448,392,1742,535
592,459,382,448,392,1731,494
592,453,388,448,392,1697,512
624,453,388,444,396,1406,551
673,453,388,442,398,1228,611
717,453,388,369,471,1123,631
695,473,390,347,493,1132,631
680,471,400,356,493,1141,713
678,517,250,506,493,1144,796
501,703,244,473,532,1209,788
492,671,285,473,506,1188,801
432,647,369,473,467,1005,812
409,640,399,473,441,953,856
409,640,399,473,417,935,898
409,629,410,473,322,935,898
409,558,481,473,322,872,844
409,403,627,482,322,849,715
409,366,517,629,322,731,562
409,366,517,629,322,702,559
415,365,518,629,322,515,559
433,363,491,658,322,504,559
549,381,491,658,322,504,536
648,381,491,658,322,469,536
612,418,491,658,322,479,535
612,418,491,658,322,437,535
534,496,491,658,322,338,535
475,555,491,658,315,331,535
477,561,491,479,494,331,537
574,563,491,350,623,387,537
587,563,491,350,623,412,552
587,563,491,350,608,511,564
608,565,491,350,448,509,493
581,592,459,382,448,524,496
585,592,453,388,448,530,547
553,624,453,388,444,572,508
588,673,453,388,442,619,496
567,717,453,388,369,624,609
567,695,473,390,347,758,763
565,680,471,400,356,841,681
521,678,517,250,506,875,598
521,501,703,244,473,1048,582
522,492,671,285,473,1354,569
522,432,647,369,473,1398,558
522,409,640,399,473,1532,514
538,409,640,399,473,1532,472
576,409,629,410,473,1532,472
577,409,558,481,473,1532,472
660,409,403,627,482,1532,472
683,409,366,517,629,1532,472
703,409,366,517,629,1532,472
901,415,365,518,629,1532,472
1050,433,363,491,658,1527,472
1017,549,381,491,658,1528,472
985,648,381,491,658,1521,472
1026,612,418,491,658,1493,507
1079,612,418,491,658,1489,517
1118,534,496,491,658,1489,517
1127,475,555,491,658,1489,517
1179,477,561,491,479,1517,563
1086,574,563,491,350,1506,586
1073,587,563,491,350,1500,573
1073,587,563,491,350,1372,572
1050,608,565,491,350,1371,650
1072,581,592,459,382,1332,701
1080,585,592,453,388,1318,650
1102,553,624,453,388,1241,767
1026,588,673,453,388,1213,777
1016,567,717,453,388,1279,642
1017,567,695,473,390,1151,487
1017,565,680,471,400,1058,487
1049,521,678,517,250,1020,490
1091,521,501,703,244,782,491
1091,522,492,671,285,550,491
1091,522,432,647,369,564,491
1091,522,409,640,399,437,495
1075,538,409,640,399,438,541
1042,576,409,629,410,438,546
1082,577,409,558,481,443,592
1059,660,409,403,627,445,607
1036,683,409,366,517,445,870
1021,703,409,366,517,445,925
817,901,415,365,518,445,980
650,1050,433,363,491,445,1012
549,1017,549,381,491,443,1212
482,985,648,381,491,443,1216
440,1026,612,418,491,434,1181
387,1079,612,418,491,434,1171
348,1118,534,496,491,434,1171
339,1127,475,555,491,434,1211
279,1179,477,561,491,406,1275
273,1086,574,563,491,361,1382
273,1073,587,563,491,342,1380
293,1073,587,563,491,314,1419
293,1050,608,565,491,312,1435
273,1072,581,592,459,312,1402
292,1080,585,592,453,312,1469
271,1102,553,624,453,286,1491
271,1026,588,673,453,267,1457
314,1016,567,717,453,198,1448
313,1017,567,695,473,324,1448
313,1017,565,680,471,366,1448
281,1049,521,678,517,367,1445
230,1091,521,501,703,364,1444
235,1091,522,492,671,262,1444
241,1091,522,432,647,329,1469
266,1091,522,409,640,322,1479
266,1075,538,409,640,321,1433
263,1042,576,409,629,321,1428
228,1082,577,409,558,316,1382
168,1059,660,409,403,317,1367
255,1036,683,409,366,317,1105
251,1021,703,409,366,317,1050
251,817,901,415,365,317,1091
251,650,1050,433,363,317,1059
251,549,1017,549,381,317,859
251,482,985,648,381,317,855
251,440,1026,612,418,317,1089
290,387,1079,612,418,317,1246
362,348,1118,534,496,317,1349
396,339,1127,475,555,317,1368
443,279,1179,477,561,317,1260
447,273,1086,574,563,317,1130
447,273,1073,587,563,317,1130
427,293,1073,587,563,402,1080
427,293,1050,608,565,438,986
425,273,1072,581,592,438,960
394,292,1080,585,592,440,857
393,271,1102,553,624,440,718
385,271,1026,588,673,471,694
329,314,1016,567,717,469,693
329,313,1017,567,695,422,693
415,313,1017,565,680,409,693
417,281,1049,521,678,409,693
453,230,1091,521,501,409,693
517,235,1091,522,492,410,693
526,241,1091,522,432,282,668
512,266,1091,522,409,282,654
529,266,1075,538,409,282,654
527,263,1042,576,409,282,654
523,228,1082,577,409,285,654
523,168,1059,660,409,282,654
436,255,1036,683,409,282,653
435,251,1021,703,409,282,653
435,251,817,901,415,282,585
435,251,650,1050,433,282,646
435,251,549,1017,549,282,706
443,251,482,985,648,282,708
472,251,440,1026,612,282,530
515,290,387,1079,612,282,433
446,362,348,1118,534,282,330
412,396,339,1127,475,283,271
514,443,279,1179,477,284,267
510,447,273,1086,574,284,267
510,447,273,1073,587,284,267
510,427,293,1073,587,202,267
510,427,293,1050,608,287,295
542,425,273,1072,581,299,328
563,394,292,1080,585,326,393
569,393,271,1102,553,370,405
