Accum_y-0,T-1,T-2,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4
624,453,388,1406,551,1550,469
673,453,388,1228,611,1616,469
717,453,388,1123,631,1650,481
695,473,390,1132,631,1643,481
680,471,400,1141,713,1642,481
678,517,250,1144,796,1483,413
501,703,244,1209,788,1503,415
492,671,285,1188,801,1409,414
432,647,369,1005,812,1355,221
409,640,399,953,856,1303,226
409,640,399,935,898,1297,226
409,629,410,935,898,1228,200
409,558,481,872,844,1244,246
409,403,627,849,715,1164,259
409,366,517,731,562,1110,312
409,366,517,702,559,1242,291
415,365,518,515,559,1276,420
433,363,491,504,559,1290,695
549,381,491,504,536,1181,816
648,381,491,469,536,1251,847
612,418,491,479,535,1263,850
612,418,491,437,535,1249,850
534,496,491,338,535,1247,864
475,555,491,331,535,1271,980
477,561,491,331,537,1272,1141
574,563,491,387,537,1240,1136
587,563,491,412,552,1227,1132
587,563,491,511,564,1157,1132
608,565,491,509,493,1046,1139
581,592,459,524,496,903,1158
585,592,453,530,547,962,1317
553,624,453,572,508,918,1478
588,673,453,619,496,884,1559
567,717,453,624,609,854,1617
567,695,473,758,763,869,1620
565,680,471,841,681,869,1625
521,678,517,875,598,870,1632
521,501,703,1048,582,946,1633
522,492,671,1354,569,939,1622
522,432,647,1398,558,948,1600
522,409,640,1532,514,1147,1671
538,409,640,1532,472,1391,1671
576,409,629,1532,472,1343,1691
577,409,558,1532,472,1240,1641
660,409,403,1532,472,1221,1668
683,409,366,1532,472,1222,1615
703,409,366,1532,472,1104,1602
901,415,365,1532,472,1070,1451
1050,433,363,1527,472,1056,1158
1017,549,381,1528,472,1020,1037
985,648,381,1521,472,898,1006
1026,612,418,1493,507,881,1001
1079,612,418,1489,517,868,1001
1118,534,496,1489,517,871,982
1127,475,555,1489,517,851,865
1179,477,561,1517,563,863,705
1086,574,563,1506,586,868,705
1073,587,563,1500,573,954,719
1073,587,563,1372,572,1036,727
1050,608,565,1371,650,1124,719
1072,581,592,1332,701,1188,691
1080,585,592,1318,650,1172,510
1102,553,624,1241,767,1200,341
1026,588,673,1213,777,1205,260
1016,567,717,1279,642,1197,199
1017,567,695,1151,487,1182,284
1017,565,680,1058,487,1182,293
1049,521,678,1020,490,1181,286
1091,521,501,782,491,1051,279
1091,522,492,550,491,1036,295
1091,522,432,564,491,1092,295
1091,522,409,437,495,999,219
1075,538,409,438,541,839,219
1042,576,409,438,546,907,220
1082,577,409,443,592,956,248
1059,660,409,445,607,985,301
1036,683,409,445,870,987,302
1021,703,409,445,925,952,389
817,901,415,445,980,952,389
650,1050,433,445,1012,1144,411
549,1017,549,443,1212,1147,433
482,985,648,443,1216,1147,443
440,1026,612,434,1181,1147,511
387,1079,612,434,1171,1157,582
348,1118,534,434,1171,1154,584
339,1127,475,434,1211,1141,700
279,1179,477,406,1275,1128,710
273,1086,574,361,1382,1123,710
273,1073,587,342,1380,1051,696
293,1073,587,314,1419,980,688
293,1050,608,312,1435,924,686
273,1072,581,312,1402,859,726
292,1080,585,312,1469,817,754
271,1102,553,286,1491,744,754
271,1026,588,267,1457,707,754
314,1016,567,198,1448,729,844
313,1017,567,324,1448,769,807
313,1017,565,366,1448,769,794
281,1049,521,367,1445,820,934
230,1091,521,364,1444,897,937
235,1091,522,262,1444,874,921
241,1091,522,329,1469,823,921
266,1091,522,322,1479,753,920
266,1075,538,321,1433,727,938
263,1042,576,321,1428,670,916
228,1082,577,316,1382,668,890
168,1059,660,317,1367,708,797
255,1036,683,317,1105,758,793
251,1021,703,317,1050,780,706
251,817,901,317,1091,851,728
251,650,1050,317,1059,717,706
251,549,1017,317,859,723,684
251,482,985,317,855,794,675
251,440,1026,317,1089,819,610
290,387,1079,317,1246,815,539
362,348,1118,317,1349,923,537
396,339,1127,317,1368,1135,420
443,279,1179,317,1260,1167,409
447,273,1086,317,1130,1219,410
447,273,1073,317,1130,1280,485
427,293,1073,402,1080,1305,563
427,293,1050,438,986,1272,572
425,273,1072,438,960,1285,555
394,292,1080,440,857,1404,527
393,271,1102,440,718,1400,655
385,271,1026,471,694,1400,719
329,314,1016,469,693,1378,645
329,313,1017,422,693,1338,598
415,313,1017,409,693,1355,597
417,281,1049,409,693,1322,493
453,230,1091,409,693,1341,503
517,235,1091,410,693,1375,525
526,241,1091,282,668,1426,525
512,266,1091,282,654,1424,525
529,266,1075,282,654,1374,507
527,263,1042,282,654,1441,506
523,228,1082,285,654,1452,504
523,168,1059,282,654,1384,565
436,255,1036,282,653,1331,595
435,251,1021,282,653,1309,651
435,251,817,282,585,1336,673
435,251,650,282,646,1330,710
435,251,549,282,706,1334,780
443,251,482,282,708,1263,781
472,251,440,282,530,1263,778
515,290,387,282,433,1267,781
446,362,348,282,330,1161,781
412,396,339,283,271,952,782
514,443,279,284,267,920,782
510,447,273,284,267,868,860
510,447,273,284,267,1064,785
510,427,293,202,267,1087,707
510,427,293,287,295,1117,698
542,425,273,299,328,1123,675
563,394,292,326,393,1057,675
569,393,271,370,405,1209,561
569,385,271,518,430,1209,497
571,329,314,525,465,1209,472
571,329,313,432,466,1288,468
523,415,313,403,498,1271,518
538,417,281,402,750,1253,482
503,453,230,402,809,1157,506
502,517,235,401,818,1123,542
694,526,241,401,818,1058,546
892,512,266,405,818,1021,551
877,529,266,413,818,1013,551
877,527,263,413,818,929,551
984,523,228,410,820,871,554
984,523,168,452,820,870,579
992,436,255,464,833,870,550
992,435,251,500,869,881,494
992,435,251,500,841,787,450
992,435,251,506,780,779,438
992,435,251,574,720,769,389
984,443,251,821,827,785,409
955,472,251,1091,771,760,473
873,515,290,1091,711,750,470
870,446,362,1121,711,748,591
870,412,396,1158,727,745,594
721,514,443,1157,739,745,594
721,510,447,1247,745,745,523
721,510,447,1247,756,474,557
721,510,427,1244,767,415,590
721,510,427,1123,739,385,591
689,542,425,1111,711,366,607
668,563,394,1179,646,312,624
675,569,393,1135,634,157,756
675,569,385,956,609,157,756
673,571,329,949,574,159,756
707,571,329,984,573,90,756
669,523,415,1005,559,117,769
710,538,417,1022,382,117,809
709,503,453,1046,334,117,997
640,502,517,1046,461,117,940
433,694,526,1046,461,208,936
224,892,512,1131,465,222,931
222,877,529,1123,488,222,938
295,877,527,1161,504,356,947
208,984,523,1161,517,364,944
299,984,523,1120,523,364,858
291,992,436,1108,510,364,857
291,992,435,1240,474,353,857
291,992,435,1240,476,666,857
291,992,435,1234,476,678,832
291,992,435,1230,476,748,811
305,984,443,983,367,733,789
326,955,472,713,367,733,725
326,873,515,713,367,733,725
327,870,446,683,367,733,607
423,870,412,645,351,733,603
423,721,514,645,339,733,609
444,721,510,555,333,733,610
444,721,510,555,322,733,618
444,721,510,555,311,757,585
444,721,510,555,311,791,584
444,689,542,555,330,791,568
444,668,563,458,330,791,551
431,675,569,484,330,793,405
484,675,569,523,340,793,486
587,673,571,549,408,791,717
568,707,571,537,492,781,717
606,669,523,611,474,754,896
548,710,538,594,415,772,883
548,709,503,570,406,929,667
623,640,502,570,270,937,887
671,433,694,570,270,846,920
695,224,892,481,274,832,1176
705,222,877,481,465,854,1208
634,295,877,443,449,721,1211
614,208,984,443,436,759,1219
523,299,984,442,524,1039,1328
523,291,992,442,538,1156,1364
523,291,992,274,541,1165,1402
523,291,992,281,539,848,1415
525,291,992,281,561,834,1415
661,291,992,217,561,820,1415
715,305,984,217,561,890,1415
724,326,955,232,561,893,1415
776,326,873,392,561,893,1415
775,327,870,392,561,893,1412
679,423,870,392,564,909,1562
679,423,721,396,569,909,1588
681,444,721,398,571,909,1596
689,444,721,471,571,909,1758
689,444,721,493,571,885,1816
689,444,721,493,571,851,1837
689,444,689,493,547,851,1971
689,444,668,532,557,851,1971
689,431,675,506,598,849,1971
636,484,675,467,605,849,1934
533,587,673,441,600,853,1703
525,568,707,417,555,902,1703
506,606,669,322,593,930,1461
506,548,710,322,577,947,1434
506,548,709,322,594,856,1425
454,623,640,322,594,1001,1209
406,671,433,322,596,1002,1205
382,695,224,322,622,1003,949
499,705,222,322,466,993,910
497,634,295,322,469,992,898
567,614,208,322,467,946,890
654,523,299,322,373,666,781
682,523,291,322,359,549,745
682,523,291,322,356,540,707
863,523,291,315,356,589,694
900,525,291,494,334,551,694
995,661,291,623,334,525,807
927,715,305,623,363,458,967
1010,724,326,608,371,455,1123
982,776,326,448,424,455,1123
982,775,327,448,427,455,1123
983,679,423,448,464,439,973
1022,679,423,444,542,439,941
1097,681,444,442,544,439,924
1112,689,444,369,663,439,820
1124,689,444,347,956,439,774
1221,689,444,356,967,439,754
1249,689,444,506,1206,439,620
1278,689,444,473,1196,454,620
1278,689,431,473,1155,469,620
1278,636,484,473,1138,469,678
1278,533,587,473,1075,465,793
1271,525,568,473,1055,527,794
1252,506,606,473,1043,569,799
1252,506,548,473,1043,535,799
1252,506,548,482,1024,647,987
1229,454,623,629,1024,519,982
1229,406,671,629,1022,545,953
1229,382,695,629,989,574,953
1233,499,705,658,1126,568,953
1239,497,634,658,1123,575,953
1167,567,614,658,1123,577,963
1081,654,523,658,1123,709,963
1053,682,523,658,1123,711,963
1056,682,523,658,1123,794,966
875,863,523,658,1123,782,1150
836,900,525,479,1123,778,1162
641,995,661,350,1123,745,1050
641,927,715,350,1094,1020,917
539,1010,724,350,1086,1022,800
518,982,776,350,1033,1024,800
537,982,775,382,1144,1024,802
654,983,679,388,1112,1024,802
620,1022,679,388,1029,1024,805
562,1097,681,388,1060,1024,805
539,1112,689,388,1025,1123,723
549,1124,689,390,742,1123,713
453,1221,689,400,731,1123,910
427,1249,689,250,492,1158,912
456,1278,689,244,492,1143,1092
456,1278,689,285,492,1203,1102
456,1278,636,369,492,1372,1062
456,1278,533,399,493,1419,947
456,1271,525,399,474,1309,946
509,1252,506,410,502,1241,993
512,1252,506,481,515,1272,993
518,1252,506,627,515,1114,805
537,1229,454,517,515,1096,979
551,1229,406,517,515,1069,1110
551,1229,382,518,514,1039,1216
420,1233,499,491,319,1034,1221
414,1239,497,491,337,1027,1221
425,1167,567,491,340,1025,1211
456,1081,654,491,340,901,1211
478,1053,682,491,370,904,1259
552,1056,682,491,496,821,1263
624,875,863,491,550,784,1079
645,836,900,491,581,819,1160
618,641,995,491,581,819,1174
757,641,927,491,596,541,1147
746,539,1010,491,703,553,1108
743,518,982,491,950,552,1108
724,537,982,459,871,598,1137
643,654,983,453,905,616,1137
638,620,1022,453,1257,616,1147
598,562,1097,453,1400,616,1147
715,539,1112,453,1421,529,1133
713,549,1124,473,1411,530,1138
753,453,1221,471,1412,530,941
753,427,1249,517,1413,495,1098
695,456,1278,703,1416,519,952
713,456,1278,671,1465,444,1081
766,456,1278,647,1651,275,1073
839,456,1278,640,1702,228,1128
848,456,1271,640,1720,227,1134
795,509,1252,629,1666,225,1205
834,512,1252,558,1716,247,1292
828,518,1252,403,1739,356,1391
810,537,1229,366,1857,502,1271
842,551,1229,366,1886,505,1161
852,551,1229,365,2073,505,1055
852,420,1233,363,2089,504,1050
854,414,1239,381,2072,527,1195
843,425,1167,381,2111,527,1247
811,456,1081,418,2138,520,1252
789,478,1053,418,2154,515,1231
715,552,1056,496,2127,515,1226
651,624,875,555,2080,515,1235
742,645,836,561,2049,480,1142
733,618,641,563,2049,480,1159
594,757,641,563,2034,479,1172
607,746,539,563,1984,465,1242
619,743,518,565,1742,535,1354
629,724,537,592,1731,494,1467
592,643,654,592,1697,512,1467
592,638,620,624,1406,551,1550
616,598,562,673,1228,611,1616
499,715,539,717,1123,631,1650
481,713,549,695,1132,631,1643
440,753,453,680,1141,713,1642
438,753,427,678,1144,796,1483
457,695,456,501,1209,788,1503
452,713,456,492,1188,801,1409
399,766,456,432,1005,812,1355
326,839,456,409,953,856,1303
317,848,456,409,935,898,1297
317,795,509,409,935,898,1228
275,834,512,409,872,844,1244
275,828,518,409,849,715,1164
274,810,537,409,731,562,1110
228,842,551,409,702,559,1242
218,852,551,415,515,559,1276
218,852,420,433,504,559,1290
216,854,414,549,504,536,1181
216,843,425,648,469,536,1251
216,811,456,612,479,535,1263
272,789,478,612,437,535,1249
356,715,552,534,338,535,1247
440,651,624,475,331,535,1271
344,742,645,477,331,537,1272
344,733,618,574,387,537,1240
344,594,757,587,412,552,1227
346,607,746,587,511,564,1157
365,619,743,608,509,493,1046
402,629,724,581,524,496,903
419,592,643,585,530,547,962
419,592,638,553,572,508,918
395,616,598,588,619,496,884
411,499,715,567,624,609,854
411,481,713,567,758,763,869
411,440,753,565,841,681,869
433,438,753,521,875,598,870
441,457,695,521,1048,582,946
428,452,713,522,1354,569,939
433,399,766,522,1398,558,948
433,326,839,522,1532,514,1147
485,317,848,538,1532,472,1391
485,317,795,576,1532,472,1343
486,275,834,577,1532,472,1240
517,275,828,660,1532,472,1221
517,274,810,683,1532,472,1222
532,228,842,703,1532,472,1104
538,218,852,901,1532,472,1070
578,218,852,1050,1527,472,1056
578,216,854,1017,1528,472,1020
578,216,843,985,1521,472,898
578,216,811,1026,1493,507,881
522,272,789,1079,1489,517,868
515,356,715,1118,1489,517,871
513,440,651,1127,1489,517,851
506,344,742,1179,1517,563,863
650,344,733,1086,1506,586,868
650,344,594,1073,1500,573,954
635,346,607,1073,1372,572,1036
608,365,619,1050,1371,650,1124
562,402,629,1072,1332,701,1188
545,419,592,1080,1318,650,1172
545,419,592,1102,1241,767,1200
545,395,616,1026,1213,777,1205
530,411,499,1016,1279,642,1197
528,411,481,1017,1151,487,1182
530,411,440,1017,1058,487,1182
525,433,438,1049,1020,490,1181
500,441,457,1091,782,491,1051
516,428,452,1091,550,491,1036
513,433,399,1091,564,491,1092
513,433,326,1091,437,495,999
461,485,317,1075,438,541,839
461,485,317,1042,438,546,907
460,486,275,1082,443,592,956
429,517,275,1059,445,607,985
429,517,274,1036,445,870,987
479,532,228,1021,445,925,952
518,538,218,817,445,980,952
593,578,218,650,445,1012,1144
726,578,216,549,443,1212,1147
745,578,216,482,443,1216,1147
746,578,216,440,434,1181,1147
746,522,272,387,434,1171,1157
666,515,356,348,434,1171,1154
605,513,440,339,434,1211,1141
609,506,344,279,406,1275,1128
526,650,344,273,361,1382,1123
558,650,344,273,342,1380,1051
558,635,346,293,314,1419,980
555,608,365,293,312,1435,924
555,562,402,273,312,1402,859
555,545,419,292,312,1469,817
568,545,419,271,286,1491,744
568,545,395,271,267,1457,707
567,530,411,314,198,1448,729
567,528,411,313,324,1448,769
565,530,411,313,366,1448,769
548,525,433,281,367,1445,820
553,500,441,230,364,1444,897
543,516,428,235,262,1444,874
544,513,433,241,329,1469,823
550,513,433,266,322,1479,753
554,461,485,266,321,1433,727
560,461,485,263,321,1428,670
560,460,486,228,316,1382,668
573,429,517,168,317,1367,708
594,429,517,255,317,1105,758
529,479,532,251,317,1050,780
484,518,538,251,317,1091,851
369,593,578,251,317,1059,717
236,726,578,251,317,859,723
217,745,578,251,317,855,794
216,746,578,251,317,1089,819
216,746,522,290,317,1246,815
216,666,515,362,317,1349,923
187,605,513,396,317,1368,1135
190,609,506,443,317,1260,1167
129,526,650,447,317,1130,1219
106,558,650,447,317,1130,1280
106,558,635,427,402,1080,1305
162,555,608,427,438,986,1272
184,555,562,425,438,960,1285
189,555,545,394,440,857,1404
227,568,545,393,440,718,1400
252,568,545,385,471,694,1400
252,567,530,329,469,693,1378
252,567,528,329,422,693,1338
252,565,530,415,409,693,1355
252,548,525,417,409,693,1322
263,553,500,453,409,693,1341
265,543,516,517,410,693,1375
318,544,513,526,282,668,1426
340,550,513,512,282,654,1424
342,554,461,529,282,654,1374
336,560,461,527,282,654,1441
336,560,460,523,285,654,1452
323,573,429,523,282,654,1384
302,594,429,436,282,653,1331
302,529,479,435,282,653,1309
302,484,518,435,282,585,1336
342,369,593,435,282,646,1330
383,236,726,435,282,706,1334
383,217,745,443,282,708,1263
406,216,746,472,282,530,1263
470,216,746,515,282,433,1267
476,216,666,446,282,330,1161
476,187,605,412,283,271,952
460,190,609,514,284,267,920
463,129,526,510,284,267,868
455,106,558,510,284,267,1064
564,106,558,510,202,267,1087
568,162,555,510,287,295,1117
545,184,555,542,299,328,1123
551,189,555,563,326,393,1057
500,227,568,569,370,405,1209
475,252,568,569,518,430,1209
475,252,567,571,525,465,1209
475,252,567,571,432,466,1288
545,252,565,523,403,498,1271
568,252,548,538,402,750,1253
559,263,553,503,402,809,1157
565,265,543,502,401,818,1123
607,318,544,694,401,818,1058
590,340,550,892,405,818,1021
584,342,554,877,413,818,1013
584,336,560,877,413,818,929
584,336,560,984,410,820,871
584,323,573,984,452,820,870
677,302,594,992,464,833,870
766,302,529,992,500,869,881
766,302,484,992,500,841,787
726,342,369,992,506,780,779
685,383,236,992,574,720,769
685,383,217,984,821,827,785
662,406,216,955,1091,771,760
723,470,216,873,1091,711,750
721,476,216,870,1121,711,748
722,476,187,870,1158,727,745
737,460,190,721,1157,739,745
734,463,129,721,1247,745,745
733,455,106,721,1247,756,474
624,564,106,721,1244,767,415
563,568,162,721,1123,739,385
563,545,184,689,1111,711,366
796,551,189,668,1179,646,312
796,500,227,675,1135,634,157
796,475,252,675,956,609,157
796,475,252,673,949,574,159
796,475,252,707,984,573,90
772,545,252,669,1005,559,117
749,568,252,710,1022,382,117
740,559,263,709,1046,334,117
758,565,265,640,1046,461,117
660,607,318,433,1046,461,208
649,590,340,224,1131,465,222
649,584,342,222,1123,488,222
649,584,336,295,1161,504,356
649,584,336,208,1161,517,364
649,584,323,299,1120,523,364
556,677,302,291,1108,510,364
468,766,302,291,1240,474,353
468,766,302,291,1240,476,666
468,726,342,291,1234,476,678
468,685,383,291,1230,476,748
468,685,383,305,983,367,733
468,662,406,326,713,367,733
343,723,470,326,713,367,733
339,721,476,327,683,367,733
338,722,476,423,645,351,733
323,737,460,423,645,339,733
323,734,463,444,555,333,733
325,733,455,444,555,322,733
326,624,564,444,555,311,757
326,563,568,444,555,311,791
376,563,545,444,555,330,791
334,796,551,444,458,330,791
392,796,500,431,484,330,793
456,796,475,484,523,340,793
505,796,475,587,549,408,791
505,796,475,568,537,492,781
493,772,545,606,611,474,754
507,749,568,548,594,415,772
759,740,559,548,570,406,929
772,758,565,623,570,270,937
848,660,607,671,570,270,846
848,649,590,695,481,274,832
848,649,584,705,481,465,854
848,649,584,634,443,449,721
848,649,584,614,443,436,759
848,649,584,523,442,524,1039
848,556,677,523,442,538,1156
847,468,766,523,274,541,1165
847,468,766,523,281,539,848
847,468,726,525,281,561,834
957,468,685,661,217,561,820
957,468,685,715,217,561,890
1024,468,662,724,232,561,893
1024,343,723,776,392,561,893
1024,339,721,775,392,561,893
1027,338,722,679,392,564,909
1076,323,737,679,396,569,909
1093,323,734,681,398,571,909
1091,325,733,689,471,571,909
1134,326,624,689,493,571,885
1273,326,563,689,493,571,851
1657,376,563,689,493,547,851
1456,334,796,689,532,557,851
1398,392,796,689,506,598,849
1334,456,796,636,467,605,849
1285,505,796,533,441,600,853
1286,505,796,525,417,555,902
1252,493,772,506,322,593,930
1297,507,749,506,322,577,947
1045,759,740,506,322,594,856
1055,772,758,454,322,594,1001
1007,848,660,406,322,596,1002
1007,848,649,382,322,622,1003
1007,848,649,499,322,466,993
1019,848,649,497,322,469,992
1032,848,649,567,322,467,946
1135,848,649,654,322,373,666
1249,848,556,682,322,359,549
1249,847,468,682,322,356,540
1249,847,468,863,315,356,589
1249,847,468,900,494,334,551
1139,957,468,995,623,334,525
1160,957,468,927,623,363,458
1093,1024,468,1010,608,371,455
1093,1024,343,982,448,424,455
1093,1024,339,982,448,427,455
1092,1027,338,983,448,464,439
1044,1076,323,1022,444,542,439
1087,1093,323,1097,442,544,439
1087,1091,325,1112,369,663,439
1043,1134,326,1124,347,956,439
904,1273,326,1221,356,967,439
470,1657,376,1249,506,1206,439
469,1456,334,1278,473,1196,454
469,1398,392,1278,473,1155,469
469,1334,456,1278,473,1138,469
469,1285,505,1278,473,1075,465
468,1286,505,1271,473,1055,527
468,1252,493,1252,473,1043,569
409,1297,507,1252,473,1043,535
409,1045,759,1252,482,1024,647
354,1055,772,1229,629,1024,519
326,1007,848,1229,629,1022,545
327,1007,848,1229,629,989,574
658,1007,848,1233,658,1126,568
759,1019,848,1239,658,1123,575
776,1032,848,1167,658,1123,577
673,1135,848,1081,658,1123,709
560,1249,848,1053,658,1123,711
610,1249,847,1056,658,1123,794
652,1249,847,875,658,1123,782
652,1249,847,836,479,1123,778
652,1139,957,641,350,1123,745
631,1160,957,641,350,1094,1020
631,1093,1024,539,350,1086,1022
631,1093,1024,518,350,1033,1024
631,1093,1024,537,382,1144,1024
629,1092,1027,654,388,1112,1024
628,1044,1076,620,388,1029,1024
575,1087,1093,562,388,1060,1024
575,1087,1091,539,388,1025,1123
586,1043,1134,549,390,742,1123
596,904,1273,453,400,731,1123
613,470,1657,427,250,492,1158
652,469,1456,456,244,492,1143
825,469,1398,456,285,492,1203
842,469,1334,456,369,492,1372
842,469,1285,456,399,493,1419
842,468,1286,456,399,474,1309
842,468,1252,509,410,502,1241
842,409,1297,512,481,515,1272
842,409,1045,518,627,515,1114
842,354,1055,537,517,515,1096
843,326,1007,551,517,515,1069
842,327,1007,551,518,514,1039
511,658,1007,420,491,319,1034
398,759,1019,414,491,337,1027
368,776,1032,425,491,340,1025
368,673,1135,456,491,340,901
367,560,1249,478,491,370,904
317,610,1249,552,491,496,821
275,652,1249,624,491,550,784
280,652,1249,645,491,581,819
323,652,1139,618,491,581,819
383,631,1160,757,491,596,541
424,631,1093,746,491,703,553
477,631,1093,743,491,950,552
481,631,1093,724,459,871,598
481,629,1092,643,453,905,616
483,628,1044,638,453,1257,616
476,575,1087,598,453,1400,616
476,575,1087,715,453,1421,529
465,586,1043,713,473,1411,530
455,596,904,753,471,1412,530
438,613,470,753,517,1413,495
493,652,469,695,703,1416,519
338,825,469,713,671,1465,444
402,842,469,766,647,1651,275
471,842,469,839,640,1702,228
522,842,468,848,640,1720,227
547,842,468,795,629,1666,225
547,842,409,834,558,1716,247
552,842,409,828,403,1739,356
552,842,354,810,366,1857,502
561,843,326,842,366,1886,505
561,842,327,852,365,2073,505
563,511,658,852,363,2089,504
573,398,759,854,381,2072,527
573,368,776,843,381,2111,527
573,368,673,811,418,2138,520
647,367,560,789,418,2154,515
665,317,610,715,496,2127,515
680,275,652,651,555,2080,515
675,280,652,742,561,2049,480
632,323,652,733,563,2049,480
572,383,631,594,563,2034,479
539,424,631,607,563,1984,465
486,477,631,619,565,1742,535
482,481,631,629,592,1731,494
520,481,629,592,592,1697,512
518,483,628,592,624,1406,551
542,476,575,616,673,1228,611
569,476,575,499,717,1123,631
593,465,586,481,695,1132,631
593,455,596,440,680,1141,713
593,438,613,438,678,1144,796
499,493,652,457,501,1209,788
607,338,825,452,492,1188,801
619,402,842,399,432,1005,812
666,471,842,326,409,953,856
671,522,842,317,409,935,898
668,547,842,317,409,935,898
668,547,842,275,409,872,844
699,552,842,275,409,849,715
699,552,842,274,409,731,562
689,561,843,228,409,702,559
689,561,842,218,415,515,559
687,563,511,218,433,504,559
677,573,398,216,549,504,536
677,573,368,216,648,469,536
689,573,368,216,612,479,535
680,647,367,272,612,437,535
667,665,317,356,534,338,535
660,680,275,440,475,331,535
680,675,280,344,477,331,537
680,632,323,344,574,387,537
680,572,383,344,587,412,552
672,539,424,346,587,511,564
672,486,477,365,608,509,493
672,482,481,402,581,524,496
634,520,481,419,585,530,547
642,518,483,419,553,572,508
645,542,476,395,588,619,496
629,569,476,411,567,624,609
606,593,465,411,567,758,763
640,593,455,411,565,841,681
704,593,438,433,521,875,598
721,499,493,441,521,1048,582
595,607,338,428,522,1354,569
502,619,402,433,522,1398,558
386,666,471,433,522,1532,514
336,671,522,485,538,1532,472
314,668,547,485,576,1532,472
314,668,547,486,577,1532,472
278,699,552,517,660,1532,472
278,699,552,517,683,1532,472
278,689,561,532,703,1532,472
319,689,561,538,901,1532,472
319,687,563,578,1050,1527,472
319,677,573,578,1017,1528,472
319,677,573,578,985,1521,472
307,689,573,578,1026,1493,507
247,680,647,522,1079,1489,517
374,667,665,515,1118,1489,517
374,660,680,513,1127,1489,517
354,680,675,506,1179,1517,563
380,680,632,650,1086,1506,586
387,680,572,650,1073,1500,573
387,672,539,635,1073,1372,572
387,672,486,608,1050,1371,650
387,672,482,562,1072,1332,701
391,634,520,545,1080,1318,650
384,642,518,545,1102,1241,767
357,645,542,545,1026,1213,777
346,629,569,530,1016,1279,642
345,606,593,528,1017,1151,487
311,640,593,530,1017,1058,487
247,704,593,525,1049,1020,490
230,721,499,500,1091,782,491
230,595,607,516,1091,550,491
230,502,619,513,1091,564,491
230,386,666,513,1091,437,495
224,336,671,461,1075,438,541
224,314,668,461,1042,438,546
225,314,668,460,1082,443,592
246,278,699,429,1059,445,607
258,278,699,429,1036,445,870
270,278,689,479,1021,445,925
229,319,689,518,817,445,980
239,319,687,593,650,445,1012
239,319,677,726,549,443,1212
240,319,677,745,482,443,1216
431,307,689,746,440,434,1181
444,247,680,746,387,434,1171
339,374,667,666,348,434,1171
427,374,660,605,339,434,1211
433,354,680,609,279,406,1275
417,380,680,526,273,361,1382
446,387,680,558,273,342,1380
446,387,672,558,293,314,1419
446,387,672,555,293,312,1435
446,387,672,555,273,312,1402
442,391,634,555,292,312,1469
441,384,642,568,271,286,1491
464,357,645,568,271,267,1457
486,346,629,567,314,198,1448
515,345,606,567,313,324,1448
522,311,640,565,313,366,1448
674,247,704,548,281,367,1445
674,230,721,553,230,364,1444
675,230,595,543,235,262,1444
687,230,502,544,241,329,1469
691,230,386,550,266,322,1479
762,224,336,554,266,321,1433
822,224,314,560,263,321,1428
832,225,314,560,228,316,1382
817,246,278,573,168,317,1367
805,258,278,594,255,317,1105
793,270,278,529,251,317,1050
793,229,319,484,251,317,1091
783,239,319,369,251,317,1059
783,239,319,236,251,317,859
782,240,319,217,251,317,855
591,431,307,216,251,317,1089
573,444,247,216,290,317,1246
591,339,374,216,362,317,1349
516,427,374,187,396,317,1368
510,433,354,190,443,317,1260
500,417,380,129,447,317,1130
634,446,387,106,447,317,1130
717,446,387,106,427,402,1080
721,446,387,162,427,438,986
768,446,387,184,425,438,960
805,442,391,189,394,440,857
875,441,384,227,393,440,718
958,464,357,252,385,471,694
950,486,346,252,329,469,693
1056,515,345,252,329,422,693
1104,522,311,252,415,409,693
977,674,247,252,417,409,693
977,674,230,263,453,409,693
976,675,230,265,517,410,693
964,687,230,318,526,282,668
960,691,230,340,512,282,654
889,762,224,342,529,282,654
829,822,224,336,527,282,654
818,832,225,336,523,285,654
815,817,246,323,523,282,654
823,805,258,302,436,282,653
846,793,270,302,435,282,653
856,793,229,302,435,282,585
915,783,239,342,435,282,646
922,783,239,383,435,282,706
922,782,240,383,443,282,708
922,591,431,406,472,282,530
922,573,444,470,515,282,433
877,591,339,476,446,282,330
906,516,427,476,412,283,271
906,510,433,460,514,284,267
906,500,417,463,510,284,267
736,634,446,455,510,284,267
653,717,446,564,510,202,267
682,721,446,568,510,287,295
635,768,446,545,542,299,328
598,805,442,551,563,326,393
528,875,441,500,569,370,405
520,958,464,475,569,518,430
517,950,486,475,571,525,465
382,1056,515,475,571,432,466
327,1104,522,545,523,403,498
302,977,674,568,538,402,750
317,977,674,559,503,402,809
317,976,675,565,502,401,818
317,964,687,607,694,401,818
427,960,691,590,892,405,818
432,889,762,584,877,413,818
432,829,822,584,877,413,818
432,818,832,584,984,410,820
557,815,817,584,984,452,820
571,823,805,677,992,464,833
548,846,793,766,992,500,869
538,856,793,766,992,500,841
876,915,783,726,992,506,780
869,922,783,685,992,574,720
908,922,782,685,984,821,827
959,922,591,662,955,1091,771
1144,922,573,723,873,1091,711
1191,877,591,721,870,1121,711
1160,906,516,722,870,1158,727
1173,906,510,737,721,1157,739
1197,906,500,734,721,1247,745
1247,736,634,733,721,1247,756
