Accum_y-0,T-1,T-2,T-3,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5,Accum_y-6
96,656,866,1921,801,903,1058,1509,311,516
96,584,870,1989,801,1132,1071,1512,161,516
96,583,801,2059,823,1042,1078,1513,148,516
96,583,546,2314,838,1079,1078,1933,110,615
96,583,543,2317,838,1006,1067,1967,207,712
276,583,538,2322,838,1008,988,1972,214,712
355,586,529,2331,838,947,915,1958,212,712
372,586,529,2139,838,766,789,1923,212,712
443,586,529,2003,838,764,757,1917,212,712
558,586,529,2003,838,726,591,1823,216,712
646,586,529,2003,838,692,591,1741,201,778
601,651,524,1868,755,685,512,1793,201,778
597,679,524,1868,744,642,512,1664,201,778
684,679,419,1766,743,642,391,1588,218,778
689,679,419,1727,763,640,380,1315,206,780
689,679,419,1727,807,552,376,1310,206,868
689,678,292,1821,810,569,362,1310,206,947
689,657,288,1628,834,568,312,1310,205,953
689,657,237,1679,926,568,220,1310,235,961
689,657,206,1701,884,568,169,1349,288,961
689,657,206,1659,880,568,239,1310,289,961
689,657,206,1578,880,568,333,1153,332,938
689,656,207,1496,874,568,416,1069,483,938
689,656,190,1283,874,494,310,979,598,926
689,656,178,1189,876,493,320,915,621,806
689,598,236,1099,884,500,377,915,657,733
689,570,263,959,744,414,387,915,768,705
689,432,401,863,816,457,452,915,774,658
689,417,416,863,816,457,580,915,774,530
689,347,473,848,831,457,637,900,774,503
689,346,416,866,398,469,637,848,760,490
689,96,656,866,402,468,637,848,822,585
689,96,584,870,403,296,624,845,855,614
718,96,583,801,502,280,617,820,855,660
822,96,583,546,569,243,617,400,855,583
1028,96,583,543,637,241,622,364,758,486
849,276,583,538,671,239,681,384,751,558
779,355,586,529,706,251,681,383,769,625
899,372,586,529,706,251,716,311,770,630
844,443,586,529,713,251,790,319,861,630
750,558,586,529,967,251,790,328,989,717
735,646,586,529,1073,251,790,294,1016,635
717,601,651,524,1124,251,803,231,1020,792
693,597,679,524,1124,266,815,186,1020,869
611,684,679,419,1115,336,885,219,1049,914
615,689,679,419,1095,369,889,219,1116,912
615,689,679,419,1051,404,892,219,1135,819
615,689,678,292,1176,385,931,219,1166,806
630,689,657,288,1176,398,958,219,1183,906
673,689,657,237,1194,411,963,219,1158,904
675,689,657,206,1170,411,963,181,1138,904
675,689,657,206,1170,411,1002,183,1174,904
675,689,657,206,1180,411,908,176,1123,904
675,689,656,207,1188,411,825,175,972,904
675,689,656,190,1291,409,785,175,968,904
675,689,656,178,1291,411,788,175,971,904
694,689,598,236,1283,425,731,176,948,904
743,689,570,263,1264,380,721,176,876,904
847,689,432,401,1259,337,656,176,1000,904
877,689,417,416,1266,337,528,176,1003,890
878,689,347,473,1254,337,471,191,1016,890
977,689,346,416,1246,295,471,197,1226,890
982,689,96,656,1303,296,492,201,1238,795
982,689,96,584,1349,238,553,243,1330,766
953,718,96,583,1252,238,587,243,1330,720
849,822,96,583,1170,238,631,243,1331,698
645,1028,96,583,1102,247,651,299,1381,698
644,849,276,583,1068,247,622,406,1381,626
641,779,355,586,1033,235,681,456,1363,559
571,899,372,586,1033,235,648,649,1362,554
686,844,443,586,1026,235,576,689,1291,554
714,750,558,586,772,235,576,750,1187,467
642,735,646,586,719,235,603,886,1168,457
644,717,601,651,668,235,609,916,1164,300
644,693,597,679,668,220,597,887,1164,223
639,611,684,679,668,150,530,926,1081,199
753,615,689,679,723,117,526,989,1014,287
806,615,689,679,729,86,529,995,995,397
833,615,689,678,613,86,491,1215,990,464
915,630,689,657,657,191,471,1646,989,404
990,673,689,657,549,249,466,1738,1025,513
988,675,689,657,561,331,466,1845,1024,543
990,675,689,657,665,530,356,1900,989,565
1051,675,689,657,655,561,356,1975,989,565
1148,675,689,656,647,561,357,1975,989,565
1192,675,689,656,544,561,366,1988,878,566
1200,675,689,656,542,559,546,1993,852,575
1182,694,689,598,542,537,618,2009,839,575
1162,743,689,570,548,537,710,2080,800,575
1058,847,689,432,517,542,753,2144,663,575
1041,877,689,417,512,547,801,2322,660,575
1049,878,689,347,509,547,809,2307,647,575
1091,977,689,346,488,525,820,2337,437,575
1168,982,689,96,457,524,800,2432,363,575
1240,982,689,96,410,524,739,2431,232,595
1339,953,718,96,403,524,705,2560,233,620
1360,849,822,96,403,525,665,2721,276,620
1391,645,1028,96,403,522,640,2685,283,620
1391,644,849,276,403,522,657,2553,292,629
1382,641,779,355,403,531,614,2494,319,656
1315,571,899,372,403,549,682,2301,465,720
1184,686,844,443,403,549,711,2250,756,720
1135,714,750,558,403,550,747,2230,941,720
1141,642,735,646,350,550,720,2134,1001,720
1142,644,717,601,350,550,711,2158,1011,720
1169,644,693,597,350,550,712,2120,1011,720
1242,639,611,684,350,550,709,2038,1006,699
1123,753,615,689,295,550,709,1975,1010,611
1160,806,615,689,315,546,808,1969,1052,501
1229,833,615,689,389,546,807,1773,1038,378
1139,915,630,689,321,428,823,1348,1022,339
1021,990,673,689,319,357,853,1256,985,224
1021,988,675,689,346,275,1387,1152,996,194
1019,990,675,689,244,78,1509,1126,1000,172
962,1051,675,689,248,52,1525,1057,1061,172
867,1148,675,689,248,52,1816,1107,1068,172
823,1192,675,689,250,73,1921,1153,1076,171
815,1200,675,689,253,73,1762,1253,1085,162
814,1182,694,689,253,73,1930,1253,1096,162
785,1162,743,689,247,73,2053,1185,1126,162
785,1058,847,689,211,68,2024,1129,1126,162
772,1041,877,689,209,63,1976,951,1126,162
763,1049,878,689,209,63,1983,958,1126,162
622,1091,977,689,209,123,2023,994,1126,162
540,1168,982,689,179,124,2022,994,1126,163
468,1240,982,689,185,124,2035,968,1126,178
369,1339,953,718,228,124,2035,839,1125,172
348,1360,849,822,228,123,2036,695,1087,172
320,1391,645,1028,228,117,2036,674,1031,172
320,1391,644,849,228,122,2008,677,1022,163
320,1382,641,779,228,113,1997,681,995,187
320,1315,571,899,246,121,1967,681,849,137
320,1184,686,844,259,124,1992,681,538,223
320,1135,714,750,380,297,1991,626,325,242
313,1141,642,735,538,304,2022,586,257,314
308,1142,644,717,627,308,2019,531,247,314
281,1169,644,693,636,308,2226,531,247,373
208,1242,639,611,636,353,2271,531,244,397
204,1123,753,615,643,378,2320,531,256,406
114,1160,806,615,790,534,2221,531,214,406
18,1229,833,615,709,569,2298,507,223,396
11,1139,915,630,717,723,2325,501,236,389
20,1021,990,673,731,723,2312,501,274,389
44,1021,988,675,692,723,1778,528,240,389
44,1019,990,675,703,724,1715,513,240,389
40,962,1051,675,847,719,1732,532,179,389
38,867,1148,675,1129,719,1464,482,172,389
38,823,1192,675,1244,733,1356,423,174,389
38,815,1200,675,1244,733,1320,320,189,389
59,814,1182,694,1244,735,1080,351,178,389
60,785,1162,743,1245,751,874,350,148,389
61,785,1058,847,1245,751,935,390,148,407
80,772,1041,877,1299,751,978,441,148,407
281,763,1049,878,1321,751,963,434,148,407
322,622,1091,977,1334,691,970,362,148,413
364,540,1168,982,1334,690,994,266,149,417
496,468,1240,982,1328,697,981,253,149,382
625,369,1339,953,1268,697,1003,283,149,363
625,348,1360,849,1268,697,998,266,143,363
620,320,1391,645,1268,697,998,266,142,378
625,320,1391,644,1268,692,979,263,142,383
626,320,1382,641,1268,692,974,269,142,430
628,320,1315,571,1250,666,934,298,142,527
629,320,1184,686,1253,663,878,298,142,445
631,320,1135,714,1133,489,888,360,142,522
631,313,1141,642,975,482,884,366,142,450
631,308,1142,644,886,478,1047,383,152,450
631,281,1169,644,882,478,952,426,152,391
631,208,1242,639,925,433,1012,526,152,367
632,204,1123,753,926,423,969,526,136,360
635,114,1160,806,753,339,967,582,147,361
635,18,1229,833,748,345,890,594,161,455
655,11,1139,915,759,205,840,599,155,584
646,20,1021,990,745,205,823,620,113,617
622,44,1021,988,757,205,854,638,104,617
627,44,1019,990,744,239,806,626,107,638
629,40,962,1051,596,240,834,601,107,640
629,38,867,1148,347,240,834,614,107,650
629,38,823,1192,232,224,859,615,97,662
629,38,815,1200,229,236,859,613,73,671
608,59,814,1182,229,234,918,644,73,671
607,60,785,1162,228,218,910,743,104,671
650,61,785,1058,228,218,835,734,104,687
895,80,772,1041,177,218,792,683,104,687
809,281,763,1049,158,229,792,763,167,687
800,322,622,1091,155,229,734,785,212,681
892,364,540,1168,174,229,711,787,225,676
856,496,468,1240,174,222,711,788,225,676
729,625,369,1339,174,222,689,786,225,676
782,625,348,1360,174,222,689,921,227,676
813,620,320,1391,174,222,731,931,227,661
813,625,320,1391,174,228,731,996,283,656
815,626,320,1382,174,240,731,992,350,559
813,628,320,1315,174,240,731,983,355,456
815,629,320,1184,159,240,731,983,366,463
926,631,320,1135,158,240,724,921,366,437
927,631,313,1141,158,240,700,914,366,437
975,631,308,1142,158,240,609,897,356,465
1042,631,281,1169,153,240,683,854,358,491
1042,631,208,1242,110,240,679,754,358,504
1119,632,204,1123,102,225,719,754,358,502
1123,635,114,1160,102,153,716,698,347,501
1123,635,18,1229,102,112,716,686,317,407
1103,655,11,1139,83,106,716,681,310,296
1105,646,20,1021,83,110,716,723,310,263
1114,622,44,1021,98,110,745,682,310,271
1245,627,44,1019,195,73,772,679,301,250
1385,629,40,962,242,72,711,693,301,268
1423,629,38,867,220,80,687,680,301,282
1423,629,38,823,229,61,708,679,301,284
1423,629,38,815,229,49,726,679,315,275
1450,608,59,814,229,53,667,600,319,330
1519,607,60,785,229,160,666,499,288,330
1475,650,61,785,229,183,666,460,288,296
1211,895,80,772,227,183,666,523,288,296
1097,809,281,763,427,172,666,453,225,296
1069,800,322,622,517,177,666,482,197,296
937,892,364,540,516,207,665,477,276,296
841,856,496,468,517,207,665,534,298,296
839,729,625,369,587,207,665,506,323,315
786,782,625,348,617,207,665,371,321,317
755,813,620,320,638,207,623,361,335,561
750,813,625,320,653,201,623,297,601,561
747,815,626,320,653,189,623,297,910,560
747,813,628,320,653,189,623,329,921,552
744,815,629,320,678,190,623,329,917,541
631,926,631,320,710,212,653,329,917,471
630,927,631,313,710,329,757,329,917,471
582,975,631,308,849,430,806,362,957,443
515,1042,631,281,851,495,621,369,955,417
515,1042,631,208,927,495,520,464,1044,404
437,1119,632,204,1054,498,474,577,1046,404
430,1123,635,114,1054,528,473,583,1046,404
430,1123,635,18,1054,531,473,698,1041,404
430,1103,655,11,1054,523,473,718,1041,386
448,1105,646,20,1054,568,509,655,1041,404
454,1114,622,44,1027,641,449,672,1130,557
369,1245,627,44,930,713,421,674,1193,557
460,1385,629,40,883,713,438,660,1256,537
430,1423,629,38,872,705,470,660,1256,590
431,1423,629,38,861,705,448,660,1294,576
553,1423,629,38,861,705,449,660,1280,591
526,1450,608,59,861,840,472,660,1276,540
513,1519,607,60,861,749,512,794,1365,542
513,1475,650,61,861,726,552,825,1391,561
513,1211,895,80,860,726,599,926,1391,592
512,1097,809,281,657,726,610,938,1391,677
512,1069,800,322,557,721,610,898,1374,684
620,937,892,364,731,691,645,900,1281,684
620,841,856,496,866,691,645,840,1259,697
628,839,729,625,796,691,645,840,1234,712
628,786,782,625,766,691,646,859,1293,724
644,755,813,620,885,691,646,864,1282,480
676,750,813,625,870,691,658,863,986,521
680,747,815,626,1077,691,689,857,620,521
732,747,813,628,1116,691,689,805,638,521
756,744,815,629,1090,690,705,805,646,521
771,631,926,631,1092,668,649,805,662,521
775,630,927,631,1310,551,577,805,669,521
776,582,975,631,1171,450,508,772,629,521
776,515,1042,631,1178,385,506,765,629,521
776,515,1042,631,1144,480,506,670,540,556
776,437,1119,632,1098,484,533,557,677,580
776,430,1123,635,1180,464,533,551,677,580
776,430,1123,635,1410,461,533,436,677,832
776,430,1103,655,1516,466,533,416,677,1213
764,448,1105,646,1606,417,497,416,677,1290
749,454,1114,622,1747,344,497,391,588,1129
716,369,1245,627,1843,272,487,388,532,1129
485,460,1385,629,1843,273,470,388,469,1129
477,430,1423,629,1871,286,438,388,469,1052
514,431,1423,629,1911,295,408,388,431,1052
410,553,1423,629,1921,316,389,388,431,1048
410,526,1450,608,1989,251,400,388,431,1072
354,513,1519,607,2059,250,384,254,342,1070
354,513,1475,650,2314,295,359,223,316,1091
354,513,1211,895,2317,366,312,59,320,1182
354,512,1097,809,2322,383,301,37,320,1191
410,512,1069,800,2331,395,301,65,320,1184
301,620,937,892,2139,395,266,96,320,1184
314,620,841,856,2003,419,266,97,320,1171
339,628,839,729,2003,426,266,97,381,1258
356,628,786,782,2003,426,272,78,322,1268
360,644,755,813,1868,426,273,73,374,1378
424,676,750,813,1868,426,261,73,351,1337
421,680,747,815,1766,426,230,75,541,1339
391,732,747,813,1727,426,268,75,512,1339
454,756,744,815,1727,426,252,75,510,1344
543,771,631,926,1821,426,252,75,494,1348
540,775,630,927,1628,426,217,75,488,1349
539,776,582,975,1679,426,158,77,640,1349
539,776,515,1042,1701,426,158,77,682,1349
539,776,515,1042,1659,331,158,77,707,1344
539,776,437,1119,1578,324,209,77,568,1320
552,776,430,1123,1496,363,209,77,568,1320
552,776,430,1123,1283,364,209,132,568,1129
552,776,430,1103,1189,359,209,132,608,748
544,764,448,1105,1099,359,293,132,626,653
544,749,454,1114,959,359,350,132,763,653
526,716,369,1245,863,359,358,142,900,653
587,485,460,1385,863,364,358,142,900,653
587,477,430,1423,848,351,358,185,1112,653
549,514,431,1423,866,342,358,276,1139,663
560,410,553,1423,866,321,358,352,1139,807
603,410,526,1450,870,247,324,352,1139,779
604,354,513,1519,801,232,300,352,1139,779
605,354,513,1475,546,187,285,352,1139,739
605,354,513,1211,543,116,285,352,1135,617
605,354,512,1097,538,131,285,352,1135,523
545,410,512,1069,529,129,382,406,1135,523
544,301,620,937,529,129,443,395,1135,523
531,314,620,841,529,105,443,394,1190,525
498,339,628,839,529,220,443,508,1140,464
481,356,628,786,529,258,436,569,1140,667
461,360,644,755,524,363,436,632,1086,573
365,424,676,750,524,438,436,632,1083,638
364,421,680,747,419,438,436,630,955,792
342,391,732,747,419,438,398,630,1028,792
255,454,756,744,419,438,398,630,1015,787
151,543,771,631,292,438,386,647,1015,783
150,540,775,630,288,438,386,647,1014,789
150,539,776,582,237,438,386,852,862,849
150,539,776,515,206,559,386,853,820,879
228,539,776,515,206,606,386,853,795,849
258,539,776,437,206,607,391,853,795,863
246,552,776,430,207,568,472,864,796,903
326,552,776,430,190,622,539,809,796,846
326,552,776,430,178,622,539,830,756,846
326,544,764,448,236,660,455,832,738,846
326,544,749,454,263,763,440,833,601,846
326,526,716,369,401,804,439,829,457,846
263,587,485,460,416,846,474,829,457,916
263,587,477,430,473,900,474,786,245,921
263,549,514,431,416,902,474,695,218,1049
236,560,410,553,656,902,474,619,218,952
376,603,410,526,584,902,475,619,218,1108
486,604,354,513,583,902,581,619,242,1121
491,605,354,513,583,902,581,619,242,1159
534,605,354,513,583,902,656,630,245,1159
534,605,354,512,583,870,656,709,245,1159
598,545,410,512,586,860,620,689,269,1161
603,544,301,620,586,860,740,793,376,1161
626,531,314,620,586,860,742,825,330,1159
654,498,339,628,586,738,780,877,418,1099
655,481,356,628,586,700,814,816,535,887
1015,461,360,644,651,678,820,832,546,871
1042,365,424,676,679,614,863,832,787,806
1138,364,421,680,679,624,863,953,801,695
1149,342,391,732,679,624,865,964,996,707
1164,255,454,756,679,624,953,968,1001,707
1164,151,543,771,678,624,955,965,1001,707
1164,150,540,775,657,624,956,1015,1001,701
1164,150,539,776,657,624,956,900,1001,641
1164,150,539,776,657,569,956,950,1001,611
1086,228,539,776,657,526,956,951,1040,611
1056,258,539,776,657,525,873,951,1204,605
1055,246,552,776,656,521,792,940,1288,565
975,326,552,776,656,466,801,1086,1378,561
975,326,552,776,656,466,802,1067,1442,561
991,326,544,764,598,428,803,1065,1442,561
1045,326,544,749,570,484,892,1064,1442,561
1107,326,526,716,432,443,885,1058,1442,568
1109,263,587,485,417,395,850,1058,1442,498
1140,263,587,477,347,341,850,1058,1457,493
1140,263,549,514,346,801,902,1058,1509,369
1200,236,560,410,96,801,903,1058,1509,311
1041,376,603,410,96,801,1132,1071,1512,161
930,486,604,354,96,823,1042,1078,1513,148
924,491,605,354,96,838,1079,1078,1933,110
968,534,605,354,96,838,1006,1067,1967,207
968,534,605,354,276,838,1008,988,1972,214
918,598,545,410,355,838,947,915,1958,212
913,603,544,301,372,838,766,789,1923,212
958,626,531,314,443,838,764,757,1917,212
976,654,498,339,558,838,726,591,1823,216
981,655,481,356,646,838,692,591,1741,201
621,1015,461,360,601,755,685,512,1793,201
665,1042,365,424,597,744,642,512,1664,201
573,1138,364,421,684,743,642,391,1588,218
562,1149,342,391,689,763,640,380,1315,206
578,1164,255,454,689,807,552,376,1310,206
594,1164,151,543,689,810,569,362,1310,206
594,1164,150,540,689,834,568,312,1310,205
594,1164,150,539,689,926,568,220,1310,235
595,1164,150,539,689,884,568,169,1349,288
651,1086,228,539,689,880,568,239,1310,289
873,1056,258,539,689,880,568,333,1153,332
1187,1055,246,552,689,874,568,416,1069,483
1353,975,326,552,689,874,494,310,979,598
1417,975,326,552,689,876,493,320,915,621
1445,991,326,544,689,884,500,377,915,657
1765,1045,326,544,689,744,414,387,915,768
1795,1107,326,526,689,816,457,452,915,774
1853,1109,263,587,689,816,457,580,915,774
2031,1140,263,587,689,831,457,637,900,774
2130,1140,263,549,689,398,469,637,848,760
2088,1200,236,560,689,402,468,637,848,822
2086,1041,376,603,689,403,296,624,845,855
2089,930,486,604,718,502,280,617,820,855
2089,924,491,605,822,569,243,617,400,855
2008,968,534,605,1028,637,241,622,364,758
2008,968,534,605,849,671,239,681,384,751
2038,918,598,545,779,706,251,681,383,769
2069,913,603,544,899,706,251,716,311,770
2017,958,626,531,844,713,251,790,319,861
1971,976,654,498,750,967,251,790,328,989
1965,981,655,481,735,1073,251,790,294,1016
1966,621,1015,461,717,1124,251,803,231,1020
1940,665,1042,365,693,1124,266,815,186,1020
1956,573,1138,364,611,1115,336,885,219,1049
1986,562,1149,342,615,1095,369,889,219,1116
1955,578,1164,255,615,1051,404,892,219,1135
1939,594,1164,151,615,1176,385,931,219,1166
1940,594,1164,150,630,1176,398,958,219,1183
1940,594,1164,150,673,1194,411,963,219,1158
1939,595,1164,150,675,1170,411,963,181,1138
1883,651,1086,228,675,1170,411,1002,183,1174
1661,873,1056,258,675,1180,411,908,176,1123
1347,1187,1055,246,675,1188,411,825,175,972
1181,1353,975,326,675,1291,409,785,175,968
1182,1417,975,326,675,1291,411,788,175,971
1139,1445,991,326,694,1283,425,731,176,948
765,1765,1045,326,743,1264,380,721,176,876
683,1795,1107,326,847,1259,337,656,176,1000
624,1853,1109,263,877,1266,337,528,176,1003
415,2031,1140,263,878,1254,337,471,191,1016
316,2130,1140,263,977,1246,295,471,197,1226
296,2088,1200,236,982,1303,296,492,201,1238
274,2086,1041,376,982,1349,238,553,243,1330
293,2089,930,486,953,1252,238,587,243,1330
293,2089,924,491,849,1170,238,631,243,1331
291,2008,968,534,645,1102,247,651,299,1381
291,2008,968,534,644,1068,247,622,406,1381
281,2038,918,598,641,1033,235,681,456,1363
255,2069,913,603,571,1033,235,648,649,1362
279,2017,958,626,686,1026,235,576,689,1291
330,1971,976,654,714,772,235,576,750,1187
343,1965,981,655,642,719,235,603,886,1168
355,1966,621,1015,644,668,235,609,916,1164
311,1940,665,1042,644,668,220,597,887,1164
295,1956,573,1138,639,668,150,530,926,1081
265,1986,562,1149,753,723,117,526,989,1014
290,1955,578,1164,806,729,86,529,995,995
382,1939,594,1164,833,613,86,491,1215,990
384,1940,594,1164,915,657,191,471,1646,989
