Accum_y-0,T-1,T-2,Accum_y-1,Accum_y-2,Accum_y-3
1297,507,749,506,322,577
1045,759,740,506,322,594
1055,772,758,454,322,594
1007,848,660,406,322,596
1007,848,649,382,322,622
1007,848,649,499,322,466
1019,848,649,497,322,469
1032,848,649,567,322,467
1135,848,649,654,322,373
1249,848,556,682,322,359
1249,847,468,682,322,356
1249,847,468,863,315,356
1249,847,468,900,494,334
1139,957,468,995,623,334
1160,957,468,927,623,363
1093,1024,468,1010,608,371
1093,1024,343,982,448,424
1093,1024,339,982,448,427
1092,1027,338,983,448,464
1044,1076,323,1022,444,542
1087,1093,323,1097,442,544
1087,1091,325,1112,369,663
1043,1134,326,1124,347,956
904,1273,326,1221,356,967
470,1657,376,1249,506,1206
469,1456,334,1278,473,1196
469,1398,392,1278,473,1155
469,1334,456,1278,473,1138
469,1285,505,1278,473,1075
468,1286,505,1271,473,1055
468,1252,493,1252,473,1043
409,1297,507,1252,473,1043
409,1045,759,1252,482,1024
354,1055,772,1229,629,1024
326,1007,848,1229,629,1022
327,1007,848,1229,629,989
658,1007,848,1233,658,1126
759,1019,848,1239,658,1123
776,1032,848,1167,658,1123
673,1135,848,1081,658,1123
560,1249,848,1053,658,1123
610,1249,847,1056,658,1123
652,1249,847,875,658,1123
652,1249,847,836,479,1123
652,1139,957,641,350,1123
631,1160,957,641,350,1094
631,1093,1024,539,350,1086
631,1093,1024,518,350,1033
631,1093,1024,537,382,1144
629,1092,1027,654,388,1112
628,1044,1076,620,388,1029
575,1087,1093,562,388,1060
575,1087,1091,539,388,1025
586,1043,1134,549,390,742
596,904,1273,453,400,731
613,470,1657,427,250,492
652,469,1456,456,244,492
825,469,1398,456,285,492
842,469,1334,456,369,492
842,469,1285,456,399,493
842,468,1286,456,399,474
842,468,1252,509,410,502
842,409,1297,512,481,515
842,409,1045,518,627,515
842,354,1055,537,517,515
843,326,1007,551,517,515
842,327,1007,551,518,514
511,658,1007,420,491,319
398,759,1019,414,491,337
368,776,1032,425,491,340
368,673,1135,456,491,340
367,560,1249,478,491,370
317,610,1249,552,491,496
275,652,1249,624,491,550
280,652,1249,645,491,581
323,652,1139,618,491,581
383,631,1160,757,491,596
424,631,1093,746,491,703
477,631,1093,743,491,950
481,631,1093,724,459,871
481,629,1092,643,453,905
483,628,1044,638,453,1257
476,575,1087,598,453,1400
476,575,1087,715,453,1421
465,586,1043,713,473,1411
455,596,904,753,471,1412
438,613,470,753,517,1413
493,652,469,695,703,1416
338,825,469,713,671,1465
402,842,469,766,647,1651
471,842,469,839,640,1702
522,842,468,848,640,1720
547,842,468,795,629,1666
547,842,409,834,558,1716
552,842,409,828,403,1739
552,842,354,810,366,1857
561,843,326,842,366,1886
561,842,327,852,365,2073
563,511,658,852,363,2089
573,398,759,854,381,2072
573,368,776,843,381,2111
573,368,673,811,418,2138
647,367,560,789,418,2154
665,317,610,715,496,2127
680,275,652,651,555,2080
675,280,652,742,561,2049
632,323,652,733,563,2049
572,383,631,594,563,2034
539,424,631,607,563,1984
486,477,631,619,565,1742
482,481,631,629,592,1731
520,481,629,592,592,1697
518,483,628,592,624,1406
542,476,575,616,673,1228
569,476,575,499,717,1123
593,465,586,481,695,1132
593,455,596,440,680,1141
593,438,613,438,678,1144
499,493,652,457,501,1209
607,338,825,452,492,1188
619,402,842,399,432,1005
666,471,842,326,409,953
671,522,842,317,409,935
668,547,842,317,409,935
668,547,842,275,409,872
699,552,842,275,409,849
699,552,842,274,409,731
689,561,843,228,409,702
689,561,842,218,415,515
687,563,511,218,433,504
677,573,398,216,549,504
677,573,368,216,648,469
689,573,368,216,612,479
680,647,367,272,612,437
667,665,317,356,534,338
660,680,275,440,475,331
680,675,280,344,477,331
680,632,323,344,574,387
680,572,383,344,587,412
672,539,424,346,587,511
672,486,477,365,608,509
672,482,481,402,581,524
634,520,481,419,585,530
642,518,483,419,553,572
645,542,476,395,588,619
629,569,476,411,567,624
606,593,465,411,567,758
640,593,455,411,565,841
704,593,438,433,521,875
721,499,493,441,521,1048
595,607,338,428,522,1354
502,619,402,433,522,1398
386,666,471,433,522,1532
336,671,522,485,538,1532
314,668,547,485,576,1532
314,668,547,486,577,1532
278,699,552,517,660,1532
278,699,552,517,683,1532
278,689,561,532,703,1532
319,689,561,538,901,1532
319,687,563,578,1050,1527
319,677,573,578,1017,1528
319,677,573,578,985,1521
307,689,573,578,1026,1493
247,680,647,522,1079,1489
374,667,665,515,1118,1489
374,660,680,513,1127,1489
354,680,675,506,1179,1517
380,680,632,650,1086,1506
387,680,572,650,1073,1500
387,672,539,635,1073,1372
387,672,486,608,1050,1371
387,672,482,562,1072,1332
391,634,520,545,1080,1318
384,642,518,545,1102,1241
357,645,542,545,1026,1213
346,629,569,530,1016,1279
345,606,593,528,1017,1151
311,640,593,530,1017,1058
247,704,593,525,1049,1020
230,721,499,500,1091,782
230,595,607,516,1091,550
230,502,619,513,1091,564
230,386,666,513,1091,437
224,336,671,461,1075,438
224,314,668,461,1042,438
225,314,668,460,1082,443
246,278,699,429,1059,445
258,278,699,429,1036,445
270,278,689,479,1021,445
229,319,689,518,817,445
239,319,687,593,650,445
239,319,677,726,549,443
240,319,677,745,482,443
431,307,689,746,440,434
444,247,680,746,387,434
339,374,667,666,348,434
427,374,660,605,339,434
433,354,680,609,279,406
417,380,680,526,273,361
446,387,680,558,273,342
446,387,672,558,293,314
446,387,672,555,293,312
446,387,672,555,273,312
442,391,634,555,292,312
441,384,642,568,271,286
464,357,645,568,271,267
486,346,629,567,314,198
515,345,606,567,313,324
522,311,640,565,313,366
674,247,704,548,281,367
674,230,721,553,230,364
675,230,595,543,235,262
687,230,502,544,241,329
691,230,386,550,266,322
762,224,336,554,266,321
822,224,314,560,263,321
832,225,314,560,228,316
817,246,278,573,168,317
805,258,278,594,255,317
793,270,278,529,251,317
793,229,319,484,251,317
783,239,319,369,251,317
783,239,319,236,251,317
782,240,319,217,251,317
591,431,307,216,251,317
573,444,247,216,290,317
591,339,374,216,362,317
516,427,374,187,396,317
510,433,354,190,443,317
500,417,380,129,447,317
634,446,387,106,447,317
717,446,387,106,427,402
721,446,387,162,427,438
768,446,387,184,425,438
805,442,391,189,394,440
875,441,384,227,393,440
958,464,357,252,385,471
950,486,346,252,329,469
1056,515,345,252,329,422
1104,522,311,252,415,409
977,674,247,252,417,409
977,674,230,263,453,409
976,675,230,265,517,410
964,687,230,318,526,282
960,691,230,340,512,282
889,762,224,342,529,282
829,822,224,336,527,282
818,832,225,336,523,285
815,817,246,323,523,282
823,805,258,302,436,282
846,793,270,302,435,282
856,793,229,302,435,282
915,783,239,342,435,282
922,783,239,383,435,282
922,782,240,383,443,282
922,591,431,406,472,282
922,573,444,470,515,282
877,591,339,476,446,282
906,516,427,476,412,283
906,510,433,460,514,284
906,500,417,463,510,284
736,634,446,455,510,284
653,717,446,564,510,202
682,721,446,568,510,287
635,768,446,545,542,299
598,805,442,551,563,326
528,875,441,500,569,370
520,958,464,475,569,518
517,950,486,475,571,525
382,1056,515,475,571,432
327,1104,522,545,523,403
302,977,674,568,538,402
317,977,674,559,503,402
317,976,675,565,502,401
317,964,687,607,694,401
427,960,691,590,892,405
432,889,762,584,877,413
432,829,822,584,877,413
432,818,832,584,984,410
557,815,817,584,984,452
571,823,805,677,992,464
548,846,793,766,992,500
538,856,793,766,992,500
876,915,783,726,992,506
869,922,783,685,992,574
908,922,782,685,984,821
959,922,591,662,955,1091
1144,922,573,723,873,1091
1191,877,591,721,870,1121
1160,906,516,722,870,1158
1173,906,510,737,721,1157
1197,906,500,734,721,1247
1247,736,634,733,721,1247
1385,653,717,624,721,1244
1384,682,721,563,721,1123
1384,635,768,563,689,1111
1487,598,805,796,668,1179
1512,528,875,796,675,1135
1428,520,958,796,675,956
1468,517,950,796,673,949
1468,382,1056,796,707,984
1468,327,1104,772,669,1005
1470,302,977,749,710,1022
1456,317,977,740,709,1046
1456,317,976,758,640,1046
1456,317,964,660,433,1046
1346,427,960,649,224,1131
1341,432,889,649,222,1123
1341,432,829,649,295,1161
1341,432,818,649,208,1161
1213,557,815,649,299,1120
1191,571,823,556,291,1108
1288,548,846,468,291,1240
1338,538,856,468,291,1240
941,876,915,468,291,1234
941,869,922,468,291,1230
1017,908,922,468,305,983
1114,959,922,468,326,713
929,1144,922,343,326,713
898,1191,877,339,327,683
879,1160,906,338,423,645
866,1173,906,323,423,645
842,1197,906,323,444,555
933,1247,736,325,444,555
803,1385,653,326,444,555
782,1384,682,326,444,555
782,1384,635,376,444,555
681,1487,598,334,444,458
656,1512,528,392,431,484
642,1428,520,456,484,523
591,1468,517,505,587,549
591,1468,382,505,568,537
591,1468,327,493,606,611
608,1470,302,507,548,594
624,1456,317,759,548,570
625,1456,317,772,623,570
629,1456,317,848,671,570
629,1346,427,848,695,481
629,1341,432,848,705,481
629,1341,432,848,634,443
629,1341,432,848,614,443
629,1213,557,848,523,442
629,1191,571,848,523,442
532,1288,548,847,523,274
482,1338,538,847,523,281
482,941,876,847,525,281
482,941,869,957,661,217
367,1017,908,957,715,217
219,1114,959,1024,724,232
219,929,1144,1024,776,392
223,898,1191,1024,775,392
223,879,1160,1027,679,392
223,866,1173,1076,679,396
223,842,1197,1093,681,398
82,933,1247,1091,689,471
88,803,1385,1134,689,493
124,782,1384,1273,689,493
124,782,1384,1657,689,493
122,681,1487,1456,689,532
122,656,1512,1398,689,506
134,642,1428,1334,636,467
188,591,1468,1285,533,441
222,591,1468,1286,525,417
501,591,1468,1252,506,322
482,608,1470,1297,506,322
465,624,1456,1045,506,322
465,625,1456,1055,454,322
461,629,1456,1007,406,322
475,629,1346,1007,382,322
531,629,1341,1007,499,322
612,629,1341,1019,497,322
617,629,1341,1032,567,322
713,629,1213,1135,654,322
831,629,1191,1249,682,322
832,532,1288,1249,682,322
834,482,1338,1249,863,315
1012,482,941,1249,900,494
1021,482,941,1139,995,623
1044,367,1017,1160,927,623
1062,219,1114,1093,1010,608
1132,219,929,1093,982,448
1113,223,898,1093,982,448
1113,223,879,1092,983,448
1363,223,866,1044,1022,444
1469,223,842,1087,1097,442
1553,82,933,1087,1112,369
1539,88,803,1043,1124,347
1666,124,782,904,1221,356
1748,124,782,470,1249,506
1748,122,681,469,1278,473
1748,122,656,469,1278,473
1736,134,642,469,1278,473
1682,188,591,469,1278,473
1670,222,591,468,1271,473
1391,501,591,468,1252,473
1391,482,608,409,1252,473
1391,465,624,409,1252,482
1390,465,625,354,1229,629
1390,461,629,326,1229,629
1376,475,629,327,1229,629
1320,531,629,658,1233,658
1239,612,629,759,1239,658
1234,617,629,776,1167,658
1138,713,629,673,1081,658
1020,831,629,560,1053,658
1022,832,532,610,1056,658
1020,834,482,652,875,658
867,1012,482,652,836,479
878,1021,482,652,641,350
860,1044,367,631,641,350
842,1062,219,631,539,350
772,1132,219,631,518,350
771,1113,223,631,537,382
771,1113,223,629,654,388
527,1363,223,628,620,388
434,1469,223,575,562,388
358,1553,82,575,539,388
358,1539,88,586,549,390
184,1666,124,596,453,400
118,1748,124,613,427,250
174,1748,122,652,456,244
193,1748,122,825,456,285
381,1736,134,842,456,369
630,1682,188,842,456,399
609,1670,222,842,456,399
613,1391,501,842,509,410
677,1391,482,842,512,481
682,1391,465,842,518,627
682,1390,465,842,537,517
683,1390,461,843,551,517
683,1376,475,842,551,518
683,1320,531,511,420,491
683,1239,612,398,414,491
683,1234,617,368,425,491
683,1138,713,368,456,491
683,1020,831,367,478,491
680,1022,832,317,552,491
680,1020,834,275,624,491
655,867,1012,280,645,491
715,878,1021,323,618,491
747,860,1044,383,757,491
752,842,1062,424,746,491
784,772,1132,477,743,491
934,771,1113,481,724,459
995,771,1113,481,643,453
990,527,1363,483,638,453
977,434,1469,476,598,453
969,358,1553,476,715,453
976,358,1539,465,713,473
977,184,1666,455,753,471
961,118,1748,438,753,517
928,174,1748,493,695,703
927,193,1748,338,713,671
739,381,1736,402,766,647
490,630,1682,471,839,640
489,609,1670,522,848,640
485,613,1391,547,795,629
421,677,1391,547,834,558
416,682,1391,552,828,403
423,682,1390,552,810,366
422,683,1390,561,842,366
422,683,1376,561,852,365
485,683,1320,563,852,363
485,683,1239,573,854,381
565,683,1234,573,843,381
580,683,1138,573,811,418
580,683,1020,647,789,418
628,680,1022,665,715,496
636,680,1020,680,651,555
695,655,867,675,742,561
697,715,878,632,733,563
758,747,860,572,594,563
782,752,842,539,607,563
776,784,772,486,619,565
885,934,771,482,629,592
851,995,771,520,592,592
927,990,527,518,592,624
929,977,434,542,616,673
929,969,358,569,499,717
947,976,358,593,481,695
946,977,184,593,440,680
947,961,118,593,438,678
924,928,174,499,457,501
906,927,193,607,452,492
993,739,381,619,399,432
1105,490,630,666,326,409
1122,489,609,671,317,409
1128,485,613,668,317,409
1196,421,677,668,275,409
1279,416,682,699,275,409
1278,423,682,699,274,409
1278,422,683,689,228,409
1320,422,683,689,218,415
1292,485,683,687,218,433
1293,485,683,677,216,549
1213,565,683,677,216,648
1198,580,683,689,216,612
1242,580,683,680,272,612
1194,628,680,667,356,534
1186,636,680,660,440,475
1127,695,655,680,344,477
1045,697,715,680,344,574
947,758,747,680,344,587
918,782,752,672,346,587
892,776,784,672,365,608
633,885,934,672,402,581
606,851,995,634,419,585
529,927,990,642,419,553
527,929,977,645,395,588
527,929,969,629,411,567
502,947,976,606,411,567
627,946,977,640,411,565
705,947,961,704,433,521
803,924,928,721,441,521
832,906,927,595,428,522
757,993,739,502,433,522
714,1105,490,386,433,522
707,1122,489,336,485,538
777,1128,485,314,485,576
709,1196,421,314,486,577
704,1279,416,278,517,660
706,1278,423,278,517,683
735,1278,422,278,532,703
731,1320,422,319,538,901
698,1292,485,319,578,1050
704,1293,485,319,578,1017
712,1213,565,319,578,985
712,1198,580,307,578,1026
668,1242,580,247,522,1079
746,1194,628,374,515,1118
904,1186,636,374,513,1127
959,1127,695,354,506,1179
1014,1045,697,380,650,1086
1015,947,758,387,650,1073
1015,918,782,387,635,1073
1015,892,776,387,608,1050
1015,633,885,387,562,1072
1015,606,851,391,545,1080
1015,529,927,384,545,1102
1036,527,929,357,545,1026
1036,527,929,346,530,1016
1039,502,947,345,528,1017
914,627,946,311,530,1017
836,705,947,247,525,1049
738,803,924,230,500,1091
709,832,906,230,516,1091
697,757,993,230,513,1091
628,714,1105,230,513,1091
622,707,1122,224,461,1075
591,777,1128,224,461,1042
601,709,1196,225,460,1082
707,704,1279,246,429,1059
706,706,1278,258,429,1036
704,735,1278,270,479,1021
801,731,1320,229,518,817
914,698,1292,239,593,650
930,704,1293,239,726,549
1066,712,1213,240,745,482
1066,712,1198,431,746,440
1066,668,1242,444,746,387
988,746,1194,339,666,348
830,904,1186,427,605,339
775,959,1127,433,609,279
720,1014,1045,417,526,273
732,1015,947,446,558,273
732,1015,918,446,558,293
777,1015,892,446,555,293
880,1015,633,446,555,273
999,1015,606,442,555,292
1016,1015,529,441,568,271
1042,1036,527,464,568,271
1206,1036,527,486,567,314
1294,1039,502,515,567,313
1328,914,627,522,565,313
1412,836,705,674,548,281
1412,738,803,674,553,230
1429,709,832,675,543,235
1499,697,757,687,544,241
1523,628,714,691,550,266
1519,622,707,762,554,266
1509,591,777,822,560,263
1499,601,709,832,560,228
1315,707,704,817,573,168
1308,706,706,805,594,255
1281,704,735,793,529,251
1146,801,731,793,484,251
1031,914,698,783,369,251
1008,930,704,783,236,251
870,1066,712,782,217,251
920,1066,712,591,216,251
955,1066,668,573,216,290
992,988,746,591,216,362
992,830,904,516,187,396
1207,775,959,510,190,443
1211,720,1014,500,129,447
1219,732,1015,634,106,447
1224,732,1015,717,106,427
1179,777,1015,721,162,427
1076,880,1015,768,184,425
976,999,1015,805,189,394
972,1016,1015,875,227,393
954,1042,1036,958,252,385
831,1206,1036,950,252,329
740,1294,1039,1056,252,329
706,1328,914,1104,252,415
621,1412,836,977,252,417
621,1412,738,977,263,453
604,1429,709,976,265,517
534,1499,697,964,318,526
510,1523,628,960,340,512
510,1519,622,889,342,529
475,1509,591,829,336,527
475,1499,601,818,336,523
475,1315,707,815,323,523
475,1308,706,823,302,436
475,1281,704,846,302,435
475,1146,801,856,302,435
475,1031,914,915,342,435
475,1008,930,922,383,435
469,870,1066,922,383,443
419,920,1066,922,406,472
384,955,1066,922,470,515
347,992,988,877,476,446
347,992,830,906,476,412
132,1207,775,906,460,514
128,1211,720,906,463,510
107,1219,732,736,455,510
102,1224,732,653,564,510
102,1179,777,682,568,510
102,1076,880,635,545,542
83,976,999,598,551,563
136,972,1016,528,500,569
107,954,1042,520,475,569
66,831,1206,517,475,571
66,740,1294,382,475,571
66,706,1328,327,545,523
90,621,1412,302,568,538
92,621,1412,317,559,503
92,604,1429,317,565,502
198,534,1499,317,607,694
279,510,1523,427,590,892
370,510,1519,432,584,877
370,475,1509,432,584,877
398,475,1499,432,584,984
413,475,1315,557,584,984
433,475,1308,571,677,992
444,475,1281,548,766,992
479,475,1146,538,766,992
638,475,1031,876,726,992
724,475,1008,869,685,992
724,469,870,908,685,984
762,419,920,959,662,955
902,384,955,1144,723,873
903,347,992,1191,721,870
903,347,992,1160,722,870
903,132,1207,1173,737,721
903,128,1211,1197,734,721
951,107,1219,1247,733,721
1112,102,1224,1385,624,721
1159,102,1179,1384,563,721
1177,102,1076,1384,563,689
1183,83,976,1487,796,668
1123,136,972,1512,796,675
1195,107,954,1428,796,675
1443,66,831,1468,796,673
1443,66,740,1468,796,707
1443,66,706,1468,772,669
1419,90,621,1470,749,710
1417,92,621,1456,740,709
1417,92,604,1456,758,640
1311,198,534,1456,660,433
1261,279,510,1346,649,224
1204,370,510,1341,649,222
1278,370,475,1341,649,295
1250,398,475,1341,649,208
1235,413,475,1213,649,299
1220,433,475,1191,556,291
1237,444,475,1288,468,291
1290,479,475,1338,468,291
1175,638,475,941,468,291
1213,724,475,941,468,291
1267,724,469,1017,468,305
1230,762,419,1114,468,326
1122,902,384,929,343,326
1173,903,347,898,339,327
1266,903,347,879,338,423
1383,903,132,866,323,423
1425,903,128,842,323,444
1448,951,107,933,325,444
1409,1112,102,803,326,444
1376,1159,102,782,326,444
1399,1177,102,782,376,444
1401,1183,83,681,334,444
1398,1123,136,656,392,431
1374,1195,107,642,456,484
1320,1443,66,591,505,587
1495,1443,66,591,505,568
1529,1443,66,591,493,606
1589,1419,90,608,507,548
1618,1417,92,624,759,548
1618,1417,92,625,772,623
1713,1311,198,629,848,671
1689,1261,279,629,848,695
1656,1204,370,629,848,705
1583,1278,370,629,848,634
1591,1250,398,629,848,614
1593,1235,413,629,848,523
1588,1220,433,629,848,523
1560,1237,444,532,847,523
1472,1290,479,482,847,523
1428,1175,638,482,847,525
1304,1213,724,482,957,661
1307,1267,724,367,957,715
1382,1230,762,219,1024,724
1417,1122,902,219,1024,776
1369,1173,903,223,1024,775
1313,1266,903,223,1027,679
1197,1383,903,223,1076,679
1155,1425,903,223,1093,681
1084,1448,951,82,1091,689
962,1409,1112,88,1134,689
992,1376,1159,124,1273,689
995,1399,1177,124,1657,689
987,1401,1183,122,1456,689
984,1398,1123,122,1398,689
936,1374,1195,134,1334,636
834,1320,1443,188,1285,533
659,1495,1443,222,1286,525
625,1529,1443,501,1252,506
565,1589,1419,482,1297,506
840,1618,1417,465,1045,506
881,1618,1417,465,1055,454
810,1713,1311,461,1007,406
899,1689,1261,475,1007,382
907,1656,1204,531,1007,499
906,1583,1278,612,1019,497
903,1591,1250,617,1032,567
901,1593,1235,713,1135,654
901,1588,1220,831,1249,682
952,1560,1237,832,1249,682
1009,1472,1290,834,1249,863
1035,1428,1175,1012,1249,900
1035,1304,1213,1021,1139,995
1028,1307,1267,1044,1160,927
963,1382,1230,1062,1093,1010
974,1417,1122,1132,1093,982
1304,1369,1173,1113,1093,982
1268,1313,1266,1113,1092,983
1267,1197,1383,1363,1044,1022
1267,1155,1425,1469,1087,1097
1267,1084,1448,1553,1087,1112
1267,962,1409,1539,1043,1124
1223,992,1376,1666,904,1221
1179,995,1399,1748,470,1249
1179,987,1401,1748,469,1278
1179,984,1398,1748,469,1278
1179,936,1374,1736,469,1278
1087,834,1320,1682,469,1278
1196,659,1495,1670,468,1271
1202,625,1529,1391,468,1252
1207,565,1589,1391,409,1252
912,840,1618,1391,409,1252
871,881,1618,1390,354,1229
847,810,1713,1390,326,1229
751,899,1689,1376,327,1229
771,907,1656,1320,658,1233
772,906,1583,1239,759,1239
767,903,1591,1234,776,1167
767,901,1593,1138,673,1081
767,901,1588,1020,560,1053
716,952,1560,1022,610,1056
659,1009,1472,1020,652,875
710,1035,1428,867,652,836
729,1035,1304,878,652,641
679,1028,1307,860,631,641
668,963,1382,842,631,539
590,974,1417,772,631,518
256,1304,1369,771,631,537
255,1268,1313,771,629,654
312,1267,1197,527,628,620
312,1267,1155,434,575,562
312,1267,1084,358,575,539
479,1267,962,358,586,549
489,1223,992,184,596,453
530,1179,995,118,613,427
530,1179,987,174,652,456
530,1179,984,193,825,456
544,1179,936,381,842,456
549,1087,834,630,842,456
440,1196,659,609,842,456
434,1202,625,613,842,509
429,1207,565,677,842,512
420,912,840,682,842,518
420,871,881,682,842,537
425,847,810,683,843,551
476,751,899,683,842,551
447,771,907,683,511,420
446,772,906,683,398,414
446,767,903,683,368,425
446,767,901,683,368,456
446,767,901,683,367,478
446,716,952,680,317,552
456,659,1009,680,275,624
379,710,1035,655,280,645
360,729,1035,715,323,618
360,679,1028,747,383,757
374,668,963,752,424,746
375,590,974,784,477,743
375,256,1304,934,481,724
375,255,1268,995,481,643
318,312,1267,990,483,638
318,312,1267,977,476,598
318,312,1267,969,476,715
151,479,1267,976,465,713
380,489,1223,977,455,753
352,530,1179,961,438,753
352,530,1179,928,493,695
352,530,1179,927,338,713
338,544,1179,739,402,766
333,549,1087,490,471,839
333,440,1196,489,522,848
333,434,1202,485,547,795
406,429,1207,421,547,834
409,420,912,416,552,828
509,420,871,423,552,810
615,425,847,422,561,842
592,476,751,422,561,852
624,447,771,485,563,852
624,446,772,485,573,854
680,446,767,565,573,843
690,446,767,580,573,811
690,446,767,580,647,789
690,446,716,628,665,715
680,456,659,636,680,651
680,379,710,695,675,742
826,360,729,697,632,733
832,360,679,758,572,594
856,374,668,782,539,607
855,375,590,776,486,619
873,375,256,885,482,629
873,375,255,851,520,592
893,318,312,927,518,592
937,318,312,929,542,616
946,318,312,929,569,499
946,151,479,947,593,481
716,380,489,946,593,440
707,352,530,947,593,438
826,352,530,924,499,457
1158,352,530,906,607,452
1221,338,544,993,619,399
1252,333,549,1105,666,326
1270,333,440,1122,671,317
1373,333,434,1128,668,317
1403,406,429,1196,668,275
1452,409,420,1279,699,275
1500,509,420,1278,699,274
1412,615,425,1278,689,228
1394,592,476,1320,689,218
1362,624,447,1292,687,218
1362,624,446,1293,677,216
1306,680,446,1213,677,216
1296,690,446,1198,689,216
1296,690,446,1242,680,272
1296,690,446,1194,667,356
1296,680,456,1186,660,440
1296,680,379,1127,680,344
1150,826,360,1045,680,344
1144,832,360,947,680,344
1106,856,374,918,672,346
1106,855,375,892,672,365
1088,873,375,633,672,402
1088,873,375,606,634,419
1090,893,318,529,642,419
1047,937,318,527,645,395
1040,946,318,527,629,411
1108,946,151,502,606,411
1111,716,380,627,640,411
1108,707,352,705,704,433
989,826,352,803,721,441
657,1158,352,832,595,428
610,1221,338,757,502,433
580,1252,333,714,386,433
667,1270,333,707,336,485
588,1373,333,777,314,485
546,1403,406,709,314,486
497,1452,409,704,278,517
389,1500,509,706,278,517
367,1412,615,735,278,532
411,1394,592,731,319,538
430,1362,624,698,319,578
430,1362,624,704,319,578
434,1306,680,712,319,578
448,1296,690,712,307,578
534,1296,690,668,247,522
654,1296,690,746,374,515
683,1296,680,904,374,513
690,1296,680,959,354,506
694,1150,826,1014,380,650
748,1144,832,1015,387,650
803,1106,856,1015,387,635
803,1106,855,1015,387,608
815,1088,873,1015,387,562
815,1088,873,1015,391,545
793,1090,893,1015,384,545
792,1047,937,1036,357,545
790,1040,946,1036,346,530
722,1108,946,1039,345,528
746,1111,716,914,311,530
780,1108,707,836,247,525
991,989,826,738,230,500
994,657,1158,709,230,516
978,610,1221,697,230,513
1049,580,1252,628,230,513
1086,667,1270,622,224,461
1304,588,1373,591,224,461
1243,546,1403,601,225,460
1240,497,1452,707,246,429
1200,389,1500,706,258,429
1199,367,1412,704,270,479
1145,411,1394,801,229,518
1126,430,1362,914,239,593
1126,430,1362,930,239,726
1122,434,1306,1066,240,745
1108,448,1296,1066,431,746
1022,534,1296,1066,444,746
902,654,1296,988,339,666
873,683,1296,830,427,605
866,690,1296,775,433,609
884,694,1150,720,417,526
830,748,1144,732,446,558
775,803,1106,732,446,558
775,803,1106,777,446,555
763,815,1088,880,446,555
776,815,1088,999,442,555
835,793,1090,1016,441,568
835,792,1047,1042,464,568
914,790,1040,1206,486,567
1079,722,1108,1294,515,567
1071,746,1111,1328,522,565
1087,780,1108,1412,674,548
920,991,989,1412,674,553
917,994,657,1429,675,543
917,978,610,1499,687,544
846,1049,580,1523,691,550
704,1086,667,1519,762,554
463,1304,588,1509,822,560
513,1243,546,1499,832,560
715,1240,497,1315,817,573
786,1200,389,1308,805,594
812,1199,367,1281,793,529
863,1145,411,1146,793,484
892,1126,430,1031,783,369
1008,1126,430,1008,783,236
1018,1122,434,870,782,217
1018,1108,448,920,591,216
1022,1022,534,955,573,216
1055,902,654,992,591,216
1231,873,683,992,516,187
1254,866,690,1207,510,190
1232,884,694,1211,500,129
1251,830,748,1219,634,106
1251,775,803,1224,717,106
1256,775,803,1179,721,162
1327,763,815,1076,768,184
1358,776,815,976,805,189
1299,835,793,972,875,227
1306,835,792,954,958,252
1233,914,790,831,950,252
1068,1079,722,740,1056,252
1040,1071,746,706,1104,252
989,1087,780,621,977,252
945,920,991,621,977,263
977,917,994,604,976,265
1094,917,978,534,964,318
1112,846,1049,510,960,340
1112,704,1086,510,889,342
1158,463,1304,475,829,336
1108,513,1243,475,818,336
917,715,1240,475,815,323
852,786,1200,475,823,302
888,812,1199,475,846,302
930,863,1145,475,856,302
927,892,1126,475,915,342
811,1008,1126,475,922,383
801,1018,1122,469,922,383
803,1018,1108,419,922,406
857,1022,1022,384,922,470
825,1055,902,347,877,476
696,1231,873,347,906,476
673,1254,866,132,906,460
685,1232,884,128,906,463
674,1251,830,107,736,455
674,1251,775,102,653,564
669,1256,775,102,682,568
598,1327,763,102,635,545
716,1358,776,83,598,551
724,1299,835,136,528,500
730,1306,835,107,520,475
747,1233,914,66,517,475
747,1068,1079,66,382,475
747,1040,1071,66,327,545
747,989,1087,90,302,568
747,945,920,92,317,559
715,977,917,92,317,565
598,1094,917,198,317,607
579,1112,846,279,427,590
579,1112,704,370,432,584
532,1158,463,370,432,584
532,1108,513,398,432,584
521,917,715,413,557,584
515,852,786,433,571,677
453,888,812,444,548,766
360,930,863,479,538,766
392,927,892,638,876,726
418,811,1008,724,869,685
423,801,1018,724,908,685
437,803,1018,762,959,662
379,857,1022,902,1144,723
378,825,1055,903,1191,721
331,696,1231,903,1160,722
331,673,1254,903,1173,737
326,685,1232,903,1197,734
321,674,1251,951,1247,733
330,674,1251,1112,1385,624
367,669,1256,1159,1384,563
386,598,1327,1177,1384,563
291,716,1358,1183,1487,796
354,724,1299,1123,1512,796
341,730,1306,1195,1428,796
318,747,1233,1443,1468,796
330,747,1068,1443,1468,796
345,747,1040,1443,1468,772
345,747,989,1419,1470,749
567,747,945,1417,1456,740
653,715,977,1417,1456,758
658,598,1094,1311,1456,660
658,579,1112,1261,1346,649
658,579,1112,1204,1341,649
658,532,1158,1278,1341,649
658,532,1108,1250,1341,649
746,521,917,1235,1213,649
746,515,852,1220,1191,556
824,453,888,1237,1288,468
841,360,930,1290,1338,468
836,392,927,1175,941,468
