Accum_y-0,T-1,T-2,T-3,T-4,T-5,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4
439,851,791,385,1117,1272,754,731,326,401
439,851,791,366,1123,1285,620,731,263,416
454,851,791,312,1057,1404,620,731,263,473
469,849,793,157,1209,1400,620,731,263,416
469,849,793,157,1209,1400,678,731,236,656
465,853,791,159,1209,1378,793,731,376,584
527,902,781,90,1288,1338,794,715,486,583
569,930,754,117,1271,1355,799,702,491,583
535,947,772,117,1253,1322,799,664,534,583
647,856,929,117,1157,1341,987,660,534,583
519,1001,937,117,1123,1375,982,645,598,586
545,1002,846,208,1058,1426,953,635,603,586
574,1003,832,222,1021,1424,953,575,626,586
568,993,854,222,1013,1374,953,567,654,586
575,992,721,356,929,1441,953,567,655,586
577,946,759,364,871,1452,963,567,1015,651
709,666,1039,364,870,1384,963,567,1042,679
711,549,1156,364,870,1331,963,492,1138,679
794,540,1165,353,881,1309,966,567,1149,679
782,589,848,666,787,1336,1150,495,1164,679
778,551,834,678,779,1330,1162,546,1164,678
745,525,820,748,769,1334,1050,488,1164,657
1020,458,890,733,785,1263,917,489,1164,657
1022,455,893,733,760,1263,800,532,1164,657
1024,455,893,733,750,1267,800,579,1086,657
1024,455,893,733,748,1161,802,621,1056,657
1024,439,909,733,745,952,802,647,1055,656
1024,439,909,733,745,920,805,648,975,656
1024,439,909,733,745,868,805,630,975,656
1123,439,909,733,474,1064,723,368,991,598
1123,439,885,757,415,1087,713,380,1045,570
1123,439,851,791,385,1117,910,411,1107,432
1158,439,851,791,366,1123,912,554,1109,417
1143,454,851,791,312,1057,1092,688,1140,347
1203,469,849,793,157,1209,1102,705,1140,346
1372,469,849,793,157,1209,1062,813,1200,96
1419,465,853,791,159,1209,947,838,1041,96
1309,527,902,781,90,1288,946,898,930,96
1241,569,930,754,117,1271,993,899,924,96
1272,535,947,772,117,1253,993,899,968,96
1114,647,856,929,117,1157,805,899,968,276
1096,519,1001,937,117,1123,979,933,918,355
1069,545,1002,846,208,1058,1110,946,913,372
1039,574,1003,832,222,1021,1216,948,958,443
1034,568,993,854,222,1013,1221,952,976,558
1027,575,992,721,356,929,1221,952,981,646
1025,577,946,759,364,871,1211,952,621,601
901,709,666,1039,364,870,1211,952,665,597
904,711,549,1156,364,870,1259,952,573,684
821,794,540,1165,353,881,1263,873,562,689
784,782,589,848,666,787,1079,873,578,689
819,778,551,834,678,779,1160,822,594,689
819,745,525,820,748,769,1174,822,594,689
541,1020,458,890,733,785,1147,834,594,689
553,1022,455,893,733,760,1108,791,595,689
552,1024,455,893,733,750,1108,829,651,689
598,1024,455,893,733,748,1137,796,873,689
616,1024,439,909,733,745,1137,936,1187,689
616,1024,439,909,733,745,1147,944,1353,689
616,1024,439,909,733,745,1147,929,1417,689
529,1123,439,909,733,474,1133,867,1445,689
530,1123,439,885,757,415,1138,854,1765,689
530,1123,439,851,791,385,941,823,1795,689
495,1158,439,851,791,366,1098,748,1853,689
519,1143,454,851,791,312,952,618,2031,689
444,1203,469,849,793,157,1081,613,2130,689
275,1372,469,849,793,157,1073,720,2088,689
228,1419,465,853,791,159,1128,696,2086,689
227,1309,527,902,781,90,1134,636,2089,718
225,1241,569,930,754,117,1205,663,2089,822
247,1272,535,947,772,117,1292,667,2008,1028
356,1114,647,856,929,117,1391,667,2008,849
502,1096,519,1001,937,117,1271,636,2038,779
505,1069,545,1002,846,208,1161,657,2069,899
505,1039,574,1003,832,222,1055,677,2017,844
504,1034,568,993,854,222,1050,691,1971,750
527,1027,575,992,721,356,1195,691,1965,735
527,1025,577,946,759,364,1247,691,1966,717
520,901,709,666,1039,364,1252,693,1940,693
515,904,711,549,1156,364,1231,693,1956,611
515,821,794,540,1165,353,1226,698,1986,615
515,784,782,589,848,666,1235,700,1955,615
480,819,778,551,834,678,1142,700,1939,615
480,819,745,525,820,748,1159,705,1940,630
479,541,1020,458,890,733,1172,696,1940,673
465,553,1022,455,893,733,1242,696,1939,675
535,552,1024,455,893,733,1354,614,1883,675
494,598,1024,455,893,733,1467,614,1661,675
512,616,1024,439,909,733,1467,470,1347,675
551,616,1024,439,909,733,1550,469,1181,675
611,616,1024,439,909,733,1616,469,1182,675
631,529,1123,439,909,733,1650,481,1139,694
631,530,1123,439,885,757,1643,481,765,743
713,530,1123,439,851,791,1642,481,683,847
796,495,1158,439,851,791,1483,413,624,877
788,519,1143,454,851,791,1503,415,415,878
801,444,1203,469,849,793,1409,414,316,977
812,275,1372,469,849,793,1355,221,296,982
856,228,1419,465,853,791,1303,226,274,982
898,227,1309,527,902,781,1297,226,293,953
898,225,1241,569,930,754,1228,200,293,849
844,247,1272,535,947,772,1244,246,291,645
715,356,1114,647,856,929,1164,259,291,644
562,502,1096,519,1001,937,1110,312,281,641
559,505,1069,545,1002,846,1242,291,255,571
559,505,1039,574,1003,832,1276,420,279,686
559,504,1034,568,993,854,1290,695,330,714
536,527,1027,575,992,721,1181,816,343,642
536,527,1025,577,946,759,1251,847,355,644
535,520,901,709,666,1039,1263,850,311,644
535,515,904,711,549,1156,1249,850,295,639
535,515,821,794,540,1165,1247,864,265,753
535,515,784,782,589,848,1271,980,290,806
537,480,819,778,551,834,1272,1141,382,833
537,480,819,745,525,820,1240,1136,384,915
552,479,541,1020,458,890,1227,1132,384,990
564,465,553,1022,455,893,1157,1132,385,988
493,535,552,1024,455,893,1046,1139,385,990
496,494,598,1024,455,893,903,1158,390,1051
547,512,616,1024,439,909,962,1317,393,1148
508,551,616,1024,439,909,918,1478,482,1192
496,611,616,1024,439,909,884,1559,516,1200
609,631,529,1123,439,909,854,1617,523,1182
763,631,530,1123,439,885,869,1620,523,1162
681,713,530,1123,439,851,869,1625,513,1058
598,796,495,1158,439,851,870,1632,512,1041
582,788,519,1143,454,851,946,1633,512,1049
569,801,444,1203,469,849,939,1622,543,1091
558,812,275,1372,469,849,948,1600,590,1168
514,856,228,1419,465,853,1147,1671,633,1240
472,898,227,1309,527,902,1391,1671,611,1339
472,898,225,1241,569,930,1343,1691,611,1360
472,844,247,1272,535,947,1240,1641,628,1391
472,715,356,1114,647,856,1221,1668,665,1391
472,562,502,1096,519,1001,1222,1615,680,1382
472,559,505,1069,545,1002,1104,1602,675,1315
472,559,505,1039,574,1003,1070,1451,635,1184
472,559,504,1034,568,993,1056,1158,589,1135
472,536,527,1027,575,992,1020,1037,582,1141
472,536,527,1025,577,946,898,1006,588,1142
507,535,520,901,709,666,881,1001,592,1169
517,535,515,904,711,549,868,1001,590,1242
517,535,515,821,794,540,871,982,607,1123
517,535,515,784,782,589,851,865,582,1160
563,537,480,819,778,551,863,705,490,1229
586,537,480,819,745,525,868,705,487,1139
573,552,479,541,1020,458,954,719,487,1021
572,564,465,553,1022,455,1036,727,486,1021
650,493,535,552,1024,455,1124,719,486,1019
701,496,494,598,1024,455,1188,691,486,962
650,547,512,616,1024,439,1172,510,530,867
767,508,551,616,1024,439,1200,341,526,823
777,496,611,616,1024,439,1205,260,473,815
642,609,631,529,1123,439,1197,199,536,814
487,763,631,530,1123,439,1182,284,536,785
487,681,713,530,1123,439,1182,293,536,785
490,598,796,495,1158,439,1181,286,536,772
491,582,788,519,1143,454,1051,279,536,763
491,569,801,444,1203,469,1036,295,505,622
491,558,812,275,1372,469,1092,295,458,540
495,514,856,228,1419,465,999,219,438,468
541,472,898,227,1309,527,839,219,468,369
546,472,898,225,1241,569,907,220,519,348
592,472,844,247,1272,535,956,248,549,320
607,472,715,356,1114,647,985,301,514,320
870,472,562,502,1096,519,987,302,466,320
925,472,559,505,1069,545,952,389,466,320
980,472,559,505,1039,574,952,389,467,320
1012,472,559,504,1034,568,1144,411,462,320
1212,472,536,527,1027,575,1147,433,456,313
1216,472,536,527,1025,577,1147,443,437,308
1181,507,535,520,901,709,1147,511,434,281
1171,517,535,515,904,711,1157,582,439,208
1171,517,535,515,821,794,1154,584,426,204
1211,517,535,515,784,782,1141,700,457,114
1275,563,537,480,819,778,1128,710,511,18
1382,586,537,480,819,745,1123,710,581,11
1380,573,552,479,541,1020,1051,696,640,20
1419,572,564,465,553,1022,980,688,720,44
1435,650,493,535,552,1024,924,686,733,44
1402,701,496,494,598,1024,859,726,743,40
1469,650,547,512,616,1024,817,754,696,38
1491,767,508,551,616,1024,744,754,611,38
1457,777,496,611,616,1024,707,754,565,38
1448,642,609,631,529,1123,729,844,494,59
1448,487,763,631,530,1123,769,807,546,60
1448,487,681,713,530,1123,769,794,604,61
1445,490,598,796,495,1158,820,934,683,80
1444,491,582,788,519,1143,897,937,744,281
1444,491,569,801,444,1203,874,921,761,322
1469,491,558,812,275,1372,823,921,761,364
1479,495,514,856,228,1419,753,920,745,496
1433,541,472,898,227,1309,727,938,744,625
1428,546,472,898,225,1241,670,916,707,625
1382,592,472,844,247,1272,668,890,694,620
1367,607,472,715,356,1114,708,797,692,625
1105,870,472,562,502,1096,758,793,691,626
1050,925,472,559,505,1069,780,706,691,628
1091,980,472,559,505,1039,851,728,690,629
1059,1012,472,559,504,1034,717,706,690,631
859,1212,472,536,527,1027,723,684,690,631
855,1216,472,536,527,1025,794,675,690,631
1089,1181,507,535,520,901,819,610,710,631
1246,1171,517,535,515,904,815,539,710,631
1349,1171,517,535,515,821,923,537,708,632
1368,1211,517,535,515,784,1135,420,705,635
1260,1275,563,537,480,819,1167,409,692,635
1130,1382,586,537,480,819,1219,410,648,655
1130,1380,573,552,479,541,1280,485,589,646
1080,1419,572,564,465,553,1305,563,525,622
986,1435,650,493,535,552,1272,572,539,627
960,1402,701,496,494,598,1285,555,543,629
857,1469,650,547,512,616,1404,527,636,629
718,1491,767,508,551,616,1400,655,636,629
694,1457,777,496,611,616,1400,719,636,629
693,1448,642,609,631,529,1378,645,636,608
693,1448,487,763,631,530,1338,598,584,607
693,1448,487,681,713,530,1355,597,533,650
693,1445,490,598,796,495,1322,493,473,895
693,1444,491,582,788,519,1341,503,413,809
693,1444,491,569,801,444,1375,525,396,800
668,1469,491,558,812,275,1426,525,402,892
654,1479,495,514,856,228,1424,525,462,856
654,1433,541,472,898,227,1374,507,433,729
654,1428,546,472,898,225,1441,506,419,782
654,1382,592,472,844,247,1452,504,381,813
654,1367,607,472,715,356,1384,565,395,813
653,1105,870,472,562,502,1331,595,511,815
653,1050,925,472,559,505,1309,651,555,813
585,1091,980,472,559,505,1336,673,774,815
646,1059,1012,472,559,504,1330,710,787,926
706,859,1212,472,536,527,1334,780,787,927
708,855,1216,472,536,527,1263,781,787,975
530,1089,1181,507,535,520,1263,778,767,1042
433,1246,1171,517,535,515,1267,781,762,1042
330,1349,1171,517,535,515,1161,781,784,1119
271,1368,1211,517,535,515,952,782,789,1123
267,1260,1275,563,537,480,920,782,773,1123
267,1130,1382,586,537,480,868,860,773,1103
267,1130,1380,573,552,479,1064,785,773,1105
267,1080,1419,572,564,465,1087,707,757,1114
295,986,1435,650,493,535,1117,698,731,1245
328,960,1402,701,496,494,1123,675,712,1385
393,857,1469,650,547,512,1057,675,619,1423
405,718,1491,767,508,551,1209,561,619,1423
430,694,1457,777,496,611,1209,497,619,1423
465,693,1448,642,609,631,1209,472,685,1450
466,693,1448,487,763,631,1288,468,685,1519
498,693,1448,487,681,713,1271,518,678,1475
750,693,1445,490,598,796,1253,482,661,1211
809,693,1444,491,582,788,1157,506,663,1097
818,693,1444,491,569,801,1123,542,668,1069
818,668,1469,491,558,812,1058,546,693,937
818,654,1479,495,514,856,1021,551,626,841
818,654,1433,541,472,898,1013,551,626,839
818,654,1428,546,472,898,929,551,675,786
820,654,1382,592,472,844,871,554,681,755
820,654,1367,607,472,715,870,579,673,750
833,653,1105,870,472,562,870,550,595,747
869,653,1050,925,472,559,881,494,551,747
841,585,1091,980,472,559,787,450,332,744
780,646,1059,1012,472,559,779,438,319,631
720,706,859,1212,472,536,769,389,327,630
827,708,855,1216,472,536,785,409,368,582
771,530,1089,1181,507,535,760,473,369,515
711,433,1246,1171,517,535,750,470,367,515
711,330,1349,1171,517,535,748,591,343,437
727,271,1368,1211,517,535,745,594,311,430
739,267,1260,1275,563,537,745,594,286,430
745,267,1130,1382,586,537,745,523,260,430
756,267,1130,1380,573,552,474,557,260,448
767,267,1080,1419,572,564,415,590,260,454
739,295,986,1435,650,493,385,591,259,369
711,328,960,1402,701,496,366,607,293,460
646,393,857,1469,650,547,312,624,293,430
634,405,718,1491,767,508,157,756,316,431
609,430,694,1457,777,496,157,756,316,553
574,465,693,1448,642,609,159,756,250,526
573,466,693,1448,487,763,90,756,285,513
559,498,693,1448,487,681,117,769,396,513
382,750,693,1445,490,598,117,809,443,513
334,809,693,1444,491,582,117,997,487,512
461,818,693,1444,491,569,117,940,488,512
461,818,668,1469,491,558,208,936,517,620
465,818,654,1479,495,514,222,931,540,620
488,818,654,1433,541,472,222,938,540,628
504,818,654,1428,546,472,356,947,491,628
517,820,654,1382,592,472,364,944,485,644
523,820,654,1367,607,472,364,858,492,676
510,833,653,1105,870,472,364,857,822,680
474,869,653,1050,925,472,353,857,822,732
476,841,585,1091,980,472,666,857,822,756
476,780,646,1059,1012,472,678,832,822,771
476,720,706,859,1212,472,748,811,814,775
367,827,708,855,1216,472,733,789,773,776
367,771,530,1089,1181,507,733,725,770,776
367,711,433,1246,1171,517,733,725,779,776
367,711,330,1349,1171,517,733,607,813,776
351,727,271,1368,1211,517,733,603,812,776
339,739,267,1260,1275,563,733,609,812,776
333,745,267,1130,1382,586,733,610,812,776
322,756,267,1130,1380,573,733,618,812,764
311,767,267,1080,1419,572,757,585,930,749
311,739,295,986,1435,650,791,584,1024,716
330,711,328,960,1402,701,791,568,991,485
330,646,393,857,1469,650,791,551,1016,477
330,634,405,718,1491,767,793,405,1053,514
340,609,430,694,1457,777,793,486,1053,410
408,574,465,693,1448,642,791,717,1053,410
492,573,466,693,1448,487,781,717,1018,354
474,559,498,693,1448,487,754,896,907,354
415,382,750,693,1445,490,772,883,858,354
406,334,809,693,1444,491,929,667,1022,354
270,461,818,693,1444,491,937,887,1062,410
270,461,818,668,1469,491,846,920,1003,301
274,465,818,654,1479,495,832,1176,980,314
465,488,818,654,1433,541,854,1208,980,339
449,504,818,654,1428,546,721,1211,980,356
436,517,820,654,1382,592,759,1219,1190,360
524,523,820,654,1367,607,1039,1328,1177,424
538,510,833,653,1105,870,1156,1364,809,421
541,474,869,653,1050,925,1165,1402,824,391
539,476,841,585,1091,980,848,1415,824,454
561,476,780,646,1059,1012,834,1415,824,543
561,476,720,706,859,1212,820,1415,824,540
561,367,827,708,855,1216,890,1415,824,539
561,367,771,530,1089,1181,893,1415,824,539
561,367,711,433,1246,1171,893,1415,826,539
561,367,711,330,1349,1171,893,1412,792,539
564,351,727,271,1368,1211,909,1562,792,552
569,339,739,267,1260,1275,909,1588,792,552
571,333,745,267,1130,1382,909,1596,792,552
571,322,756,267,1130,1380,909,1758,792,544
571,311,767,267,1080,1419,885,1816,674,544
571,311,739,295,986,1435,851,1837,580,526
547,330,711,328,960,1402,851,1971,579,587
557,330,646,393,857,1469,851,1971,554,587
598,330,634,405,718,1491,849,1971,494,549
605,340,609,430,694,1457,849,1934,494,560
600,408,574,465,693,1448,853,1703,494,603
555,492,573,466,693,1448,902,1703,510,604
593,474,559,498,693,1448,930,1461,523,605
577,415,382,750,693,1445,947,1434,561,605
594,406,334,809,693,1444,856,1425,354,605
594,270,461,818,693,1444,1001,1209,323,545
596,270,461,818,668,1469,1002,1205,332,544
622,274,465,818,654,1479,1003,949,392,531
466,465,488,818,654,1433,993,910,400,498
469,449,504,818,654,1428,992,898,400,481
467,436,517,820,654,1382,946,890,190,461
373,524,523,820,654,1367,666,781,190,365
359,538,510,833,653,1105,549,745,265,364
356,541,474,869,653,1050,540,707,254,342
356,539,476,841,585,1091,589,694,326,255
334,561,476,780,646,1059,551,694,326,151
334,561,476,720,706,859,525,807,384,150
363,561,367,827,708,855,458,967,384,150
371,561,367,771,530,1089,455,1123,384,150
424,561,367,711,433,1246,455,1123,373,228
427,561,367,711,330,1349,455,1123,373,258
464,564,351,727,271,1368,439,973,373,246
542,569,339,739,267,1260,439,941,373,326
544,571,333,745,267,1130,439,924,406,326
663,571,322,756,267,1130,439,820,730,326
956,571,311,767,267,1080,439,774,731,326
967,571,311,739,295,986,439,754,731,326
1206,547,330,711,328,960,439,620,731,263
1196,557,330,646,393,857,454,620,731,263
1155,598,330,634,405,718,469,620,731,263
1138,605,340,609,430,694,469,678,731,236
1075,600,408,574,465,693,465,793,731,376
1055,555,492,573,466,693,527,794,715,486
1043,593,474,559,498,693,569,799,702,491
1043,577,415,382,750,693,535,799,664,534
1024,594,406,334,809,693,647,987,660,534
1024,594,270,461,818,693,519,982,645,598
1022,596,270,461,818,668,545,953,635,603
989,622,274,465,818,654,574,953,575,626
1126,466,465,488,818,654,568,953,567,654
1123,469,449,504,818,654,575,953,567,655
1123,467,436,517,820,654,577,963,567,1015
1123,373,524,523,820,654,709,963,567,1042
1123,359,538,510,833,653,711,963,492,1138
1123,356,541,474,869,653,794,966,567,1149
1123,356,539,476,841,585,782,1150,495,1164
1123,334,561,476,780,646,778,1162,546,1164
1123,334,561,476,720,706,745,1050,488,1164
1094,363,561,367,827,708,1020,917,489,1164
1086,371,561,367,771,530,1022,800,532,1164
1033,424,561,367,711,433,1024,800,579,1086
1144,427,561,367,711,330,1024,802,621,1056
1112,464,564,351,727,271,1024,802,647,1055
1029,542,569,339,739,267,1024,805,648,975
1060,544,571,333,745,267,1024,805,630,975
1025,663,571,322,756,267,1123,723,368,991
742,956,571,311,767,267,1123,713,380,1045
731,967,571,311,739,295,1123,910,411,1107
492,1206,547,330,711,328,1158,912,554,1109
492,1196,557,330,646,393,1143,1092,688,1140
492,1155,598,330,634,405,1203,1102,705,1140
492,1138,605,340,609,430,1372,1062,813,1200
493,1075,600,408,574,465,1419,947,838,1041
474,1055,555,492,573,466,1309,946,898,930
502,1043,593,474,559,498,1241,993,899,924
515,1043,577,415,382,750,1272,993,899,968
515,1024,594,406,334,809,1114,805,899,968
515,1024,594,270,461,818,1096,979,933,918
515,1022,596,270,461,818,1069,1110,946,913
514,989,622,274,465,818,1039,1216,948,958
319,1126,466,465,488,818,1034,1221,952,976
337,1123,469,449,504,818,1027,1221,952,981
340,1123,467,436,517,820,1025,1211,952,621
340,1123,373,524,523,820,901,1211,952,665
370,1123,359,538,510,833,904,1259,952,573
496,1123,356,541,474,869,821,1263,873,562
550,1123,356,539,476,841,784,1079,873,578
581,1123,334,561,476,780,819,1160,822,594
581,1123,334,561,476,720,819,1174,822,594
596,1094,363,561,367,827,541,1147,834,594
703,1086,371,561,367,771,553,1108,791,595
950,1033,424,561,367,711,552,1108,829,651
871,1144,427,561,367,711,598,1137,796,873
905,1112,464,564,351,727,616,1137,936,1187
1257,1029,542,569,339,739,616,1147,944,1353
1400,1060,544,571,333,745,616,1147,929,1417
1421,1025,663,571,322,756,529,1133,867,1445
1411,742,956,571,311,767,530,1138,854,1765
1412,731,967,571,311,739,530,941,823,1795
1413,492,1206,547,330,711,495,1098,748,1853
1416,492,1196,557,330,646,519,952,618,2031
1465,492,1155,598,330,634,444,1081,613,2130
1651,492,1138,605,340,609,275,1073,720,2088
1702,493,1075,600,408,574,228,1128,696,2086
1720,474,1055,555,492,573,227,1134,636,2089
1666,502,1043,593,474,559,225,1205,663,2089
1716,515,1043,577,415,382,247,1292,667,2008
1739,515,1024,594,406,334,356,1391,667,2008
1857,515,1024,594,270,461,502,1271,636,2038
1886,515,1022,596,270,461,505,1161,657,2069
2073,514,989,622,274,465,505,1055,677,2017
2089,319,1126,466,465,488,504,1050,691,1971
2072,337,1123,469,449,504,527,1195,691,1965
2111,340,1123,467,436,517,527,1247,691,1966
2138,340,1123,373,524,523,520,1252,693,1940
2154,370,1123,359,538,510,515,1231,693,1956
2127,496,1123,356,541,474,515,1226,698,1986
2080,550,1123,356,539,476,515,1235,700,1955
2049,581,1123,334,561,476,480,1142,700,1939
2049,581,1123,334,561,476,480,1159,705,1940
2034,596,1094,363,561,367,479,1172,696,1940
1984,703,1086,371,561,367,465,1242,696,1939
1742,950,1033,424,561,367,535,1354,614,1883
1731,871,1144,427,561,367,494,1467,614,1661
