Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,Accum_y-1,Accum_y-2,Accum_y-3
747,860,1044,367,1017,908,922,782,240,319,383,757,491
752,842,1062,219,1114,959,922,591,431,307,424,746,491
784,772,1132,219,929,1144,922,573,444,247,477,743,491
934,771,1113,223,898,1191,877,591,339,374,481,724,459
995,771,1113,223,879,1160,906,516,427,374,481,643,453
990,527,1363,223,866,1173,906,510,433,354,483,638,453
977,434,1469,223,842,1197,906,500,417,380,476,598,453
969,358,1553,82,933,1247,736,634,446,387,476,715,453
976,358,1539,88,803,1385,653,717,446,387,465,713,473
977,184,1666,124,782,1384,682,721,446,387,455,753,471
961,118,1748,124,782,1384,635,768,446,387,438,753,517
928,174,1748,122,681,1487,598,805,442,391,493,695,703
927,193,1748,122,656,1512,528,875,441,384,338,713,671
739,381,1736,134,642,1428,520,958,464,357,402,766,647
490,630,1682,188,591,1468,517,950,486,346,471,839,640
489,609,1670,222,591,1468,382,1056,515,345,522,848,640
485,613,1391,501,591,1468,327,1104,522,311,547,795,629
421,677,1391,482,608,1470,302,977,674,247,547,834,558
416,682,1391,465,624,1456,317,977,674,230,552,828,403
423,682,1390,465,625,1456,317,976,675,230,552,810,366
422,683,1390,461,629,1456,317,964,687,230,561,842,366
422,683,1376,475,629,1346,427,960,691,230,561,852,365
485,683,1320,531,629,1341,432,889,762,224,563,852,363
485,683,1239,612,629,1341,432,829,822,224,573,854,381
565,683,1234,617,629,1341,432,818,832,225,573,843,381
580,683,1138,713,629,1213,557,815,817,246,573,811,418
580,683,1020,831,629,1191,571,823,805,258,647,789,418
628,680,1022,832,532,1288,548,846,793,270,665,715,496
636,680,1020,834,482,1338,538,856,793,229,680,651,555
695,655,867,1012,482,941,876,915,783,239,675,742,561
697,715,878,1021,482,941,869,922,783,239,632,733,563
758,747,860,1044,367,1017,908,922,782,240,572,594,563
782,752,842,1062,219,1114,959,922,591,431,539,607,563
776,784,772,1132,219,929,1144,922,573,444,486,619,565
885,934,771,1113,223,898,1191,877,591,339,482,629,592
851,995,771,1113,223,879,1160,906,516,427,520,592,592
927,990,527,1363,223,866,1173,906,510,433,518,592,624
929,977,434,1469,223,842,1197,906,500,417,542,616,673
929,969,358,1553,82,933,1247,736,634,446,569,499,717
947,976,358,1539,88,803,1385,653,717,446,593,481,695
946,977,184,1666,124,782,1384,682,721,446,593,440,680
947,961,118,1748,124,782,1384,635,768,446,593,438,678
924,928,174,1748,122,681,1487,598,805,442,499,457,501
906,927,193,1748,122,656,1512,528,875,441,607,452,492
993,739,381,1736,134,642,1428,520,958,464,619,399,432
1105,490,630,1682,188,591,1468,517,950,486,666,326,409
1122,489,609,1670,222,591,1468,382,1056,515,671,317,409
1128,485,613,1391,501,591,1468,327,1104,522,668,317,409
1196,421,677,1391,482,608,1470,302,977,674,668,275,409
1279,416,682,1391,465,624,1456,317,977,674,699,275,409
1278,423,682,1390,465,625,1456,317,976,675,699,274,409
1278,422,683,1390,461,629,1456,317,964,687,689,228,409
1320,422,683,1376,475,629,1346,427,960,691,689,218,415
1292,485,683,1320,531,629,1341,432,889,762,687,218,433
1293,485,683,1239,612,629,1341,432,829,822,677,216,549
1213,565,683,1234,617,629,1341,432,818,832,677,216,648
1198,580,683,1138,713,629,1213,557,815,817,689,216,612
1242,580,683,1020,831,629,1191,571,823,805,680,272,612
1194,628,680,1022,832,532,1288,548,846,793,667,356,534
1186,636,680,1020,834,482,1338,538,856,793,660,440,475
1127,695,655,867,1012,482,941,876,915,783,680,344,477
1045,697,715,878,1021,482,941,869,922,783,680,344,574
947,758,747,860,1044,367,1017,908,922,782,680,344,587
918,782,752,842,1062,219,1114,959,922,591,672,346,587
892,776,784,772,1132,219,929,1144,922,573,672,365,608
633,885,934,771,1113,223,898,1191,877,591,672,402,581
606,851,995,771,1113,223,879,1160,906,516,634,419,585
529,927,990,527,1363,223,866,1173,906,510,642,419,553
527,929,977,434,1469,223,842,1197,906,500,645,395,588
527,929,969,358,1553,82,933,1247,736,634,629,411,567
502,947,976,358,1539,88,803,1385,653,717,606,411,567
627,946,977,184,1666,124,782,1384,682,721,640,411,565
705,947,961,118,1748,124,782,1384,635,768,704,433,521
803,924,928,174,1748,122,681,1487,598,805,721,441,521
832,906,927,193,1748,122,656,1512,528,875,595,428,522
757,993,739,381,1736,134,642,1428,520,958,502,433,522
714,1105,490,630,1682,188,591,1468,517,950,386,433,522
707,1122,489,609,1670,222,591,1468,382,1056,336,485,538
777,1128,485,613,1391,501,591,1468,327,1104,314,485,576
709,1196,421,677,1391,482,608,1470,302,977,314,486,577
704,1279,416,682,1391,465,624,1456,317,977,278,517,660
706,1278,423,682,1390,465,625,1456,317,976,278,517,683
735,1278,422,683,1390,461,629,1456,317,964,278,532,703
731,1320,422,683,1376,475,629,1346,427,960,319,538,901
698,1292,485,683,1320,531,629,1341,432,889,319,578,1050
704,1293,485,683,1239,612,629,1341,432,829,319,578,1017
712,1213,565,683,1234,617,629,1341,432,818,319,578,985
712,1198,580,683,1138,713,629,1213,557,815,307,578,1026
668,1242,580,683,1020,831,629,1191,571,823,247,522,1079
746,1194,628,680,1022,832,532,1288,548,846,374,515,1118
904,1186,636,680,1020,834,482,1338,538,856,374,513,1127
959,1127,695,655,867,1012,482,941,876,915,354,506,1179
1014,1045,697,715,878,1021,482,941,869,922,380,650,1086
1015,947,758,747,860,1044,367,1017,908,922,387,650,1073
1015,918,782,752,842,1062,219,1114,959,922,387,635,1073
1015,892,776,784,772,1132,219,929,1144,922,387,608,1050
1015,633,885,934,771,1113,223,898,1191,877,387,562,1072
1015,606,851,995,771,1113,223,879,1160,906,391,545,1080
1015,529,927,990,527,1363,223,866,1173,906,384,545,1102
1036,527,929,977,434,1469,223,842,1197,906,357,545,1026
1036,527,929,969,358,1553,82,933,1247,736,346,530,1016
1039,502,947,976,358,1539,88,803,1385,653,345,528,1017
914,627,946,977,184,1666,124,782,1384,682,311,530,1017
836,705,947,961,118,1748,124,782,1384,635,247,525,1049
738,803,924,928,174,1748,122,681,1487,598,230,500,1091
709,832,906,927,193,1748,122,656,1512,528,230,516,1091
697,757,993,739,381,1736,134,642,1428,520,230,513,1091
628,714,1105,490,630,1682,188,591,1468,517,230,513,1091
622,707,1122,489,609,1670,222,591,1468,382,224,461,1075
591,777,1128,485,613,1391,501,591,1468,327,224,461,1042
601,709,1196,421,677,1391,482,608,1470,302,225,460,1082
707,704,1279,416,682,1391,465,624,1456,317,246,429,1059
706,706,1278,423,682,1390,465,625,1456,317,258,429,1036
704,735,1278,422,683,1390,461,629,1456,317,270,479,1021
801,731,1320,422,683,1376,475,629,1346,427,229,518,817
914,698,1292,485,683,1320,531,629,1341,432,239,593,650
930,704,1293,485,683,1239,612,629,1341,432,239,726,549
1066,712,1213,565,683,1234,617,629,1341,432,240,745,482
1066,712,1198,580,683,1138,713,629,1213,557,431,746,440
1066,668,1242,580,683,1020,831,629,1191,571,444,746,387
988,746,1194,628,680,1022,832,532,1288,548,339,666,348
830,904,1186,636,680,1020,834,482,1338,538,427,605,339
775,959,1127,695,655,867,1012,482,941,876,433,609,279
720,1014,1045,697,715,878,1021,482,941,869,417,526,273
732,1015,947,758,747,860,1044,367,1017,908,446,558,273
732,1015,918,782,752,842,1062,219,1114,959,446,558,293
777,1015,892,776,784,772,1132,219,929,1144,446,555,293
880,1015,633,885,934,771,1113,223,898,1191,446,555,273
999,1015,606,851,995,771,1113,223,879,1160,442,555,292
1016,1015,529,927,990,527,1363,223,866,1173,441,568,271
1042,1036,527,929,977,434,1469,223,842,1197,464,568,271
1206,1036,527,929,969,358,1553,82,933,1247,486,567,314
1294,1039,502,947,976,358,1539,88,803,1385,515,567,313
1328,914,627,946,977,184,1666,124,782,1384,522,565,313
1412,836,705,947,961,118,1748,124,782,1384,674,548,281
1412,738,803,924,928,174,1748,122,681,1487,674,553,230
1429,709,832,906,927,193,1748,122,656,1512,675,543,235
1499,697,757,993,739,381,1736,134,642,1428,687,544,241
1523,628,714,1105,490,630,1682,188,591,1468,691,550,266
1519,622,707,1122,489,609,1670,222,591,1468,762,554,266
1509,591,777,1128,485,613,1391,501,591,1468,822,560,263
1499,601,709,1196,421,677,1391,482,608,1470,832,560,228
1315,707,704,1279,416,682,1391,465,624,1456,817,573,168
1308,706,706,1278,423,682,1390,465,625,1456,805,594,255
1281,704,735,1278,422,683,1390,461,629,1456,793,529,251
1146,801,731,1320,422,683,1376,475,629,1346,793,484,251
1031,914,698,1292,485,683,1320,531,629,1341,783,369,251
1008,930,704,1293,485,683,1239,612,629,1341,783,236,251
870,1066,712,1213,565,683,1234,617,629,1341,782,217,251
920,1066,712,1198,580,683,1138,713,629,1213,591,216,251
955,1066,668,1242,580,683,1020,831,629,1191,573,216,290
992,988,746,1194,628,680,1022,832,532,1288,591,216,362
992,830,904,1186,636,680,1020,834,482,1338,516,187,396
1207,775,959,1127,695,655,867,1012,482,941,510,190,443
1211,720,1014,1045,697,715,878,1021,482,941,500,129,447
1219,732,1015,947,758,747,860,1044,367,1017,634,106,447
1224,732,1015,918,782,752,842,1062,219,1114,717,106,427
1179,777,1015,892,776,784,772,1132,219,929,721,162,427
1076,880,1015,633,885,934,771,1113,223,898,768,184,425
976,999,1015,606,851,995,771,1113,223,879,805,189,394
972,1016,1015,529,927,990,527,1363,223,866,875,227,393
954,1042,1036,527,929,977,434,1469,223,842,958,252,385
831,1206,1036,527,929,969,358,1553,82,933,950,252,329
740,1294,1039,502,947,976,358,1539,88,803,1056,252,329
706,1328,914,627,946,977,184,1666,124,782,1104,252,415
621,1412,836,705,947,961,118,1748,124,782,977,252,417
621,1412,738,803,924,928,174,1748,122,681,977,263,453
604,1429,709,832,906,927,193,1748,122,656,976,265,517
534,1499,697,757,993,739,381,1736,134,642,964,318,526
510,1523,628,714,1105,490,630,1682,188,591,960,340,512
510,1519,622,707,1122,489,609,1670,222,591,889,342,529
475,1509,591,777,1128,485,613,1391,501,591,829,336,527
475,1499,601,709,1196,421,677,1391,482,608,818,336,523
475,1315,707,704,1279,416,682,1391,465,624,815,323,523
475,1308,706,706,1278,423,682,1390,465,625,823,302,436
475,1281,704,735,1278,422,683,1390,461,629,846,302,435
475,1146,801,731,1320,422,683,1376,475,629,856,302,435
475,1031,914,698,1292,485,683,1320,531,629,915,342,435
475,1008,930,704,1293,485,683,1239,612,629,922,383,435
469,870,1066,712,1213,565,683,1234,617,629,922,383,443
419,920,1066,712,1198,580,683,1138,713,629,922,406,472
384,955,1066,668,1242,580,683,1020,831,629,922,470,515
347,992,988,746,1194,628,680,1022,832,532,877,476,446
347,992,830,904,1186,636,680,1020,834,482,906,476,412
132,1207,775,959,1127,695,655,867,1012,482,906,460,514
128,1211,720,1014,1045,697,715,878,1021,482,906,463,510
107,1219,732,1015,947,758,747,860,1044,367,736,455,510
102,1224,732,1015,918,782,752,842,1062,219,653,564,510
102,1179,777,1015,892,776,784,772,1132,219,682,568,510
102,1076,880,1015,633,885,934,771,1113,223,635,545,542
83,976,999,1015,606,851,995,771,1113,223,598,551,563
136,972,1016,1015,529,927,990,527,1363,223,528,500,569
107,954,1042,1036,527,929,977,434,1469,223,520,475,569
66,831,1206,1036,527,929,969,358,1553,82,517,475,571
66,740,1294,1039,502,947,976,358,1539,88,382,475,571
66,706,1328,914,627,946,977,184,1666,124,327,545,523
90,621,1412,836,705,947,961,118,1748,124,302,568,538
92,621,1412,738,803,924,928,174,1748,122,317,559,503
92,604,1429,709,832,906,927,193,1748,122,317,565,502
198,534,1499,697,757,993,739,381,1736,134,317,607,694
279,510,1523,628,714,1105,490,630,1682,188,427,590,892
370,510,1519,622,707,1122,489,609,1670,222,432,584,877
370,475,1509,591,777,1128,485,613,1391,501,432,584,877
398,475,1499,601,709,1196,421,677,1391,482,432,584,984
413,475,1315,707,704,1279,416,682,1391,465,557,584,984
433,475,1308,706,706,1278,423,682,1390,465,571,677,992
444,475,1281,704,735,1278,422,683,1390,461,548,766,992
479,475,1146,801,731,1320,422,683,1376,475,538,766,992
638,475,1031,914,698,1292,485,683,1320,531,876,726,992
724,475,1008,930,704,1293,485,683,1239,612,869,685,992
724,469,870,1066,712,1213,565,683,1234,617,908,685,984
762,419,920,1066,712,1198,580,683,1138,713,959,662,955
902,384,955,1066,668,1242,580,683,1020,831,1144,723,873
903,347,992,988,746,1194,628,680,1022,832,1191,721,870
903,347,992,830,904,1186,636,680,1020,834,1160,722,870
903,132,1207,775,959,1127,695,655,867,1012,1173,737,721
903,128,1211,720,1014,1045,697,715,878,1021,1197,734,721
951,107,1219,732,1015,947,758,747,860,1044,1247,733,721
1112,102,1224,732,1015,918,782,752,842,1062,1385,624,721
1159,102,1179,777,1015,892,776,784,772,1132,1384,563,721
1177,102,1076,880,1015,633,885,934,771,1113,1384,563,689
1183,83,976,999,1015,606,851,995,771,1113,1487,796,668
1123,136,972,1016,1015,529,927,990,527,1363,1512,796,675
1195,107,954,1042,1036,527,929,977,434,1469,1428,796,675
1443,66,831,1206,1036,527,929,969,358,1553,1468,796,673
1443,66,740,1294,1039,502,947,976,358,1539,1468,796,707
1443,66,706,1328,914,627,946,977,184,1666,1468,772,669
1419,90,621,1412,836,705,947,961,118,1748,1470,749,710
1417,92,621,1412,738,803,924,928,174,1748,1456,740,709
1417,92,604,1429,709,832,906,927,193,1748,1456,758,640
1311,198,534,1499,697,757,993,739,381,1736,1456,660,433
1261,279,510,1523,628,714,1105,490,630,1682,1346,649,224
1204,370,510,1519,622,707,1122,489,609,1670,1341,649,222
1278,370,475,1509,591,777,1128,485,613,1391,1341,649,295
1250,398,475,1499,601,709,1196,421,677,1391,1341,649,208
1235,413,475,1315,707,704,1279,416,682,1391,1213,649,299
1220,433,475,1308,706,706,1278,423,682,1390,1191,556,291
1237,444,475,1281,704,735,1278,422,683,1390,1288,468,291
1290,479,475,1146,801,731,1320,422,683,1376,1338,468,291
1175,638,475,1031,914,698,1292,485,683,1320,941,468,291
1213,724,475,1008,930,704,1293,485,683,1239,941,468,291
1267,724,469,870,1066,712,1213,565,683,1234,1017,468,305
1230,762,419,920,1066,712,1198,580,683,1138,1114,468,326
1122,902,384,955,1066,668,1242,580,683,1020,929,343,326
1173,903,347,992,988,746,1194,628,680,1022,898,339,327
1266,903,347,992,830,904,1186,636,680,1020,879,338,423
1383,903,132,1207,775,959,1127,695,655,867,866,323,423
1425,903,128,1211,720,1014,1045,697,715,878,842,323,444
1448,951,107,1219,732,1015,947,758,747,860,933,325,444
1409,1112,102,1224,732,1015,918,782,752,842,803,326,444
1376,1159,102,1179,777,1015,892,776,784,772,782,326,444
1399,1177,102,1076,880,1015,633,885,934,771,782,376,444
1401,1183,83,976,999,1015,606,851,995,771,681,334,444
1398,1123,136,972,1016,1015,529,927,990,527,656,392,431
1374,1195,107,954,1042,1036,527,929,977,434,642,456,484
1320,1443,66,831,1206,1036,527,929,969,358,591,505,587
1495,1443,66,740,1294,1039,502,947,976,358,591,505,568
1529,1443,66,706,1328,914,627,946,977,184,591,493,606
1589,1419,90,621,1412,836,705,947,961,118,608,507,548
1618,1417,92,621,1412,738,803,924,928,174,624,759,548
1618,1417,92,604,1429,709,832,906,927,193,625,772,623
1713,1311,198,534,1499,697,757,993,739,381,629,848,671
1689,1261,279,510,1523,628,714,1105,490,630,629,848,695
1656,1204,370,510,1519,622,707,1122,489,609,629,848,705
1583,1278,370,475,1509,591,777,1128,485,613,629,848,634
1591,1250,398,475,1499,601,709,1196,421,677,629,848,614
1593,1235,413,475,1315,707,704,1279,416,682,629,848,523
1588,1220,433,475,1308,706,706,1278,423,682,629,848,523
1560,1237,444,475,1281,704,735,1278,422,683,532,847,523
1472,1290,479,475,1146,801,731,1320,422,683,482,847,523
1428,1175,638,475,1031,914,698,1292,485,683,482,847,525
1304,1213,724,475,1008,930,704,1293,485,683,482,957,661
1307,1267,724,469,870,1066,712,1213,565,683,367,957,715
1382,1230,762,419,920,1066,712,1198,580,683,219,1024,724
1417,1122,902,384,955,1066,668,1242,580,683,219,1024,776
1369,1173,903,347,992,988,746,1194,628,680,223,1024,775
1313,1266,903,347,992,830,904,1186,636,680,223,1027,679
1197,1383,903,132,1207,775,959,1127,695,655,223,1076,679
1155,1425,903,128,1211,720,1014,1045,697,715,223,1093,681
1084,1448,951,107,1219,732,1015,947,758,747,82,1091,689
962,1409,1112,102,1224,732,1015,918,782,752,88,1134,689
992,1376,1159,102,1179,777,1015,892,776,784,124,1273,689
995,1399,1177,102,1076,880,1015,633,885,934,124,1657,689
987,1401,1183,83,976,999,1015,606,851,995,122,1456,689
984,1398,1123,136,972,1016,1015,529,927,990,122,1398,689
936,1374,1195,107,954,1042,1036,527,929,977,134,1334,636
834,1320,1443,66,831,1206,1036,527,929,969,188,1285,533
659,1495,1443,66,740,1294,1039,502,947,976,222,1286,525
625,1529,1443,66,706,1328,914,627,946,977,501,1252,506
565,1589,1419,90,621,1412,836,705,947,961,482,1297,506
840,1618,1417,92,621,1412,738,803,924,928,465,1045,506
881,1618,1417,92,604,1429,709,832,906,927,465,1055,454
810,1713,1311,198,534,1499,697,757,993,739,461,1007,406
899,1689,1261,279,510,1523,628,714,1105,490,475,1007,382
907,1656,1204,370,510,1519,622,707,1122,489,531,1007,499
906,1583,1278,370,475,1509,591,777,1128,485,612,1019,497
903,1591,1250,398,475,1499,601,709,1196,421,617,1032,567
901,1593,1235,413,475,1315,707,704,1279,416,713,1135,654
901,1588,1220,433,475,1308,706,706,1278,423,831,1249,682
952,1560,1237,444,475,1281,704,735,1278,422,832,1249,682
1009,1472,1290,479,475,1146,801,731,1320,422,834,1249,863
1035,1428,1175,638,475,1031,914,698,1292,485,1012,1249,900
1035,1304,1213,724,475,1008,930,704,1293,485,1021,1139,995
1028,1307,1267,724,469,870,1066,712,1213,565,1044,1160,927
963,1382,1230,762,419,920,1066,712,1198,580,1062,1093,1010
974,1417,1122,902,384,955,1066,668,1242,580,1132,1093,982
1304,1369,1173,903,347,992,988,746,1194,628,1113,1093,982
1268,1313,1266,903,347,992,830,904,1186,636,1113,1092,983
1267,1197,1383,903,132,1207,775,959,1127,695,1363,1044,1022
1267,1155,1425,903,128,1211,720,1014,1045,697,1469,1087,1097
1267,1084,1448,951,107,1219,732,1015,947,758,1553,1087,1112
1267,962,1409,1112,102,1224,732,1015,918,782,1539,1043,1124
1223,992,1376,1159,102,1179,777,1015,892,776,1666,904,1221
1179,995,1399,1177,102,1076,880,1015,633,885,1748,470,1249
1179,987,1401,1183,83,976,999,1015,606,851,1748,469,1278
1179,984,1398,1123,136,972,1016,1015,529,927,1748,469,1278
1179,936,1374,1195,107,954,1042,1036,527,929,1736,469,1278
1087,834,1320,1443,66,831,1206,1036,527,929,1682,469,1278
1196,659,1495,1443,66,740,1294,1039,502,947,1670,468,1271
1202,625,1529,1443,66,706,1328,914,627,946,1391,468,1252
1207,565,1589,1419,90,621,1412,836,705,947,1391,409,1252
912,840,1618,1417,92,621,1412,738,803,924,1391,409,1252
871,881,1618,1417,92,604,1429,709,832,906,1390,354,1229
847,810,1713,1311,198,534,1499,697,757,993,1390,326,1229
751,899,1689,1261,279,510,1523,628,714,1105,1376,327,1229
771,907,1656,1204,370,510,1519,622,707,1122,1320,658,1233
772,906,1583,1278,370,475,1509,591,777,1128,1239,759,1239
