Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,Accum_y-1,Accum_y-2
512,624,1853,1109,263,587,485,460,1041,512
512,415,2031,1140,263,587,477,430,1049,509
543,316,2130,1140,263,549,514,431,1091,488
590,296,2088,1200,236,560,410,553,1168,457
633,274,2086,1041,376,603,410,526,1240,410
611,293,2089,930,486,604,354,513,1339,403
611,293,2089,924,491,605,354,513,1360,403
628,291,2008,968,534,605,354,513,1391,403
665,291,2008,968,534,605,354,512,1391,403
680,281,2038,918,598,545,410,512,1382,403
675,255,2069,913,603,544,301,620,1315,403
635,279,2017,958,626,531,314,620,1184,403
589,330,1971,976,654,498,339,628,1135,403
582,343,1965,981,655,481,356,628,1141,350
588,355,1966,621,1015,461,360,644,1142,350
592,311,1940,665,1042,365,424,676,1169,350
590,295,1956,573,1138,364,421,680,1242,350
607,265,1986,562,1149,342,391,732,1123,295
582,290,1955,578,1164,255,454,756,1160,315
490,382,1939,594,1164,151,543,771,1229,389
487,384,1940,594,1164,150,540,775,1139,321
487,384,1940,594,1164,150,539,776,1021,319
486,385,1939,595,1164,150,539,776,1021,346
486,385,1883,651,1086,228,539,776,1019,244
486,390,1661,873,1056,258,539,776,962,248
530,393,1347,1187,1055,246,552,776,867,248
526,482,1181,1353,975,326,552,776,823,250
473,516,1182,1417,975,326,552,776,815,253
536,523,1139,1445,991,326,544,764,814,253
536,523,765,1765,1045,326,544,749,785,247
536,513,683,1795,1107,326,526,716,785,211
536,512,624,1853,1109,263,587,485,772,209
536,512,415,2031,1140,263,587,477,763,209
505,543,316,2130,1140,263,549,514,622,209
458,590,296,2088,1200,236,560,410,540,179
438,633,274,2086,1041,376,603,410,468,185
468,611,293,2089,930,486,604,354,369,228
519,611,293,2089,924,491,605,354,348,228
549,628,291,2008,968,534,605,354,320,228
514,665,291,2008,968,534,605,354,320,228
466,680,281,2038,918,598,545,410,320,228
466,675,255,2069,913,603,544,301,320,246
467,635,279,2017,958,626,531,314,320,259
462,589,330,1971,976,654,498,339,320,380
456,582,343,1965,981,655,481,356,313,538
437,588,355,1966,621,1015,461,360,308,627
434,592,311,1940,665,1042,365,424,281,636
439,590,295,1956,573,1138,364,421,208,636
426,607,265,1986,562,1149,342,391,204,643
457,582,290,1955,578,1164,255,454,114,790
511,490,382,1939,594,1164,151,543,18,709
581,487,384,1940,594,1164,150,540,11,717
640,487,384,1940,594,1164,150,539,20,731
720,486,385,1939,595,1164,150,539,44,692
733,486,385,1883,651,1086,228,539,44,703
743,486,390,1661,873,1056,258,539,40,847
696,530,393,1347,1187,1055,246,552,38,1129
611,526,482,1181,1353,975,326,552,38,1244
565,473,516,1182,1417,975,326,552,38,1244
494,536,523,1139,1445,991,326,544,59,1244
546,536,523,765,1765,1045,326,544,60,1245
604,536,513,683,1795,1107,326,526,61,1245
683,536,512,624,1853,1109,263,587,80,1299
744,536,512,415,2031,1140,263,587,281,1321
761,505,543,316,2130,1140,263,549,322,1334
761,458,590,296,2088,1200,236,560,364,1334
745,438,633,274,2086,1041,376,603,496,1328
744,468,611,293,2089,930,486,604,625,1268
707,519,611,293,2089,924,491,605,625,1268
694,549,628,291,2008,968,534,605,620,1268
692,514,665,291,2008,968,534,605,625,1268
691,466,680,281,2038,918,598,545,626,1268
691,466,675,255,2069,913,603,544,628,1250
690,467,635,279,2017,958,626,531,629,1253
690,462,589,330,1971,976,654,498,631,1133
690,456,582,343,1965,981,655,481,631,975
690,437,588,355,1966,621,1015,461,631,886
710,434,592,311,1940,665,1042,365,631,882
710,439,590,295,1956,573,1138,364,631,925
708,426,607,265,1986,562,1149,342,632,926
705,457,582,290,1955,578,1164,255,635,753
692,511,490,382,1939,594,1164,151,635,748
648,581,487,384,1940,594,1164,150,655,759
589,640,487,384,1940,594,1164,150,646,745
525,720,486,385,1939,595,1164,150,622,757
539,733,486,385,1883,651,1086,228,627,744
543,743,486,390,1661,873,1056,258,629,596
636,696,530,393,1347,1187,1055,246,629,347
636,611,526,482,1181,1353,975,326,629,232
636,565,473,516,1182,1417,975,326,629,229
636,494,536,523,1139,1445,991,326,608,229
584,546,536,523,765,1765,1045,326,607,228
533,604,536,513,683,1795,1107,326,650,228
473,683,536,512,624,1853,1109,263,895,177
413,744,536,512,415,2031,1140,263,809,158
396,761,505,543,316,2130,1140,263,800,155
402,761,458,590,296,2088,1200,236,892,174
462,745,438,633,274,2086,1041,376,856,174
433,744,468,611,293,2089,930,486,729,174
419,707,519,611,293,2089,924,491,782,174
381,694,549,628,291,2008,968,534,813,174
395,692,514,665,291,2008,968,534,813,174
511,691,466,680,281,2038,918,598,815,174
555,691,466,675,255,2069,913,603,813,174
774,690,467,635,279,2017,958,626,815,159
787,690,462,589,330,1971,976,654,926,158
787,690,456,582,343,1965,981,655,927,158
787,690,437,588,355,1966,621,1015,975,158
767,710,434,592,311,1940,665,1042,1042,153
762,710,439,590,295,1956,573,1138,1042,110
784,708,426,607,265,1986,562,1149,1119,102
789,705,457,582,290,1955,578,1164,1123,102
773,692,511,490,382,1939,594,1164,1123,102
773,648,581,487,384,1940,594,1164,1103,83
773,589,640,487,384,1940,594,1164,1105,83
757,525,720,486,385,1939,595,1164,1114,98
731,539,733,486,385,1883,651,1086,1245,195
712,543,743,486,390,1661,873,1056,1385,242
619,636,696,530,393,1347,1187,1055,1423,220
619,636,611,526,482,1181,1353,975,1423,229
619,636,565,473,516,1182,1417,975,1423,229
685,636,494,536,523,1139,1445,991,1450,229
685,584,546,536,523,765,1765,1045,1519,229
678,533,604,536,513,683,1795,1107,1475,229
661,473,683,536,512,624,1853,1109,1211,227
663,413,744,536,512,415,2031,1140,1097,427
668,396,761,505,543,316,2130,1140,1069,517
693,402,761,458,590,296,2088,1200,937,516
626,462,745,438,633,274,2086,1041,841,517
626,433,744,468,611,293,2089,930,839,587
675,419,707,519,611,293,2089,924,786,617
681,381,694,549,628,291,2008,968,755,638
673,395,692,514,665,291,2008,968,750,653
595,511,691,466,680,281,2038,918,747,653
551,555,691,466,675,255,2069,913,747,653
332,774,690,467,635,279,2017,958,744,678
319,787,690,462,589,330,1971,976,631,710
327,787,690,456,582,343,1965,981,630,710
368,787,690,437,588,355,1966,621,582,849
369,767,710,434,592,311,1940,665,515,851
367,762,710,439,590,295,1956,573,515,927
343,784,708,426,607,265,1986,562,437,1054
311,789,705,457,582,290,1955,578,430,1054
286,773,692,511,490,382,1939,594,430,1054
260,773,648,581,487,384,1940,594,430,1054
260,773,589,640,487,384,1940,594,448,1054
260,757,525,720,486,385,1939,595,454,1027
259,731,539,733,486,385,1883,651,369,930
293,712,543,743,486,390,1661,873,460,883
293,619,636,696,530,393,1347,1187,430,872
316,619,636,611,526,482,1181,1353,431,861
316,619,636,565,473,516,1182,1417,553,861
250,685,636,494,536,523,1139,1445,526,861
285,685,584,546,536,523,765,1765,513,861
396,678,533,604,536,513,683,1795,513,861
443,661,473,683,536,512,624,1853,513,860
487,663,413,744,536,512,415,2031,512,657
488,668,396,761,505,543,316,2130,512,557
517,693,402,761,458,590,296,2088,620,731
540,626,462,745,438,633,274,2086,620,866
540,626,433,744,468,611,293,2089,628,796
491,675,419,707,519,611,293,2089,628,766
485,681,381,694,549,628,291,2008,644,885
492,673,395,692,514,665,291,2008,676,870
822,595,511,691,466,680,281,2038,680,1077
822,551,555,691,466,675,255,2069,732,1116
822,332,774,690,467,635,279,2017,756,1090
822,319,787,690,462,589,330,1971,771,1092
814,327,787,690,456,582,343,1965,775,1310
773,368,787,690,437,588,355,1966,776,1171
770,369,767,710,434,592,311,1940,776,1178
779,367,762,710,439,590,295,1956,776,1144
813,343,784,708,426,607,265,1986,776,1098
812,311,789,705,457,582,290,1955,776,1180
812,286,773,692,511,490,382,1939,776,1410
812,260,773,648,581,487,384,1940,776,1516
812,260,773,589,640,487,384,1940,764,1606
930,260,757,525,720,486,385,1939,749,1747
1024,259,731,539,733,486,385,1883,716,1843
991,293,712,543,743,486,390,1661,485,1843
1016,293,619,636,696,530,393,1347,477,1871
1053,316,619,636,611,526,482,1181,514,1911
1053,316,619,636,565,473,516,1182,410,1921
1053,250,685,636,494,536,523,1139,410,1989
1018,285,685,584,546,536,523,765,354,2059
907,396,678,533,604,536,513,683,354,2314
858,443,661,473,683,536,512,624,354,2317
1022,487,663,413,744,536,512,415,354,2322
1062,488,668,396,761,505,543,316,410,2331
1003,517,693,402,761,458,590,296,301,2139
980,540,626,462,745,438,633,274,314,2003
980,540,626,433,744,468,611,293,339,2003
980,491,675,419,707,519,611,293,356,2003
1190,485,681,381,694,549,628,291,360,1868
1177,492,673,395,692,514,665,291,424,1868
809,822,595,511,691,466,680,281,421,1766
824,822,551,555,691,466,675,255,391,1727
824,822,332,774,690,467,635,279,454,1727
824,822,319,787,690,462,589,330,543,1821
824,814,327,787,690,456,582,343,540,1628
824,773,368,787,690,437,588,355,539,1679
824,770,369,767,710,434,592,311,539,1701
826,779,367,762,710,439,590,295,539,1659
792,813,343,784,708,426,607,265,539,1578
792,812,311,789,705,457,582,290,552,1496
792,812,286,773,692,511,490,382,552,1283
792,812,260,773,648,581,487,384,552,1189
792,812,260,773,589,640,487,384,544,1099
674,930,260,757,525,720,486,385,544,959
580,1024,259,731,539,733,486,385,526,863
579,991,293,712,543,743,486,390,587,863
554,1016,293,619,636,696,530,393,587,848
494,1053,316,619,636,611,526,482,549,866
494,1053,316,619,636,565,473,516,560,866
494,1053,250,685,636,494,536,523,603,870
510,1018,285,685,584,546,536,523,604,801
523,907,396,678,533,604,536,513,605,546
561,858,443,661,473,683,536,512,605,543
354,1022,487,663,413,744,536,512,605,538
323,1062,488,668,396,761,505,543,545,529
332,1003,517,693,402,761,458,590,544,529
392,980,540,626,462,745,438,633,531,529
400,980,540,626,433,744,468,611,498,529
400,980,491,675,419,707,519,611,481,529
190,1190,485,681,381,694,549,628,461,524
190,1177,492,673,395,692,514,665,365,524
265,809,822,595,511,691,466,680,364,419
254,824,822,551,555,691,466,675,342,419
326,824,822,332,774,690,467,635,255,419
326,824,822,319,787,690,462,589,151,292
384,824,814,327,787,690,456,582,150,288
384,824,773,368,787,690,437,588,150,237
384,824,770,369,767,710,434,592,150,206
373,826,779,367,762,710,439,590,228,206
373,792,813,343,784,708,426,607,258,206
373,792,812,311,789,705,457,582,246,207
373,792,812,286,773,692,511,490,326,190
406,792,812,260,773,648,581,487,326,178
730,792,812,260,773,589,640,487,326,236
731,674,930,260,757,525,720,486,326,263
731,580,1024,259,731,539,733,486,326,401
731,579,991,293,712,543,743,486,263,416
731,554,1016,293,619,636,696,530,263,473
731,494,1053,316,619,636,611,526,263,416
731,494,1053,316,619,636,565,473,236,656
731,494,1053,250,685,636,494,536,376,584
715,510,1018,285,685,584,546,536,486,583
702,523,907,396,678,533,604,536,491,583
664,561,858,443,661,473,683,536,534,583
660,354,1022,487,663,413,744,536,534,583
645,323,1062,488,668,396,761,505,598,586
635,332,1003,517,693,402,761,458,603,586
575,392,980,540,626,462,745,438,626,586
567,400,980,540,626,433,744,468,654,586
567,400,980,491,675,419,707,519,655,586
567,190,1190,485,681,381,694,549,1015,651
567,190,1177,492,673,395,692,514,1042,679
492,265,809,822,595,511,691,466,1138,679
567,254,824,822,551,555,691,466,1149,679
495,326,824,822,332,774,690,467,1164,679
546,326,824,822,319,787,690,462,1164,678
488,384,824,814,327,787,690,456,1164,657
489,384,824,773,368,787,690,437,1164,657
532,384,824,770,369,767,710,434,1164,657
579,373,826,779,367,762,710,439,1086,657
621,373,792,813,343,784,708,426,1056,657
647,373,792,812,311,789,705,457,1055,656
648,373,792,812,286,773,692,511,975,656
630,406,792,812,260,773,648,581,975,656
368,730,792,812,260,773,589,640,991,598
380,731,674,930,260,757,525,720,1045,570
411,731,580,1024,259,731,539,733,1107,432
554,731,579,991,293,712,543,743,1109,417
688,731,554,1016,293,619,636,696,1140,347
705,731,494,1053,316,619,636,611,1140,346
813,731,494,1053,316,619,636,565,1200,96
838,731,494,1053,250,685,636,494,1041,96
898,715,510,1018,285,685,584,546,930,96
899,702,523,907,396,678,533,604,924,96
899,664,561,858,443,661,473,683,968,96
899,660,354,1022,487,663,413,744,968,276
933,645,323,1062,488,668,396,761,918,355
946,635,332,1003,517,693,402,761,913,372
948,575,392,980,540,626,462,745,958,443
952,567,400,980,540,626,433,744,976,558
952,567,400,980,491,675,419,707,981,646
952,567,190,1190,485,681,381,694,621,601
952,567,190,1177,492,673,395,692,665,597
952,492,265,809,822,595,511,691,573,684
873,567,254,824,822,551,555,691,562,689
873,495,326,824,822,332,774,690,578,689
822,546,326,824,822,319,787,690,594,689
822,488,384,824,814,327,787,690,594,689
834,489,384,824,773,368,787,690,594,689
791,532,384,824,770,369,767,710,595,689
829,579,373,826,779,367,762,710,651,689
796,621,373,792,813,343,784,708,873,689
936,647,373,792,812,311,789,705,1187,689
944,648,373,792,812,286,773,692,1353,689
929,630,406,792,812,260,773,648,1417,689
867,368,730,792,812,260,773,589,1445,689
854,380,731,674,930,260,757,525,1765,689
823,411,731,580,1024,259,731,539,1795,689
748,554,731,579,991,293,712,543,1853,689
618,688,731,554,1016,293,619,636,2031,689
613,705,731,494,1053,316,619,636,2130,689
720,813,731,494,1053,316,619,636,2088,689
696,838,731,494,1053,250,685,636,2086,689
636,898,715,510,1018,285,685,584,2089,718
663,899,702,523,907,396,678,533,2089,822
667,899,664,561,858,443,661,473,2008,1028
667,899,660,354,1022,487,663,413,2008,849
636,933,645,323,1062,488,668,396,2038,779
657,946,635,332,1003,517,693,402,2069,899
677,948,575,392,980,540,626,462,2017,844
691,952,567,400,980,540,626,433,1971,750
691,952,567,400,980,491,675,419,1965,735
691,952,567,190,1190,485,681,381,1966,717
693,952,567,190,1177,492,673,395,1940,693
693,952,492,265,809,822,595,511,1956,611
698,873,567,254,824,822,551,555,1986,615
700,873,495,326,824,822,332,774,1955,615
700,822,546,326,824,822,319,787,1939,615
705,822,488,384,824,814,327,787,1940,630
696,834,489,384,824,773,368,787,1940,673
696,791,532,384,824,770,369,767,1939,675
614,829,579,373,826,779,367,762,1883,675
614,796,621,373,792,813,343,784,1661,675
470,936,647,373,792,812,311,789,1347,675
469,944,648,373,792,812,286,773,1181,675
469,929,630,406,792,812,260,773,1182,675
481,867,368,730,792,812,260,773,1139,694
481,854,380,731,674,930,260,757,765,743
481,823,411,731,580,1024,259,731,683,847
413,748,554,731,579,991,293,712,624,877
415,618,688,731,554,1016,293,619,415,878
414,613,705,731,494,1053,316,619,316,977
221,720,813,731,494,1053,316,619,296,982
226,696,838,731,494,1053,250,685,274,982
226,636,898,715,510,1018,285,685,293,953
200,663,899,702,523,907,396,678,293,849
246,667,899,664,561,858,443,661,291,645
259,667,899,660,354,1022,487,663,291,644
312,636,933,645,323,1062,488,668,281,641
291,657,946,635,332,1003,517,693,255,571
420,677,948,575,392,980,540,626,279,686
695,691,952,567,400,980,540,626,330,714
816,691,952,567,400,980,491,675,343,642
847,691,952,567,190,1190,485,681,355,644
850,693,952,567,190,1177,492,673,311,644
850,693,952,492,265,809,822,595,295,639
864,698,873,567,254,824,822,551,265,753
980,700,873,495,326,824,822,332,290,806
1141,700,822,546,326,824,822,319,382,833
1136,705,822,488,384,824,814,327,384,915
1132,696,834,489,384,824,773,368,384,990
1132,696,791,532,384,824,770,369,385,988
1139,614,829,579,373,826,779,367,385,990
1158,614,796,621,373,792,813,343,390,1051
1317,470,936,647,373,792,812,311,393,1148
1478,469,944,648,373,792,812,286,482,1192
1559,469,929,630,406,792,812,260,516,1200
1617,481,867,368,730,792,812,260,523,1182
1620,481,854,380,731,674,930,260,523,1162
1625,481,823,411,731,580,1024,259,513,1058
1632,413,748,554,731,579,991,293,512,1041
1633,415,618,688,731,554,1016,293,512,1049
1622,414,613,705,731,494,1053,316,543,1091
1600,221,720,813,731,494,1053,316,590,1168
1671,226,696,838,731,494,1053,250,633,1240
1671,226,636,898,715,510,1018,285,611,1339
1691,200,663,899,702,523,907,396,611,1360
1641,246,667,899,664,561,858,443,628,1391
1668,259,667,899,660,354,1022,487,665,1391
1615,312,636,933,645,323,1062,488,680,1382
1602,291,657,946,635,332,1003,517,675,1315
1451,420,677,948,575,392,980,540,635,1184
1158,695,691,952,567,400,980,540,589,1135
1037,816,691,952,567,400,980,491,582,1141
1006,847,691,952,567,190,1190,485,588,1142
1001,850,693,952,567,190,1177,492,592,1169
1001,850,693,952,492,265,809,822,590,1242
982,864,698,873,567,254,824,822,607,1123
865,980,700,873,495,326,824,822,582,1160
705,1141,700,822,546,326,824,822,490,1229
705,1136,705,822,488,384,824,814,487,1139
719,1132,696,834,489,384,824,773,487,1021
727,1132,696,791,532,384,824,770,486,1021
719,1139,614,829,579,373,826,779,486,1019
691,1158,614,796,621,373,792,813,486,962
510,1317,470,936,647,373,792,812,530,867
341,1478,469,944,648,373,792,812,526,823
260,1559,469,929,630,406,792,812,473,815
199,1617,481,867,368,730,792,812,536,814
284,1620,481,854,380,731,674,930,536,785
293,1625,481,823,411,731,580,1024,536,785
286,1632,413,748,554,731,579,991,536,772
279,1633,415,618,688,731,554,1016,536,763
295,1622,414,613,705,731,494,1053,505,622
295,1600,221,720,813,731,494,1053,458,540
219,1671,226,696,838,731,494,1053,438,468
219,1671,226,636,898,715,510,1018,468,369
220,1691,200,663,899,702,523,907,519,348
248,1641,246,667,899,664,561,858,549,320
301,1668,259,667,899,660,354,1022,514,320
302,1615,312,636,933,645,323,1062,466,320
389,1602,291,657,946,635,332,1003,466,320
389,1451,420,677,948,575,392,980,467,320
411,1158,695,691,952,567,400,980,462,320
433,1037,816,691,952,567,400,980,456,313
443,1006,847,691,952,567,190,1190,437,308
511,1001,850,693,952,567,190,1177,434,281
582,1001,850,693,952,492,265,809,439,208
584,982,864,698,873,567,254,824,426,204
700,865,980,700,873,495,326,824,457,114
710,705,1141,700,822,546,326,824,511,18
710,705,1136,705,822,488,384,824,581,11
696,719,1132,696,834,489,384,824,640,20
688,727,1132,696,791,532,384,824,720,44
686,719,1139,614,829,579,373,826,733,44
726,691,1158,614,796,621,373,792,743,40
754,510,1317,470,936,647,373,792,696,38
754,341,1478,469,944,648,373,792,611,38
754,260,1559,469,929,630,406,792,565,38
844,199,1617,481,867,368,730,792,494,59
807,284,1620,481,854,380,731,674,546,60
794,293,1625,481,823,411,731,580,604,61
934,286,1632,413,748,554,731,579,683,80
937,279,1633,415,618,688,731,554,744,281
921,295,1622,414,613,705,731,494,761,322
921,295,1600,221,720,813,731,494,761,364
920,219,1671,226,696,838,731,494,745,496
938,219,1671,226,636,898,715,510,744,625
916,220,1691,200,663,899,702,523,707,625
890,248,1641,246,667,899,664,561,694,620
797,301,1668,259,667,899,660,354,692,625
793,302,1615,312,636,933,645,323,691,626
706,389,1602,291,657,946,635,332,691,628
728,389,1451,420,677,948,575,392,690,629
706,411,1158,695,691,952,567,400,690,631
684,433,1037,816,691,952,567,400,690,631
675,443,1006,847,691,952,567,190,690,631
610,511,1001,850,693,952,567,190,710,631
539,582,1001,850,693,952,492,265,710,631
537,584,982,864,698,873,567,254,708,632
420,700,865,980,700,873,495,326,705,635
409,710,705,1141,700,822,546,326,692,635
410,710,705,1136,705,822,488,384,648,655
485,696,719,1132,696,834,489,384,589,646
563,688,727,1132,696,791,532,384,525,622
572,686,719,1139,614,829,579,373,539,627
