Accum_y-0,T-1,T-2,T-3,T-4,Accum_y-1,Accum_y-2,Accum_y-3
765,836,392,927,892,1428,482,847
766,810,418,811,1008,1304,482,957
832,805,423,801,1018,1307,367,957
820,846,437,803,1018,1382,219,1024
821,848,379,857,1022,1417,219,1024
821,848,378,825,1055,1369,223,1024
793,876,331,696,1231,1313,223,1027
793,876,331,673,1254,1197,223,1076
793,869,326,685,1232,1155,223,1093
622,1109,321,674,1251,1084,82,1091
801,1100,330,674,1251,962,88,1134
854,1063,367,669,1256,992,124,1273
854,1044,386,598,1327,995,124,1657
854,977,291,716,1358,987,122,1456
854,906,354,724,1299,984,122,1398
869,906,341,730,1306,936,134,1334
704,1077,318,747,1233,834,188,1285
690,1153,330,747,1068,659,222,1286
904,1138,345,747,1040,625,501,1252
904,1138,345,747,989,565,482,1297
904,916,567,747,945,840,465,1045
864,870,653,715,977,881,465,1055
879,895,658,598,1094,810,461,1007
879,895,658,579,1112,899,475,1007
874,900,658,579,1112,907,531,1007
828,967,658,532,1158,906,612,1019
877,971,658,532,1108,903,617,1032
880,883,746,521,917,901,713,1135
880,883,746,515,852,901,831,1249
888,805,824,453,888,952,832,1249
869,808,841,360,930,1009,834,1249
865,765,836,392,927,1035,1012,1249
864,766,810,418,811,1035,1021,1139
839,832,805,423,801,1028,1044,1160
812,820,846,437,803,963,1062,1093
809,821,848,379,857,974,1132,1093
922,821,848,378,825,1304,1113,1093
922,793,876,331,696,1268,1113,1092
941,793,876,331,673,1267,1363,1044
943,793,869,326,685,1267,1469,1087
871,622,1109,321,674,1267,1553,1087
692,801,1100,330,674,1267,1539,1043
639,854,1063,367,669,1223,1666,904
639,854,1044,386,598,1179,1748,470
639,854,977,291,716,1179,1748,469
639,854,906,354,724,1179,1748,469
627,869,906,341,730,1179,1736,469
685,704,1077,318,747,1087,1682,469
687,690,1153,330,747,1196,1670,468
473,904,1138,345,747,1202,1391,468
683,904,1138,345,747,1207,1391,409
741,904,916,567,747,912,1391,409
758,864,870,653,715,871,1390,354
713,879,895,658,598,847,1390,326
713,879,895,658,579,751,1376,327
713,874,900,658,579,771,1320,658
707,828,967,658,532,772,1239,759
1057,877,971,658,532,767,1234,776
1283,880,883,746,521,767,1138,673
1283,880,883,746,515,767,1020,560
1275,888,805,824,453,716,1022,610
1274,869,808,841,360,659,1020,652
1268,865,765,836,392,710,867,652
1268,864,766,810,418,729,878,652
1227,839,832,805,423,679,860,631
1209,812,820,846,437,668,842,631
1209,809,821,848,379,590,772,631
1096,922,821,848,378,256,771,631
1100,922,793,876,331,255,771,629
1081,941,793,876,331,312,527,628
1079,943,793,869,326,312,434,575
1079,871,622,1109,321,312,358,575
1079,692,801,1100,330,479,358,586
1079,639,854,1063,367,489,184,596
1079,639,854,1044,386,530,118,613
1155,639,854,977,291,530,174,652
1253,639,854,906,354,530,193,825
1302,627,869,906,341,544,381,842
1264,685,704,1077,318,549,630,842
1190,687,690,1153,330,440,609,842
1257,473,904,1138,345,434,613,842
1091,683,904,1138,345,429,677,842
1033,741,904,916,567,420,682,842
1065,758,864,870,653,420,682,842
1065,713,879,895,658,425,683,843
1065,713,879,895,658,476,683,842
1065,713,874,900,658,447,683,511
1052,707,828,967,658,446,683,398
649,1057,877,971,658,446,683,368
420,1283,880,883,746,446,683,368
428,1283,880,883,746,446,683,367
491,1275,888,805,824,446,680,317
491,1274,869,808,841,456,680,275
491,1268,865,765,836,379,655,280
491,1268,864,766,810,360,715,323
491,1227,839,832,805,360,747,383
510,1209,812,820,846,374,752,424
510,1209,809,821,848,375,784,477
511,1096,922,821,848,375,934,481
515,1100,922,793,876,375,995,481
515,1081,941,793,876,318,990,483
515,1079,943,793,869,318,977,476
679,1079,871,622,1109,318,969,476
682,1079,692,801,1100,151,976,465
702,1079,639,854,1063,380,977,455
760,1079,639,854,1044,352,961,438
734,1155,639,854,977,352,928,493
689,1253,639,854,906,352,927,338
637,1302,627,869,906,338,739,402
611,1264,685,704,1077,333,490,471
609,1190,687,690,1153,333,489,522
542,1257,473,904,1138,333,485,547
505,1091,683,904,1138,406,421,547
506,1033,741,904,916,409,416,552
457,1065,758,864,870,509,423,552
569,1065,713,879,895,615,422,561
618,1065,713,879,895,592,422,561
668,1065,713,874,900,624,485,563
674,1052,707,828,967,624,485,573
674,649,1057,877,971,680,565,573
674,420,1283,880,883,690,580,573
670,428,1283,880,883,690,580,647
634,491,1275,888,805,690,628,665
634,491,1274,869,808,680,636,680
640,491,1268,865,765,680,695,675
642,491,1268,864,766,826,697,632
648,491,1227,839,832,832,758,572
657,510,1209,812,820,856,782,539
720,510,1209,809,821,855,776,486
729,511,1096,922,821,873,885,482
737,515,1100,922,793,873,851,520
737,515,1081,941,793,893,927,518
737,515,1079,943,793,937,929,542
573,679,1079,871,622,946,929,569
570,682,1079,692,801,946,947,593
550,702,1079,639,854,716,946,593
527,760,1079,639,854,707,947,593
553,734,1155,639,854,826,924,499
508,689,1253,639,854,1158,906,607
561,637,1302,627,869,1221,993,619
654,611,1264,685,704,1252,1105,666
778,609,1190,687,690,1270,1122,671
848,542,1257,473,904,1373,1128,668
842,505,1091,683,904,1403,1196,668
841,506,1033,741,904,1452,1279,699
854,457,1065,758,864,1500,1278,699
743,569,1065,713,879,1412,1278,689
694,618,1065,713,879,1394,1320,689
644,668,1065,713,874,1362,1292,687
636,674,1052,707,828,1362,1293,677
641,674,649,1057,877,1306,1213,677
641,674,420,1283,880,1296,1198,689
637,670,428,1283,880,1296,1242,680
637,634,491,1275,888,1296,1194,667
643,634,491,1274,869,1296,1186,660
642,640,491,1268,865,1296,1127,680
661,642,491,1268,864,1150,1045,680
657,648,491,1227,839,1144,947,680
630,657,510,1209,812,1106,918,672
567,720,510,1209,809,1106,892,672
557,729,511,1096,922,1088,633,672
541,737,515,1100,922,1088,606,634
541,737,515,1081,941,1090,529,642
541,737,515,1079,943,1047,527,645
541,573,679,1079,871,1040,527,629
541,570,682,1079,692,1108,502,606
541,550,702,1079,639,1111,627,640
520,527,760,1079,639,1108,705,704
444,553,734,1155,639,989,803,721
436,508,689,1253,639,657,832,595
383,561,637,1302,627,610,757,502
290,654,611,1264,685,580,714,386
169,778,609,1190,687,667,707,336
99,848,542,1257,473,588,777,314
98,842,505,1091,683,546,709,314
98,841,506,1033,741,497,704,278
85,854,457,1065,758,389,706,278
84,743,569,1065,713,367,735,278
84,694,618,1065,713,411,731,319
84,644,668,1065,713,430,698,319
84,636,674,1052,707,430,704,319
88,641,674,649,1057,434,712,319
88,641,674,420,1283,448,712,307
88,637,670,428,1283,534,668,247
81,637,634,491,1275,654,746,374
263,643,634,491,1274,683,904,374
365,642,640,491,1268,690,959,354
356,661,642,491,1268,694,1014,380
354,657,648,491,1227,748,1015,387
381,630,657,510,1209,803,1015,387
750,567,720,510,1209,803,1015,387
750,557,729,511,1096,815,1015,387
750,541,737,515,1100,815,1015,391
750,541,737,515,1081,793,1015,384
750,541,737,515,1079,792,1036,357
750,541,573,679,1079,790,1036,346
750,541,570,682,1079,722,1039,345
750,541,550,702,1079,746,914,311
736,520,527,760,1079,780,836,247
736,444,553,734,1155,991,738,230
764,436,508,689,1253,994,709,230
771,383,561,637,1302,978,697,230
778,290,654,611,1264,1049,628,230
775,169,778,609,1190,1086,622,224
775,99,848,542,1257,1304,591,224
786,98,842,505,1091,1243,601,225
786,98,841,506,1033,1240,707,246
888,85,854,457,1065,1200,706,258
1042,84,743,569,1065,1199,704,270
1063,84,694,618,1065,1145,801,229
1083,84,644,668,1065,1126,914,239
1086,84,636,674,1052,1126,930,239
1077,88,641,674,649,1122,1066,240
1080,88,641,674,420,1108,1066,431
1148,88,637,670,428,1022,1066,444
1139,81,637,634,491,902,988,339
951,263,643,634,491,873,830,427
848,365,642,640,491,866,775,433
837,356,661,642,491,884,720,417
837,354,657,648,491,830,732,446
835,381,630,657,510,775,732,446
485,750,567,720,510,775,777,446
485,750,557,729,511,763,880,446
485,750,541,737,515,776,999,442
485,750,541,737,515,835,1016,441
489,750,541,737,515,835,1042,464
489,750,541,573,679,914,1206,486
508,750,541,570,682,1079,1294,515
510,750,541,550,702,1071,1328,522
510,736,520,527,760,1087,1412,674
632,736,444,553,734,920,1412,674
672,764,436,508,689,917,1429,675
720,771,383,561,637,917,1499,687
713,778,290,654,611,846,1523,691
765,775,169,778,609,704,1519,762
780,775,99,848,542,463,1509,822
837,786,98,842,505,513,1499,832
838,786,98,841,506,715,1315,817
743,888,85,854,457,786,1308,805
592,1042,84,743,569,812,1281,793
571,1063,84,694,618,863,1146,793
551,1083,84,644,668,892,1031,783
548,1086,84,636,674,1008,1008,783
548,1077,88,641,674,1018,870,782
545,1080,88,641,674,1018,920,591
477,1148,88,637,670,1022,955,573
466,1139,81,637,634,1055,992,591
466,951,263,643,634,1231,992,516
462,848,365,642,640,1254,1207,510
534,837,356,661,642,1232,1211,500
547,837,354,657,648,1251,1219,634
571,835,381,630,657,1251,1224,717
600,485,750,567,720,1256,1179,721
622,485,750,557,729,1327,1076,768
648,485,750,541,737,1358,976,805
654,485,750,541,737,1299,972,875
650,489,750,541,737,1306,954,958
650,489,750,541,573,1233,831,950
631,508,750,541,570,1068,740,1056
629,510,750,541,550,1040,706,1104
629,510,736,520,527,989,621,977
507,632,736,444,553,945,621,977
439,672,764,436,508,977,604,976
384,720,771,383,561,1094,534,964
388,713,778,290,654,1112,510,960
340,765,775,169,778,1112,510,889
326,780,775,99,848,1158,475,829
258,837,786,98,842,1108,475,818
257,838,786,98,841,917,475,815
250,743,888,85,854,852,475,823
247,592,1042,84,743,888,475,846
247,571,1063,84,694,930,475,856
247,551,1083,84,644,927,475,915
290,548,1086,84,636,811,475,922
492,548,1077,88,641,801,469,922
578,545,1080,88,641,803,419,922
578,477,1148,88,637,857,384,922
578,466,1139,81,637,825,347,877
578,466,951,263,643,696,347,906
578,462,848,365,642,673,132,906
505,534,837,356,661,685,128,906
492,547,837,354,657,674,107,736
448,571,835,381,630,674,102,653
471,600,485,750,567,669,102,682
451,622,485,750,557,598,102,635
479,648,485,750,541,716,83,598
473,654,485,750,541,724,136,528
473,650,489,750,541,730,107,520
473,650,489,750,541,747,66,517
473,631,508,750,541,747,66,382
473,629,510,750,541,747,66,327
473,629,510,736,520,747,90,302
475,507,632,736,444,747,92,317
475,439,672,764,436,715,92,317
475,384,720,771,383,598,198,317
476,388,713,778,290,579,279,427
540,340,765,775,169,579,370,432
683,326,780,775,99,532,370,432
721,258,837,786,98,532,398,432
776,257,838,786,98,521,413,557
776,250,743,888,85,515,433,571
935,247,592,1042,84,453,444,548
983,247,571,1063,84,360,479,538
983,247,551,1083,84,392,638,876
945,290,548,1086,84,418,724,869
743,492,548,1077,88,423,724,908
662,578,545,1080,88,437,762,959
662,578,477,1148,88,379,902,1144
703,578,466,1139,81,378,903,1191
703,578,466,951,263,331,903,1160
703,578,462,848,365,331,903,1173
703,505,534,837,356,326,903,1197
703,492,547,837,354,321,951,1247
709,448,571,835,381,330,1112,1385
639,471,600,485,750,367,1159,1384
648,451,622,485,750,386,1177,1384
594,479,648,485,750,291,1183,1487
594,473,654,485,750,354,1123,1512
594,473,650,489,750,341,1195,1428
594,473,650,489,750,318,1443,1468
594,473,631,508,750,330,1443,1468
594,473,629,510,750,345,1443,1468
594,473,629,510,736,345,1419,1470
592,475,507,632,736,567,1417,1456
650,475,439,672,764,653,1417,1456
685,475,384,720,771,658,1311,1456
684,476,388,713,778,658,1261,1346
661,540,340,765,775,658,1204,1341
711,683,326,780,775,658,1278,1341
757,721,258,837,786,658,1250,1341
702,776,257,838,786,746,1235,1213
702,776,250,743,888,746,1220,1191
543,935,247,592,1042,824,1237,1288
879,983,247,571,1063,841,1290,1338
879,983,247,551,1083,836,1175,941
874,945,290,548,1086,810,1213,941
874,743,492,548,1077,805,1267,1017
869,662,578,545,1080,846,1230,1114
882,662,578,477,1148,848,1122,929
889,703,578,466,1139,848,1173,898
889,703,578,466,951,876,1266,879
889,703,578,462,848,876,1383,866
889,703,505,534,837,869,1425,842
905,703,492,547,837,1109,1448,933
893,709,448,571,835,1100,1409,803
892,639,471,600,485,1063,1376,782
881,648,451,622,485,1044,1399,782
888,594,479,648,485,977,1401,681
888,594,473,654,485,906,1398,656
888,594,473,650,489,906,1374,642
888,594,473,650,489,1077,1320,591
888,594,473,631,508,1153,1495,591
888,594,473,629,510,1138,1529,591
888,594,473,629,510,1138,1589,608
898,592,475,507,632,916,1618,624
892,650,475,439,672,870,1618,625
896,685,475,384,720,895,1713,629
933,684,476,388,713,895,1689,629
888,661,540,340,765,900,1656,629
694,711,683,326,780,967,1583,629
655,757,721,258,837,971,1591,629
750,702,776,257,838,883,1593,629
750,702,776,250,743,883,1588,629
750,543,935,247,592,805,1560,532
366,879,983,247,571,808,1472,482
471,879,983,247,551,765,1428,482
490,874,945,290,548,766,1304,482
508,874,743,492,548,832,1307,367
511,869,662,578,545,820,1382,219
498,882,662,578,477,821,1417,219
508,889,703,578,466,821,1369,223
705,889,703,578,466,793,1313,223
727,889,703,578,462,793,1197,223
727,889,703,505,534,793,1155,223
711,905,703,492,547,622,1084,82
749,893,709,448,571,801,962,88
749,892,639,471,600,854,992,124
754,881,648,451,622,854,995,124
747,888,594,479,648,854,987,122
747,888,594,473,654,854,984,122
747,888,594,473,650,869,936,134
786,888,594,473,650,704,834,188
786,888,594,473,631,690,659,222
786,888,594,473,629,904,625,501
786,888,594,473,629,904,565,482
776,898,592,475,507,904,840,465
743,892,650,475,439,864,881,465
704,896,685,475,384,879,810,461
663,933,684,476,388,879,899,475
832,888,661,540,340,874,907,531
855,694,711,683,326,828,906,612
810,655,757,721,258,877,903,617
935,750,702,776,257,880,901,713
935,750,702,776,250,880,901,831
935,750,543,935,247,888,952,832
935,366,879,983,247,869,1009,834
830,471,879,983,247,865,1035,1012
811,490,874,945,290,864,1035,1021
793,508,874,743,492,839,1028,1044
790,511,869,662,578,812,963,1062
793,498,882,662,578,809,974,1132
735,508,889,703,578,922,1304,1113
538,705,889,703,578,922,1268,1113
516,727,889,703,578,941,1267,1363
533,727,889,703,505,943,1267,1469
533,711,905,703,492,871,1267,1553
495,749,893,709,448,692,1267,1539
495,749,892,639,471,639,1223,1666
490,754,881,648,451,639,1179,1748
490,747,888,594,479,639,1179,1748
490,747,888,594,473,639,1179,1748
591,747,888,594,473,627,1179,1736
552,786,888,594,473,685,1087,1682
626,786,888,594,473,687,1196,1670
816,786,888,594,473,473,1202,1391
819,786,888,594,473,683,1207,1391
819,776,898,592,475,741,912,1391
800,743,892,650,475,758,871,1390
800,704,896,685,475,713,847,1390
800,663,933,684,476,713,751,1376
631,832,888,661,540,713,771,1320
608,855,694,711,683,707,772,1239
608,810,655,757,721,1057,767,1234
389,935,750,702,776,1283,767,1138
482,935,750,702,776,1283,767,1020
482,935,750,543,935,1275,716,1022
482,935,366,879,983,1274,659,1020
482,830,471,879,983,1268,710,867
482,811,490,874,945,1268,729,878
482,793,508,874,743,1227,679,860
576,790,511,869,662,1209,668,842
573,793,498,882,662,1209,590,772
573,735,508,889,703,1096,256,771
573,538,705,889,703,1100,255,771
573,516,727,889,703,1081,312,527
556,533,727,889,703,1079,312,434
556,533,711,905,703,1079,312,358
556,495,749,893,709,1079,479,358
556,495,749,892,639,1079,489,184
556,490,754,881,648,1079,530,118
556,490,747,888,594,1155,530,174
556,490,747,888,594,1253,530,193
455,591,747,888,594,1302,544,381
455,552,786,888,594,1264,549,630
381,626,786,888,594,1190,440,609
396,816,786,888,594,1257,434,613
432,819,786,888,594,1091,429,677
458,819,776,898,592,1033,420,682
476,800,743,892,650,1065,420,682
476,800,704,896,685,1065,425,683
568,800,663,933,684,1065,476,683
694,631,832,888,661,1065,447,683
740,608,855,694,711,1052,446,683
740,608,810,655,757,649,446,683
739,389,935,750,702,420,446,683
646,482,935,750,702,428,446,683
648,482,935,750,543,491,446,680
650,482,935,366,879,491,456,680
650,482,830,471,879,491,379,655
650,482,811,490,874,491,360,715
650,482,793,508,874,491,360,747
556,576,790,511,869,510,374,752
556,573,793,498,882,510,375,784
558,573,735,508,889,511,375,934
600,573,538,705,889,515,375,995
605,573,516,727,889,515,318,990
605,556,533,727,889,515,318,977
605,556,533,711,905,679,318,969
605,556,495,749,893,682,151,976
605,556,495,749,892,702,380,977
605,556,490,754,881,760,352,961
605,556,490,747,888,734,352,928
639,556,490,747,888,689,352,927
684,455,591,747,888,637,338,739
761,455,552,786,888,611,333,490
942,381,626,786,888,609,333,489
771,396,816,786,888,542,333,485
740,432,819,786,888,505,406,421
806,458,819,776,898,506,409,416
788,476,800,743,892,457,509,423
845,476,800,704,896,569,615,422
797,568,800,663,933,618,592,422
671,694,631,832,888,668,624,485
628,740,608,855,694,674,624,485
629,740,608,810,655,674,680,565
639,739,389,935,750,674,690,580
642,646,482,935,750,670,690,580
802,648,482,935,750,634,690,628
955,650,482,935,366,634,680,636
955,650,482,830,471,640,680,695
955,650,482,811,490,642,826,697
955,650,482,793,508,648,832,758
955,556,576,790,511,657,856,782
959,556,573,793,498,720,855,776
1143,558,573,735,508,729,873,885
1155,600,573,538,705,737,873,851
1187,605,573,516,727,737,893,927
1189,605,556,533,727,737,937,929
1349,605,556,533,711,573,946,929
1453,605,556,495,749,570,946,947
1547,605,556,495,749,550,716,946
1547,605,556,490,754,527,707,947
1558,605,556,490,747,553,826,924
1538,639,556,490,747,508,1158,906
1549,684,455,591,747,561,1221,993
1473,761,455,552,786,654,1252,1105
1367,942,381,626,786,778,1270,1122
1388,771,396,816,786,848,1373,1128
1416,740,432,819,786,842,1403,1196
1408,806,458,819,776,841,1452,1279
1425,788,476,800,743,854,1500,1278
1467,845,476,800,704,743,1412,1278
1437,797,568,800,663,694,1394,1320
1438,671,694,631,832,644,1362,1292
1438,628,740,608,855,636,1362,1293
1437,629,740,608,810,641,1306,1213
1427,639,739,389,935,641,1296,1198
1424,642,646,482,935,637,1296,1242
1262,802,648,482,935,637,1296,1194
1107,955,650,482,935,643,1296,1186
1112,955,650,482,830,642,1296,1127
1119,955,650,482,811,661,1150,1045
1143,955,650,482,793,657,1144,947
1316,955,556,576,790,630,1106,918
1323,959,556,573,793,567,1106,892
1214,1143,558,573,735,557,1088,633
1217,1155,600,573,538,541,1088,606
1180,1187,605,573,516,541,1090,529
1209,1189,605,556,533,541,1047,527
1049,1349,605,556,533,541,1040,527
1079,1453,605,556,495,541,1108,502
1040,1547,605,556,495,541,1111,627
1127,1547,605,556,490,520,1108,705
1119,1558,605,556,490,444,989,803
1106,1538,639,556,490,436,657,832
1050,1549,684,455,591,383,610,757
1049,1473,761,455,552,290,580,714
974,1367,942,381,626,169,667,707
919,1388,771,396,816,99,588,777
886,1416,740,432,819,98,546,709
802,1408,806,458,819,98,497,704
798,1425,788,476,800,85,389,706
706,1467,845,476,800,84,367,735
692,1437,797,568,800,84,411,731
691,1438,671,694,631,84,430,698
709,1438,628,740,608,84,430,704
709,1437,629,740,608,88,434,712
709,1427,639,739,389,88,448,712
774,1424,642,646,482,88,534,668
845,1262,802,648,482,81,654,746
845,1107,955,650,482,263,683,904
840,1112,955,650,482,365,690,959
833,1119,955,650,482,356,694,1014
815,1143,955,650,482,354,748,1015
645,1316,955,556,576,381,803,1015
634,1323,959,556,573,750,803,1015
602,1214,1143,558,573,750,815,1015
549,1217,1155,600,573,750,815,1015
549,1180,1187,605,573,750,793,1015
519,1209,1189,605,556,750,792,1036
535,1049,1349,605,556,750,790,1036
468,1079,1453,605,556,750,722,1039
417,1040,1547,605,556,750,746,914
351,1127,1547,605,556,736,780,836
357,1119,1558,605,556,736,991,738
441,1106,1538,639,556,764,994,709
604,1050,1549,684,455,771,978,697
607,1049,1473,761,455,778,1049,628
644,974,1367,942,381,775,1086,622
644,919,1388,771,396,775,1304,591
641,886,1416,740,432,786,1243,601
641,802,1408,806,458,786,1240,707
628,798,1425,788,476,888,1200,706
621,706,1467,845,476,1042,1199,704
622,692,1437,797,568,1063,1145,801
622,691,1438,671,694,1083,1126,914
601,709,1438,628,740,1086,1126,930
620,709,1437,629,740,1077,1122,1066
627,709,1427,639,739,1080,1108,1066
562,774,1424,642,646,1148,1022,1066
517,845,1262,802,648,1139,902,988
556,845,1107,955,650,951,873,830
556,840,1112,955,650,848,866,775
556,833,1119,955,650,837,884,720
570,815,1143,955,650,837,830,732
574,645,1316,955,556,835,775,732
708,634,1323,959,556,485,775,777
708,602,1214,1143,558,485,763,880
749,549,1217,1155,600,485,776,999
778,549,1180,1187,605,485,835,1016
804,519,1209,1189,605,489,835,1042
982,535,1049,1349,605,489,914,1206
935,468,1079,1453,605,508,1079,1294
931,417,1040,1547,605,510,1071,1328
910,351,1127,1547,605,510,1087,1412
901,357,1119,1558,605,632,920,1412
816,441,1106,1538,639,672,917,1429
692,604,1050,1549,684,720,917,1499
689,607,1049,1473,761,713,846,1523
652,644,974,1367,942,765,704,1519
652,644,919,1388,771,780,463,1509
652,641,886,1416,740,837,513,1499
652,641,802,1408,806,838,715,1315
652,628,798,1425,788,743,786,1308
652,621,706,1467,845,592,812,1281
651,622,692,1437,797,571,863,1146
651,622,691,1438,671,551,892,1031
651,601,709,1438,628,548,1008,1008
632,620,709,1437,629,548,1018,870
625,627,709,1427,639,545,1018,920
628,562,774,1424,642,477,1022,955
782,517,845,1262,802,466,1055,992
820,556,845,1107,955,466,1231,992
824,556,840,1112,955,462,1254,1207
824,556,833,1119,955,534,1232,1211
804,570,815,1143,955,547,1251,1219
797,574,645,1316,955,571,1251,1224
790,708,634,1323,959,600,1256,1179
807,708,602,1214,1143,622,1327,1076
784,749,549,1217,1155,648,1358,976
816,778,549,1180,1187,654,1299,972
821,804,519,1209,1189,650,1306,954
645,982,535,1049,1349,650,1233,831
628,935,468,1079,1453,631,1068,740
688,931,417,1040,1547,629,1040,706
697,910,351,1127,1547,629,989,621
736,901,357,1119,1558,507,945,621
739,816,441,1106,1538,439,977,604
700,692,604,1050,1549,384,1094,534
700,689,607,1049,1473,388,1112,510
725,652,644,974,1367,340,1112,510
725,652,644,919,1388,326,1158,475
725,652,641,886,1416,258,1108,475
725,652,641,802,1408,257,917,475
731,652,628,798,1425,250,852,475
735,652,621,706,1467,247,888,475
735,651,622,692,1437,247,930,475
735,651,622,691,1438,247,927,475
735,651,601,709,1438,290,811,475
735,632,620,709,1437,492,801,469
735,625,627,709,1427,578,803,419
732,628,562,774,1424,578,857,384
552,782,517,845,1262,578,825,347
475,820,556,845,1107,578,696,347
471,824,556,840,1112,578,673,132
471,824,556,833,1119,505,685,128
471,804,570,815,1143,492,674,107
500,797,574,645,1316,448,674,102
373,790,708,634,1323,471,669,102
311,807,708,602,1214,451,598,102
289,784,749,549,1217,479,716,83
228,816,778,549,1180,473,724,136
198,821,804,519,1209,473,730,107
190,645,982,535,1049,473,747,66
275,628,935,468,1079,473,747,66
276,688,931,417,1040,473,747,66
267,697,910,351,1127,473,747,90
228,736,901,357,1119,475,747,92
486,739,816,441,1106,475,715,92
507,700,692,604,1050,475,598,198
507,700,689,607,1049,476,579,279
533,725,652,644,974,540,579,370
533,725,652,644,919,683,532,370
632,725,652,641,886,721,532,398
632,725,652,641,802,776,521,413
626,731,652,628,798,776,515,433
627,735,652,621,706,935,453,444
627,735,651,622,692,983,360,479
627,735,651,622,691,983,392,638
693,735,651,601,709,945,418,724
693,735,632,620,709,743,423,724
693,735,625,627,709,662,437,762
693,732,628,562,774,662,379,902
693,552,782,517,845,703,378,903
693,475,820,556,845,703,331,903
693,471,824,556,840,703,331,903
693,471,824,556,833,703,326,903
765,471,804,570,815,703,321,951
866,500,797,574,645,709,330,1112
871,373,790,708,634,639,367,1159
893,311,807,708,602,648,386,1177
972,289,784,749,549,594,291,1183
1100,228,816,778,549,594,354,1123
1106,198,821,804,519,594,341,1195
1096,190,645,982,535,594,318,1443
1008,275,628,935,468,594,330,1443
947,276,688,931,417,594,345,1443
947,267,697,910,351,594,345,1419
947,228,736,901,357,592,567,1417
940,486,739,816,441,650,653,1417
919,507,700,692,604,685,658,1311
1062,507,700,689,607,684,658,1261
1073,533,725,652,644,661,658,1204
1164,533,725,652,644,711,658,1278
1100,632,725,652,641,757,658,1250
1129,632,725,652,641,702,746,1235
1129,626,731,652,628,702,746,1220
1151,627,735,652,621,543,824,1237
1151,627,735,651,622,879,841,1290
1151,627,735,651,622,879,836,1175
1151,693,735,651,601,874,810,1213
1151,693,735,632,620,874,805,1267
1158,693,735,625,627,869,846,1230
1160,693,732,628,562,882,848,1122
1160,693,552,782,517,889,848,1173
1160,693,475,820,556,889,876,1266
1160,693,471,824,556,889,876,1383
1160,693,471,824,556,889,869,1425
1088,765,471,804,570,905,1109,1448
958,866,500,797,574,893,1100,1409
953,871,373,790,708,892,1063,1376
931,893,311,807,708,881,1044,1399
852,972,289,784,749,888,977,1401
724,1100,228,816,778,888,906,1398
716,1106,198,821,804,888,906,1374
716,1096,190,645,982,888,1077,1320
716,1008,275,628,935,888,1153,1495
716,947,276,688,931,888,1138,1529
716,947,267,697,910,888,1138,1589
716,947,228,736,901,898,916,1618
462,940,486,739,816,892,870,1618
462,919,507,700,692,896,895,1713
319,1062,507,700,689,933,895,1689
340,1073,533,725,652,888,900,1656
378,1164,533,725,652,694,967,1583
344,1100,632,725,652,655,971,1591
315,1129,632,725,652,750,883,1593
319,1129,626,731,652,750,883,1588
299,1151,627,735,652,750,805,1560
304,1151,627,735,651,366,808,1472
304,1151,627,735,651,471,765,1428
238,1151,693,735,651,490,766,1304
238,1151,693,735,632,508,832,1307
231,1158,693,735,625,511,820,1382
267,1160,693,732,628,498,821,1417
272,1160,693,552,782,508,821,1369
276,1160,693,475,820,705,793,1313
276,1160,693,471,824,727,793,1197
276,1160,693,471,824,727,793,1155
317,1088,765,471,804,711,622,1084
317,958,866,500,797,749,801,962
447,953,871,373,790,749,854,992
468,931,893,311,807,754,854,995
468,852,972,289,784,747,854,987
471,724,1100,228,816,747,854,984
471,716,1106,198,821,747,869,936
494,716,1096,190,645,786,704,834
494,716,1008,275,628,786,690,659
536,716,947,276,688,786,904,625
597,716,947,267,697,786,904,565
597,716,947,228,736,776,904,840
597,462,940,486,739,743,864,881
605,462,919,507,700,704,879,810
605,319,1062,507,700,663,879,899
522,340,1073,533,725,832,874,907
433,378,1164,533,725,855,828,906
777,344,1100,632,725,810,877,903
777,315,1129,632,725,935,880,901
885,319,1129,626,731,935,880,901
1024,299,1151,627,735,935,888,952
1110,304,1151,627,735,935,869,1009
1225,304,1151,627,735,830,865,1035
1237,238,1151,693,735,811,864,1035
1237,238,1151,693,735,793,839,1028
1237,231,1158,693,735,790,812,963
1199,267,1160,693,732,793,809,974
1196,272,1160,693,552,735,922,1304
1302,276,1160,693,475,538,922,1268
1326,276,1160,693,471,516,941,1267
1326,276,1160,693,471,533,943,1267
1474,317,1088,765,471,533,871,1267
1829,317,958,866,500,495,692,1267
1722,447,953,871,373,495,639,1223
1777,468,931,893,311,490,639,1179
1787,468,852,972,289,490,639,1179
1784,471,724,1100,228,490,639,1179
1784,471,716,1106,198,591,627,1179
1761,494,716,1096,190,552,685,1087
1761,494,716,1008,275,626,687,1196
1719,536,716,947,276,816,473,1202
1658,597,716,947,267,819,683,1207
1696,597,716,947,228,819,741,912
1877,597,462,940,486,800,758,871
1921,605,462,919,507,800,713,847
1922,605,319,1062,507,800,713,751
1922,522,340,1073,533,631,713,771
1882,433,378,1164,533,608,707,772
1565,777,344,1100,632,608,1057,767
1565,777,315,1129,632,389,1283,767
1453,885,319,1129,626,482,1283,767
1379,1024,299,1151,627,482,1275,716
1376,1110,304,1151,627,482,1274,659
1261,1225,304,1151,627,482,1268,710
1249,1237,238,1151,693,482,1268,729
1249,1237,238,1151,693,482,1227,679
