Accum_y-0,T-1,T-2,T-3,T-4,T-5,Accum_y-1
417,568,110,205,723,357,497
344,641,110,205,723,275,497
272,713,73,239,724,78,487
273,713,72,240,719,52,470
286,705,80,240,719,52,438
295,705,61,224,733,73,408
316,705,49,236,733,73,389
251,840,53,234,735,73,400
250,749,160,218,751,73,384
295,726,183,218,751,68,359
366,726,183,218,751,63,312
383,726,172,229,751,63,301
395,721,177,229,691,123,301
395,691,207,229,690,124,266
419,691,207,222,697,124,266
426,691,207,222,697,124,266
426,691,207,222,697,123,272
426,691,207,222,697,117,273
426,691,201,228,692,122,261
426,691,189,240,692,113,230
426,691,189,240,666,121,268
426,690,190,240,663,124,252
426,668,212,240,489,297,252
426,551,329,240,482,304,217
426,450,430,240,478,308,158
426,385,495,240,478,308,158
331,480,495,240,433,353,158
324,484,498,225,423,378,209
363,464,528,153,339,534,209
364,461,531,112,345,569,209
359,466,523,106,205,723,209
359,417,568,110,205,723,293
359,344,641,110,205,723,350
359,272,713,73,239,724,358
364,273,713,72,240,719,358
351,286,705,80,240,719,358
342,295,705,61,224,733,358
321,316,705,49,236,733,358
247,251,840,53,234,735,324
232,250,749,160,218,751,300
187,295,726,183,218,751,285
116,366,726,183,218,751,285
131,383,726,172,229,751,285
129,395,721,177,229,691,382
129,395,691,207,229,690,443
105,419,691,207,222,697,443
220,426,691,207,222,697,443
258,426,691,207,222,697,436
363,426,691,207,222,697,436
438,426,691,201,228,692,436
438,426,691,189,240,692,436
438,426,691,189,240,666,398
438,426,690,190,240,663,398
438,426,668,212,240,489,386
438,426,551,329,240,482,386
438,426,450,430,240,478,386
559,426,385,495,240,478,386
606,331,480,495,240,433,386
607,324,484,498,225,423,391
568,363,464,528,153,339,472
622,364,461,531,112,345,539
622,359,466,523,106,205,539
660,359,417,568,110,205,455
763,359,344,641,110,205,440
804,359,272,713,73,239,439
846,364,273,713,72,240,474
900,351,286,705,80,240,474
902,342,295,705,61,224,474
902,321,316,705,49,236,474
902,247,251,840,53,234,475
902,232,250,749,160,218,581
902,187,295,726,183,218,581
902,116,366,726,183,218,656
870,131,383,726,172,229,656
860,129,395,721,177,229,620
860,129,395,691,207,229,740
860,105,419,691,207,222,742
738,220,426,691,207,222,780
700,258,426,691,207,222,814
678,363,426,691,207,222,820
614,438,426,691,201,228,863
624,438,426,691,189,240,863
624,438,426,691,189,240,865
624,438,426,690,190,240,953
624,438,426,668,212,240,955
624,438,426,551,329,240,956
624,438,426,450,430,240,956
569,559,426,385,495,240,956
526,606,331,480,495,240,956
525,607,324,484,498,225,873
521,568,363,464,528,153,792
466,622,364,461,531,112,801
466,622,359,466,523,106,802
428,660,359,417,568,110,803
484,763,359,344,641,110,892
443,804,359,272,713,73,885
395,846,364,273,713,72,850
341,900,351,286,705,80,850
801,902,342,295,705,61,902
801,902,321,316,705,49,903
801,902,247,251,840,53,1132
823,902,232,250,749,160,1042
838,902,187,295,726,183,1079
838,902,116,366,726,183,1006
838,870,131,383,726,172,1008
838,860,129,395,721,177,947
838,860,129,395,691,207,766
838,860,105,419,691,207,764
838,738,220,426,691,207,726
838,700,258,426,691,207,692
755,678,363,426,691,207,685
744,614,438,426,691,201,642
743,624,438,426,691,189,642
763,624,438,426,691,189,640
807,624,438,426,690,190,552
810,624,438,426,668,212,569
834,624,438,426,551,329,568
926,624,438,426,450,430,568
884,569,559,426,385,495,568
880,526,606,331,480,495,568
880,525,607,324,484,498,568
874,521,568,363,464,528,568
874,466,622,364,461,531,494
876,466,622,359,466,523,493
884,428,660,359,417,568,500
744,484,763,359,344,641,414
816,443,804,359,272,713,457
816,395,846,364,273,713,457
831,341,900,351,286,705,457
398,801,902,342,295,705,469
402,801,902,321,316,705,468
403,801,902,247,251,840,296
502,823,902,232,250,749,280
569,838,902,187,295,726,243
637,838,902,116,366,726,241
671,838,870,131,383,726,239
706,838,860,129,395,721,251
706,838,860,129,395,691,251
713,838,860,105,419,691,251
967,838,738,220,426,691,251
1073,838,700,258,426,691,251
1124,755,678,363,426,691,251
1124,744,614,438,426,691,266
1115,743,624,438,426,691,336
1095,763,624,438,426,691,369
1051,807,624,438,426,690,404
1176,810,624,438,426,668,385
1176,834,624,438,426,551,398
1194,926,624,438,426,450,411
1170,884,569,559,426,385,411
1170,880,526,606,331,480,411
1180,880,525,607,324,484,411
1188,874,521,568,363,464,411
1291,874,466,622,364,461,409
1291,876,466,622,359,466,411
1283,884,428,660,359,417,425
1264,744,484,763,359,344,380
1259,816,443,804,359,272,337
1266,816,395,846,364,273,337
1254,831,341,900,351,286,337
1246,398,801,902,342,295,295
1303,402,801,902,321,316,296
1349,403,801,902,247,251,238
1252,502,823,902,232,250,238
1170,569,838,902,187,295,238
1102,637,838,902,116,366,247
1068,671,838,870,131,383,247
1033,706,838,860,129,395,235
1033,706,838,860,129,395,235
1026,713,838,860,105,419,235
772,967,838,738,220,426,235
719,1073,838,700,258,426,235
668,1124,755,678,363,426,235
668,1124,744,614,438,426,220
668,1115,743,624,438,426,150
723,1095,763,624,438,426,117
729,1051,807,624,438,426,86
613,1176,810,624,438,426,86
657,1176,834,624,438,426,191
549,1194,926,624,438,426,249
561,1170,884,569,559,426,331
665,1170,880,526,606,331,530
655,1180,880,525,607,324,561
647,1188,874,521,568,363,561
544,1291,874,466,622,364,561
542,1291,876,466,622,359,559
542,1283,884,428,660,359,537
548,1264,744,484,763,359,537
517,1259,816,443,804,359,542
512,1266,816,395,846,364,547
509,1254,831,341,900,351,547
488,1246,398,801,902,342,525
457,1303,402,801,902,321,524
410,1349,403,801,902,247,524
403,1252,502,823,902,232,524
403,1170,569,838,902,187,525
403,1102,637,838,902,116,522
403,1068,671,838,870,131,522
403,1033,706,838,860,129,531
403,1033,706,838,860,129,549
403,1026,713,838,860,105,549
403,772,967,838,738,220,550
350,719,1073,838,700,258,550
350,668,1124,755,678,363,550
350,668,1124,744,614,438,550
350,668,1115,743,624,438,550
295,723,1095,763,624,438,550
315,729,1051,807,624,438,546
389,613,1176,810,624,438,546
321,657,1176,834,624,438,428
319,549,1194,926,624,438,357
346,561,1170,884,569,559,275
244,665,1170,880,526,606,78
248,655,1180,880,525,607,52
248,647,1188,874,521,568,52
250,544,1291,874,466,622,73
253,542,1291,876,466,622,73
253,542,1283,884,428,660,73
247,548,1264,744,484,763,73
211,517,1259,816,443,804,68
209,512,1266,816,395,846,63
209,509,1254,831,341,900,63
209,488,1246,398,801,902,123
179,457,1303,402,801,902,124
185,410,1349,403,801,902,124
228,403,1252,502,823,902,124
228,403,1170,569,838,902,123
228,403,1102,637,838,902,117
228,403,1068,671,838,870,122
228,403,1033,706,838,860,113
246,403,1033,706,838,860,121
259,403,1026,713,838,860,124
380,403,772,967,838,738,297
538,350,719,1073,838,700,304
627,350,668,1124,755,678,308
636,350,668,1124,744,614,308
636,350,668,1115,743,624,353
643,295,723,1095,763,624,378
790,315,729,1051,807,624,534
709,389,613,1176,810,624,569
717,321,657,1176,834,624,723
731,319,549,1194,926,624,723
692,346,561,1170,884,569,723
703,244,665,1170,880,526,724
847,248,655,1180,880,525,719
1129,248,647,1188,874,521,719
1244,250,544,1291,874,466,733
1244,253,542,1291,876,466,733
1244,253,542,1283,884,428,735
1245,247,548,1264,744,484,751
1245,211,517,1259,816,443,751
1299,209,512,1266,816,395,751
1321,209,509,1254,831,341,751
1334,209,488,1246,398,801,691
1334,179,457,1303,402,801,690
1328,185,410,1349,403,801,697
1268,228,403,1252,502,823,697
1268,228,403,1170,569,838,697
1268,228,403,1102,637,838,697
1268,228,403,1068,671,838,692
1268,228,403,1033,706,838,692
1250,246,403,1033,706,838,666
1253,259,403,1026,713,838,663
1133,380,403,772,967,838,489
975,538,350,719,1073,838,482
886,627,350,668,1124,755,478
882,636,350,668,1124,744,478
925,636,350,668,1115,743,433
926,643,295,723,1095,763,423
753,790,315,729,1051,807,339
748,709,389,613,1176,810,345
759,717,321,657,1176,834,205
745,731,319,549,1194,926,205
757,692,346,561,1170,884,205
744,703,244,665,1170,880,239
596,847,248,655,1180,880,240
347,1129,248,647,1188,874,240
232,1244,250,544,1291,874,224
229,1244,253,542,1291,876,236
229,1244,253,542,1283,884,234
228,1245,247,548,1264,744,218
228,1245,211,517,1259,816,218
177,1299,209,512,1266,816,218
158,1321,209,509,1254,831,229
155,1334,209,488,1246,398,229
174,1334,179,457,1303,402,229
174,1328,185,410,1349,403,222
174,1268,228,403,1252,502,222
174,1268,228,403,1170,569,222
174,1268,228,403,1102,637,222
174,1268,228,403,1068,671,228
174,1268,228,403,1033,706,240
174,1250,246,403,1033,706,240
159,1253,259,403,1026,713,240
158,1133,380,403,772,967,240
158,975,538,350,719,1073,240
158,886,627,350,668,1124,240
153,882,636,350,668,1124,240
110,925,636,350,668,1115,240
102,926,643,295,723,1095,225
102,753,790,315,729,1051,153
102,748,709,389,613,1176,112
83,759,717,321,657,1176,106
83,745,731,319,549,1194,110
98,757,692,346,561,1170,110
195,744,703,244,665,1170,73
242,596,847,248,655,1180,72
220,347,1129,248,647,1188,80
229,232,1244,250,544,1291,61
229,229,1244,253,542,1291,49
229,229,1244,253,542,1283,53
229,228,1245,247,548,1264,160
229,228,1245,211,517,1259,183
227,177,1299,209,512,1266,183
427,158,1321,209,509,1254,172
517,155,1334,209,488,1246,177
516,174,1334,179,457,1303,207
517,174,1328,185,410,1349,207
587,174,1268,228,403,1252,207
617,174,1268,228,403,1170,207
638,174,1268,228,403,1102,207
653,174,1268,228,403,1068,201
653,174,1268,228,403,1033,189
653,174,1250,246,403,1033,189
678,159,1253,259,403,1026,190
710,158,1133,380,403,772,212
710,158,975,538,350,719,329
849,158,886,627,350,668,430
851,153,882,636,350,668,495
927,110,925,636,350,668,495
1054,102,926,643,295,723,498
1054,102,753,790,315,729,528
1054,102,748,709,389,613,531
1054,83,759,717,321,657,523
1054,83,745,731,319,549,568
1027,98,757,692,346,561,641
930,195,744,703,244,665,713
883,242,596,847,248,655,713
872,220,347,1129,248,647,705
861,229,232,1244,250,544,705
861,229,229,1244,253,542,705
861,229,229,1244,253,542,840
861,229,228,1245,247,548,749
861,229,228,1245,211,517,726
860,227,177,1299,209,512,726
657,427,158,1321,209,509,726
557,517,155,1334,209,488,721
731,516,174,1334,179,457,691
866,517,174,1328,185,410,691
796,587,174,1268,228,403,691
766,617,174,1268,228,403,691
885,638,174,1268,228,403,691
870,653,174,1268,228,403,691
1077,653,174,1268,228,403,691
1116,653,174,1250,246,403,691
1090,678,159,1253,259,403,690
1092,710,158,1133,380,403,668
1310,710,158,975,538,350,551
1171,849,158,886,627,350,450
1178,851,153,882,636,350,385
1144,927,110,925,636,350,480
1098,1054,102,926,643,295,484
1180,1054,102,753,790,315,464
1410,1054,102,748,709,389,461
1516,1054,83,759,717,321,466
1606,1054,83,745,731,319,417
1747,1027,98,757,692,346,344
1843,930,195,744,703,244,272
1843,883,242,596,847,248,273
1871,872,220,347,1129,248,286
1911,861,229,232,1244,250,295
1921,861,229,229,1244,253,316
1989,861,229,229,1244,253,251
2059,861,229,228,1245,247,250
2314,861,229,228,1245,211,295
2317,860,227,177,1299,209,366
2322,657,427,158,1321,209,383
2331,557,517,155,1334,209,395
2139,731,516,174,1334,179,395
2003,866,517,174,1328,185,419
2003,796,587,174,1268,228,426
2003,766,617,174,1268,228,426
1868,885,638,174,1268,228,426
1868,870,653,174,1268,228,426
1766,1077,653,174,1268,228,426
1727,1116,653,174,1250,246,426
1727,1090,678,159,1253,259,426
1821,1092,710,158,1133,380,426
1628,1310,710,158,975,538,426
1679,1171,849,158,886,627,426
1701,1178,851,153,882,636,426
1659,1144,927,110,925,636,331
1578,1098,1054,102,926,643,324
1496,1180,1054,102,753,790,363
1283,1410,1054,102,748,709,364
1189,1516,1054,83,759,717,359
1099,1606,1054,83,745,731,359
959,1747,1027,98,757,692,359
863,1843,930,195,744,703,359
863,1843,883,242,596,847,364
848,1871,872,220,347,1129,351
866,1911,861,229,232,1244,342
866,1921,861,229,229,1244,321
870,1989,861,229,229,1244,247
801,2059,861,229,228,1245,232
546,2314,861,229,228,1245,187
543,2317,860,227,177,1299,116
538,2322,657,427,158,1321,131
529,2331,557,517,155,1334,129
529,2139,731,516,174,1334,129
529,2003,866,517,174,1328,105
529,2003,796,587,174,1268,220
529,2003,766,617,174,1268,258
524,1868,885,638,174,1268,363
524,1868,870,653,174,1268,438
419,1766,1077,653,174,1268,438
419,1727,1116,653,174,1250,438
419,1727,1090,678,159,1253,438
292,1821,1092,710,158,1133,438
288,1628,1310,710,158,975,438
237,1679,1171,849,158,886,438
206,1701,1178,851,153,882,559
206,1659,1144,927,110,925,606
206,1578,1098,1054,102,926,607
207,1496,1180,1054,102,753,568
190,1283,1410,1054,102,748,622
178,1189,1516,1054,83,759,622
236,1099,1606,1054,83,745,660
263,959,1747,1027,98,757,763
401,863,1843,930,195,744,804
416,863,1843,883,242,596,846
473,848,1871,872,220,347,900
416,866,1911,861,229,232,902
656,866,1921,861,229,229,902
584,870,1989,861,229,229,902
583,801,2059,861,229,228,902
583,546,2314,861,229,228,902
583,543,2317,860,227,177,902
583,538,2322,657,427,158,870
586,529,2331,557,517,155,860
586,529,2139,731,516,174,860
586,529,2003,866,517,174,860
586,529,2003,796,587,174,738
586,529,2003,766,617,174,700
651,524,1868,885,638,174,678
679,524,1868,870,653,174,614
679,419,1766,1077,653,174,624
679,419,1727,1116,653,174,624
679,419,1727,1090,678,159,624
678,292,1821,1092,710,158,624
657,288,1628,1310,710,158,624
657,237,1679,1171,849,158,624
657,206,1701,1178,851,153,569
657,206,1659,1144,927,110,526
657,206,1578,1098,1054,102,525
656,207,1496,1180,1054,102,521
656,190,1283,1410,1054,102,466
656,178,1189,1516,1054,83,466
598,236,1099,1606,1054,83,428
570,263,959,1747,1027,98,484
432,401,863,1843,930,195,443
417,416,863,1843,883,242,395
347,473,848,1871,872,220,341
346,416,866,1911,861,229,801
96,656,866,1921,861,229,801
96,584,870,1989,861,229,801
96,583,801,2059,861,229,823
96,583,546,2314,861,229,838
96,583,543,2317,860,227,838
276,583,538,2322,657,427,838
355,586,529,2331,557,517,838
372,586,529,2139,731,516,838
443,586,529,2003,866,517,838
558,586,529,2003,796,587,838
646,586,529,2003,766,617,838
601,651,524,1868,885,638,755
597,679,524,1868,870,653,744
684,679,419,1766,1077,653,743
689,679,419,1727,1116,653,763
689,679,419,1727,1090,678,807
689,678,292,1821,1092,710,810
689,657,288,1628,1310,710,834
689,657,237,1679,1171,849,926
689,657,206,1701,1178,851,884
689,657,206,1659,1144,927,880
689,657,206,1578,1098,1054,880
689,656,207,1496,1180,1054,874
689,656,190,1283,1410,1054,874
689,656,178,1189,1516,1054,876
689,598,236,1099,1606,1054,884
689,570,263,959,1747,1027,744
689,432,401,863,1843,930,816
689,417,416,863,1843,883,816
689,347,473,848,1871,872,831
689,346,416,866,1911,861,398
689,96,656,866,1921,861,402
689,96,584,870,1989,861,403
718,96,583,801,2059,861,502
822,96,583,546,2314,861,569
1028,96,583,543,2317,860,637
849,276,583,538,2322,657,671
779,355,586,529,2331,557,706
899,372,586,529,2139,731,706
844,443,586,529,2003,866,713
750,558,586,529,2003,796,967
735,646,586,529,2003,766,1073
717,601,651,524,1868,885,1124
693,597,679,524,1868,870,1124
611,684,679,419,1766,1077,1115
615,689,679,419,1727,1116,1095
615,689,679,419,1727,1090,1051
615,689,678,292,1821,1092,1176
630,689,657,288,1628,1310,1176
673,689,657,237,1679,1171,1194
675,689,657,206,1701,1178,1170
675,689,657,206,1659,1144,1170
675,689,657,206,1578,1098,1180
675,689,656,207,1496,1180,1188
675,689,656,190,1283,1410,1291
675,689,656,178,1189,1516,1291
694,689,598,236,1099,1606,1283
743,689,570,263,959,1747,1264
847,689,432,401,863,1843,1259
877,689,417,416,863,1843,1266
878,689,347,473,848,1871,1254
977,689,346,416,866,1911,1246
982,689,96,656,866,1921,1303
982,689,96,584,870,1989,1349
953,718,96,583,801,2059,1252
849,822,96,583,546,2314,1170
645,1028,96,583,543,2317,1102
644,849,276,583,538,2322,1068
641,779,355,586,529,2331,1033
571,899,372,586,529,2139,1033
686,844,443,586,529,2003,1026
714,750,558,586,529,2003,772
642,735,646,586,529,2003,719
644,717,601,651,524,1868,668
644,693,597,679,524,1868,668
639,611,684,679,419,1766,668
753,615,689,679,419,1727,723
806,615,689,679,419,1727,729
833,615,689,678,292,1821,613
915,630,689,657,288,1628,657
990,673,689,657,237,1679,549
988,675,689,657,206,1701,561
990,675,689,657,206,1659,665
1051,675,689,657,206,1578,655
1148,675,689,656,207,1496,647
1192,675,689,656,190,1283,544
1200,675,689,656,178,1189,542
1182,694,689,598,236,1099,542
1162,743,689,570,263,959,548
1058,847,689,432,401,863,517
1041,877,689,417,416,863,512
1049,878,689,347,473,848,509
1091,977,689,346,416,866,488
1168,982,689,96,656,866,457
1240,982,689,96,584,870,410
1339,953,718,96,583,801,403
1360,849,822,96,583,546,403
1391,645,1028,96,583,543,403
1391,644,849,276,583,538,403
1382,641,779,355,586,529,403
1315,571,899,372,586,529,403
1184,686,844,443,586,529,403
1135,714,750,558,586,529,403
1141,642,735,646,586,529,350
1142,644,717,601,651,524,350
1169,644,693,597,679,524,350
1242,639,611,684,679,419,350
1123,753,615,689,679,419,295
1160,806,615,689,679,419,315
1229,833,615,689,678,292,389
1139,915,630,689,657,288,321
1021,990,673,689,657,237,319
1021,988,675,689,657,206,346
1019,990,675,689,657,206,244
962,1051,675,689,657,206,248
867,1148,675,689,656,207,248
823,1192,675,689,656,190,250
815,1200,675,689,656,178,253
814,1182,694,689,598,236,253
785,1162,743,689,570,263,247
785,1058,847,689,432,401,211
772,1041,877,689,417,416,209
763,1049,878,689,347,473,209
622,1091,977,689,346,416,209
540,1168,982,689,96,656,179
468,1240,982,689,96,584,185
369,1339,953,718,96,583,228
348,1360,849,822,96,583,228
320,1391,645,1028,96,583,228
320,1391,644,849,276,583,228
320,1382,641,779,355,586,228
320,1315,571,899,372,586,246
320,1184,686,844,443,586,259
320,1135,714,750,558,586,380
313,1141,642,735,646,586,538
308,1142,644,717,601,651,627
281,1169,644,693,597,679,636
208,1242,639,611,684,679,636
204,1123,753,615,689,679,643
114,1160,806,615,689,679,790
18,1229,833,615,689,678,709
11,1139,915,630,689,657,717
20,1021,990,673,689,657,731
44,1021,988,675,689,657,692
44,1019,990,675,689,657,703
40,962,1051,675,689,657,847
38,867,1148,675,689,656,1129
38,823,1192,675,689,656,1244
38,815,1200,675,689,656,1244
59,814,1182,694,689,598,1244
60,785,1162,743,689,570,1245
61,785,1058,847,689,432,1245
80,772,1041,877,689,417,1299
281,763,1049,878,689,347,1321
322,622,1091,977,689,346,1334
364,540,1168,982,689,96,1334
496,468,1240,982,689,96,1328
625,369,1339,953,718,96,1268
625,348,1360,849,822,96,1268
620,320,1391,645,1028,96,1268
625,320,1391,644,849,276,1268
626,320,1382,641,779,355,1268
628,320,1315,571,899,372,1250
629,320,1184,686,844,443,1253
631,320,1135,714,750,558,1133
631,313,1141,642,735,646,975
631,308,1142,644,717,601,886
631,281,1169,644,693,597,882
631,208,1242,639,611,684,925
632,204,1123,753,615,689,926
635,114,1160,806,615,689,753
635,18,1229,833,615,689,748
655,11,1139,915,630,689,759
646,20,1021,990,673,689,745
622,44,1021,988,675,689,757
627,44,1019,990,675,689,744
629,40,962,1051,675,689,596
629,38,867,1148,675,689,347
629,38,823,1192,675,689,232
629,38,815,1200,675,689,229
608,59,814,1182,694,689,229
607,60,785,1162,743,689,228
650,61,785,1058,847,689,228
895,80,772,1041,877,689,177
809,281,763,1049,878,689,158
800,322,622,1091,977,689,155
892,364,540,1168,982,689,174
856,496,468,1240,982,689,174
729,625,369,1339,953,718,174
