Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4
786,888,594,473,629,510,736,520,527,904,565,482,1297
776,898,592,475,507,632,736,444,553,904,840,465,1045
743,892,650,475,439,672,764,436,508,864,881,465,1055
704,896,685,475,384,720,771,383,561,879,810,461,1007
663,933,684,476,388,713,778,290,654,879,899,475,1007
832,888,661,540,340,765,775,169,778,874,907,531,1007
855,694,711,683,326,780,775,99,848,828,906,612,1019
810,655,757,721,258,837,786,98,842,877,903,617,1032
935,750,702,776,257,838,786,98,841,880,901,713,1135
935,750,702,776,250,743,888,85,854,880,901,831,1249
935,750,543,935,247,592,1042,84,743,888,952,832,1249
935,366,879,983,247,571,1063,84,694,869,1009,834,1249
830,471,879,983,247,551,1083,84,644,865,1035,1012,1249
811,490,874,945,290,548,1086,84,636,864,1035,1021,1139
793,508,874,743,492,548,1077,88,641,839,1028,1044,1160
790,511,869,662,578,545,1080,88,641,812,963,1062,1093
793,498,882,662,578,477,1148,88,637,809,974,1132,1093
735,508,889,703,578,466,1139,81,637,922,1304,1113,1093
538,705,889,703,578,466,951,263,643,922,1268,1113,1092
516,727,889,703,578,462,848,365,642,941,1267,1363,1044
533,727,889,703,505,534,837,356,661,943,1267,1469,1087
533,711,905,703,492,547,837,354,657,871,1267,1553,1087
495,749,893,709,448,571,835,381,630,692,1267,1539,1043
495,749,892,639,471,600,485,750,567,639,1223,1666,904
490,754,881,648,451,622,485,750,557,639,1179,1748,470
490,747,888,594,479,648,485,750,541,639,1179,1748,469
490,747,888,594,473,654,485,750,541,639,1179,1748,469
591,747,888,594,473,650,489,750,541,627,1179,1736,469
552,786,888,594,473,650,489,750,541,685,1087,1682,469
626,786,888,594,473,631,508,750,541,687,1196,1670,468
816,786,888,594,473,629,510,750,541,473,1202,1391,468
819,786,888,594,473,629,510,736,520,683,1207,1391,409
819,776,898,592,475,507,632,736,444,741,912,1391,409
800,743,892,650,475,439,672,764,436,758,871,1390,354
800,704,896,685,475,384,720,771,383,713,847,1390,326
800,663,933,684,476,388,713,778,290,713,751,1376,327
631,832,888,661,540,340,765,775,169,713,771,1320,658
608,855,694,711,683,326,780,775,99,707,772,1239,759
608,810,655,757,721,258,837,786,98,1057,767,1234,776
389,935,750,702,776,257,838,786,98,1283,767,1138,673
482,935,750,702,776,250,743,888,85,1283,767,1020,560
482,935,750,543,935,247,592,1042,84,1275,716,1022,610
482,935,366,879,983,247,571,1063,84,1274,659,1020,652
482,830,471,879,983,247,551,1083,84,1268,710,867,652
482,811,490,874,945,290,548,1086,84,1268,729,878,652
482,793,508,874,743,492,548,1077,88,1227,679,860,631
576,790,511,869,662,578,545,1080,88,1209,668,842,631
573,793,498,882,662,578,477,1148,88,1209,590,772,631
573,735,508,889,703,578,466,1139,81,1096,256,771,631
573,538,705,889,703,578,466,951,263,1100,255,771,629
573,516,727,889,703,578,462,848,365,1081,312,527,628
556,533,727,889,703,505,534,837,356,1079,312,434,575
556,533,711,905,703,492,547,837,354,1079,312,358,575
556,495,749,893,709,448,571,835,381,1079,479,358,586
556,495,749,892,639,471,600,485,750,1079,489,184,596
556,490,754,881,648,451,622,485,750,1079,530,118,613
556,490,747,888,594,479,648,485,750,1155,530,174,652
556,490,747,888,594,473,654,485,750,1253,530,193,825
455,591,747,888,594,473,650,489,750,1302,544,381,842
455,552,786,888,594,473,650,489,750,1264,549,630,842
381,626,786,888,594,473,631,508,750,1190,440,609,842
396,816,786,888,594,473,629,510,750,1257,434,613,842
432,819,786,888,594,473,629,510,736,1091,429,677,842
458,819,776,898,592,475,507,632,736,1033,420,682,842
476,800,743,892,650,475,439,672,764,1065,420,682,842
476,800,704,896,685,475,384,720,771,1065,425,683,843
568,800,663,933,684,476,388,713,778,1065,476,683,842
694,631,832,888,661,540,340,765,775,1065,447,683,511
740,608,855,694,711,683,326,780,775,1052,446,683,398
740,608,810,655,757,721,258,837,786,649,446,683,368
739,389,935,750,702,776,257,838,786,420,446,683,368
646,482,935,750,702,776,250,743,888,428,446,683,367
648,482,935,750,543,935,247,592,1042,491,446,680,317
650,482,935,366,879,983,247,571,1063,491,456,680,275
650,482,830,471,879,983,247,551,1083,491,379,655,280
650,482,811,490,874,945,290,548,1086,491,360,715,323
650,482,793,508,874,743,492,548,1077,491,360,747,383
556,576,790,511,869,662,578,545,1080,510,374,752,424
556,573,793,498,882,662,578,477,1148,510,375,784,477
558,573,735,508,889,703,578,466,1139,511,375,934,481
600,573,538,705,889,703,578,466,951,515,375,995,481
605,573,516,727,889,703,578,462,848,515,318,990,483
605,556,533,727,889,703,505,534,837,515,318,977,476
605,556,533,711,905,703,492,547,837,679,318,969,476
605,556,495,749,893,709,448,571,835,682,151,976,465
605,556,495,749,892,639,471,600,485,702,380,977,455
605,556,490,754,881,648,451,622,485,760,352,961,438
605,556,490,747,888,594,479,648,485,734,352,928,493
639,556,490,747,888,594,473,654,485,689,352,927,338
684,455,591,747,888,594,473,650,489,637,338,739,402
761,455,552,786,888,594,473,650,489,611,333,490,471
942,381,626,786,888,594,473,631,508,609,333,489,522
771,396,816,786,888,594,473,629,510,542,333,485,547
740,432,819,786,888,594,473,629,510,505,406,421,547
806,458,819,776,898,592,475,507,632,506,409,416,552
788,476,800,743,892,650,475,439,672,457,509,423,552
845,476,800,704,896,685,475,384,720,569,615,422,561
797,568,800,663,933,684,476,388,713,618,592,422,561
671,694,631,832,888,661,540,340,765,668,624,485,563
628,740,608,855,694,711,683,326,780,674,624,485,573
629,740,608,810,655,757,721,258,837,674,680,565,573
639,739,389,935,750,702,776,257,838,674,690,580,573
642,646,482,935,750,702,776,250,743,670,690,580,647
802,648,482,935,750,543,935,247,592,634,690,628,665
955,650,482,935,366,879,983,247,571,634,680,636,680
955,650,482,830,471,879,983,247,551,640,680,695,675
955,650,482,811,490,874,945,290,548,642,826,697,632
955,650,482,793,508,874,743,492,548,648,832,758,572
955,556,576,790,511,869,662,578,545,657,856,782,539
959,556,573,793,498,882,662,578,477,720,855,776,486
1143,558,573,735,508,889,703,578,466,729,873,885,482
1155,600,573,538,705,889,703,578,466,737,873,851,520
1187,605,573,516,727,889,703,578,462,737,893,927,518
1189,605,556,533,727,889,703,505,534,737,937,929,542
1349,605,556,533,711,905,703,492,547,573,946,929,569
1453,605,556,495,749,893,709,448,571,570,946,947,593
1547,605,556,495,749,892,639,471,600,550,716,946,593
1547,605,556,490,754,881,648,451,622,527,707,947,593
1558,605,556,490,747,888,594,479,648,553,826,924,499
1538,639,556,490,747,888,594,473,654,508,1158,906,607
1549,684,455,591,747,888,594,473,650,561,1221,993,619
1473,761,455,552,786,888,594,473,650,654,1252,1105,666
1367,942,381,626,786,888,594,473,631,778,1270,1122,671
1388,771,396,816,786,888,594,473,629,848,1373,1128,668
1416,740,432,819,786,888,594,473,629,842,1403,1196,668
1408,806,458,819,776,898,592,475,507,841,1452,1279,699
1425,788,476,800,743,892,650,475,439,854,1500,1278,699
1467,845,476,800,704,896,685,475,384,743,1412,1278,689
1437,797,568,800,663,933,684,476,388,694,1394,1320,689
1438,671,694,631,832,888,661,540,340,644,1362,1292,687
1438,628,740,608,855,694,711,683,326,636,1362,1293,677
1437,629,740,608,810,655,757,721,258,641,1306,1213,677
1427,639,739,389,935,750,702,776,257,641,1296,1198,689
1424,642,646,482,935,750,702,776,250,637,1296,1242,680
1262,802,648,482,935,750,543,935,247,637,1296,1194,667
1107,955,650,482,935,366,879,983,247,643,1296,1186,660
1112,955,650,482,830,471,879,983,247,642,1296,1127,680
1119,955,650,482,811,490,874,945,290,661,1150,1045,680
1143,955,650,482,793,508,874,743,492,657,1144,947,680
1316,955,556,576,790,511,869,662,578,630,1106,918,672
1323,959,556,573,793,498,882,662,578,567,1106,892,672
1214,1143,558,573,735,508,889,703,578,557,1088,633,672
1217,1155,600,573,538,705,889,703,578,541,1088,606,634
1180,1187,605,573,516,727,889,703,578,541,1090,529,642
1209,1189,605,556,533,727,889,703,505,541,1047,527,645
1049,1349,605,556,533,711,905,703,492,541,1040,527,629
1079,1453,605,556,495,749,893,709,448,541,1108,502,606
1040,1547,605,556,495,749,892,639,471,541,1111,627,640
1127,1547,605,556,490,754,881,648,451,520,1108,705,704
1119,1558,605,556,490,747,888,594,479,444,989,803,721
1106,1538,639,556,490,747,888,594,473,436,657,832,595
1050,1549,684,455,591,747,888,594,473,383,610,757,502
1049,1473,761,455,552,786,888,594,473,290,580,714,386
974,1367,942,381,626,786,888,594,473,169,667,707,336
919,1388,771,396,816,786,888,594,473,99,588,777,314
886,1416,740,432,819,786,888,594,473,98,546,709,314
802,1408,806,458,819,776,898,592,475,98,497,704,278
798,1425,788,476,800,743,892,650,475,85,389,706,278
706,1467,845,476,800,704,896,685,475,84,367,735,278
692,1437,797,568,800,663,933,684,476,84,411,731,319
691,1438,671,694,631,832,888,661,540,84,430,698,319
709,1438,628,740,608,855,694,711,683,84,430,704,319
709,1437,629,740,608,810,655,757,721,88,434,712,319
709,1427,639,739,389,935,750,702,776,88,448,712,307
774,1424,642,646,482,935,750,702,776,88,534,668,247
845,1262,802,648,482,935,750,543,935,81,654,746,374
845,1107,955,650,482,935,366,879,983,263,683,904,374
840,1112,955,650,482,830,471,879,983,365,690,959,354
833,1119,955,650,482,811,490,874,945,356,694,1014,380
815,1143,955,650,482,793,508,874,743,354,748,1015,387
645,1316,955,556,576,790,511,869,662,381,803,1015,387
634,1323,959,556,573,793,498,882,662,750,803,1015,387
602,1214,1143,558,573,735,508,889,703,750,815,1015,387
549,1217,1155,600,573,538,705,889,703,750,815,1015,391
549,1180,1187,605,573,516,727,889,703,750,793,1015,384
519,1209,1189,605,556,533,727,889,703,750,792,1036,357
535,1049,1349,605,556,533,711,905,703,750,790,1036,346
468,1079,1453,605,556,495,749,893,709,750,722,1039,345
417,1040,1547,605,556,495,749,892,639,750,746,914,311
351,1127,1547,605,556,490,754,881,648,736,780,836,247
357,1119,1558,605,556,490,747,888,594,736,991,738,230
441,1106,1538,639,556,490,747,888,594,764,994,709,230
604,1050,1549,684,455,591,747,888,594,771,978,697,230
607,1049,1473,761,455,552,786,888,594,778,1049,628,230
644,974,1367,942,381,626,786,888,594,775,1086,622,224
644,919,1388,771,396,816,786,888,594,775,1304,591,224
641,886,1416,740,432,819,786,888,594,786,1243,601,225
641,802,1408,806,458,819,776,898,592,786,1240,707,246
628,798,1425,788,476,800,743,892,650,888,1200,706,258
621,706,1467,845,476,800,704,896,685,1042,1199,704,270
622,692,1437,797,568,800,663,933,684,1063,1145,801,229
622,691,1438,671,694,631,832,888,661,1083,1126,914,239
601,709,1438,628,740,608,855,694,711,1086,1126,930,239
620,709,1437,629,740,608,810,655,757,1077,1122,1066,240
627,709,1427,639,739,389,935,750,702,1080,1108,1066,431
562,774,1424,642,646,482,935,750,702,1148,1022,1066,444
517,845,1262,802,648,482,935,750,543,1139,902,988,339
556,845,1107,955,650,482,935,366,879,951,873,830,427
556,840,1112,955,650,482,830,471,879,848,866,775,433
556,833,1119,955,650,482,811,490,874,837,884,720,417
570,815,1143,955,650,482,793,508,874,837,830,732,446
574,645,1316,955,556,576,790,511,869,835,775,732,446
708,634,1323,959,556,573,793,498,882,485,775,777,446
708,602,1214,1143,558,573,735,508,889,485,763,880,446
749,549,1217,1155,600,573,538,705,889,485,776,999,442
778,549,1180,1187,605,573,516,727,889,485,835,1016,441
804,519,1209,1189,605,556,533,727,889,489,835,1042,464
982,535,1049,1349,605,556,533,711,905,489,914,1206,486
935,468,1079,1453,605,556,495,749,893,508,1079,1294,515
931,417,1040,1547,605,556,495,749,892,510,1071,1328,522
910,351,1127,1547,605,556,490,754,881,510,1087,1412,674
901,357,1119,1558,605,556,490,747,888,632,920,1412,674
816,441,1106,1538,639,556,490,747,888,672,917,1429,675
692,604,1050,1549,684,455,591,747,888,720,917,1499,687
689,607,1049,1473,761,455,552,786,888,713,846,1523,691
652,644,974,1367,942,381,626,786,888,765,704,1519,762
652,644,919,1388,771,396,816,786,888,780,463,1509,822
652,641,886,1416,740,432,819,786,888,837,513,1499,832
652,641,802,1408,806,458,819,776,898,838,715,1315,817
652,628,798,1425,788,476,800,743,892,743,786,1308,805
652,621,706,1467,845,476,800,704,896,592,812,1281,793
651,622,692,1437,797,568,800,663,933,571,863,1146,793
651,622,691,1438,671,694,631,832,888,551,892,1031,783
651,601,709,1438,628,740,608,855,694,548,1008,1008,783
632,620,709,1437,629,740,608,810,655,548,1018,870,782
625,627,709,1427,639,739,389,935,750,545,1018,920,591
628,562,774,1424,642,646,482,935,750,477,1022,955,573
782,517,845,1262,802,648,482,935,750,466,1055,992,591
820,556,845,1107,955,650,482,935,366,466,1231,992,516
824,556,840,1112,955,650,482,830,471,462,1254,1207,510
824,556,833,1119,955,650,482,811,490,534,1232,1211,500
804,570,815,1143,955,650,482,793,508,547,1251,1219,634
797,574,645,1316,955,556,576,790,511,571,1251,1224,717
790,708,634,1323,959,556,573,793,498,600,1256,1179,721
807,708,602,1214,1143,558,573,735,508,622,1327,1076,768
784,749,549,1217,1155,600,573,538,705,648,1358,976,805
816,778,549,1180,1187,605,573,516,727,654,1299,972,875
821,804,519,1209,1189,605,556,533,727,650,1306,954,958
645,982,535,1049,1349,605,556,533,711,650,1233,831,950
628,935,468,1079,1453,605,556,495,749,631,1068,740,1056
688,931,417,1040,1547,605,556,495,749,629,1040,706,1104
697,910,351,1127,1547,605,556,490,754,629,989,621,977
736,901,357,1119,1558,605,556,490,747,507,945,621,977
739,816,441,1106,1538,639,556,490,747,439,977,604,976
700,692,604,1050,1549,684,455,591,747,384,1094,534,964
700,689,607,1049,1473,761,455,552,786,388,1112,510,960
725,652,644,974,1367,942,381,626,786,340,1112,510,889
725,652,644,919,1388,771,396,816,786,326,1158,475,829
725,652,641,886,1416,740,432,819,786,258,1108,475,818
725,652,641,802,1408,806,458,819,776,257,917,475,815
731,652,628,798,1425,788,476,800,743,250,852,475,823
735,652,621,706,1467,845,476,800,704,247,888,475,846
735,651,622,692,1437,797,568,800,663,247,930,475,856
735,651,622,691,1438,671,694,631,832,247,927,475,915
735,651,601,709,1438,628,740,608,855,290,811,475,922
735,632,620,709,1437,629,740,608,810,492,801,469,922
735,625,627,709,1427,639,739,389,935,578,803,419,922
732,628,562,774,1424,642,646,482,935,578,857,384,922
552,782,517,845,1262,802,648,482,935,578,825,347,877
475,820,556,845,1107,955,650,482,935,578,696,347,906
471,824,556,840,1112,955,650,482,830,578,673,132,906
471,824,556,833,1119,955,650,482,811,505,685,128,906
471,804,570,815,1143,955,650,482,793,492,674,107,736
500,797,574,645,1316,955,556,576,790,448,674,102,653
373,790,708,634,1323,959,556,573,793,471,669,102,682
311,807,708,602,1214,1143,558,573,735,451,598,102,635
289,784,749,549,1217,1155,600,573,538,479,716,83,598
228,816,778,549,1180,1187,605,573,516,473,724,136,528
198,821,804,519,1209,1189,605,556,533,473,730,107,520
190,645,982,535,1049,1349,605,556,533,473,747,66,517
275,628,935,468,1079,1453,605,556,495,473,747,66,382
276,688,931,417,1040,1547,605,556,495,473,747,66,327
267,697,910,351,1127,1547,605,556,490,473,747,90,302
228,736,901,357,1119,1558,605,556,490,475,747,92,317
486,739,816,441,1106,1538,639,556,490,475,715,92,317
507,700,692,604,1050,1549,684,455,591,475,598,198,317
507,700,689,607,1049,1473,761,455,552,476,579,279,427
533,725,652,644,974,1367,942,381,626,540,579,370,432
533,725,652,644,919,1388,771,396,816,683,532,370,432
632,725,652,641,886,1416,740,432,819,721,532,398,432
632,725,652,641,802,1408,806,458,819,776,521,413,557
626,731,652,628,798,1425,788,476,800,776,515,433,571
627,735,652,621,706,1467,845,476,800,935,453,444,548
627,735,651,622,692,1437,797,568,800,983,360,479,538
627,735,651,622,691,1438,671,694,631,983,392,638,876
693,735,651,601,709,1438,628,740,608,945,418,724,869
693,735,632,620,709,1437,629,740,608,743,423,724,908
693,735,625,627,709,1427,639,739,389,662,437,762,959
693,732,628,562,774,1424,642,646,482,662,379,902,1144
693,552,782,517,845,1262,802,648,482,703,378,903,1191
693,475,820,556,845,1107,955,650,482,703,331,903,1160
693,471,824,556,840,1112,955,650,482,703,331,903,1173
693,471,824,556,833,1119,955,650,482,703,326,903,1197
765,471,804,570,815,1143,955,650,482,703,321,951,1247
866,500,797,574,645,1316,955,556,576,709,330,1112,1385
871,373,790,708,634,1323,959,556,573,639,367,1159,1384
893,311,807,708,602,1214,1143,558,573,648,386,1177,1384
972,289,784,749,549,1217,1155,600,573,594,291,1183,1487
1100,228,816,778,549,1180,1187,605,573,594,354,1123,1512
1106,198,821,804,519,1209,1189,605,556,594,341,1195,1428
1096,190,645,982,535,1049,1349,605,556,594,318,1443,1468
1008,275,628,935,468,1079,1453,605,556,594,330,1443,1468
947,276,688,931,417,1040,1547,605,556,594,345,1443,1468
947,267,697,910,351,1127,1547,605,556,594,345,1419,1470
947,228,736,901,357,1119,1558,605,556,592,567,1417,1456
940,486,739,816,441,1106,1538,639,556,650,653,1417,1456
919,507,700,692,604,1050,1549,684,455,685,658,1311,1456
1062,507,700,689,607,1049,1473,761,455,684,658,1261,1346
1073,533,725,652,644,974,1367,942,381,661,658,1204,1341
1164,533,725,652,644,919,1388,771,396,711,658,1278,1341
1100,632,725,652,641,886,1416,740,432,757,658,1250,1341
1129,632,725,652,641,802,1408,806,458,702,746,1235,1213
1129,626,731,652,628,798,1425,788,476,702,746,1220,1191
1151,627,735,652,621,706,1467,845,476,543,824,1237,1288
1151,627,735,651,622,692,1437,797,568,879,841,1290,1338
1151,627,735,651,622,691,1438,671,694,879,836,1175,941
1151,693,735,651,601,709,1438,628,740,874,810,1213,941
1151,693,735,632,620,709,1437,629,740,874,805,1267,1017
1158,693,735,625,627,709,1427,639,739,869,846,1230,1114
1160,693,732,628,562,774,1424,642,646,882,848,1122,929
1160,693,552,782,517,845,1262,802,648,889,848,1173,898
1160,693,475,820,556,845,1107,955,650,889,876,1266,879
1160,693,471,824,556,840,1112,955,650,889,876,1383,866
1160,693,471,824,556,833,1119,955,650,889,869,1425,842
1088,765,471,804,570,815,1143,955,650,905,1109,1448,933
958,866,500,797,574,645,1316,955,556,893,1100,1409,803
953,871,373,790,708,634,1323,959,556,892,1063,1376,782
931,893,311,807,708,602,1214,1143,558,881,1044,1399,782
852,972,289,784,749,549,1217,1155,600,888,977,1401,681
724,1100,228,816,778,549,1180,1187,605,888,906,1398,656
716,1106,198,821,804,519,1209,1189,605,888,906,1374,642
716,1096,190,645,982,535,1049,1349,605,888,1077,1320,591
716,1008,275,628,935,468,1079,1453,605,888,1153,1495,591
716,947,276,688,931,417,1040,1547,605,888,1138,1529,591
716,947,267,697,910,351,1127,1547,605,888,1138,1589,608
716,947,228,736,901,357,1119,1558,605,898,916,1618,624
462,940,486,739,816,441,1106,1538,639,892,870,1618,625
462,919,507,700,692,604,1050,1549,684,896,895,1713,629
319,1062,507,700,689,607,1049,1473,761,933,895,1689,629
340,1073,533,725,652,644,974,1367,942,888,900,1656,629
378,1164,533,725,652,644,919,1388,771,694,967,1583,629
344,1100,632,725,652,641,886,1416,740,655,971,1591,629
315,1129,632,725,652,641,802,1408,806,750,883,1593,629
319,1129,626,731,652,628,798,1425,788,750,883,1588,629
299,1151,627,735,652,621,706,1467,845,750,805,1560,532
304,1151,627,735,651,622,692,1437,797,366,808,1472,482
304,1151,627,735,651,622,691,1438,671,471,765,1428,482
238,1151,693,735,651,601,709,1438,628,490,766,1304,482
238,1151,693,735,632,620,709,1437,629,508,832,1307,367
231,1158,693,735,625,627,709,1427,639,511,820,1382,219
267,1160,693,732,628,562,774,1424,642,498,821,1417,219
272,1160,693,552,782,517,845,1262,802,508,821,1369,223
276,1160,693,475,820,556,845,1107,955,705,793,1313,223
276,1160,693,471,824,556,840,1112,955,727,793,1197,223
276,1160,693,471,824,556,833,1119,955,727,793,1155,223
317,1088,765,471,804,570,815,1143,955,711,622,1084,82
317,958,866,500,797,574,645,1316,955,749,801,962,88
447,953,871,373,790,708,634,1323,959,749,854,992,124
468,931,893,311,807,708,602,1214,1143,754,854,995,124
468,852,972,289,784,749,549,1217,1155,747,854,987,122
471,724,1100,228,816,778,549,1180,1187,747,854,984,122
471,716,1106,198,821,804,519,1209,1189,747,869,936,134
494,716,1096,190,645,982,535,1049,1349,786,704,834,188
494,716,1008,275,628,935,468,1079,1453,786,690,659,222
536,716,947,276,688,931,417,1040,1547,786,904,625,501
597,716,947,267,697,910,351,1127,1547,786,904,565,482
597,716,947,228,736,901,357,1119,1558,776,904,840,465
597,462,940,486,739,816,441,1106,1538,743,864,881,465
605,462,919,507,700,692,604,1050,1549,704,879,810,461
605,319,1062,507,700,689,607,1049,1473,663,879,899,475
522,340,1073,533,725,652,644,974,1367,832,874,907,531
433,378,1164,533,725,652,644,919,1388,855,828,906,612
777,344,1100,632,725,652,641,886,1416,810,877,903,617
777,315,1129,632,725,652,641,802,1408,935,880,901,713
885,319,1129,626,731,652,628,798,1425,935,880,901,831
1024,299,1151,627,735,652,621,706,1467,935,888,952,832
1110,304,1151,627,735,651,622,692,1437,935,869,1009,834
1225,304,1151,627,735,651,622,691,1438,830,865,1035,1012
1237,238,1151,693,735,651,601,709,1438,811,864,1035,1021
1237,238,1151,693,735,632,620,709,1437,793,839,1028,1044
1237,231,1158,693,735,625,627,709,1427,790,812,963,1062
1199,267,1160,693,732,628,562,774,1424,793,809,974,1132
1196,272,1160,693,552,782,517,845,1262,735,922,1304,1113
1302,276,1160,693,475,820,556,845,1107,538,922,1268,1113
1326,276,1160,693,471,824,556,840,1112,516,941,1267,1363
1326,276,1160,693,471,824,556,833,1119,533,943,1267,1469
1474,317,1088,765,471,804,570,815,1143,533,871,1267,1553
1829,317,958,866,500,797,574,645,1316,495,692,1267,1539
1722,447,953,871,373,790,708,634,1323,495,639,1223,1666
1777,468,931,893,311,807,708,602,1214,490,639,1179,1748
1787,468,852,972,289,784,749,549,1217,490,639,1179,1748
1784,471,724,1100,228,816,778,549,1180,490,639,1179,1748
1784,471,716,1106,198,821,804,519,1209,591,627,1179,1736
1761,494,716,1096,190,645,982,535,1049,552,685,1087,1682
1761,494,716,1008,275,628,935,468,1079,626,687,1196,1670
1719,536,716,947,276,688,931,417,1040,816,473,1202,1391
1658,597,716,947,267,697,910,351,1127,819,683,1207,1391
1696,597,716,947,228,736,901,357,1119,819,741,912,1391
1877,597,462,940,486,739,816,441,1106,800,758,871,1390
1921,605,462,919,507,700,692,604,1050,800,713,847,1390
1922,605,319,1062,507,700,689,607,1049,800,713,751,1376
1922,522,340,1073,533,725,652,644,974,631,713,771,1320
1882,433,378,1164,533,725,652,644,919,608,707,772,1239
1565,777,344,1100,632,725,652,641,886,608,1057,767,1234
1565,777,315,1129,632,725,652,641,802,389,1283,767,1138
1453,885,319,1129,626,731,652,628,798,482,1283,767,1020
1379,1024,299,1151,627,735,652,621,706,482,1275,716,1022
1376,1110,304,1151,627,735,651,622,692,482,1274,659,1020
1261,1225,304,1151,627,735,651,622,691,482,1268,710,867
1249,1237,238,1151,693,735,651,601,709,482,1268,729,878
1249,1237,238,1151,693,735,632,620,709,482,1227,679,860
1249,1237,231,1158,693,735,625,627,709,576,1209,668,842
1249,1199,267,1160,693,732,628,562,774,573,1209,590,772
1247,1196,272,1160,693,552,782,517,845,573,1096,256,771
1206,1302,276,1160,693,475,820,556,845,573,1100,255,771
1386,1326,276,1160,693,471,824,556,840,573,1081,312,527
1387,1326,276,1160,693,471,824,556,833,556,1079,312,434
1212,1474,317,1088,765,471,804,570,815,556,1079,312,358
858,1829,317,958,866,500,797,574,645,556,1079,479,358
839,1722,447,953,871,373,790,708,634,556,1079,489,184
763,1777,468,931,893,311,807,708,602,556,1079,530,118
812,1787,468,852,972,289,784,749,549,556,1155,530,174
825,1784,471,724,1100,228,816,778,549,556,1253,530,193
959,1784,471,716,1106,198,821,804,519,455,1302,544,381
959,1761,494,716,1096,190,645,982,535,455,1264,549,630
959,1761,494,716,1008,275,628,935,468,381,1190,440,609
988,1719,536,716,947,276,688,931,417,396,1257,434,613
989,1658,597,716,947,267,697,910,351,432,1091,429,677
951,1696,597,716,947,228,736,901,357,458,1033,420,682
770,1877,597,462,940,486,739,816,441,476,1065,420,682
718,1921,605,462,919,507,700,692,604,476,1065,425,683
717,1922,605,319,1062,507,700,689,607,568,1065,476,683
717,1922,522,340,1073,533,725,652,644,694,1065,447,683
717,1882,433,378,1164,533,725,652,644,740,1052,446,683
689,1565,777,344,1100,632,725,652,641,740,649,446,683
689,1565,777,315,1129,632,725,652,641,739,420,446,683
720,1453,885,319,1129,626,731,652,628,646,428,446,683
722,1379,1024,299,1151,627,735,652,621,648,491,446,680
634,1376,1110,304,1151,627,735,651,622,650,491,456,680
634,1261,1225,304,1151,627,735,651,622,650,491,379,655
727,1249,1237,238,1151,693,735,651,601,650,491,360,715
762,1249,1237,238,1151,693,735,632,620,650,491,360,747
762,1249,1237,231,1158,693,735,625,627,556,510,374,752
762,1249,1199,267,1160,693,732,628,562,556,510,375,784
799,1247,1196,272,1160,693,552,782,517,558,511,375,934
730,1206,1302,276,1160,693,475,820,556,600,515,375,995
526,1386,1326,276,1160,693,471,824,556,605,515,318,990
525,1387,1326,276,1160,693,471,824,556,605,515,318,977
512,1212,1474,317,1088,765,471,804,570,605,679,318,969
511,858,1829,317,958,866,500,797,574,605,682,151,976
507,839,1722,447,953,871,373,790,708,605,702,380,977
523,763,1777,468,931,893,311,807,708,605,760,352,961
531,812,1787,468,852,972,289,784,749,605,734,352,928
518,825,1784,471,724,1100,228,816,778,639,689,352,927
385,959,1784,471,716,1106,198,821,804,684,637,338,739
406,959,1761,494,716,1096,190,645,982,761,611,333,490
423,959,1761,494,716,1008,275,628,935,942,609,333,489
394,988,1719,536,716,947,276,688,931,771,542,333,485
519,989,1658,597,716,947,267,697,910,740,505,406,421
627,951,1696,597,716,947,228,736,901,806,506,409,416
708,770,1877,597,462,940,486,739,816,788,457,509,423
804,718,1921,605,462,919,507,700,692,845,569,615,422
858,717,1922,605,319,1062,507,700,689,797,618,592,422
1013,717,1922,522,340,1073,533,725,652,671,668,624,485
1046,717,1882,433,378,1164,533,725,652,628,674,624,485
1134,689,1565,777,344,1100,632,725,652,629,674,680,565
1138,689,1565,777,315,1129,632,725,652,639,674,690,580
1108,720,1453,885,319,1129,626,731,652,642,670,690,580
1034,722,1379,1024,299,1151,627,735,652,802,634,690,628
1034,634,1376,1110,304,1151,627,735,651,955,634,680,636
1035,634,1261,1225,304,1151,627,735,651,955,640,680,695
944,727,1249,1237,238,1151,693,735,651,955,642,826,697
909,762,1249,1237,238,1151,693,735,632,955,648,832,758
909,762,1249,1237,231,1158,693,735,625,955,657,856,782
924,762,1249,1199,267,1160,693,732,628,959,720,855,776
888,799,1247,1196,272,1160,693,552,782,1143,729,873,885
888,730,1206,1302,276,1160,693,475,820,1155,737,873,851
890,526,1386,1326,276,1160,693,471,824,1187,737,893,927
891,525,1387,1326,276,1160,693,471,824,1189,737,937,929
893,512,1212,1474,317,1088,765,471,804,1349,573,946,929
893,511,858,1829,317,958,866,500,797,1453,570,946,947
930,507,839,1722,447,953,871,373,790,1547,550,716,946
915,523,763,1777,468,931,893,311,807,1547,527,707,947
848,531,812,1787,468,852,972,289,784,1558,553,826,924
850,518,825,1784,471,724,1100,228,816,1538,508,1158,906
849,385,959,1784,471,716,1106,198,821,1549,561,1221,993
832,406,959,1761,494,716,1096,190,645,1473,654,1252,1105
820,423,959,1761,494,716,1008,275,628,1367,778,1270,1122
821,394,988,1719,536,716,947,276,688,1388,848,1373,1128
722,519,989,1658,597,716,947,267,697,1416,842,1403,1196
754,627,951,1696,597,716,947,228,736,1408,841,1452,1279
