Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,Accum_y-1,Accum_y-2
181,342,868,884,888,730,1206,1302,276,1160,784,648
102,391,898,882,890,526,1386,1326,276,1160,816,654
94,399,896,883,891,525,1387,1326,276,1160,821,650
124,388,900,887,893,512,1212,1474,317,1088,645,650
154,358,928,889,893,511,858,1829,317,958,628,631
197,358,928,852,930,507,839,1722,447,953,688,629
259,358,928,851,915,523,763,1777,468,931,697,629
330,358,878,901,848,531,812,1787,468,852,736,507
330,355,770,1010,850,518,825,1784,471,724,739,439
297,378,708,1092,849,385,959,1784,471,716,700,384
297,378,705,1091,832,406,959,1761,494,716,700,388
297,378,705,1086,820,423,959,1761,494,716,725,340
297,378,476,1314,821,394,988,1719,536,716,725,326
297,378,428,1335,722,519,989,1658,597,716,725,258
297,370,428,1203,754,627,951,1696,597,716,725,257
317,370,309,1293,702,708,770,1877,597,462,731,250
297,388,311,1287,612,804,718,1921,605,462,735,247
292,375,309,1306,559,858,717,1922,605,319,735,247
292,312,347,1325,410,1013,717,1922,522,340,735,247
287,297,316,1365,388,1046,717,1882,433,378,735,290
295,296,321,1364,306,1134,689,1565,777,344,735,492
295,215,351,1415,302,1138,689,1565,777,315,735,578
283,219,359,1384,332,1108,720,1453,885,319,732,578
283,219,359,1369,347,1034,722,1379,1024,299,552,578
283,219,339,1359,377,1034,634,1376,1110,304,475,578
283,219,339,1255,480,1035,634,1261,1225,304,471,578
288,211,337,1248,495,944,727,1249,1237,238,471,505
314,211,337,1166,577,909,762,1249,1237,238,471,492
314,211,337,1026,717,909,762,1249,1237,231,500,448
314,211,337,919,809,924,762,1249,1199,267,373,471
314,181,367,844,883,888,799,1247,1196,272,311,451
352,181,342,868,884,888,730,1206,1302,276,289,479
360,102,391,898,882,890,526,1386,1326,276,228,473
390,94,399,896,883,891,525,1387,1326,276,198,473
360,124,388,900,887,893,512,1212,1474,317,190,473
330,154,358,928,889,893,511,858,1829,317,275,473
287,197,358,928,852,930,507,839,1722,447,276,473
225,259,358,928,851,915,523,763,1777,468,267,473
154,330,358,878,901,848,531,812,1787,468,228,475
154,330,355,770,1010,850,518,825,1784,471,486,475
144,297,378,708,1092,849,385,959,1784,471,507,475
144,297,378,705,1091,832,406,959,1761,494,507,476
186,297,378,705,1086,820,423,959,1761,494,533,540
186,297,378,476,1314,821,394,988,1719,536,533,683
186,297,378,428,1335,722,519,989,1658,597,632,721
186,297,370,428,1203,754,627,951,1696,597,632,776
179,317,370,309,1293,702,708,770,1877,597,626,776
187,297,388,311,1287,612,804,718,1921,605,627,935
187,292,375,309,1306,559,858,717,1922,605,627,983
187,292,312,347,1325,410,1013,717,1922,522,627,983
218,287,297,316,1365,388,1046,717,1882,433,693,945
255,295,296,321,1364,306,1134,689,1565,777,693,743
364,295,215,351,1415,302,1138,689,1565,777,693,662
425,283,219,359,1384,332,1108,720,1453,885,693,662
425,283,219,359,1369,347,1034,722,1379,1024,693,703
433,283,219,339,1359,377,1034,634,1376,1110,693,703
433,283,219,339,1255,480,1035,634,1261,1225,693,703
428,288,211,337,1248,495,944,727,1249,1237,693,703
402,314,211,337,1166,577,909,762,1249,1237,765,703
402,314,211,337,1026,717,909,762,1249,1237,866,709
402,314,211,337,919,809,924,762,1249,1199,871,639
402,314,181,367,844,883,888,799,1247,1196,893,648
364,352,181,342,868,884,888,730,1206,1302,972,594
356,360,102,391,898,882,890,526,1386,1326,1100,594
435,390,94,399,896,883,891,525,1387,1326,1106,594
435,360,124,388,900,887,893,512,1212,1474,1096,594
435,330,154,358,928,889,893,511,858,1829,1008,594
488,287,197,358,928,852,930,507,839,1722,947,594
488,225,259,358,928,851,915,523,763,1777,947,594
528,154,330,358,878,901,848,531,812,1787,947,592
630,154,330,355,770,1010,850,518,825,1784,940,650
633,144,297,378,708,1092,849,385,959,1784,919,685
648,144,297,378,705,1091,832,406,959,1761,1062,684
611,186,297,378,705,1086,820,423,959,1761,1073,661
674,186,297,378,476,1314,821,394,988,1719,1164,711
674,186,297,378,428,1335,722,519,989,1658,1100,757
711,186,297,370,428,1203,754,627,951,1696,1129,702
698,179,317,370,309,1293,702,708,770,1877,1129,702
690,187,297,388,311,1287,612,804,718,1921,1151,543
726,187,292,375,309,1306,559,858,717,1922,1151,879
741,187,292,312,347,1325,410,1013,717,1922,1151,879
760,218,287,297,316,1365,388,1046,717,1882,1151,874
754,255,295,296,321,1364,306,1134,689,1565,1151,874
864,364,295,215,351,1415,302,1138,689,1565,1158,869
811,425,283,219,359,1384,332,1108,720,1453,1160,882
1097,425,283,219,359,1369,347,1034,722,1379,1160,889
1101,433,283,219,339,1359,377,1034,634,1376,1160,889
1102,433,283,219,339,1255,480,1035,634,1261,1160,889
1104,428,288,211,337,1248,495,944,727,1249,1160,889
1104,402,314,211,337,1166,577,909,762,1249,1088,905
1105,402,314,211,337,1026,717,909,762,1249,958,893
1105,402,314,211,337,919,809,924,762,1249,953,892
1164,402,314,181,367,844,883,888,799,1247,931,881
1164,364,352,181,342,868,884,888,730,1206,852,888
1164,356,360,102,391,898,882,890,526,1386,724,888
1055,435,390,94,399,896,883,891,525,1387,716,888
1055,435,360,124,388,900,887,893,512,1212,716,888
1055,435,330,154,358,928,889,893,511,858,716,888
1002,488,287,197,358,928,852,930,507,839,716,888
1002,488,225,259,358,928,851,915,523,763,716,888
962,528,154,330,358,878,901,848,531,812,716,898
860,630,154,330,355,770,1010,850,518,825,462,892
857,633,144,297,378,708,1092,849,385,959,462,896
859,648,144,297,378,705,1091,832,406,959,319,933
854,611,186,297,378,705,1086,820,423,959,340,888
812,674,186,297,378,476,1314,821,394,988,378,694
833,674,186,297,378,428,1335,722,519,989,344,655
811,711,186,297,370,428,1203,754,627,951,315,750
811,698,179,317,370,309,1293,702,708,770,319,750
937,690,187,297,388,311,1287,612,804,718,299,750
1032,726,187,292,375,309,1306,559,858,717,304,366
1032,741,187,292,312,347,1325,410,1013,717,304,471
989,760,218,287,297,316,1365,388,1046,717,238,490
946,754,255,295,296,321,1364,306,1134,689,238,508
729,864,364,295,215,351,1415,302,1138,689,231,511
735,811,425,283,219,359,1384,332,1108,720,267,498
451,1097,425,283,219,359,1369,347,1034,722,272,508
458,1101,433,283,219,339,1359,377,1034,634,276,705
457,1102,433,283,219,339,1255,480,1035,634,276,727
467,1104,428,288,211,337,1248,495,944,727,276,727
552,1104,402,314,211,337,1166,577,909,762,317,711
590,1105,402,314,211,337,1026,717,909,762,317,749
590,1105,402,314,211,337,919,809,924,762,447,749
531,1164,402,314,181,367,844,883,888,799,468,754
536,1164,364,352,181,342,868,884,888,730,468,747
536,1164,356,360,102,391,898,882,890,526,471,747
536,1055,435,390,94,399,896,883,891,525,471,747
542,1055,435,360,124,388,900,887,893,512,494,786
598,1055,435,330,154,358,928,889,893,511,494,786
729,1002,488,287,197,358,928,852,930,507,536,786
829,1002,488,225,259,358,928,851,915,523,597,786
832,962,528,154,330,358,878,901,848,531,597,776
971,860,630,154,330,355,770,1010,850,518,597,743
1021,857,633,144,297,378,708,1092,849,385,605,704
1004,859,648,144,297,378,705,1091,832,406,605,663
1004,854,611,186,297,378,705,1086,820,423,522,832
997,812,674,186,297,378,476,1314,821,394,433,855
977,833,674,186,297,378,428,1335,722,519,777,810
980,811,711,186,297,370,428,1203,754,627,777,935
980,811,698,179,317,370,309,1293,702,708,885,935
854,937,690,187,297,388,311,1287,612,804,1024,935
725,1032,726,187,292,375,309,1306,559,858,1110,935
710,1032,741,187,292,312,347,1325,410,1013,1225,830
705,989,760,218,287,297,316,1365,388,1046,1237,811
700,946,754,255,295,296,321,1364,306,1134,1237,793
728,729,864,364,295,215,351,1415,302,1138,1237,790
714,735,811,425,283,219,359,1384,332,1108,1199,793
712,451,1097,425,283,219,359,1369,347,1034,1196,735
718,458,1101,433,283,219,339,1359,377,1034,1302,538
753,457,1102,433,283,219,339,1255,480,1035,1326,516
805,467,1104,428,288,211,337,1248,495,944,1326,533
861,552,1104,402,314,211,337,1166,577,909,1474,533
822,590,1105,402,314,211,337,1026,717,909,1829,495
822,590,1105,402,314,211,337,919,809,924,1722,495
822,531,1164,402,314,181,367,844,883,888,1777,490
817,536,1164,364,352,181,342,868,884,888,1787,490
817,536,1164,356,360,102,391,898,882,890,1784,490
817,536,1055,435,390,94,399,896,883,891,1784,591
811,542,1055,435,360,124,388,900,887,893,1761,552
770,598,1055,435,330,154,358,928,889,893,1761,626
639,729,1002,488,287,197,358,928,852,930,1719,816
540,829,1002,488,225,259,358,928,851,915,1658,819
579,832,962,528,154,330,358,878,901,848,1696,819
440,971,860,630,154,330,355,770,1010,850,1877,800
401,1021,857,633,144,297,378,708,1092,849,1921,800
402,1004,859,648,144,297,378,705,1091,832,1922,800
656,1004,854,611,186,297,378,705,1086,820,1922,631
642,997,812,674,186,297,378,476,1314,821,1882,608
651,977,833,674,186,297,378,428,1335,722,1565,608
633,980,811,711,186,297,370,428,1203,754,1565,389
633,980,811,698,179,317,370,309,1293,702,1453,482
633,854,937,690,187,297,388,311,1287,612,1379,482
676,725,1032,726,187,292,375,309,1306,559,1376,482
734,710,1032,741,187,292,312,347,1325,410,1261,482
753,705,989,760,218,287,297,316,1365,388,1249,482
753,700,946,754,255,295,296,321,1364,306,1249,482
723,728,729,864,364,295,215,351,1415,302,1249,576
723,714,735,811,425,283,219,359,1384,332,1249,573
723,712,451,1097,425,283,219,359,1369,347,1247,573
698,718,458,1101,433,283,219,339,1359,377,1206,573
663,753,457,1102,433,283,219,339,1255,480,1386,573
599,805,467,1104,428,288,211,337,1248,495,1387,556
458,861,552,1104,402,314,211,337,1166,577,1212,556
458,822,590,1105,402,314,211,337,1026,717,858,556
458,822,590,1105,402,314,211,337,919,809,839,556
458,822,531,1164,402,314,181,367,844,883,763,556
458,817,536,1164,364,352,181,342,868,884,812,556
458,817,536,1164,356,360,102,391,898,882,825,556
458,817,536,1055,435,390,94,399,896,883,959,455
458,811,542,1055,435,360,124,388,900,887,959,455
443,770,598,1055,435,330,154,358,928,889,959,381
501,639,729,1002,488,287,197,358,928,852,988,396
505,540,829,1002,488,225,259,358,928,851,989,432
478,579,832,962,528,154,330,358,878,901,951,458
500,440,971,860,630,154,330,355,770,1010,770,476
490,401,1021,857,633,144,297,378,708,1092,718,476
490,402,1004,859,648,144,297,378,705,1091,717,568
237,656,1004,854,611,186,297,378,705,1086,717,694
239,642,997,812,674,186,297,378,476,1314,717,740
229,651,977,833,674,186,297,378,428,1335,689,740
229,633,980,811,711,186,297,370,428,1203,689,739
229,633,980,811,698,179,317,370,309,1293,720,646
229,633,854,937,690,187,297,388,311,1287,722,648
245,676,725,1032,726,187,292,375,309,1306,634,650
270,734,710,1032,741,187,292,312,347,1325,634,650
251,753,705,989,760,218,287,297,316,1365,727,650
251,753,700,946,754,255,295,296,321,1364,762,650
251,723,728,729,864,364,295,215,351,1415,762,556
251,723,714,735,811,425,283,219,359,1384,762,556
255,723,712,451,1097,425,283,219,359,1369,799,558
279,698,718,458,1101,433,283,219,339,1359,730,600
279,663,753,457,1102,433,283,219,339,1255,526,605
279,599,805,467,1104,428,288,211,337,1248,525,605
279,458,861,552,1104,402,314,211,337,1166,512,605
283,458,822,590,1105,402,314,211,337,1026,511,605
295,458,822,590,1105,402,314,211,337,919,507,605
295,458,822,531,1164,402,314,181,367,844,523,605
295,458,817,536,1164,364,352,181,342,868,531,605
299,458,817,536,1164,356,360,102,391,898,518,639
310,458,817,536,1055,435,390,94,399,896,385,684
336,458,811,542,1055,435,360,124,388,900,406,761
369,443,770,598,1055,435,330,154,358,928,423,942
311,501,639,729,1002,488,287,197,358,928,394,771
306,505,540,829,1002,488,225,259,358,928,519,740
293,478,579,832,962,528,154,330,358,878,627,806
271,500,440,971,860,630,154,330,355,770,708,788
270,490,401,1021,857,633,144,297,378,708,804,845
269,490,402,1004,859,648,144,297,378,705,858,797
268,237,656,1004,854,611,186,297,378,705,1013,671
266,239,642,997,812,674,186,297,378,476,1046,628
266,229,651,977,833,674,186,297,378,428,1134,629
266,229,633,980,811,711,186,297,370,428,1138,639
266,229,633,980,811,698,179,317,370,309,1108,642
266,229,633,854,937,690,187,297,388,311,1034,802
207,245,676,725,1032,726,187,292,375,309,1034,955
126,270,734,710,1032,741,187,292,312,347,1035,955
124,251,753,705,989,760,218,287,297,316,944,955
124,251,753,700,946,754,255,295,296,321,909,955
124,251,723,728,729,864,364,295,215,351,909,955
124,251,723,714,735,811,425,283,219,359,924,959
120,255,723,712,451,1097,425,283,219,359,888,1143
96,279,698,718,458,1101,433,283,219,339,888,1155
97,279,663,753,457,1102,433,283,219,339,890,1187
97,279,599,805,467,1104,428,288,211,337,891,1189
97,279,458,861,552,1104,402,314,211,337,893,1349
93,283,458,822,590,1105,402,314,211,337,893,1453
87,295,458,822,590,1105,402,314,211,337,930,1547
95,295,458,822,531,1164,402,314,181,367,915,1547
116,295,458,817,536,1164,364,352,181,342,848,1558
167,299,458,817,536,1164,356,360,102,391,850,1538
579,310,458,817,536,1055,435,390,94,399,849,1549
589,336,458,811,542,1055,435,360,124,388,832,1473
564,369,443,770,598,1055,435,330,154,358,820,1367
698,311,501,639,729,1002,488,287,197,358,821,1388
708,306,505,540,829,1002,488,225,259,358,722,1416
784,293,478,579,832,962,528,154,330,358,754,1408
784,271,500,440,971,860,630,154,330,355,702,1425
788,270,490,401,1021,857,633,144,297,378,612,1467
860,269,490,402,1004,859,648,144,297,378,559,1437
1055,268,237,656,1004,854,611,186,297,378,410,1438
1208,266,239,642,997,812,674,186,297,378,388,1438
1302,266,229,651,977,833,674,186,297,378,306,1437
1608,266,229,633,980,811,711,186,297,370,302,1427
1659,266,229,633,980,811,698,179,317,370,332,1424
1671,266,229,633,854,937,690,187,297,388,347,1262
1669,207,245,676,725,1032,726,187,292,375,377,1107
1690,126,270,734,710,1032,741,187,292,312,480,1112
1719,124,251,753,705,989,760,218,287,297,495,1119
1737,124,251,753,700,946,754,255,295,296,577,1143
1758,124,251,723,728,729,864,364,295,215,717,1316
1776,124,251,723,714,735,811,425,283,219,809,1323
1779,120,255,723,712,451,1097,425,283,219,883,1214
1779,96,279,698,718,458,1101,433,283,219,884,1217
1778,97,279,663,753,457,1102,433,283,219,882,1180
1783,97,279,599,805,467,1104,428,288,211,883,1209
1826,97,279,458,861,552,1104,402,314,211,887,1049
1841,93,283,458,822,590,1105,402,314,211,889,1079
1872,87,295,458,822,590,1105,402,314,211,852,1040
1883,95,295,458,822,531,1164,402,314,181,851,1127
2057,116,295,458,817,536,1164,364,352,181,901,1119
2057,167,299,458,817,536,1164,356,360,102,1010,1106
1690,579,310,458,817,536,1055,435,390,94,1092,1050
1871,589,336,458,811,542,1055,435,360,124,1091,1049
1902,564,369,443,770,598,1055,435,330,154,1086,974
1787,698,311,501,639,729,1002,488,287,197,1314,919
1792,708,306,505,540,829,1002,488,225,259,1335,886
1719,784,293,478,579,832,962,528,154,330,1203,802
1719,784,271,500,440,971,860,630,154,330,1293,798
1715,788,270,490,401,1021,857,633,144,297,1287,706
1654,860,269,490,402,1004,859,648,144,297,1306,692
1464,1055,268,237,656,1004,854,611,186,297,1325,691
1311,1208,266,239,642,997,812,674,186,297,1365,709
1217,1302,266,229,651,977,833,674,186,297,1364,709
911,1608,266,229,633,980,811,711,186,297,1415,709
860,1659,266,229,633,980,811,698,179,317,1384,774
852,1671,266,229,633,854,937,690,187,297,1369,845
897,1669,207,245,676,725,1032,726,187,292,1359,845
948,1690,126,270,734,710,1032,741,187,292,1255,840
1015,1719,124,251,753,705,989,760,218,287,1248,833
1006,1737,124,251,753,700,946,754,255,295,1166,815
985,1758,124,251,723,728,729,864,364,295,1026,645
967,1776,124,251,723,714,735,811,425,283,919,634
964,1779,120,255,723,712,451,1097,425,283,844,602
973,1779,96,279,698,718,458,1101,433,283,868,549
973,1778,97,279,663,753,457,1102,433,283,898,549
968,1783,97,279,599,805,467,1104,428,288,896,519
925,1826,97,279,458,861,552,1104,402,314,900,535
941,1841,93,283,458,822,590,1105,402,314,928,468
904,1872,87,295,458,822,590,1105,402,314,928,417
903,1883,95,295,458,822,531,1164,402,314,928,351
708,2057,116,295,458,817,536,1164,364,352,878,357
653,2057,167,299,458,817,536,1164,356,360,770,441
597,1690,579,310,458,817,536,1055,435,390,708,604
380,1871,589,336,458,811,542,1055,435,360,705,607
341,1902,564,369,443,770,598,1055,435,330,705,644
323,1787,698,311,501,639,729,1002,488,287,476,644
308,1792,708,306,505,540,829,1002,488,225,428,641
303,1719,784,293,478,579,832,962,528,154,428,641
303,1719,784,271,500,440,971,860,630,154,309,628
303,1715,788,270,490,401,1021,857,633,144,311,621
292,1654,860,269,490,402,1004,859,648,144,309,622
290,1464,1055,268,237,656,1004,854,611,186,347,622
309,1311,1208,266,239,642,997,812,674,186,316,601
341,1217,1302,266,229,651,977,833,674,186,321,620
343,911,1608,266,229,633,980,811,711,186,351,627
344,860,1659,266,229,633,980,811,698,179,359,562
357,852,1671,266,229,633,854,937,690,187,359,517
357,897,1669,207,245,676,725,1032,726,187,339,556
283,948,1690,126,270,734,710,1032,741,187,339,556
187,1015,1719,124,251,753,705,989,760,218,337,556
178,1006,1737,124,251,753,700,946,754,255,337,570
181,985,1758,124,251,723,728,729,864,364,337,574
186,967,1776,124,251,723,714,735,811,425,337,708
192,964,1779,120,255,723,712,451,1097,425,367,708
183,973,1779,96,279,698,718,458,1101,433,342,749
183,973,1778,97,279,663,753,457,1102,433,391,778
183,968,1783,97,279,599,805,467,1104,428,399,804
183,925,1826,97,279,458,861,552,1104,402,388,982
154,941,1841,93,283,458,822,590,1105,402,358,935
155,904,1872,87,295,458,822,590,1105,402,358,931
174,903,1883,95,295,458,822,531,1164,402,358,910
202,708,2057,116,295,458,817,536,1164,364,358,901
202,653,2057,167,299,458,817,536,1164,356,355,816
221,597,1690,579,310,458,817,536,1055,435,378,692
221,380,1871,589,336,458,811,542,1055,435,378,689
221,341,1902,564,369,443,770,598,1055,435,378,652
224,323,1787,698,311,501,639,729,1002,488,378,652
226,308,1792,708,306,505,540,829,1002,488,378,652
226,303,1719,784,293,478,579,832,962,528,370,652
226,303,1719,784,271,500,440,971,860,630,370,652
227,303,1715,788,270,490,401,1021,857,633,388,652
227,292,1654,860,269,490,402,1004,859,648,375,651
224,290,1464,1055,268,237,656,1004,854,611,312,651
221,309,1311,1208,266,239,642,997,812,674,297,651
272,341,1217,1302,266,229,651,977,833,674,296,632
271,343,911,1608,266,229,633,980,811,711,215,625
270,344,860,1659,266,229,633,980,811,698,219,628
253,357,852,1671,266,229,633,854,937,690,219,782
208,357,897,1669,207,245,676,725,1032,726,219,820
208,283,948,1690,126,270,734,710,1032,741,219,824
208,187,1015,1719,124,251,753,705,989,760,211,824
208,178,1006,1737,124,251,753,700,946,754,211,804
205,181,985,1758,124,251,723,728,729,864,211,797
200,186,967,1776,124,251,723,714,735,811,211,790
194,192,964,1779,120,255,723,712,451,1097,181,807
194,183,973,1779,96,279,698,718,458,1101,181,784
194,183,973,1778,97,279,663,753,457,1102,102,816
194,183,968,1783,97,279,599,805,467,1104,94,821
194,183,925,1826,97,279,458,861,552,1104,124,645
192,154,941,1841,93,283,458,822,590,1105,154,628
198,155,904,1872,87,295,458,822,590,1105,197,688
161,174,903,1883,95,295,458,822,531,1164,259,697
133,202,708,2057,116,295,458,817,536,1164,330,736
133,202,653,2057,167,299,458,817,536,1164,330,739
119,221,597,1690,579,310,458,817,536,1055,297,700
119,221,380,1871,589,336,458,811,542,1055,297,700
174,221,341,1902,564,369,443,770,598,1055,297,725
218,224,323,1787,698,311,501,639,729,1002,297,725
238,226,308,1792,708,306,505,540,829,1002,297,725
317,226,303,1719,784,293,478,579,832,962,297,725
317,226,303,1719,784,271,500,440,971,860,317,731
316,227,303,1715,788,270,490,401,1021,857,297,735
316,227,292,1654,860,269,490,402,1004,859,292,735
316,224,290,1464,1055,268,237,656,1004,854,292,735
312,221,309,1311,1208,266,239,642,997,812,287,735
252,272,341,1217,1302,266,229,651,977,833,295,735
318,271,343,911,1608,266,229,633,980,811,295,735
358,270,344,860,1659,266,229,633,980,811,283,732
402,253,357,852,1671,266,229,633,854,937,283,552
423,208,357,897,1669,207,245,676,725,1032,283,475
517,208,283,948,1690,126,270,734,710,1032,283,471
612,208,187,1015,1719,124,251,753,705,989,288,471
690,208,178,1006,1737,124,251,753,700,946,314,471
846,205,181,985,1758,124,251,723,728,729,314,500
915,200,186,967,1776,124,251,723,714,735,314,373
917,194,192,964,1779,120,255,723,712,451,314,311
917,194,183,973,1779,96,279,698,718,458,352,289
961,194,183,973,1778,97,279,663,753,457,360,228
961,194,183,968,1783,97,279,599,805,467,390,198
1193,194,183,925,1826,97,279,458,861,552,360,190
1193,192,154,941,1841,93,283,458,822,590,330,275
1186,198,155,904,1872,87,295,458,822,590,287,276
1264,161,174,903,1883,95,295,458,822,531,225,267
1330,133,202,708,2057,116,295,458,817,536,154,228
1330,133,202,653,2057,167,299,458,817,536,154,486
1327,119,221,597,1690,579,310,458,817,536,144,507
1358,119,221,380,1871,589,336,458,811,542,144,507
1303,174,221,341,1902,564,369,443,770,598,186,533
1297,218,224,323,1787,698,311,501,639,729,186,533
1275,238,226,308,1792,708,306,505,540,829,186,632
1196,317,226,303,1719,784,293,478,579,832,186,632
1196,317,226,303,1719,784,271,500,440,971,179,626
1238,316,227,303,1715,788,270,490,401,1021,187,627
1262,316,227,292,1654,860,269,490,402,1004,187,627
1265,316,224,290,1464,1055,268,237,656,1004,187,627
1260,312,221,309,1311,1208,266,239,642,997,218,693
1238,252,272,341,1217,1302,266,229,651,977,255,693
1182,318,271,343,911,1608,266,229,633,980,364,693
1258,358,270,344,860,1659,266,229,633,980,425,693
1214,402,253,357,852,1671,266,229,633,854,425,693
1193,423,208,357,897,1669,207,245,676,725,433,693
1099,517,208,283,948,1690,126,270,734,710,433,693
1004,612,208,187,1015,1719,124,251,753,705,428,693
926,690,208,178,1006,1737,124,251,753,700,402,765
770,846,205,181,985,1758,124,251,723,728,402,866
701,915,200,186,967,1776,124,251,723,714,402,871
700,917,194,192,964,1779,120,255,723,712,402,893
700,917,194,183,973,1779,96,279,698,718,364,972
701,961,194,183,973,1778,97,279,663,753,356,1100
704,961,194,183,968,1783,97,279,599,805,435,1106
472,1193,194,183,925,1826,97,279,458,861,435,1096
754,1193,192,154,941,1841,93,283,458,822,435,1008
772,1186,198,155,904,1872,87,295,458,822,488,947
695,1264,161,174,903,1883,95,295,458,822,488,947
708,1330,133,202,708,2057,116,295,458,817,528,947
750,1330,133,202,653,2057,167,299,458,817,630,940
748,1327,119,221,597,1690,579,310,458,817,633,919
717,1358,119,221,380,1871,589,336,458,811,648,1062
717,1303,174,221,341,1902,564,369,443,770,611,1073
819,1297,218,224,323,1787,698,311,501,639,674,1164
822,1275,238,226,308,1792,708,306,505,540,674,1100
889,1196,317,226,303,1719,784,293,478,579,711,1129
889,1196,317,226,303,1719,784,271,500,440,698,1129
857,1238,316,227,303,1715,788,270,490,401,690,1151
963,1262,316,227,292,1654,860,269,490,402,726,1151
960,1265,316,224,290,1464,1055,268,237,656,741,1151
954,1260,312,221,309,1311,1208,266,239,642,760,1151
970,1238,252,272,341,1217,1302,266,229,651,754,1151
1165,1182,318,271,343,911,1608,266,229,633,864,1158
1083,1258,358,270,344,860,1659,266,229,633,811,1160
1084,1214,402,253,357,852,1671,266,229,633,1097,1160
1084,1193,423,208,357,897,1669,207,245,676,1101,1160
1152,1099,517,208,283,948,1690,126,270,734,1102,1160
1152,1004,612,208,187,1015,1719,124,251,753,1104,1160
1152,926,690,208,178,1006,1737,124,251,753,1104,1088
1152,770,846,205,181,985,1758,124,251,723,1105,958
1154,701,915,200,186,967,1776,124,251,723,1105,953
1206,700,917,194,192,964,1779,120,255,723,1164,931
1207,700,917,194,183,973,1779,96,279,698,1164,852
1162,701,961,194,183,973,1778,97,279,663,1164,724
1159,704,961,194,183,968,1783,97,279,599,1055,716
1159,472,1193,194,183,925,1826,97,279,458,1055,716
877,754,1193,192,154,941,1841,93,283,458,1055,716
980,772,1186,198,155,904,1872,87,295,458,1002,716
1038,695,1264,161,174,903,1883,95,295,458,1002,716
961,708,1330,133,202,708,2057,116,295,458,962,716
1062,750,1330,133,202,653,2057,167,299,458,860,462
1071,748,1327,119,221,597,1690,579,310,458,857,462
1074,717,1358,119,221,380,1871,589,336,458,859,319
1159,717,1303,174,221,341,1902,564,369,443,854,340
1215,819,1297,218,224,323,1787,698,311,501,812,378
1508,822,1275,238,226,308,1792,708,306,505,833,344
1592,889,1196,317,226,303,1719,784,293,478,811,315
1614,889,1196,317,226,303,1719,784,271,500,811,319
1609,857,1238,316,227,303,1715,788,270,490,937,299
1480,963,1262,316,227,292,1654,860,269,490,1032,304
1480,960,1265,316,224,290,1464,1055,268,237,1032,304
1479,954,1260,312,221,309,1311,1208,266,239,989,238
1462,970,1238,252,272,341,1217,1302,266,229,946,238
1281,1165,1182,318,271,343,911,1608,266,229,729,231
1247,1083,1258,358,270,344,860,1659,266,229,735,267
1246,1084,1214,402,253,357,852,1671,266,229,451,272
1246,1084,1193,423,208,357,897,1669,207,245,458,276
1178,1152,1099,517,208,283,948,1690,126,270,457,276
1178,1152,1004,612,208,187,1015,1719,124,251,467,276
1360,1152,926,690,208,178,1006,1737,124,251,552,317
1392,1152,770,846,205,181,985,1758,124,251,590,317
1390,1154,701,915,200,186,967,1776,124,251,590,447
1375,1206,700,917,194,192,964,1779,120,255,531,468
1374,1207,700,917,194,183,973,1779,96,279,536,468
1398,1162,701,961,194,183,973,1778,97,279,536,471
1399,1159,704,961,194,183,968,1783,97,279,536,471
1399,1159,472,1193,194,183,925,1826,97,279,542,494
1402,877,754,1193,192,154,941,1841,93,283,598,494
1392,980,772,1186,198,155,904,1872,87,295,729,536
1339,1038,695,1264,161,174,903,1883,95,295,829,597
1340,961,708,1330,133,202,708,2057,116,295,832,597
1197,1062,750,1330,133,202,653,2057,167,299,971,597
1194,1071,748,1327,119,221,597,1690,579,310,1021,605
1191,1074,717,1358,119,221,380,1871,589,336,1004,605
1106,1159,717,1303,174,221,341,1902,564,369,1004,522
906,1215,819,1297,218,224,323,1787,698,311,997,433
610,1508,822,1275,238,226,308,1792,708,306,977,777
459,1592,889,1196,317,226,303,1719,784,293,980,777
443,1614,889,1196,317,226,303,1719,784,271,980,885
438,1609,857,1238,316,227,303,1715,788,270,854,1024
437,1480,963,1262,316,227,292,1654,860,269,725,1110
437,1480,960,1265,316,224,290,1464,1055,268,710,1225
437,1479,954,1260,312,221,309,1311,1208,266,705,1237
445,1462,970,1238,252,272,341,1217,1302,266,700,1237
551,1281,1165,1182,318,271,343,911,1608,266,728,1237
551,1247,1083,1258,358,270,344,860,1659,266,714,1199
604,1246,1084,1214,402,253,357,852,1671,266,712,1196
605,1246,1084,1193,423,208,357,897,1669,207,718,1302
608,1178,1152,1099,517,208,283,948,1690,126,753,1326
608,1178,1152,1004,612,208,187,1015,1719,124,805,1326
426,1360,1152,926,690,208,178,1006,1737,124,861,1474
394,1392,1152,770,846,205,181,985,1758,124,822,1829
395,1390,1154,701,915,200,186,967,1776,124,822,1722
357,1375,1206,700,917,194,192,964,1779,120,822,1777
421,1374,1207,700,917,194,183,973,1779,96,817,1787
397,1398,1162,701,961,194,183,973,1778,97,817,1784
396,1399,1159,704,961,194,183,968,1783,97,817,1784
396,1399,1159,472,1193,194,183,925,1826,97,811,1761
407,1402,877,754,1193,192,154,941,1841,93,770,1761
296,1392,980,772,1186,198,155,904,1872,87,639,1719
290,1339,1038,695,1264,161,174,903,1883,95,540,1658
287,1340,961,708,1330,133,202,708,2057,116,579,1696
287,1197,1062,750,1330,133,202,653,2057,167,440,1877
