Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,Accum_y-1,Accum_y-2
591,1468,327,1104,522,311,640,493,606
608,1470,302,977,674,247,704,507,548
624,1456,317,977,674,230,721,759,548
625,1456,317,976,675,230,595,772,623
629,1456,317,964,687,230,502,848,671
629,1346,427,960,691,230,386,848,695
629,1341,432,889,762,224,336,848,705
629,1341,432,829,822,224,314,848,634
629,1341,432,818,832,225,314,848,614
629,1213,557,815,817,246,278,848,523
629,1191,571,823,805,258,278,848,523
532,1288,548,846,793,270,278,847,523
482,1338,538,856,793,229,319,847,523
482,941,876,915,783,239,319,847,525
482,941,869,922,783,239,319,957,661
367,1017,908,922,782,240,319,957,715
219,1114,959,922,591,431,307,1024,724
219,929,1144,922,573,444,247,1024,776
223,898,1191,877,591,339,374,1024,775
223,879,1160,906,516,427,374,1027,679
223,866,1173,906,510,433,354,1076,679
223,842,1197,906,500,417,380,1093,681
82,933,1247,736,634,446,387,1091,689
88,803,1385,653,717,446,387,1134,689
124,782,1384,682,721,446,387,1273,689
124,782,1384,635,768,446,387,1657,689
122,681,1487,598,805,442,391,1456,689
122,656,1512,528,875,441,384,1398,689
134,642,1428,520,958,464,357,1334,636
188,591,1468,517,950,486,346,1285,533
222,591,1468,382,1056,515,345,1286,525
501,591,1468,327,1104,522,311,1252,506
482,608,1470,302,977,674,247,1297,506
465,624,1456,317,977,674,230,1045,506
465,625,1456,317,976,675,230,1055,454
461,629,1456,317,964,687,230,1007,406
475,629,1346,427,960,691,230,1007,382
531,629,1341,432,889,762,224,1007,499
612,629,1341,432,829,822,224,1019,497
617,629,1341,432,818,832,225,1032,567
713,629,1213,557,815,817,246,1135,654
831,629,1191,571,823,805,258,1249,682
832,532,1288,548,846,793,270,1249,682
834,482,1338,538,856,793,229,1249,863
1012,482,941,876,915,783,239,1249,900
1021,482,941,869,922,783,239,1139,995
1044,367,1017,908,922,782,240,1160,927
1062,219,1114,959,922,591,431,1093,1010
1132,219,929,1144,922,573,444,1093,982
1113,223,898,1191,877,591,339,1093,982
1113,223,879,1160,906,516,427,1092,983
1363,223,866,1173,906,510,433,1044,1022
1469,223,842,1197,906,500,417,1087,1097
1553,82,933,1247,736,634,446,1087,1112
1539,88,803,1385,653,717,446,1043,1124
1666,124,782,1384,682,721,446,904,1221
1748,124,782,1384,635,768,446,470,1249
1748,122,681,1487,598,805,442,469,1278
1748,122,656,1512,528,875,441,469,1278
1736,134,642,1428,520,958,464,469,1278
1682,188,591,1468,517,950,486,469,1278
1670,222,591,1468,382,1056,515,468,1271
1391,501,591,1468,327,1104,522,468,1252
1391,482,608,1470,302,977,674,409,1252
1391,465,624,1456,317,977,674,409,1252
1390,465,625,1456,317,976,675,354,1229
1390,461,629,1456,317,964,687,326,1229
1376,475,629,1346,427,960,691,327,1229
1320,531,629,1341,432,889,762,658,1233
1239,612,629,1341,432,829,822,759,1239
1234,617,629,1341,432,818,832,776,1167
1138,713,629,1213,557,815,817,673,1081
1020,831,629,1191,571,823,805,560,1053
1022,832,532,1288,548,846,793,610,1056
1020,834,482,1338,538,856,793,652,875
867,1012,482,941,876,915,783,652,836
878,1021,482,941,869,922,783,652,641
860,1044,367,1017,908,922,782,631,641
842,1062,219,1114,959,922,591,631,539
772,1132,219,929,1144,922,573,631,518
771,1113,223,898,1191,877,591,631,537
771,1113,223,879,1160,906,516,629,654
527,1363,223,866,1173,906,510,628,620
434,1469,223,842,1197,906,500,575,562
358,1553,82,933,1247,736,634,575,539
358,1539,88,803,1385,653,717,586,549
184,1666,124,782,1384,682,721,596,453
118,1748,124,782,1384,635,768,613,427
174,1748,122,681,1487,598,805,652,456
193,1748,122,656,1512,528,875,825,456
381,1736,134,642,1428,520,958,842,456
630,1682,188,591,1468,517,950,842,456
609,1670,222,591,1468,382,1056,842,456
613,1391,501,591,1468,327,1104,842,509
677,1391,482,608,1470,302,977,842,512
682,1391,465,624,1456,317,977,842,518
682,1390,465,625,1456,317,976,842,537
683,1390,461,629,1456,317,964,843,551
683,1376,475,629,1346,427,960,842,551
683,1320,531,629,1341,432,889,511,420
683,1239,612,629,1341,432,829,398,414
683,1234,617,629,1341,432,818,368,425
683,1138,713,629,1213,557,815,368,456
683,1020,831,629,1191,571,823,367,478
680,1022,832,532,1288,548,846,317,552
680,1020,834,482,1338,538,856,275,624
655,867,1012,482,941,876,915,280,645
715,878,1021,482,941,869,922,323,618
747,860,1044,367,1017,908,922,383,757
752,842,1062,219,1114,959,922,424,746
784,772,1132,219,929,1144,922,477,743
934,771,1113,223,898,1191,877,481,724
995,771,1113,223,879,1160,906,481,643
990,527,1363,223,866,1173,906,483,638
977,434,1469,223,842,1197,906,476,598
969,358,1553,82,933,1247,736,476,715
976,358,1539,88,803,1385,653,465,713
977,184,1666,124,782,1384,682,455,753
961,118,1748,124,782,1384,635,438,753
928,174,1748,122,681,1487,598,493,695
927,193,1748,122,656,1512,528,338,713
739,381,1736,134,642,1428,520,402,766
490,630,1682,188,591,1468,517,471,839
489,609,1670,222,591,1468,382,522,848
485,613,1391,501,591,1468,327,547,795
421,677,1391,482,608,1470,302,547,834
416,682,1391,465,624,1456,317,552,828
423,682,1390,465,625,1456,317,552,810
422,683,1390,461,629,1456,317,561,842
422,683,1376,475,629,1346,427,561,852
485,683,1320,531,629,1341,432,563,852
485,683,1239,612,629,1341,432,573,854
565,683,1234,617,629,1341,432,573,843
580,683,1138,713,629,1213,557,573,811
580,683,1020,831,629,1191,571,647,789
628,680,1022,832,532,1288,548,665,715
636,680,1020,834,482,1338,538,680,651
695,655,867,1012,482,941,876,675,742
697,715,878,1021,482,941,869,632,733
758,747,860,1044,367,1017,908,572,594
782,752,842,1062,219,1114,959,539,607
776,784,772,1132,219,929,1144,486,619
885,934,771,1113,223,898,1191,482,629
851,995,771,1113,223,879,1160,520,592
927,990,527,1363,223,866,1173,518,592
929,977,434,1469,223,842,1197,542,616
929,969,358,1553,82,933,1247,569,499
947,976,358,1539,88,803,1385,593,481
946,977,184,1666,124,782,1384,593,440
947,961,118,1748,124,782,1384,593,438
924,928,174,1748,122,681,1487,499,457
906,927,193,1748,122,656,1512,607,452
993,739,381,1736,134,642,1428,619,399
1105,490,630,1682,188,591,1468,666,326
1122,489,609,1670,222,591,1468,671,317
1128,485,613,1391,501,591,1468,668,317
1196,421,677,1391,482,608,1470,668,275
1279,416,682,1391,465,624,1456,699,275
1278,423,682,1390,465,625,1456,699,274
1278,422,683,1390,461,629,1456,689,228
1320,422,683,1376,475,629,1346,689,218
1292,485,683,1320,531,629,1341,687,218
1293,485,683,1239,612,629,1341,677,216
1213,565,683,1234,617,629,1341,677,216
1198,580,683,1138,713,629,1213,689,216
1242,580,683,1020,831,629,1191,680,272
1194,628,680,1022,832,532,1288,667,356
1186,636,680,1020,834,482,1338,660,440
1127,695,655,867,1012,482,941,680,344
1045,697,715,878,1021,482,941,680,344
947,758,747,860,1044,367,1017,680,344
918,782,752,842,1062,219,1114,672,346
892,776,784,772,1132,219,929,672,365
633,885,934,771,1113,223,898,672,402
606,851,995,771,1113,223,879,634,419
529,927,990,527,1363,223,866,642,419
527,929,977,434,1469,223,842,645,395
527,929,969,358,1553,82,933,629,411
502,947,976,358,1539,88,803,606,411
627,946,977,184,1666,124,782,640,411
705,947,961,118,1748,124,782,704,433
803,924,928,174,1748,122,681,721,441
832,906,927,193,1748,122,656,595,428
757,993,739,381,1736,134,642,502,433
714,1105,490,630,1682,188,591,386,433
707,1122,489,609,1670,222,591,336,485
777,1128,485,613,1391,501,591,314,485
709,1196,421,677,1391,482,608,314,486
704,1279,416,682,1391,465,624,278,517
706,1278,423,682,1390,465,625,278,517
735,1278,422,683,1390,461,629,278,532
731,1320,422,683,1376,475,629,319,538
698,1292,485,683,1320,531,629,319,578
704,1293,485,683,1239,612,629,319,578
712,1213,565,683,1234,617,629,319,578
712,1198,580,683,1138,713,629,307,578
668,1242,580,683,1020,831,629,247,522
746,1194,628,680,1022,832,532,374,515
904,1186,636,680,1020,834,482,374,513
959,1127,695,655,867,1012,482,354,506
1014,1045,697,715,878,1021,482,380,650
1015,947,758,747,860,1044,367,387,650
1015,918,782,752,842,1062,219,387,635
1015,892,776,784,772,1132,219,387,608
1015,633,885,934,771,1113,223,387,562
1015,606,851,995,771,1113,223,391,545
1015,529,927,990,527,1363,223,384,545
1036,527,929,977,434,1469,223,357,545
1036,527,929,969,358,1553,82,346,530
1039,502,947,976,358,1539,88,345,528
914,627,946,977,184,1666,124,311,530
836,705,947,961,118,1748,124,247,525
738,803,924,928,174,1748,122,230,500
709,832,906,927,193,1748,122,230,516
697,757,993,739,381,1736,134,230,513
628,714,1105,490,630,1682,188,230,513
622,707,1122,489,609,1670,222,224,461
591,777,1128,485,613,1391,501,224,461
601,709,1196,421,677,1391,482,225,460
707,704,1279,416,682,1391,465,246,429
706,706,1278,423,682,1390,465,258,429
704,735,1278,422,683,1390,461,270,479
801,731,1320,422,683,1376,475,229,518
914,698,1292,485,683,1320,531,239,593
930,704,1293,485,683,1239,612,239,726
1066,712,1213,565,683,1234,617,240,745
1066,712,1198,580,683,1138,713,431,746
1066,668,1242,580,683,1020,831,444,746
988,746,1194,628,680,1022,832,339,666
830,904,1186,636,680,1020,834,427,605
775,959,1127,695,655,867,1012,433,609
720,1014,1045,697,715,878,1021,417,526
732,1015,947,758,747,860,1044,446,558
732,1015,918,782,752,842,1062,446,558
777,1015,892,776,784,772,1132,446,555
880,1015,633,885,934,771,1113,446,555
999,1015,606,851,995,771,1113,442,555
1016,1015,529,927,990,527,1363,441,568
1042,1036,527,929,977,434,1469,464,568
1206,1036,527,929,969,358,1553,486,567
1294,1039,502,947,976,358,1539,515,567
1328,914,627,946,977,184,1666,522,565
1412,836,705,947,961,118,1748,674,548
1412,738,803,924,928,174,1748,674,553
1429,709,832,906,927,193,1748,675,543
1499,697,757,993,739,381,1736,687,544
1523,628,714,1105,490,630,1682,691,550
1519,622,707,1122,489,609,1670,762,554
1509,591,777,1128,485,613,1391,822,560
1499,601,709,1196,421,677,1391,832,560
1315,707,704,1279,416,682,1391,817,573
1308,706,706,1278,423,682,1390,805,594
1281,704,735,1278,422,683,1390,793,529
1146,801,731,1320,422,683,1376,793,484
1031,914,698,1292,485,683,1320,783,369
1008,930,704,1293,485,683,1239,783,236
870,1066,712,1213,565,683,1234,782,217
920,1066,712,1198,580,683,1138,591,216
955,1066,668,1242,580,683,1020,573,216
992,988,746,1194,628,680,1022,591,216
992,830,904,1186,636,680,1020,516,187
1207,775,959,1127,695,655,867,510,190
1211,720,1014,1045,697,715,878,500,129
1219,732,1015,947,758,747,860,634,106
1224,732,1015,918,782,752,842,717,106
1179,777,1015,892,776,784,772,721,162
1076,880,1015,633,885,934,771,768,184
976,999,1015,606,851,995,771,805,189
972,1016,1015,529,927,990,527,875,227
954,1042,1036,527,929,977,434,958,252
831,1206,1036,527,929,969,358,950,252
740,1294,1039,502,947,976,358,1056,252
706,1328,914,627,946,977,184,1104,252
621,1412,836,705,947,961,118,977,252
621,1412,738,803,924,928,174,977,263
604,1429,709,832,906,927,193,976,265
534,1499,697,757,993,739,381,964,318
510,1523,628,714,1105,490,630,960,340
510,1519,622,707,1122,489,609,889,342
475,1509,591,777,1128,485,613,829,336
475,1499,601,709,1196,421,677,818,336
475,1315,707,704,1279,416,682,815,323
475,1308,706,706,1278,423,682,823,302
475,1281,704,735,1278,422,683,846,302
475,1146,801,731,1320,422,683,856,302
475,1031,914,698,1292,485,683,915,342
475,1008,930,704,1293,485,683,922,383
469,870,1066,712,1213,565,683,922,383
419,920,1066,712,1198,580,683,922,406
384,955,1066,668,1242,580,683,922,470
347,992,988,746,1194,628,680,877,476
347,992,830,904,1186,636,680,906,476
132,1207,775,959,1127,695,655,906,460
128,1211,720,1014,1045,697,715,906,463
107,1219,732,1015,947,758,747,736,455
102,1224,732,1015,918,782,752,653,564
102,1179,777,1015,892,776,784,682,568
102,1076,880,1015,633,885,934,635,545
83,976,999,1015,606,851,995,598,551
136,972,1016,1015,529,927,990,528,500
107,954,1042,1036,527,929,977,520,475
66,831,1206,1036,527,929,969,517,475
66,740,1294,1039,502,947,976,382,475
66,706,1328,914,627,946,977,327,545
90,621,1412,836,705,947,961,302,568
92,621,1412,738,803,924,928,317,559
92,604,1429,709,832,906,927,317,565
198,534,1499,697,757,993,739,317,607
279,510,1523,628,714,1105,490,427,590
370,510,1519,622,707,1122,489,432,584
370,475,1509,591,777,1128,485,432,584
398,475,1499,601,709,1196,421,432,584
413,475,1315,707,704,1279,416,557,584
433,475,1308,706,706,1278,423,571,677
444,475,1281,704,735,1278,422,548,766
479,475,1146,801,731,1320,422,538,766
638,475,1031,914,698,1292,485,876,726
724,475,1008,930,704,1293,485,869,685
724,469,870,1066,712,1213,565,908,685
762,419,920,1066,712,1198,580,959,662
902,384,955,1066,668,1242,580,1144,723
903,347,992,988,746,1194,628,1191,721
903,347,992,830,904,1186,636,1160,722
903,132,1207,775,959,1127,695,1173,737
903,128,1211,720,1014,1045,697,1197,734
951,107,1219,732,1015,947,758,1247,733
1112,102,1224,732,1015,918,782,1385,624
1159,102,1179,777,1015,892,776,1384,563
1177,102,1076,880,1015,633,885,1384,563
1183,83,976,999,1015,606,851,1487,796
1123,136,972,1016,1015,529,927,1512,796
1195,107,954,1042,1036,527,929,1428,796
1443,66,831,1206,1036,527,929,1468,796
1443,66,740,1294,1039,502,947,1468,796
1443,66,706,1328,914,627,946,1468,772
1419,90,621,1412,836,705,947,1470,749
1417,92,621,1412,738,803,924,1456,740
1417,92,604,1429,709,832,906,1456,758
1311,198,534,1499,697,757,993,1456,660
1261,279,510,1523,628,714,1105,1346,649
1204,370,510,1519,622,707,1122,1341,649
1278,370,475,1509,591,777,1128,1341,649
1250,398,475,1499,601,709,1196,1341,649
1235,413,475,1315,707,704,1279,1213,649
1220,433,475,1308,706,706,1278,1191,556
1237,444,475,1281,704,735,1278,1288,468
1290,479,475,1146,801,731,1320,1338,468
1175,638,475,1031,914,698,1292,941,468
1213,724,475,1008,930,704,1293,941,468
1267,724,469,870,1066,712,1213,1017,468
1230,762,419,920,1066,712,1198,1114,468
1122,902,384,955,1066,668,1242,929,343
1173,903,347,992,988,746,1194,898,339
1266,903,347,992,830,904,1186,879,338
1383,903,132,1207,775,959,1127,866,323
1425,903,128,1211,720,1014,1045,842,323
1448,951,107,1219,732,1015,947,933,325
1409,1112,102,1224,732,1015,918,803,326
1376,1159,102,1179,777,1015,892,782,326
1399,1177,102,1076,880,1015,633,782,376
1401,1183,83,976,999,1015,606,681,334
1398,1123,136,972,1016,1015,529,656,392
1374,1195,107,954,1042,1036,527,642,456
1320,1443,66,831,1206,1036,527,591,505
1495,1443,66,740,1294,1039,502,591,505
1529,1443,66,706,1328,914,627,591,493
1589,1419,90,621,1412,836,705,608,507
1618,1417,92,621,1412,738,803,624,759
1618,1417,92,604,1429,709,832,625,772
1713,1311,198,534,1499,697,757,629,848
1689,1261,279,510,1523,628,714,629,848
1656,1204,370,510,1519,622,707,629,848
1583,1278,370,475,1509,591,777,629,848
1591,1250,398,475,1499,601,709,629,848
1593,1235,413,475,1315,707,704,629,848
1588,1220,433,475,1308,706,706,629,848
1560,1237,444,475,1281,704,735,532,847
1472,1290,479,475,1146,801,731,482,847
1428,1175,638,475,1031,914,698,482,847
1304,1213,724,475,1008,930,704,482,957
1307,1267,724,469,870,1066,712,367,957
1382,1230,762,419,920,1066,712,219,1024
1417,1122,902,384,955,1066,668,219,1024
1369,1173,903,347,992,988,746,223,1024
1313,1266,903,347,992,830,904,223,1027
1197,1383,903,132,1207,775,959,223,1076
1155,1425,903,128,1211,720,1014,223,1093
1084,1448,951,107,1219,732,1015,82,1091
962,1409,1112,102,1224,732,1015,88,1134
992,1376,1159,102,1179,777,1015,124,1273
995,1399,1177,102,1076,880,1015,124,1657
987,1401,1183,83,976,999,1015,122,1456
984,1398,1123,136,972,1016,1015,122,1398
936,1374,1195,107,954,1042,1036,134,1334
834,1320,1443,66,831,1206,1036,188,1285
659,1495,1443,66,740,1294,1039,222,1286
625,1529,1443,66,706,1328,914,501,1252
565,1589,1419,90,621,1412,836,482,1297
840,1618,1417,92,621,1412,738,465,1045
881,1618,1417,92,604,1429,709,465,1055
810,1713,1311,198,534,1499,697,461,1007
899,1689,1261,279,510,1523,628,475,1007
907,1656,1204,370,510,1519,622,531,1007
906,1583,1278,370,475,1509,591,612,1019
903,1591,1250,398,475,1499,601,617,1032
901,1593,1235,413,475,1315,707,713,1135
901,1588,1220,433,475,1308,706,831,1249
952,1560,1237,444,475,1281,704,832,1249
1009,1472,1290,479,475,1146,801,834,1249
1035,1428,1175,638,475,1031,914,1012,1249
1035,1304,1213,724,475,1008,930,1021,1139
1028,1307,1267,724,469,870,1066,1044,1160
963,1382,1230,762,419,920,1066,1062,1093
974,1417,1122,902,384,955,1066,1132,1093
1304,1369,1173,903,347,992,988,1113,1093
1268,1313,1266,903,347,992,830,1113,1092
1267,1197,1383,903,132,1207,775,1363,1044
1267,1155,1425,903,128,1211,720,1469,1087
1267,1084,1448,951,107,1219,732,1553,1087
1267,962,1409,1112,102,1224,732,1539,1043
1223,992,1376,1159,102,1179,777,1666,904
1179,995,1399,1177,102,1076,880,1748,470
1179,987,1401,1183,83,976,999,1748,469
1179,984,1398,1123,136,972,1016,1748,469
1179,936,1374,1195,107,954,1042,1736,469
1087,834,1320,1443,66,831,1206,1682,469
1196,659,1495,1443,66,740,1294,1670,468
1202,625,1529,1443,66,706,1328,1391,468
1207,565,1589,1419,90,621,1412,1391,409
912,840,1618,1417,92,621,1412,1391,409
871,881,1618,1417,92,604,1429,1390,354
847,810,1713,1311,198,534,1499,1390,326
751,899,1689,1261,279,510,1523,1376,327
771,907,1656,1204,370,510,1519,1320,658
772,906,1583,1278,370,475,1509,1239,759
767,903,1591,1250,398,475,1499,1234,776
767,901,1593,1235,413,475,1315,1138,673
767,901,1588,1220,433,475,1308,1020,560
716,952,1560,1237,444,475,1281,1022,610
659,1009,1472,1290,479,475,1146,1020,652
710,1035,1428,1175,638,475,1031,867,652
729,1035,1304,1213,724,475,1008,878,652
679,1028,1307,1267,724,469,870,860,631
668,963,1382,1230,762,419,920,842,631
590,974,1417,1122,902,384,955,772,631
256,1304,1369,1173,903,347,992,771,631
255,1268,1313,1266,903,347,992,771,629
312,1267,1197,1383,903,132,1207,527,628
312,1267,1155,1425,903,128,1211,434,575
312,1267,1084,1448,951,107,1219,358,575
479,1267,962,1409,1112,102,1224,358,586
489,1223,992,1376,1159,102,1179,184,596
530,1179,995,1399,1177,102,1076,118,613
530,1179,987,1401,1183,83,976,174,652
530,1179,984,1398,1123,136,972,193,825
544,1179,936,1374,1195,107,954,381,842
549,1087,834,1320,1443,66,831,630,842
440,1196,659,1495,1443,66,740,609,842
434,1202,625,1529,1443,66,706,613,842
429,1207,565,1589,1419,90,621,677,842
420,912,840,1618,1417,92,621,682,842
420,871,881,1618,1417,92,604,682,842
425,847,810,1713,1311,198,534,683,843
476,751,899,1689,1261,279,510,683,842
447,771,907,1656,1204,370,510,683,511
446,772,906,1583,1278,370,475,683,398
446,767,903,1591,1250,398,475,683,368
446,767,901,1593,1235,413,475,683,368
446,767,901,1588,1220,433,475,683,367
446,716,952,1560,1237,444,475,680,317
456,659,1009,1472,1290,479,475,680,275
379,710,1035,1428,1175,638,475,655,280
360,729,1035,1304,1213,724,475,715,323
360,679,1028,1307,1267,724,469,747,383
374,668,963,1382,1230,762,419,752,424
375,590,974,1417,1122,902,384,784,477
375,256,1304,1369,1173,903,347,934,481
375,255,1268,1313,1266,903,347,995,481
318,312,1267,1197,1383,903,132,990,483
318,312,1267,1155,1425,903,128,977,476
318,312,1267,1084,1448,951,107,969,476
151,479,1267,962,1409,1112,102,976,465
380,489,1223,992,1376,1159,102,977,455
352,530,1179,995,1399,1177,102,961,438
352,530,1179,987,1401,1183,83,928,493
352,530,1179,984,1398,1123,136,927,338
338,544,1179,936,1374,1195,107,739,402
333,549,1087,834,1320,1443,66,490,471
333,440,1196,659,1495,1443,66,489,522
333,434,1202,625,1529,1443,66,485,547
406,429,1207,565,1589,1419,90,421,547
409,420,912,840,1618,1417,92,416,552
509,420,871,881,1618,1417,92,423,552
615,425,847,810,1713,1311,198,422,561
592,476,751,899,1689,1261,279,422,561
624,447,771,907,1656,1204,370,485,563
624,446,772,906,1583,1278,370,485,573
680,446,767,903,1591,1250,398,565,573
690,446,767,901,1593,1235,413,580,573
690,446,767,901,1588,1220,433,580,647
690,446,716,952,1560,1237,444,628,665
680,456,659,1009,1472,1290,479,636,680
680,379,710,1035,1428,1175,638,695,675
826,360,729,1035,1304,1213,724,697,632
832,360,679,1028,1307,1267,724,758,572
856,374,668,963,1382,1230,762,782,539
855,375,590,974,1417,1122,902,776,486
873,375,256,1304,1369,1173,903,885,482
873,375,255,1268,1313,1266,903,851,520
893,318,312,1267,1197,1383,903,927,518
937,318,312,1267,1155,1425,903,929,542
946,318,312,1267,1084,1448,951,929,569
946,151,479,1267,962,1409,1112,947,593
716,380,489,1223,992,1376,1159,946,593
707,352,530,1179,995,1399,1177,947,593
826,352,530,1179,987,1401,1183,924,499
1158,352,530,1179,984,1398,1123,906,607
1221,338,544,1179,936,1374,1195,993,619
1252,333,549,1087,834,1320,1443,1105,666
1270,333,440,1196,659,1495,1443,1122,671
1373,333,434,1202,625,1529,1443,1128,668
1403,406,429,1207,565,1589,1419,1196,668
1452,409,420,912,840,1618,1417,1279,699
1500,509,420,871,881,1618,1417,1278,699
1412,615,425,847,810,1713,1311,1278,689
1394,592,476,751,899,1689,1261,1320,689
1362,624,447,771,907,1656,1204,1292,687
1362,624,446,772,906,1583,1278,1293,677
1306,680,446,767,903,1591,1250,1213,677
1296,690,446,767,901,1593,1235,1198,689
1296,690,446,767,901,1588,1220,1242,680
1296,690,446,716,952,1560,1237,1194,667
1296,680,456,659,1009,1472,1290,1186,660
1296,680,379,710,1035,1428,1175,1127,680
1150,826,360,729,1035,1304,1213,1045,680
1144,832,360,679,1028,1307,1267,947,680
1106,856,374,668,963,1382,1230,918,672
1106,855,375,590,974,1417,1122,892,672
1088,873,375,256,1304,1369,1173,633,672
1088,873,375,255,1268,1313,1266,606,634
1090,893,318,312,1267,1197,1383,529,642
1047,937,318,312,1267,1155,1425,527,645
1040,946,318,312,1267,1084,1448,527,629
1108,946,151,479,1267,962,1409,502,606
1111,716,380,489,1223,992,1376,627,640
1108,707,352,530,1179,995,1399,705,704
989,826,352,530,1179,987,1401,803,721
657,1158,352,530,1179,984,1398,832,595
610,1221,338,544,1179,936,1374,757,502
580,1252,333,549,1087,834,1320,714,386
667,1270,333,440,1196,659,1495,707,336
588,1373,333,434,1202,625,1529,777,314
546,1403,406,429,1207,565,1589,709,314
497,1452,409,420,912,840,1618,704,278
389,1500,509,420,871,881,1618,706,278
367,1412,615,425,847,810,1713,735,278
411,1394,592,476,751,899,1689,731,319
430,1362,624,447,771,907,1656,698,319
430,1362,624,446,772,906,1583,704,319
434,1306,680,446,767,903,1591,712,319
448,1296,690,446,767,901,1593,712,307
534,1296,690,446,767,901,1588,668,247
654,1296,690,446,716,952,1560,746,374
683,1296,680,456,659,1009,1472,904,374
690,1296,680,379,710,1035,1428,959,354
694,1150,826,360,729,1035,1304,1014,380
748,1144,832,360,679,1028,1307,1015,387
803,1106,856,374,668,963,1382,1015,387
803,1106,855,375,590,974,1417,1015,387
815,1088,873,375,256,1304,1369,1015,387
815,1088,873,375,255,1268,1313,1015,391
793,1090,893,318,312,1267,1197,1015,384
792,1047,937,318,312,1267,1155,1036,357
790,1040,946,318,312,1267,1084,1036,346
722,1108,946,151,479,1267,962,1039,345
746,1111,716,380,489,1223,992,914,311
780,1108,707,352,530,1179,995,836,247
991,989,826,352,530,1179,987,738,230
994,657,1158,352,530,1179,984,709,230
978,610,1221,338,544,1179,936,697,230
1049,580,1252,333,549,1087,834,628,230
1086,667,1270,333,440,1196,659,622,224
1304,588,1373,333,434,1202,625,591,224
1243,546,1403,406,429,1207,565,601,225
1240,497,1452,409,420,912,840,707,246
1200,389,1500,509,420,871,881,706,258
1199,367,1412,615,425,847,810,704,270
1145,411,1394,592,476,751,899,801,229
1126,430,1362,624,447,771,907,914,239
1126,430,1362,624,446,772,906,930,239
1122,434,1306,680,446,767,903,1066,240
1108,448,1296,690,446,767,901,1066,431
1022,534,1296,690,446,767,901,1066,444
902,654,1296,690,446,716,952,988,339
873,683,1296,680,456,659,1009,830,427
866,690,1296,680,379,710,1035,775,433
884,694,1150,826,360,729,1035,720,417
830,748,1144,832,360,679,1028,732,446
775,803,1106,856,374,668,963,732,446
775,803,1106,855,375,590,974,777,446
763,815,1088,873,375,256,1304,880,446
776,815,1088,873,375,255,1268,999,442
835,793,1090,893,318,312,1267,1016,441
835,792,1047,937,318,312,1267,1042,464
914,790,1040,946,318,312,1267,1206,486
1079,722,1108,946,151,479,1267,1294,515
1071,746,1111,716,380,489,1223,1328,522
1087,780,1108,707,352,530,1179,1412,674
920,991,989,826,352,530,1179,1412,674
917,994,657,1158,352,530,1179,1429,675
917,978,610,1221,338,544,1179,1499,687
846,1049,580,1252,333,549,1087,1523,691
704,1086,667,1270,333,440,1196,1519,762
463,1304,588,1373,333,434,1202,1509,822
513,1243,546,1403,406,429,1207,1499,832
715,1240,497,1452,409,420,912,1315,817
786,1200,389,1500,509,420,871,1308,805
812,1199,367,1412,615,425,847,1281,793
863,1145,411,1394,592,476,751,1146,793
892,1126,430,1362,624,447,771,1031,783
1008,1126,430,1362,624,446,772,1008,783
1018,1122,434,1306,680,446,767,870,782
1018,1108,448,1296,690,446,767,920,591
1022,1022,534,1296,690,446,767,955,573
1055,902,654,1296,690,446,716,992,591
1231,873,683,1296,680,456,659,992,516
1254,866,690,1296,680,379,710,1207,510
1232,884,694,1150,826,360,729,1211,500
1251,830,748,1144,832,360,679,1219,634
1251,775,803,1106,856,374,668,1224,717
1256,775,803,1106,855,375,590,1179,721
1327,763,815,1088,873,375,256,1076,768
1358,776,815,1088,873,375,255,976,805
1299,835,793,1090,893,318,312,972,875
1306,835,792,1047,937,318,312,954,958
1233,914,790,1040,946,318,312,831,950
1068,1079,722,1108,946,151,479,740,1056
1040,1071,746,1111,716,380,489,706,1104
989,1087,780,1108,707,352,530,621,977
945,920,991,989,826,352,530,621,977
977,917,994,657,1158,352,530,604,976
1094,917,978,610,1221,338,544,534,964
1112,846,1049,580,1252,333,549,510,960
1112,704,1086,667,1270,333,440,510,889
1158,463,1304,588,1373,333,434,475,829
1108,513,1243,546,1403,406,429,475,818
917,715,1240,497,1452,409,420,475,815
852,786,1200,389,1500,509,420,475,823
888,812,1199,367,1412,615,425,475,846
930,863,1145,411,1394,592,476,475,856
927,892,1126,430,1362,624,447,475,915
811,1008,1126,430,1362,624,446,475,922
801,1018,1122,434,1306,680,446,469,922
803,1018,1108,448,1296,690,446,419,922
857,1022,1022,534,1296,690,446,384,922
825,1055,902,654,1296,690,446,347,877
696,1231,873,683,1296,680,456,347,906
673,1254,866,690,1296,680,379,132,906
685,1232,884,694,1150,826,360,128,906
674,1251,830,748,1144,832,360,107,736
674,1251,775,803,1106,856,374,102,653
669,1256,775,803,1106,855,375,102,682
598,1327,763,815,1088,873,375,102,635
716,1358,776,815,1088,873,375,83,598
724,1299,835,793,1090,893,318,136,528
730,1306,835,792,1047,937,318,107,520
747,1233,914,790,1040,946,318,66,517
747,1068,1079,722,1108,946,151,66,382
747,1040,1071,746,1111,716,380,66,327
747,989,1087,780,1108,707,352,90,302
747,945,920,991,989,826,352,92,317
715,977,917,994,657,1158,352,92,317
598,1094,917,978,610,1221,338,198,317
579,1112,846,1049,580,1252,333,279,427
