Accum_y-0,T-1,T-2,T-3,Accum_y-1,Accum_y-2,Accum_y-3
948,1355,1073,1062,1600,590,1168
1147,1303,1128,947,1671,633,1240
1391,1297,1134,946,1671,611,1339
1343,1228,1205,993,1691,611,1360
1240,1244,1292,993,1641,628,1391
1221,1164,1391,805,1668,665,1391
1222,1110,1271,979,1615,680,1382
1104,1242,1161,1110,1602,675,1315
1070,1276,1055,1216,1451,635,1184
1056,1290,1050,1221,1158,589,1135
1020,1181,1195,1221,1037,582,1141
898,1251,1247,1211,1006,588,1142
881,1263,1252,1211,1001,592,1169
868,1249,1231,1259,1001,590,1242
871,1247,1226,1263,982,607,1123
851,1271,1235,1079,865,582,1160
863,1272,1142,1160,705,490,1229
868,1240,1159,1174,705,487,1139
954,1227,1172,1147,719,487,1021
1036,1157,1242,1108,727,486,1021
1124,1046,1354,1108,719,486,1019
1188,903,1467,1137,691,486,962
1172,962,1467,1137,510,530,867
1200,918,1550,1147,341,526,823
1205,884,1616,1147,260,473,815
1197,854,1650,1133,199,536,814
1182,869,1643,1138,284,536,785
1182,869,1642,941,293,536,785
1181,870,1483,1098,286,536,772
1051,946,1503,952,279,536,763
1036,939,1409,1081,295,505,622
1092,948,1355,1073,295,458,540
999,1147,1303,1128,219,438,468
839,1391,1297,1134,219,468,369
907,1343,1228,1205,220,519,348
956,1240,1244,1292,248,549,320
985,1221,1164,1391,301,514,320
987,1222,1110,1271,302,466,320
952,1104,1242,1161,389,466,320
952,1070,1276,1055,389,467,320
1144,1056,1290,1050,411,462,320
1147,1020,1181,1195,433,456,313
1147,898,1251,1247,443,437,308
1147,881,1263,1252,511,434,281
1157,868,1249,1231,582,439,208
1154,871,1247,1226,584,426,204
1141,851,1271,1235,700,457,114
1128,863,1272,1142,710,511,18
1123,868,1240,1159,710,581,11
1051,954,1227,1172,696,640,20
980,1036,1157,1242,688,720,44
924,1124,1046,1354,686,733,44
859,1188,903,1467,726,743,40
817,1172,962,1467,754,696,38
744,1200,918,1550,754,611,38
707,1205,884,1616,754,565,38
729,1197,854,1650,844,494,59
769,1182,869,1643,807,546,60
769,1182,869,1642,794,604,61
820,1181,870,1483,934,683,80
897,1051,946,1503,937,744,281
874,1036,939,1409,921,761,322
823,1092,948,1355,921,761,364
753,999,1147,1303,920,745,496
727,839,1391,1297,938,744,625
670,907,1343,1228,916,707,625
668,956,1240,1244,890,694,620
708,985,1221,1164,797,692,625
758,987,1222,1110,793,691,626
780,952,1104,1242,706,691,628
851,952,1070,1276,728,690,629
717,1144,1056,1290,706,690,631
723,1147,1020,1181,684,690,631
794,1147,898,1251,675,690,631
819,1147,881,1263,610,710,631
815,1157,868,1249,539,710,631
923,1154,871,1247,537,708,632
1135,1141,851,1271,420,705,635
1167,1128,863,1272,409,692,635
1219,1123,868,1240,410,648,655
1280,1051,954,1227,485,589,646
1305,980,1036,1157,563,525,622
1272,924,1124,1046,572,539,627
1285,859,1188,903,555,543,629
1404,817,1172,962,527,636,629
1400,744,1200,918,655,636,629
1400,707,1205,884,719,636,629
1378,729,1197,854,645,636,608
1338,769,1182,869,598,584,607
1355,769,1182,869,597,533,650
1322,820,1181,870,493,473,895
1341,897,1051,946,503,413,809
1375,874,1036,939,525,396,800
1426,823,1092,948,525,402,892
1424,753,999,1147,525,462,856
1374,727,839,1391,507,433,729
1441,670,907,1343,506,419,782
1452,668,956,1240,504,381,813
1384,708,985,1221,565,395,813
1331,758,987,1222,595,511,815
1309,780,952,1104,651,555,813
1336,851,952,1070,673,774,815
1330,717,1144,1056,710,787,926
1334,723,1147,1020,780,787,927
1263,794,1147,898,781,787,975
1263,819,1147,881,778,767,1042
1267,815,1157,868,781,762,1042
1161,923,1154,871,781,784,1119
952,1135,1141,851,782,789,1123
920,1167,1128,863,782,773,1123
868,1219,1123,868,860,773,1103
1064,1280,1051,954,785,773,1105
1087,1305,980,1036,707,757,1114
1117,1272,924,1124,698,731,1245
1123,1285,859,1188,675,712,1385
1057,1404,817,1172,675,619,1423
1209,1400,744,1200,561,619,1423
1209,1400,707,1205,497,619,1423
1209,1378,729,1197,472,685,1450
1288,1338,769,1182,468,685,1519
1271,1355,769,1182,518,678,1475
1253,1322,820,1181,482,661,1211
1157,1341,897,1051,506,663,1097
1123,1375,874,1036,542,668,1069
1058,1426,823,1092,546,693,937
1021,1424,753,999,551,626,841
1013,1374,727,839,551,626,839
929,1441,670,907,551,675,786
871,1452,668,956,554,681,755
870,1384,708,985,579,673,750
870,1331,758,987,550,595,747
881,1309,780,952,494,551,747
787,1336,851,952,450,332,744
779,1330,717,1144,438,319,631
769,1334,723,1147,389,327,630
785,1263,794,1147,409,368,582
760,1263,819,1147,473,369,515
750,1267,815,1157,470,367,515
748,1161,923,1154,591,343,437
745,952,1135,1141,594,311,430
745,920,1167,1128,594,286,430
745,868,1219,1123,523,260,430
474,1064,1280,1051,557,260,448
415,1087,1305,980,590,260,454
385,1117,1272,924,591,259,369
366,1123,1285,859,607,293,460
312,1057,1404,817,624,293,430
157,1209,1400,744,756,316,431
157,1209,1400,707,756,316,553
159,1209,1378,729,756,250,526
90,1288,1338,769,756,285,513
117,1271,1355,769,769,396,513
117,1253,1322,820,809,443,513
117,1157,1341,897,997,487,512
117,1123,1375,874,940,488,512
208,1058,1426,823,936,517,620
222,1021,1424,753,931,540,620
222,1013,1374,727,938,540,628
356,929,1441,670,947,491,628
364,871,1452,668,944,485,644
364,870,1384,708,858,492,676
364,870,1331,758,857,822,680
353,881,1309,780,857,822,732
666,787,1336,851,857,822,756
678,779,1330,717,832,822,771
748,769,1334,723,811,814,775
733,785,1263,794,789,773,776
733,760,1263,819,725,770,776
733,750,1267,815,725,779,776
733,748,1161,923,607,813,776
733,745,952,1135,603,812,776
733,745,920,1167,609,812,776
733,745,868,1219,610,812,776
733,474,1064,1280,618,812,764
757,415,1087,1305,585,930,749
791,385,1117,1272,584,1024,716
791,366,1123,1285,568,991,485
791,312,1057,1404,551,1016,477
793,157,1209,1400,405,1053,514
793,157,1209,1400,486,1053,410
791,159,1209,1378,717,1053,410
781,90,1288,1338,717,1018,354
754,117,1271,1355,896,907,354
772,117,1253,1322,883,858,354
929,117,1157,1341,667,1022,354
937,117,1123,1375,887,1062,410
846,208,1058,1426,920,1003,301
832,222,1021,1424,1176,980,314
854,222,1013,1374,1208,980,339
721,356,929,1441,1211,980,356
759,364,871,1452,1219,1190,360
1039,364,870,1384,1328,1177,424
1156,364,870,1331,1364,809,421
1165,353,881,1309,1402,824,391
848,666,787,1336,1415,824,454
834,678,779,1330,1415,824,543
820,748,769,1334,1415,824,540
890,733,785,1263,1415,824,539
893,733,760,1263,1415,824,539
893,733,750,1267,1415,826,539
893,733,748,1161,1412,792,539
909,733,745,952,1562,792,552
909,733,745,920,1588,792,552
909,733,745,868,1596,792,552
909,733,474,1064,1758,792,544
885,757,415,1087,1816,674,544
851,791,385,1117,1837,580,526
851,791,366,1123,1971,579,587
851,791,312,1057,1971,554,587
849,793,157,1209,1971,494,549
849,793,157,1209,1934,494,560
853,791,159,1209,1703,494,603
902,781,90,1288,1703,510,604
930,754,117,1271,1461,523,605
947,772,117,1253,1434,561,605
856,929,117,1157,1425,354,605
1001,937,117,1123,1209,323,545
1002,846,208,1058,1205,332,544
1003,832,222,1021,949,392,531
993,854,222,1013,910,400,498
992,721,356,929,898,400,481
946,759,364,871,890,190,461
666,1039,364,870,781,190,365
549,1156,364,870,745,265,364
540,1165,353,881,707,254,342
589,848,666,787,694,326,255
551,834,678,779,694,326,151
525,820,748,769,807,384,150
458,890,733,785,967,384,150
455,893,733,760,1123,384,150
455,893,733,750,1123,373,228
455,893,733,748,1123,373,258
439,909,733,745,973,373,246
439,909,733,745,941,373,326
439,909,733,745,924,406,326
439,909,733,474,820,730,326
439,885,757,415,774,731,326
439,851,791,385,754,731,326
439,851,791,366,620,731,263
454,851,791,312,620,731,263
469,849,793,157,620,731,263
469,849,793,157,678,731,236
465,853,791,159,793,731,376
527,902,781,90,794,715,486
569,930,754,117,799,702,491
535,947,772,117,799,664,534
647,856,929,117,987,660,534
519,1001,937,117,982,645,598
545,1002,846,208,953,635,603
574,1003,832,222,953,575,626
568,993,854,222,953,567,654
575,992,721,356,953,567,655
577,946,759,364,963,567,1015
709,666,1039,364,963,567,1042
711,549,1156,364,963,492,1138
794,540,1165,353,966,567,1149
782,589,848,666,1150,495,1164
778,551,834,678,1162,546,1164
745,525,820,748,1050,488,1164
1020,458,890,733,917,489,1164
1022,455,893,733,800,532,1164
1024,455,893,733,800,579,1086
1024,455,893,733,802,621,1056
1024,439,909,733,802,647,1055
1024,439,909,733,805,648,975
1024,439,909,733,805,630,975
1123,439,909,733,723,368,991
1123,439,885,757,713,380,1045
1123,439,851,791,910,411,1107
1158,439,851,791,912,554,1109
1143,454,851,791,1092,688,1140
1203,469,849,793,1102,705,1140
1372,469,849,793,1062,813,1200
1419,465,853,791,947,838,1041
1309,527,902,781,946,898,930
1241,569,930,754,993,899,924
1272,535,947,772,993,899,968
1114,647,856,929,805,899,968
1096,519,1001,937,979,933,918
1069,545,1002,846,1110,946,913
1039,574,1003,832,1216,948,958
1034,568,993,854,1221,952,976
1027,575,992,721,1221,952,981
1025,577,946,759,1211,952,621
901,709,666,1039,1211,952,665
904,711,549,1156,1259,952,573
821,794,540,1165,1263,873,562
784,782,589,848,1079,873,578
819,778,551,834,1160,822,594
819,745,525,820,1174,822,594
541,1020,458,890,1147,834,594
553,1022,455,893,1108,791,595
552,1024,455,893,1108,829,651
598,1024,455,893,1137,796,873
616,1024,439,909,1137,936,1187
616,1024,439,909,1147,944,1353
616,1024,439,909,1147,929,1417
529,1123,439,909,1133,867,1445
530,1123,439,885,1138,854,1765
530,1123,439,851,941,823,1795
495,1158,439,851,1098,748,1853
519,1143,454,851,952,618,2031
444,1203,469,849,1081,613,2130
275,1372,469,849,1073,720,2088
228,1419,465,853,1128,696,2086
227,1309,527,902,1134,636,2089
225,1241,569,930,1205,663,2089
247,1272,535,947,1292,667,2008
356,1114,647,856,1391,667,2008
502,1096,519,1001,1271,636,2038
505,1069,545,1002,1161,657,2069
505,1039,574,1003,1055,677,2017
504,1034,568,993,1050,691,1971
527,1027,575,992,1195,691,1965
527,1025,577,946,1247,691,1966
520,901,709,666,1252,693,1940
515,904,711,549,1231,693,1956
515,821,794,540,1226,698,1986
515,784,782,589,1235,700,1955
480,819,778,551,1142,700,1939
480,819,745,525,1159,705,1940
479,541,1020,458,1172,696,1940
465,553,1022,455,1242,696,1939
535,552,1024,455,1354,614,1883
494,598,1024,455,1467,614,1661
512,616,1024,439,1467,470,1347
551,616,1024,439,1550,469,1181
611,616,1024,439,1616,469,1182
631,529,1123,439,1650,481,1139
631,530,1123,439,1643,481,765
713,530,1123,439,1642,481,683
796,495,1158,439,1483,413,624
788,519,1143,454,1503,415,415
801,444,1203,469,1409,414,316
812,275,1372,469,1355,221,296
856,228,1419,465,1303,226,274
898,227,1309,527,1297,226,293
898,225,1241,569,1228,200,293
844,247,1272,535,1244,246,291
715,356,1114,647,1164,259,291
562,502,1096,519,1110,312,281
559,505,1069,545,1242,291,255
559,505,1039,574,1276,420,279
559,504,1034,568,1290,695,330
536,527,1027,575,1181,816,343
536,527,1025,577,1251,847,355
535,520,901,709,1263,850,311
535,515,904,711,1249,850,295
535,515,821,794,1247,864,265
535,515,784,782,1271,980,290
537,480,819,778,1272,1141,382
537,480,819,745,1240,1136,384
552,479,541,1020,1227,1132,384
564,465,553,1022,1157,1132,385
493,535,552,1024,1046,1139,385
496,494,598,1024,903,1158,390
547,512,616,1024,962,1317,393
508,551,616,1024,918,1478,482
496,611,616,1024,884,1559,516
609,631,529,1123,854,1617,523
763,631,530,1123,869,1620,523
681,713,530,1123,869,1625,513
598,796,495,1158,870,1632,512
582,788,519,1143,946,1633,512
569,801,444,1203,939,1622,543
558,812,275,1372,948,1600,590
514,856,228,1419,1147,1671,633
472,898,227,1309,1391,1671,611
472,898,225,1241,1343,1691,611
472,844,247,1272,1240,1641,628
472,715,356,1114,1221,1668,665
472,562,502,1096,1222,1615,680
472,559,505,1069,1104,1602,675
472,559,505,1039,1070,1451,635
472,559,504,1034,1056,1158,589
472,536,527,1027,1020,1037,582
472,536,527,1025,898,1006,588
507,535,520,901,881,1001,592
517,535,515,904,868,1001,590
517,535,515,821,871,982,607
517,535,515,784,851,865,582
563,537,480,819,863,705,490
586,537,480,819,868,705,487
573,552,479,541,954,719,487
572,564,465,553,1036,727,486
650,493,535,552,1124,719,486
701,496,494,598,1188,691,486
650,547,512,616,1172,510,530
767,508,551,616,1200,341,526
777,496,611,616,1205,260,473
642,609,631,529,1197,199,536
487,763,631,530,1182,284,536
487,681,713,530,1182,293,536
490,598,796,495,1181,286,536
491,582,788,519,1051,279,536
491,569,801,444,1036,295,505
491,558,812,275,1092,295,458
495,514,856,228,999,219,438
541,472,898,227,839,219,468
546,472,898,225,907,220,519
592,472,844,247,956,248,549
607,472,715,356,985,301,514
870,472,562,502,987,302,466
925,472,559,505,952,389,466
980,472,559,505,952,389,467
1012,472,559,504,1144,411,462
1212,472,536,527,1147,433,456
1216,472,536,527,1147,443,437
1181,507,535,520,1147,511,434
1171,517,535,515,1157,582,439
1171,517,535,515,1154,584,426
1211,517,535,515,1141,700,457
1275,563,537,480,1128,710,511
1382,586,537,480,1123,710,581
1380,573,552,479,1051,696,640
1419,572,564,465,980,688,720
1435,650,493,535,924,686,733
1402,701,496,494,859,726,743
1469,650,547,512,817,754,696
1491,767,508,551,744,754,611
1457,777,496,611,707,754,565
1448,642,609,631,729,844,494
1448,487,763,631,769,807,546
1448,487,681,713,769,794,604
1445,490,598,796,820,934,683
1444,491,582,788,897,937,744
1444,491,569,801,874,921,761
1469,491,558,812,823,921,761
1479,495,514,856,753,920,745
1433,541,472,898,727,938,744
1428,546,472,898,670,916,707
1382,592,472,844,668,890,694
1367,607,472,715,708,797,692
1105,870,472,562,758,793,691
1050,925,472,559,780,706,691
1091,980,472,559,851,728,690
1059,1012,472,559,717,706,690
859,1212,472,536,723,684,690
855,1216,472,536,794,675,690
1089,1181,507,535,819,610,710
1246,1171,517,535,815,539,710
1349,1171,517,535,923,537,708
1368,1211,517,535,1135,420,705
1260,1275,563,537,1167,409,692
1130,1382,586,537,1219,410,648
1130,1380,573,552,1280,485,589
1080,1419,572,564,1305,563,525
986,1435,650,493,1272,572,539
960,1402,701,496,1285,555,543
857,1469,650,547,1404,527,636
718,1491,767,508,1400,655,636
694,1457,777,496,1400,719,636
693,1448,642,609,1378,645,636
693,1448,487,763,1338,598,584
693,1448,487,681,1355,597,533
693,1445,490,598,1322,493,473
693,1444,491,582,1341,503,413
693,1444,491,569,1375,525,396
668,1469,491,558,1426,525,402
654,1479,495,514,1424,525,462
654,1433,541,472,1374,507,433
654,1428,546,472,1441,506,419
654,1382,592,472,1452,504,381
654,1367,607,472,1384,565,395
653,1105,870,472,1331,595,511
653,1050,925,472,1309,651,555
585,1091,980,472,1336,673,774
646,1059,1012,472,1330,710,787
706,859,1212,472,1334,780,787
708,855,1216,472,1263,781,787
530,1089,1181,507,1263,778,767
433,1246,1171,517,1267,781,762
330,1349,1171,517,1161,781,784
271,1368,1211,517,952,782,789
267,1260,1275,563,920,782,773
267,1130,1382,586,868,860,773
267,1130,1380,573,1064,785,773
267,1080,1419,572,1087,707,757
295,986,1435,650,1117,698,731
328,960,1402,701,1123,675,712
393,857,1469,650,1057,675,619
405,718,1491,767,1209,561,619
430,694,1457,777,1209,497,619
465,693,1448,642,1209,472,685
466,693,1448,487,1288,468,685
498,693,1448,487,1271,518,678
750,693,1445,490,1253,482,661
809,693,1444,491,1157,506,663
818,693,1444,491,1123,542,668
818,668,1469,491,1058,546,693
818,654,1479,495,1021,551,626
818,654,1433,541,1013,551,626
818,654,1428,546,929,551,675
820,654,1382,592,871,554,681
820,654,1367,607,870,579,673
833,653,1105,870,870,550,595
869,653,1050,925,881,494,551
841,585,1091,980,787,450,332
780,646,1059,1012,779,438,319
720,706,859,1212,769,389,327
827,708,855,1216,785,409,368
771,530,1089,1181,760,473,369
711,433,1246,1171,750,470,367
711,330,1349,1171,748,591,343
727,271,1368,1211,745,594,311
739,267,1260,1275,745,594,286
745,267,1130,1382,745,523,260
756,267,1130,1380,474,557,260
767,267,1080,1419,415,590,260
739,295,986,1435,385,591,259
711,328,960,1402,366,607,293
646,393,857,1469,312,624,293
634,405,718,1491,157,756,316
609,430,694,1457,157,756,316
574,465,693,1448,159,756,250
573,466,693,1448,90,756,285
559,498,693,1448,117,769,396
382,750,693,1445,117,809,443
334,809,693,1444,117,997,487
461,818,693,1444,117,940,488
461,818,668,1469,208,936,517
465,818,654,1479,222,931,540
488,818,654,1433,222,938,540
504,818,654,1428,356,947,491
517,820,654,1382,364,944,485
523,820,654,1367,364,858,492
510,833,653,1105,364,857,822
474,869,653,1050,353,857,822
476,841,585,1091,666,857,822
476,780,646,1059,678,832,822
476,720,706,859,748,811,814
367,827,708,855,733,789,773
367,771,530,1089,733,725,770
367,711,433,1246,733,725,779
367,711,330,1349,733,607,813
351,727,271,1368,733,603,812
339,739,267,1260,733,609,812
333,745,267,1130,733,610,812
322,756,267,1130,733,618,812
311,767,267,1080,757,585,930
311,739,295,986,791,584,1024
330,711,328,960,791,568,991
330,646,393,857,791,551,1016
330,634,405,718,793,405,1053
340,609,430,694,793,486,1053
408,574,465,693,791,717,1053
492,573,466,693,781,717,1018
474,559,498,693,754,896,907
415,382,750,693,772,883,858
406,334,809,693,929,667,1022
270,461,818,693,937,887,1062
270,461,818,668,846,920,1003
274,465,818,654,832,1176,980
465,488,818,654,854,1208,980
449,504,818,654,721,1211,980
436,517,820,654,759,1219,1190
524,523,820,654,1039,1328,1177
538,510,833,653,1156,1364,809
541,474,869,653,1165,1402,824
539,476,841,585,848,1415,824
561,476,780,646,834,1415,824
561,476,720,706,820,1415,824
561,367,827,708,890,1415,824
561,367,771,530,893,1415,824
561,367,711,433,893,1415,826
561,367,711,330,893,1412,792
564,351,727,271,909,1562,792
569,339,739,267,909,1588,792
571,333,745,267,909,1596,792
571,322,756,267,909,1758,792
571,311,767,267,885,1816,674
571,311,739,295,851,1837,580
547,330,711,328,851,1971,579
557,330,646,393,851,1971,554
598,330,634,405,849,1971,494
605,340,609,430,849,1934,494
600,408,574,465,853,1703,494
555,492,573,466,902,1703,510
593,474,559,498,930,1461,523
577,415,382,750,947,1434,561
594,406,334,809,856,1425,354
594,270,461,818,1001,1209,323
596,270,461,818,1002,1205,332
622,274,465,818,1003,949,392
466,465,488,818,993,910,400
469,449,504,818,992,898,400
467,436,517,820,946,890,190
373,524,523,820,666,781,190
359,538,510,833,549,745,265
356,541,474,869,540,707,254
356,539,476,841,589,694,326
334,561,476,780,551,694,326
334,561,476,720,525,807,384
363,561,367,827,458,967,384
371,561,367,771,455,1123,384
424,561,367,711,455,1123,373
427,561,367,711,455,1123,373
464,564,351,727,439,973,373
542,569,339,739,439,941,373
544,571,333,745,439,924,406
663,571,322,756,439,820,730
956,571,311,767,439,774,731
967,571,311,739,439,754,731
1206,547,330,711,439,620,731
1196,557,330,646,454,620,731
1155,598,330,634,469,620,731
1138,605,340,609,469,678,731
1075,600,408,574,465,793,731
1055,555,492,573,527,794,715
1043,593,474,559,569,799,702
1043,577,415,382,535,799,664
1024,594,406,334,647,987,660
1024,594,270,461,519,982,645
1022,596,270,461,545,953,635
989,622,274,465,574,953,575
