Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,Accum_y-1
783,239,319,677,573,398,759,1019,848,649,236
782,240,319,677,573,368,776,1032,848,649,217
591,431,307,689,573,368,673,1135,848,649,216
573,444,247,680,647,367,560,1249,848,556,216
591,339,374,667,665,317,610,1249,847,468,216
516,427,374,660,680,275,652,1249,847,468,187
510,433,354,680,675,280,652,1249,847,468,190
500,417,380,680,632,323,652,1139,957,468,129
634,446,387,680,572,383,631,1160,957,468,106
717,446,387,672,539,424,631,1093,1024,468,106
721,446,387,672,486,477,631,1093,1024,343,162
768,446,387,672,482,481,631,1093,1024,339,184
805,442,391,634,520,481,629,1092,1027,338,189
875,441,384,642,518,483,628,1044,1076,323,227
958,464,357,645,542,476,575,1087,1093,323,252
950,486,346,629,569,476,575,1087,1091,325,252
1056,515,345,606,593,465,586,1043,1134,326,252
1104,522,311,640,593,455,596,904,1273,326,252
977,674,247,704,593,438,613,470,1657,376,252
977,674,230,721,499,493,652,469,1456,334,263
976,675,230,595,607,338,825,469,1398,392,265
964,687,230,502,619,402,842,469,1334,456,318
960,691,230,386,666,471,842,469,1285,505,340
889,762,224,336,671,522,842,468,1286,505,342
829,822,224,314,668,547,842,468,1252,493,336
818,832,225,314,668,547,842,409,1297,507,336
815,817,246,278,699,552,842,409,1045,759,323
823,805,258,278,699,552,842,354,1055,772,302
846,793,270,278,689,561,843,326,1007,848,302
856,793,229,319,689,561,842,327,1007,848,302
915,783,239,319,687,563,511,658,1007,848,342
922,783,239,319,677,573,398,759,1019,848,383
922,782,240,319,677,573,368,776,1032,848,383
922,591,431,307,689,573,368,673,1135,848,406
922,573,444,247,680,647,367,560,1249,848,470
877,591,339,374,667,665,317,610,1249,847,476
906,516,427,374,660,680,275,652,1249,847,476
906,510,433,354,680,675,280,652,1249,847,460
906,500,417,380,680,632,323,652,1139,957,463
736,634,446,387,680,572,383,631,1160,957,455
653,717,446,387,672,539,424,631,1093,1024,564
682,721,446,387,672,486,477,631,1093,1024,568
635,768,446,387,672,482,481,631,1093,1024,545
598,805,442,391,634,520,481,629,1092,1027,551
528,875,441,384,642,518,483,628,1044,1076,500
520,958,464,357,645,542,476,575,1087,1093,475
517,950,486,346,629,569,476,575,1087,1091,475
382,1056,515,345,606,593,465,586,1043,1134,475
327,1104,522,311,640,593,455,596,904,1273,545
302,977,674,247,704,593,438,613,470,1657,568
317,977,674,230,721,499,493,652,469,1456,559
317,976,675,230,595,607,338,825,469,1398,565
317,964,687,230,502,619,402,842,469,1334,607
427,960,691,230,386,666,471,842,469,1285,590
432,889,762,224,336,671,522,842,468,1286,584
432,829,822,224,314,668,547,842,468,1252,584
432,818,832,225,314,668,547,842,409,1297,584
557,815,817,246,278,699,552,842,409,1045,584
571,823,805,258,278,699,552,842,354,1055,677
548,846,793,270,278,689,561,843,326,1007,766
538,856,793,229,319,689,561,842,327,1007,766
876,915,783,239,319,687,563,511,658,1007,726
869,922,783,239,319,677,573,398,759,1019,685
908,922,782,240,319,677,573,368,776,1032,685
959,922,591,431,307,689,573,368,673,1135,662
1144,922,573,444,247,680,647,367,560,1249,723
1191,877,591,339,374,667,665,317,610,1249,721
1160,906,516,427,374,660,680,275,652,1249,722
1173,906,510,433,354,680,675,280,652,1249,737
1197,906,500,417,380,680,632,323,652,1139,734
1247,736,634,446,387,680,572,383,631,1160,733
1385,653,717,446,387,672,539,424,631,1093,624
1384,682,721,446,387,672,486,477,631,1093,563
1384,635,768,446,387,672,482,481,631,1093,563
1487,598,805,442,391,634,520,481,629,1092,796
1512,528,875,441,384,642,518,483,628,1044,796
1428,520,958,464,357,645,542,476,575,1087,796
1468,517,950,486,346,629,569,476,575,1087,796
1468,382,1056,515,345,606,593,465,586,1043,796
1468,327,1104,522,311,640,593,455,596,904,772
1470,302,977,674,247,704,593,438,613,470,749
1456,317,977,674,230,721,499,493,652,469,740
1456,317,976,675,230,595,607,338,825,469,758
1456,317,964,687,230,502,619,402,842,469,660
1346,427,960,691,230,386,666,471,842,469,649
1341,432,889,762,224,336,671,522,842,468,649
1341,432,829,822,224,314,668,547,842,468,649
1341,432,818,832,225,314,668,547,842,409,649
1213,557,815,817,246,278,699,552,842,409,649
1191,571,823,805,258,278,699,552,842,354,556
1288,548,846,793,270,278,689,561,843,326,468
1338,538,856,793,229,319,689,561,842,327,468
941,876,915,783,239,319,687,563,511,658,468
941,869,922,783,239,319,677,573,398,759,468
1017,908,922,782,240,319,677,573,368,776,468
1114,959,922,591,431,307,689,573,368,673,468
929,1144,922,573,444,247,680,647,367,560,343
898,1191,877,591,339,374,667,665,317,610,339
879,1160,906,516,427,374,660,680,275,652,338
866,1173,906,510,433,354,680,675,280,652,323
842,1197,906,500,417,380,680,632,323,652,323
933,1247,736,634,446,387,680,572,383,631,325
803,1385,653,717,446,387,672,539,424,631,326
782,1384,682,721,446,387,672,486,477,631,326
782,1384,635,768,446,387,672,482,481,631,376
681,1487,598,805,442,391,634,520,481,629,334
656,1512,528,875,441,384,642,518,483,628,392
642,1428,520,958,464,357,645,542,476,575,456
591,1468,517,950,486,346,629,569,476,575,505
591,1468,382,1056,515,345,606,593,465,586,505
591,1468,327,1104,522,311,640,593,455,596,493
608,1470,302,977,674,247,704,593,438,613,507
624,1456,317,977,674,230,721,499,493,652,759
625,1456,317,976,675,230,595,607,338,825,772
629,1456,317,964,687,230,502,619,402,842,848
629,1346,427,960,691,230,386,666,471,842,848
629,1341,432,889,762,224,336,671,522,842,848
629,1341,432,829,822,224,314,668,547,842,848
629,1341,432,818,832,225,314,668,547,842,848
629,1213,557,815,817,246,278,699,552,842,848
629,1191,571,823,805,258,278,699,552,842,848
532,1288,548,846,793,270,278,689,561,843,847
482,1338,538,856,793,229,319,689,561,842,847
482,941,876,915,783,239,319,687,563,511,847
482,941,869,922,783,239,319,677,573,398,957
367,1017,908,922,782,240,319,677,573,368,957
219,1114,959,922,591,431,307,689,573,368,1024
219,929,1144,922,573,444,247,680,647,367,1024
223,898,1191,877,591,339,374,667,665,317,1024
223,879,1160,906,516,427,374,660,680,275,1027
223,866,1173,906,510,433,354,680,675,280,1076
223,842,1197,906,500,417,380,680,632,323,1093
82,933,1247,736,634,446,387,680,572,383,1091
88,803,1385,653,717,446,387,672,539,424,1134
124,782,1384,682,721,446,387,672,486,477,1273
124,782,1384,635,768,446,387,672,482,481,1657
122,681,1487,598,805,442,391,634,520,481,1456
122,656,1512,528,875,441,384,642,518,483,1398
134,642,1428,520,958,464,357,645,542,476,1334
188,591,1468,517,950,486,346,629,569,476,1285
222,591,1468,382,1056,515,345,606,593,465,1286
501,591,1468,327,1104,522,311,640,593,455,1252
482,608,1470,302,977,674,247,704,593,438,1297
465,624,1456,317,977,674,230,721,499,493,1045
465,625,1456,317,976,675,230,595,607,338,1055
461,629,1456,317,964,687,230,502,619,402,1007
475,629,1346,427,960,691,230,386,666,471,1007
531,629,1341,432,889,762,224,336,671,522,1007
612,629,1341,432,829,822,224,314,668,547,1019
617,629,1341,432,818,832,225,314,668,547,1032
713,629,1213,557,815,817,246,278,699,552,1135
831,629,1191,571,823,805,258,278,699,552,1249
832,532,1288,548,846,793,270,278,689,561,1249
834,482,1338,538,856,793,229,319,689,561,1249
1012,482,941,876,915,783,239,319,687,563,1249
1021,482,941,869,922,783,239,319,677,573,1139
1044,367,1017,908,922,782,240,319,677,573,1160
1062,219,1114,959,922,591,431,307,689,573,1093
1132,219,929,1144,922,573,444,247,680,647,1093
1113,223,898,1191,877,591,339,374,667,665,1093
1113,223,879,1160,906,516,427,374,660,680,1092
1363,223,866,1173,906,510,433,354,680,675,1044
1469,223,842,1197,906,500,417,380,680,632,1087
1553,82,933,1247,736,634,446,387,680,572,1087
1539,88,803,1385,653,717,446,387,672,539,1043
1666,124,782,1384,682,721,446,387,672,486,904
1748,124,782,1384,635,768,446,387,672,482,470
1748,122,681,1487,598,805,442,391,634,520,469
1748,122,656,1512,528,875,441,384,642,518,469
1736,134,642,1428,520,958,464,357,645,542,469
1682,188,591,1468,517,950,486,346,629,569,469
1670,222,591,1468,382,1056,515,345,606,593,468
1391,501,591,1468,327,1104,522,311,640,593,468
1391,482,608,1470,302,977,674,247,704,593,409
1391,465,624,1456,317,977,674,230,721,499,409
1390,465,625,1456,317,976,675,230,595,607,354
1390,461,629,1456,317,964,687,230,502,619,326
1376,475,629,1346,427,960,691,230,386,666,327
1320,531,629,1341,432,889,762,224,336,671,658
1239,612,629,1341,432,829,822,224,314,668,759
1234,617,629,1341,432,818,832,225,314,668,776
1138,713,629,1213,557,815,817,246,278,699,673
1020,831,629,1191,571,823,805,258,278,699,560
1022,832,532,1288,548,846,793,270,278,689,610
1020,834,482,1338,538,856,793,229,319,689,652
867,1012,482,941,876,915,783,239,319,687,652
878,1021,482,941,869,922,783,239,319,677,652
860,1044,367,1017,908,922,782,240,319,677,631
842,1062,219,1114,959,922,591,431,307,689,631
772,1132,219,929,1144,922,573,444,247,680,631
771,1113,223,898,1191,877,591,339,374,667,631
771,1113,223,879,1160,906,516,427,374,660,629
527,1363,223,866,1173,906,510,433,354,680,628
434,1469,223,842,1197,906,500,417,380,680,575
358,1553,82,933,1247,736,634,446,387,680,575
358,1539,88,803,1385,653,717,446,387,672,586
184,1666,124,782,1384,682,721,446,387,672,596
118,1748,124,782,1384,635,768,446,387,672,613
174,1748,122,681,1487,598,805,442,391,634,652
193,1748,122,656,1512,528,875,441,384,642,825
381,1736,134,642,1428,520,958,464,357,645,842
630,1682,188,591,1468,517,950,486,346,629,842
609,1670,222,591,1468,382,1056,515,345,606,842
613,1391,501,591,1468,327,1104,522,311,640,842
677,1391,482,608,1470,302,977,674,247,704,842
682,1391,465,624,1456,317,977,674,230,721,842
682,1390,465,625,1456,317,976,675,230,595,842
683,1390,461,629,1456,317,964,687,230,502,843
683,1376,475,629,1346,427,960,691,230,386,842
683,1320,531,629,1341,432,889,762,224,336,511
683,1239,612,629,1341,432,829,822,224,314,398
683,1234,617,629,1341,432,818,832,225,314,368
683,1138,713,629,1213,557,815,817,246,278,368
683,1020,831,629,1191,571,823,805,258,278,367
680,1022,832,532,1288,548,846,793,270,278,317
680,1020,834,482,1338,538,856,793,229,319,275
655,867,1012,482,941,876,915,783,239,319,280
715,878,1021,482,941,869,922,783,239,319,323
747,860,1044,367,1017,908,922,782,240,319,383
752,842,1062,219,1114,959,922,591,431,307,424
784,772,1132,219,929,1144,922,573,444,247,477
934,771,1113,223,898,1191,877,591,339,374,481
995,771,1113,223,879,1160,906,516,427,374,481
990,527,1363,223,866,1173,906,510,433,354,483
977,434,1469,223,842,1197,906,500,417,380,476
969,358,1553,82,933,1247,736,634,446,387,476
976,358,1539,88,803,1385,653,717,446,387,465
977,184,1666,124,782,1384,682,721,446,387,455
961,118,1748,124,782,1384,635,768,446,387,438
928,174,1748,122,681,1487,598,805,442,391,493
927,193,1748,122,656,1512,528,875,441,384,338
739,381,1736,134,642,1428,520,958,464,357,402
490,630,1682,188,591,1468,517,950,486,346,471
489,609,1670,222,591,1468,382,1056,515,345,522
485,613,1391,501,591,1468,327,1104,522,311,547
421,677,1391,482,608,1470,302,977,674,247,547
416,682,1391,465,624,1456,317,977,674,230,552
423,682,1390,465,625,1456,317,976,675,230,552
422,683,1390,461,629,1456,317,964,687,230,561
422,683,1376,475,629,1346,427,960,691,230,561
485,683,1320,531,629,1341,432,889,762,224,563
485,683,1239,612,629,1341,432,829,822,224,573
565,683,1234,617,629,1341,432,818,832,225,573
580,683,1138,713,629,1213,557,815,817,246,573
580,683,1020,831,629,1191,571,823,805,258,647
628,680,1022,832,532,1288,548,846,793,270,665
636,680,1020,834,482,1338,538,856,793,229,680
695,655,867,1012,482,941,876,915,783,239,675
697,715,878,1021,482,941,869,922,783,239,632
758,747,860,1044,367,1017,908,922,782,240,572
782,752,842,1062,219,1114,959,922,591,431,539
776,784,772,1132,219,929,1144,922,573,444,486
885,934,771,1113,223,898,1191,877,591,339,482
851,995,771,1113,223,879,1160,906,516,427,520
927,990,527,1363,223,866,1173,906,510,433,518
929,977,434,1469,223,842,1197,906,500,417,542
929,969,358,1553,82,933,1247,736,634,446,569
947,976,358,1539,88,803,1385,653,717,446,593
946,977,184,1666,124,782,1384,682,721,446,593
947,961,118,1748,124,782,1384,635,768,446,593
924,928,174,1748,122,681,1487,598,805,442,499
906,927,193,1748,122,656,1512,528,875,441,607
993,739,381,1736,134,642,1428,520,958,464,619
1105,490,630,1682,188,591,1468,517,950,486,666
1122,489,609,1670,222,591,1468,382,1056,515,671
1128,485,613,1391,501,591,1468,327,1104,522,668
1196,421,677,1391,482,608,1470,302,977,674,668
1279,416,682,1391,465,624,1456,317,977,674,699
1278,423,682,1390,465,625,1456,317,976,675,699
1278,422,683,1390,461,629,1456,317,964,687,689
1320,422,683,1376,475,629,1346,427,960,691,689
1292,485,683,1320,531,629,1341,432,889,762,687
1293,485,683,1239,612,629,1341,432,829,822,677
1213,565,683,1234,617,629,1341,432,818,832,677
1198,580,683,1138,713,629,1213,557,815,817,689
1242,580,683,1020,831,629,1191,571,823,805,680
1194,628,680,1022,832,532,1288,548,846,793,667
1186,636,680,1020,834,482,1338,538,856,793,660
1127,695,655,867,1012,482,941,876,915,783,680
1045,697,715,878,1021,482,941,869,922,783,680
947,758,747,860,1044,367,1017,908,922,782,680
918,782,752,842,1062,219,1114,959,922,591,672
892,776,784,772,1132,219,929,1144,922,573,672
633,885,934,771,1113,223,898,1191,877,591,672
606,851,995,771,1113,223,879,1160,906,516,634
529,927,990,527,1363,223,866,1173,906,510,642
527,929,977,434,1469,223,842,1197,906,500,645
527,929,969,358,1553,82,933,1247,736,634,629
502,947,976,358,1539,88,803,1385,653,717,606
627,946,977,184,1666,124,782,1384,682,721,640
705,947,961,118,1748,124,782,1384,635,768,704
803,924,928,174,1748,122,681,1487,598,805,721
832,906,927,193,1748,122,656,1512,528,875,595
757,993,739,381,1736,134,642,1428,520,958,502
714,1105,490,630,1682,188,591,1468,517,950,386
707,1122,489,609,1670,222,591,1468,382,1056,336
777,1128,485,613,1391,501,591,1468,327,1104,314
709,1196,421,677,1391,482,608,1470,302,977,314
704,1279,416,682,1391,465,624,1456,317,977,278
706,1278,423,682,1390,465,625,1456,317,976,278
735,1278,422,683,1390,461,629,1456,317,964,278
731,1320,422,683,1376,475,629,1346,427,960,319
698,1292,485,683,1320,531,629,1341,432,889,319
704,1293,485,683,1239,612,629,1341,432,829,319
712,1213,565,683,1234,617,629,1341,432,818,319
712,1198,580,683,1138,713,629,1213,557,815,307
668,1242,580,683,1020,831,629,1191,571,823,247
746,1194,628,680,1022,832,532,1288,548,846,374
904,1186,636,680,1020,834,482,1338,538,856,374
959,1127,695,655,867,1012,482,941,876,915,354
1014,1045,697,715,878,1021,482,941,869,922,380
1015,947,758,747,860,1044,367,1017,908,922,387
1015,918,782,752,842,1062,219,1114,959,922,387
1015,892,776,784,772,1132,219,929,1144,922,387
1015,633,885,934,771,1113,223,898,1191,877,387
1015,606,851,995,771,1113,223,879,1160,906,391
1015,529,927,990,527,1363,223,866,1173,906,384
1036,527,929,977,434,1469,223,842,1197,906,357
1036,527,929,969,358,1553,82,933,1247,736,346
1039,502,947,976,358,1539,88,803,1385,653,345
914,627,946,977,184,1666,124,782,1384,682,311
836,705,947,961,118,1748,124,782,1384,635,247
738,803,924,928,174,1748,122,681,1487,598,230
709,832,906,927,193,1748,122,656,1512,528,230
697,757,993,739,381,1736,134,642,1428,520,230
628,714,1105,490,630,1682,188,591,1468,517,230
622,707,1122,489,609,1670,222,591,1468,382,224
591,777,1128,485,613,1391,501,591,1468,327,224
601,709,1196,421,677,1391,482,608,1470,302,225
707,704,1279,416,682,1391,465,624,1456,317,246
706,706,1278,423,682,1390,465,625,1456,317,258
704,735,1278,422,683,1390,461,629,1456,317,270
801,731,1320,422,683,1376,475,629,1346,427,229
914,698,1292,485,683,1320,531,629,1341,432,239
930,704,1293,485,683,1239,612,629,1341,432,239
1066,712,1213,565,683,1234,617,629,1341,432,240
1066,712,1198,580,683,1138,713,629,1213,557,431
1066,668,1242,580,683,1020,831,629,1191,571,444
988,746,1194,628,680,1022,832,532,1288,548,339
830,904,1186,636,680,1020,834,482,1338,538,427
775,959,1127,695,655,867,1012,482,941,876,433
720,1014,1045,697,715,878,1021,482,941,869,417
732,1015,947,758,747,860,1044,367,1017,908,446
732,1015,918,782,752,842,1062,219,1114,959,446
777,1015,892,776,784,772,1132,219,929,1144,446
880,1015,633,885,934,771,1113,223,898,1191,446
999,1015,606,851,995,771,1113,223,879,1160,442
1016,1015,529,927,990,527,1363,223,866,1173,441
1042,1036,527,929,977,434,1469,223,842,1197,464
1206,1036,527,929,969,358,1553,82,933,1247,486
1294,1039,502,947,976,358,1539,88,803,1385,515
1328,914,627,946,977,184,1666,124,782,1384,522
1412,836,705,947,961,118,1748,124,782,1384,674
1412,738,803,924,928,174,1748,122,681,1487,674
1429,709,832,906,927,193,1748,122,656,1512,675
1499,697,757,993,739,381,1736,134,642,1428,687
1523,628,714,1105,490,630,1682,188,591,1468,691
1519,622,707,1122,489,609,1670,222,591,1468,762
1509,591,777,1128,485,613,1391,501,591,1468,822
1499,601,709,1196,421,677,1391,482,608,1470,832
1315,707,704,1279,416,682,1391,465,624,1456,817
1308,706,706,1278,423,682,1390,465,625,1456,805
1281,704,735,1278,422,683,1390,461,629,1456,793
1146,801,731,1320,422,683,1376,475,629,1346,793
1031,914,698,1292,485,683,1320,531,629,1341,783
1008,930,704,1293,485,683,1239,612,629,1341,783
870,1066,712,1213,565,683,1234,617,629,1341,782
920,1066,712,1198,580,683,1138,713,629,1213,591
955,1066,668,1242,580,683,1020,831,629,1191,573
992,988,746,1194,628,680,1022,832,532,1288,591
992,830,904,1186,636,680,1020,834,482,1338,516
1207,775,959,1127,695,655,867,1012,482,941,510
1211,720,1014,1045,697,715,878,1021,482,941,500
1219,732,1015,947,758,747,860,1044,367,1017,634
1224,732,1015,918,782,752,842,1062,219,1114,717
1179,777,1015,892,776,784,772,1132,219,929,721
1076,880,1015,633,885,934,771,1113,223,898,768
976,999,1015,606,851,995,771,1113,223,879,805
972,1016,1015,529,927,990,527,1363,223,866,875
954,1042,1036,527,929,977,434,1469,223,842,958
831,1206,1036,527,929,969,358,1553,82,933,950
740,1294,1039,502,947,976,358,1539,88,803,1056
706,1328,914,627,946,977,184,1666,124,782,1104
621,1412,836,705,947,961,118,1748,124,782,977
621,1412,738,803,924,928,174,1748,122,681,977
604,1429,709,832,906,927,193,1748,122,656,976
534,1499,697,757,993,739,381,1736,134,642,964
510,1523,628,714,1105,490,630,1682,188,591,960
510,1519,622,707,1122,489,609,1670,222,591,889
475,1509,591,777,1128,485,613,1391,501,591,829
475,1499,601,709,1196,421,677,1391,482,608,818
475,1315,707,704,1279,416,682,1391,465,624,815
475,1308,706,706,1278,423,682,1390,465,625,823
475,1281,704,735,1278,422,683,1390,461,629,846
475,1146,801,731,1320,422,683,1376,475,629,856
475,1031,914,698,1292,485,683,1320,531,629,915
475,1008,930,704,1293,485,683,1239,612,629,922
469,870,1066,712,1213,565,683,1234,617,629,922
419,920,1066,712,1198,580,683,1138,713,629,922
384,955,1066,668,1242,580,683,1020,831,629,922
347,992,988,746,1194,628,680,1022,832,532,877
347,992,830,904,1186,636,680,1020,834,482,906
132,1207,775,959,1127,695,655,867,1012,482,906
128,1211,720,1014,1045,697,715,878,1021,482,906
107,1219,732,1015,947,758,747,860,1044,367,736
102,1224,732,1015,918,782,752,842,1062,219,653
102,1179,777,1015,892,776,784,772,1132,219,682
102,1076,880,1015,633,885,934,771,1113,223,635
83,976,999,1015,606,851,995,771,1113,223,598
136,972,1016,1015,529,927,990,527,1363,223,528
107,954,1042,1036,527,929,977,434,1469,223,520
66,831,1206,1036,527,929,969,358,1553,82,517
66,740,1294,1039,502,947,976,358,1539,88,382
66,706,1328,914,627,946,977,184,1666,124,327
90,621,1412,836,705,947,961,118,1748,124,302
92,621,1412,738,803,924,928,174,1748,122,317
92,604,1429,709,832,906,927,193,1748,122,317
198,534,1499,697,757,993,739,381,1736,134,317
279,510,1523,628,714,1105,490,630,1682,188,427
370,510,1519,622,707,1122,489,609,1670,222,432
370,475,1509,591,777,1128,485,613,1391,501,432
398,475,1499,601,709,1196,421,677,1391,482,432
413,475,1315,707,704,1279,416,682,1391,465,557
433,475,1308,706,706,1278,423,682,1390,465,571
444,475,1281,704,735,1278,422,683,1390,461,548
479,475,1146,801,731,1320,422,683,1376,475,538
638,475,1031,914,698,1292,485,683,1320,531,876
724,475,1008,930,704,1293,485,683,1239,612,869
724,469,870,1066,712,1213,565,683,1234,617,908
762,419,920,1066,712,1198,580,683,1138,713,959
902,384,955,1066,668,1242,580,683,1020,831,1144
903,347,992,988,746,1194,628,680,1022,832,1191
903,347,992,830,904,1186,636,680,1020,834,1160
903,132,1207,775,959,1127,695,655,867,1012,1173
903,128,1211,720,1014,1045,697,715,878,1021,1197
951,107,1219,732,1015,947,758,747,860,1044,1247
1112,102,1224,732,1015,918,782,752,842,1062,1385
1159,102,1179,777,1015,892,776,784,772,1132,1384
1177,102,1076,880,1015,633,885,934,771,1113,1384
1183,83,976,999,1015,606,851,995,771,1113,1487
1123,136,972,1016,1015,529,927,990,527,1363,1512
1195,107,954,1042,1036,527,929,977,434,1469,1428
1443,66,831,1206,1036,527,929,969,358,1553,1468
1443,66,740,1294,1039,502,947,976,358,1539,1468
1443,66,706,1328,914,627,946,977,184,1666,1468
1419,90,621,1412,836,705,947,961,118,1748,1470
1417,92,621,1412,738,803,924,928,174,1748,1456
1417,92,604,1429,709,832,906,927,193,1748,1456
1311,198,534,1499,697,757,993,739,381,1736,1456
1261,279,510,1523,628,714,1105,490,630,1682,1346
1204,370,510,1519,622,707,1122,489,609,1670,1341
1278,370,475,1509,591,777,1128,485,613,1391,1341
1250,398,475,1499,601,709,1196,421,677,1391,1341
1235,413,475,1315,707,704,1279,416,682,1391,1213
1220,433,475,1308,706,706,1278,423,682,1390,1191
1237,444,475,1281,704,735,1278,422,683,1390,1288
1290,479,475,1146,801,731,1320,422,683,1376,1338
1175,638,475,1031,914,698,1292,485,683,1320,941
1213,724,475,1008,930,704,1293,485,683,1239,941
1267,724,469,870,1066,712,1213,565,683,1234,1017
1230,762,419,920,1066,712,1198,580,683,1138,1114
1122,902,384,955,1066,668,1242,580,683,1020,929
1173,903,347,992,988,746,1194,628,680,1022,898
1266,903,347,992,830,904,1186,636,680,1020,879
1383,903,132,1207,775,959,1127,695,655,867,866
1425,903,128,1211,720,1014,1045,697,715,878,842
1448,951,107,1219,732,1015,947,758,747,860,933
1409,1112,102,1224,732,1015,918,782,752,842,803
1376,1159,102,1179,777,1015,892,776,784,772,782
1399,1177,102,1076,880,1015,633,885,934,771,782
1401,1183,83,976,999,1015,606,851,995,771,681
1398,1123,136,972,1016,1015,529,927,990,527,656
1374,1195,107,954,1042,1036,527,929,977,434,642
1320,1443,66,831,1206,1036,527,929,969,358,591
1495,1443,66,740,1294,1039,502,947,976,358,591
1529,1443,66,706,1328,914,627,946,977,184,591
1589,1419,90,621,1412,836,705,947,961,118,608
1618,1417,92,621,1412,738,803,924,928,174,624
1618,1417,92,604,1429,709,832,906,927,193,625
1713,1311,198,534,1499,697,757,993,739,381,629
1689,1261,279,510,1523,628,714,1105,490,630,629
1656,1204,370,510,1519,622,707,1122,489,609,629
1583,1278,370,475,1509,591,777,1128,485,613,629
1591,1250,398,475,1499,601,709,1196,421,677,629
1593,1235,413,475,1315,707,704,1279,416,682,629
1588,1220,433,475,1308,706,706,1278,423,682,629
1560,1237,444,475,1281,704,735,1278,422,683,532
1472,1290,479,475,1146,801,731,1320,422,683,482
1428,1175,638,475,1031,914,698,1292,485,683,482
1304,1213,724,475,1008,930,704,1293,485,683,482
1307,1267,724,469,870,1066,712,1213,565,683,367
1382,1230,762,419,920,1066,712,1198,580,683,219
1417,1122,902,384,955,1066,668,1242,580,683,219
1369,1173,903,347,992,988,746,1194,628,680,223
1313,1266,903,347,992,830,904,1186,636,680,223
1197,1383,903,132,1207,775,959,1127,695,655,223
1155,1425,903,128,1211,720,1014,1045,697,715,223
1084,1448,951,107,1219,732,1015,947,758,747,82
962,1409,1112,102,1224,732,1015,918,782,752,88
992,1376,1159,102,1179,777,1015,892,776,784,124
995,1399,1177,102,1076,880,1015,633,885,934,124
987,1401,1183,83,976,999,1015,606,851,995,122
984,1398,1123,136,972,1016,1015,529,927,990,122
936,1374,1195,107,954,1042,1036,527,929,977,134
834,1320,1443,66,831,1206,1036,527,929,969,188
659,1495,1443,66,740,1294,1039,502,947,976,222
625,1529,1443,66,706,1328,914,627,946,977,501
565,1589,1419,90,621,1412,836,705,947,961,482
840,1618,1417,92,621,1412,738,803,924,928,465
881,1618,1417,92,604,1429,709,832,906,927,465
810,1713,1311,198,534,1499,697,757,993,739,461
899,1689,1261,279,510,1523,628,714,1105,490,475
907,1656,1204,370,510,1519,622,707,1122,489,531
906,1583,1278,370,475,1509,591,777,1128,485,612
903,1591,1250,398,475,1499,601,709,1196,421,617
901,1593,1235,413,475,1315,707,704,1279,416,713
901,1588,1220,433,475,1308,706,706,1278,423,831
952,1560,1237,444,475,1281,704,735,1278,422,832
1009,1472,1290,479,475,1146,801,731,1320,422,834
1035,1428,1175,638,475,1031,914,698,1292,485,1012
1035,1304,1213,724,475,1008,930,704,1293,485,1021
1028,1307,1267,724,469,870,1066,712,1213,565,1044
963,1382,1230,762,419,920,1066,712,1198,580,1062
974,1417,1122,902,384,955,1066,668,1242,580,1132
1304,1369,1173,903,347,992,988,746,1194,628,1113
1268,1313,1266,903,347,992,830,904,1186,636,1113
1267,1197,1383,903,132,1207,775,959,1127,695,1363
1267,1155,1425,903,128,1211,720,1014,1045,697,1469
1267,1084,1448,951,107,1219,732,1015,947,758,1553
1267,962,1409,1112,102,1224,732,1015,918,782,1539
1223,992,1376,1159,102,1179,777,1015,892,776,1666
1179,995,1399,1177,102,1076,880,1015,633,885,1748
1179,987,1401,1183,83,976,999,1015,606,851,1748
1179,984,1398,1123,136,972,1016,1015,529,927,1748
1179,936,1374,1195,107,954,1042,1036,527,929,1736
1087,834,1320,1443,66,831,1206,1036,527,929,1682
1196,659,1495,1443,66,740,1294,1039,502,947,1670
1202,625,1529,1443,66,706,1328,914,627,946,1391
1207,565,1589,1419,90,621,1412,836,705,947,1391
912,840,1618,1417,92,621,1412,738,803,924,1391
871,881,1618,1417,92,604,1429,709,832,906,1390
847,810,1713,1311,198,534,1499,697,757,993,1390
751,899,1689,1261,279,510,1523,628,714,1105,1376
771,907,1656,1204,370,510,1519,622,707,1122,1320
772,906,1583,1278,370,475,1509,591,777,1128,1239
767,903,1591,1250,398,475,1499,601,709,1196,1234
767,901,1593,1235,413,475,1315,707,704,1279,1138
767,901,1588,1220,433,475,1308,706,706,1278,1020
716,952,1560,1237,444,475,1281,704,735,1278,1022
659,1009,1472,1290,479,475,1146,801,731,1320,1020
710,1035,1428,1175,638,475,1031,914,698,1292,867
729,1035,1304,1213,724,475,1008,930,704,1293,878
679,1028,1307,1267,724,469,870,1066,712,1213,860
668,963,1382,1230,762,419,920,1066,712,1198,842
590,974,1417,1122,902,384,955,1066,668,1242,772
256,1304,1369,1173,903,347,992,988,746,1194,771
255,1268,1313,1266,903,347,992,830,904,1186,771
312,1267,1197,1383,903,132,1207,775,959,1127,527
312,1267,1155,1425,903,128,1211,720,1014,1045,434
312,1267,1084,1448,951,107,1219,732,1015,947,358
479,1267,962,1409,1112,102,1224,732,1015,918,358
489,1223,992,1376,1159,102,1179,777,1015,892,184
530,1179,995,1399,1177,102,1076,880,1015,633,118
530,1179,987,1401,1183,83,976,999,1015,606,174
